Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type F, LaNiAl tritide, fA=0.99
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
53	2.0E-2	6.5E-4	5.2E-5	5.0E-4	3.4E-4
54	1.9E-2	6.1E-4	4.9E-5	4.7E-4	3.2E-4
55	1.7E-2	5.7E-4	4.6E-5	4.5E-4	3.0E-4
56	1.6E-2	5.3E-4	4.3E-5	4.2E-4	2.8E-4
57	1.6E-2	5.0E-4	4.0E-5	3.9E-4	2.7E-4
58	1.5E-2	4.7E-4	3.7E-5	3.7E-4	2.5E-4
59	1.4E-2	4.4E-4	3.5E-5	3.5E-4	2.4E-4
60	1.3E-2	4.1E-4	3.3E-5	3.3E-4	2.2E-4
61	1.2E-2	3.8E-4	3.1E-5	3.1E-4	2.1E-4
62	1.2E-2	3.6E-4	2.9E-5	2.9E-4	2.0E-4
63	1.1E-2	3.4E-4	2.7E-5	2.8E-4	1.8E-4
64	1.1E-2	3.1E-4	2.5E-5	2.6E-4	1.7E-4
65	1.0E-2	2.9E-4	2.3E-5	2.5E-4	1.6E-4
66	9.6E-3	2.8E-4	2.2E-5	2.4E-4	1.6E-4
67	9.1E-3	2.6E-4	2.1E-5	2.2E-4	1.5E-4
68	8.7E-3	2.4E-4	1.9E-5	2.1E-4	1.4E-4
69	8.3E-3	2.3E-4	1.8E-5	2.0E-4	1.3E-4
70	7.9E-3	2.1E-4	1.7E-5	1.9E-4	1.2E-4
71	7.5E-3	2.0E-4	1.6E-5	1.8E-4	1.2E-4
72	7.2E-3	1.9E-4	1.5E-5	1.7E-4	1.1E-4
73	6.9E-3	1.8E-4	1.4E-5	1.6E-4	1.0E-4
74	6.6E-3	1.7E-4	1.3E-5	1.6E-4	9.9E-5
75	6.3E-3	1.6E-4	1.2E-5	1.5E-4	9.4E-5
76	6.0E-3	1.5E-4	1.2E-5	1.4E-4	8.9E-5
77	5.8E-3	1.4E-4	1.1E-5	1.3E-4	8.5E-5
78	5.5E-3	1.3E-4	1.0E-5	1.3E-4	8.1E-5
79	5.3E-3	1.2E-4	9.6E-6	1.2E-4	7.7E-5
80	5.1E-3	1.1E-4	9.1E-6	1.2E-4	7.3E-5
81	4.9E-3	1.1E-4	8.5E-6	1.1E-4	7.0E-5
82	4.7E-3	1.0E-4	8.0E-6	1.1E-4	6.6E-5
83	4.5E-3	9.6E-5	7.6E-6	1.0E-4	6.3E-5
84	4.4E-3	9.0E-5	7.1E-6	9.9E-5	6.0E-5
85	4.2E-3	8.5E-5	6.7E-6	9.5E-5	5.8E-5
86	4.1E-3	8.0E-5	6.3E-6	9.1E-5	5.5E-5
87	3.9E-3	7.6E-5	6.0E-6	8.8E-5	5.3E-5
88	3.8E-3	7.2E-5	5.6E-6	8.4E-5	5.1E-5
89	3.7E-3	6.8E-5	5.3E-6	8.1E-5	4.8E-5
90	3.6E-3	6.4E-5	5.0E-6	7.8E-5	4.6E-5
91	3.4E-3	6.1E-5	4.8E-6	7.5E-5	4.5E-5
92	3.3E-3	5.7E-5	4.5E-6	7.3E-5	4.3E-5
93	3.2E-3	5.4E-5	4.3E-6	7.0E-5	4.1E-5
94	3.1E-3	5.2E-5	4.0E-6	6.8E-5	4.0E-5
95	3.1E-3	4.9E-5	3.8E-6	6.6E-5	3.8E-5
96	3.0E-3	4.6E-5	3.6E-6	6.4E-5	3.7E-5
97	2.9E-3	4.4E-5	3.5E-6	6.2E-5	3.5E-5
98	2.8E-3	4.2E-5	3.3E-6	6.0E-5	3.4E-5
99	2.7E-3	4.0E-5	3.1E-6	5.8E-5	3.3E-5
100	2.7E-3	3.8E-5	3.0E-6	5.6E-5	3.2E-5
110	2.1E-3	2.4E-5	1.9E-6	4.3E-5	2.4E-5
120	1.8E-3	1.6E-5	1.3E-6	3.5E-5	1.9E-5
130	1.5E-3	1.2E-5	9.1E-7	3.0E-5	1.5E-5
140	1.3E-3	9.2E-6	6.9E-7	2.6E-5	1.3E-5
150	1.2E-3	7.4E-6	5.5E-7	2.3E-5	1.1E-5
160	1.1E-3	6.0E-6	4.5E-7	2.0E-5	1.0E-5
170	9.5E-4	5.0E-6	3.7E-7	1.8E-5	8.9E-6
180	8.7E-4	4.2E-6	3.2E-7	1.6E-5	8.0E-6
190	8.0E-4	3.6E-6	2.7E-7	1.5E-5	7.3E-6
200	7.4E-4	3.1E-6	2.3E-7	1.4E-5	6.6E-6
210	6.8E-4	2.7E-6	2.0E-7	1.3E-5	6.1E-6
220	6.4E-4	2.3E-6	1.7E-7	1.2E-5	5.6E-6
230	6.0E-4	2.0E-6	1.5E-7	1.1E-5	5.2E-6
240	5.6E-4	1.7E-6	1.3E-7	1.0E-5	4.9E-6
250	5.3E-4	1.5E-6	1.1E-7	9.8E-6	4.6E-6
260	5.1E-4	1.3E-6	9.9E-8	9.3E-6	4.3E-6
270	4.8E-4	1.2E-6	8.8E-8	8.8E-6	4.1E-6
280	4.6E-4	1.1E-6	7.8E-8	8.4E-6	3.9E-6
290	4.4E-4	9.5E-7	7.0E-8	8.0E-6	3.7E-6
300	4.3E-4	8.5E-7	6.3E-8	7.7E-6	3.6E-6
310	4.1E-4	7.7E-7	5.7E-8	7.4E-6	3.4E-6
320	4.0E-4	7.0E-7	5.2E-8	7.2E-6	3.3E-6
330	3.8E-4	6.4E-7	4.7E-8	6.9E-6	3.2E-6
340	3.7E-4	5.9E-7	4.4E-8	6.7E-6	3.1E-6
350	3.6E-4	5.5E-7	4.0E-8	6.5E-6	3.0E-6
360	3.5E-4	5.1E-7	3.7E-8	6.3E-6	2.9E-6
365	3.5E-4	4.9E-7	3.6E-8	6.2E-6	2.8E-6
370	3.4E-4	4.8E-7	3.5E-8	6.1E-6	2.8E-6
380	3.3E-4	4.5E-7	3.3E-8	6.0E-6	2.7E-6
390	3.2E-4	4.2E-7	3.1E-8	5.8E-6	2.6E-6
400	3.2E-4	4.0E-7	2.9E-8	5.7E-6	2.6E-6
410	3.1E-4	3.8E-7	2.8E-8	5.5E-6	2.5E-6
420	3.0E-4	3.7E-7	2.7E-8	5.4E-6	2.5E-6
430	2.9E-4	3.5E-7	2.6E-8	5.3E-6	2.4E-6
440	2.9E-4	3.4E-7	2.5E-8	5.2E-6	2.3E-6
450	2.8E-4	3.2E-7	2.4E-8	5.0E-6	2.3E-6
460	2.7E-4	3.1E-7	2.3E-8	4.9E-6	2.2E-6
470	2.7E-4	3.0E-7	2.2E-8	4.8E-6	2.2E-6
480	2.6E-4	2.9E-7	2.1E-8	4.7E-6	2.1E-6
490	2.6E-4	2.8E-7	2.1E-8	4.6E-6	2.1E-6
500	2.5E-4	2.8E-7	2.0E-8	4.5E-6	2.0E-6
510	2.5E-4	2.7E-7	2.0E-8	4.4E-6	2.0E-6
520	2.4E-4	2.6E-7	1.9E-8	4.3E-6	2.0E-6
530	2.4E-4	2.5E-7	1.9E-8	4.2E-6	1.9E-6
540	2.3E-4	2.5E-7	1.8E-8	4.1E-6	1.9E-6
550	2.3E-4	2.4E-7	1.8E-8	4.1E-6	1.8E-6
560	2.2E-4	2.4E-7	1.7E-8	4.0E-6	1.8E-6
570	2.2E-4	2.3E-7	1.7E-8	3.9E-6	1.8E-6
580	2.1E-4	2.3E-7	1.6E-8	3.8E-6	1.7E-6
590	2.1E-4	2.2E-7	1.6E-8	3.7E-6	1.7E-6
600	2.0E-4	2.2E-7	1.6E-8	3.7E-6	1.7E-6
610	2.0E-4	2.1E-7	1.5E-8	3.6E-6	1.6E-6
620	2.0E-4	2.1E-7	1.5E-8	3.5E-6	1.6E-6
630	1.9E-4	2.0E-7	1.5E-8	3.4E-6	1.6E-6
640	1.9E-4	2.0E-7	1.4E-8	3.4E-6	1.5E-6
650	1.8E-4	1.9E-7	1.4E-8	3.3E-6	1.5E-6
660	1.8E-4	1.9E-7	1.4E-8	3.2E-6	1.5E-6
670	1.8E-4	1.9E-7	1.4E-8	3.2E-6	1.4E-6
680	1.7E-4	1.8E-7	1.3E-8	3.1E-6	1.4E-6
690	1.7E-4	1.8E-7	1.3E-8	3.0E-6	1.4E-6
700	1.7E-4	1.7E-7	1.3E-8	3.0E-6	1.3E-6
710	1.6E-4	1.7E-7	1.2E-8	2.9E-6	1.3E-6
720	1.6E-4	1.7E-7	1.2E-8	2.9E-6	1.3E-6
730	1.6E-4	1.6E-7	1.2E-8	2.8E-6	1.3E-6
740	1.5E-4	1.6E-7	1.2E-8	2.7E-6	1.2E-6
750	1.5E-4	1.6E-7	1.1E-8	2.7E-6	1.2E-6
760	1.5E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
770	1.4E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
780	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
790	1.4E-4	1.4E-7	1.1E-8	2.5E-6	1.1E-6
800	1.4E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
810	1.3E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
820	1.3E-4	1.4E-7	9.9E-9	2.3E-6	1.1E-6
830	1.3E-4	1.3E-7	9.7E-9	2.3E-6	1.0E-6
840	1.2E-4	1.3E-7	9.5E-9	2.2E-6	1.0E-6
850	1.2E-4	1.3E-7	9.3E-9	2.2E-6	9.9E-7
860	1.2E-4	1.2E-7	9.1E-9	2.1E-6	9.7E-7
870	1.2E-4	1.2E-7	8.9E-9	2.1E-6	9.5E-7
880	1.1E-4	1.2E-7	8.7E-9	2.1E-6	9.3E-7
890	1.1E-4	1.2E-7	8.6E-9	2.0E-6	9.1E-7
900	1.1E-4	1.2E-7	8.4E-9	2.0E-6	8.9E-7
910	1.1E-4	1.1E-7	8.2E-9	1.9E-6	8.7E-7
920	1.1E-4	1.1E-7	8.1E-9	1.9E-6	8.6E-7
930	1.0E-4	1.1E-7	7.9E-9	1.9E-6	8.4E-7
940	1.0E-4	1.1E-7	7.7E-9	1.8E-6	8.2E-7
950	9.9E-5	1.0E-7	7.6E-9	1.8E-6	8.0E-7
960	9.7E-5	1.0E-7	7.4E-9	1.7E-6	7.9E-7
970	9.5E-5	1.0E-7	7.3E-9	1.7E-6	7.7E-7
980	9.3E-5	9.8E-8	7.1E-9	1.7E-6	7.6E-7
990	9.2E-5	9.6E-8	7.0E-9	1.6E-6	7.4E-7
1000	9.0E-5	9.4E-8	6.8E-9	1.6E-6	7.3E-7
1010	8.8E-5	9.2E-8	6.7E-9	1.6E-6	7.1E-7
1020	8.6E-5	9.0E-8	6.6E-9	1.5E-6	7.0E-7
1030	8.4E-5	8.8E-8	6.4E-9	1.5E-6	6.8E-7
1040	8.3E-5	8.6E-8	6.3E-9	1.5E-6	6.7E-7
1050	8.1E-5	8.5E-8	6.2E-9	1.5E-6	6.6E-7
1060	7.9E-5	8.3E-8	6.0E-9	1.4E-6	6.4E-7
1070	7.8E-5	8.1E-8	5.9E-9	1.4E-6	6.3E-7
1080	7.6E-5	8.0E-8	5.8E-9	1.4E-6	6.2E-7
1090	7.5E-5	7.8E-8	5.7E-9	1.3E-6	6.0E-7
1095	7.4E-5	7.7E-8	5.6E-9	1.3E-6	6.0E-7
1100	7.3E-5	7.6E-8	5.6E-9	1.3E-6	5.9E-7
1200	6.0E-5	6.2E-8	4.5E-9	1.1E-6	4.8E-7
1300	4.8E-5	5.1E-8	3.7E-9	8.7E-7	3.9E-7
1400	3.9E-5	4.1E-8	3.0E-9	7.1E-7	3.2E-7
1500	3.2E-5	3.4E-8	2.4E-9	5.8E-7	2.6E-7
1600	2.6E-5	2.7E-8	2.0E-9	4.7E-7	2.1E-7
1700	2.1E-5	2.2E-8	1.6E-9	3.8E-7	1.7E-7
1800	1.7E-5	1.8E-8	1.3E-9	3.1E-7	1.4E-7
1900	1.4E-5	1.5E-8	1.1E-9	2.5E-7	1.1E-7
2000	1.2E-5	1.2E-8	8.8E-10	2.1E-7	9.3E-8
2100	9.4E-6	9.8E-9	7.2E-10	1.7E-7	7.6E-8
2200	7.6E-6	8.0E-9	5.8E-10	1.4E-7	6.2E-8
2300	6.2E-6	6.5E-9	4.7E-10	1.1E-7	5.0E-8
2400	5.1E-6	5.3E-9	3.9E-10	9.1E-8	4.1E-8
2500	4.1E-6	4.3E-9	3.1E-10	7.4E-8	3.3E-8
2600	3.4E-6	3.5E-9	2.6E-10	6.0E-8	2.7E-8
2700	2.7E-6	2.9E-9	2.1E-10	4.9E-8	2.2E-8
2800	2.2E-6	2.3E-9	1.7E-10	4.0E-8	1.8E-8
2900	1.8E-6	1.9E-9	1.4E-10	3.2E-8	1.5E-8
3000	1.5E-6	1.5E-9	1.1E-10	2.6E-8	1.2E-8
3100	1.2E-6	1.3E-9	-	2.1E-8	9.8E-9
3200	9.8E-7	1.0E-9	-	1.7E-8	7.9E-9
3300	8.0E-7	8.4E-10	-	1.4E-8	6.5E-9
3400	6.5E-7	6.8E-10	-	1.2E-8	5.3E-9
3500	5.3E-7	5.5E-10	-	9.4E-9	4.3E-9
3600	4.3E-7	4.5E-10	-	7.7E-9	3.5E-9
3650	3.9E-7	4.1E-10	-	6.9E-9	3.2E-9
4000	1.9E-7	2.0E-10	-	3.4E-9	1.5E-9
5000	2.4E-8	-	-	4.3E-10	2.0E-10
6000	3.1E-9	-	-	-	-
7000	4.0E-10	-	-	-	-
