Radionuclide	Cu-67
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.5
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
30	5.3E-5	-	5.8E-7	1.8E-6	5.0E-7	9.5E-6
31	4.0E-5	-	4.4E-7	1.4E-6	3.8E-7	7.1E-6
32	3.0E-5	-	3.3E-7	1.0E-6	2.9E-7	5.4E-6
33	2.3E-5	-	2.5E-7	7.8E-7	2.2E-7	4.1E-6
34	1.7E-5	-	1.9E-7	5.9E-7	1.6E-7	3.1E-6
35	1.3E-5	-	1.4E-7	4.5E-7	1.2E-7	2.3E-6
36	9.9E-6	-	1.1E-7	3.4E-7	9.3E-8	1.8E-6
37	7.5E-6	-	8.2E-8	2.5E-7	7.0E-8	1.3E-6
38	5.7E-6	-	6.2E-8	1.9E-7	5.3E-8	1.0E-6
39	4.3E-6	-	4.7E-8	1.5E-7	4.0E-8	7.6E-7
40	3.2E-6	-	3.5E-8	1.1E-7	3.0E-8	5.8E-7
41	2.5E-6	-	2.7E-8	8.3E-8	2.3E-8	4.4E-7
42	1.9E-6	-	2.0E-8	6.3E-8	1.7E-8	3.3E-7
43	1.4E-6	-	1.5E-8	4.7E-8	1.3E-8	2.5E-7
44	1.1E-6	-	1.2E-8	3.6E-8	9.9E-9	1.9E-7
45	8.0E-7	-	8.7E-9	2.7E-8	7.5E-9	1.4E-7
46	6.0E-7	-	6.6E-9	2.0E-8	5.7E-9	1.1E-7
47	4.6E-7	-	5.0E-9	1.5E-8	4.3E-9	8.1E-8
48	3.5E-7	-	3.8E-9	1.2E-8	3.2E-9	6.1E-8
49	2.6E-7	-	2.8E-9	8.9E-9	2.4E-9	4.6E-8
50	2.0E-7	-	2.2E-9	6.7E-9	1.8E-9	3.5E-8
51	1.5E-7	-	1.6E-9	5.1E-9	1.4E-9	2.6E-8
52	1.1E-7	-	1.2E-9	3.8E-9	1.1E-9	2.0E-8
53	8.5E-8	-	9.3E-10	2.9E-9	8.0E-10	1.5E-8
54	6.4E-8	-	7.0E-10	2.2E-9	6.0E-10	1.1E-8
55	4.9E-8	-	5.3E-10	1.7E-9	4.6E-10	8.6E-9
56	3.7E-8	-	4.0E-10	1.2E-9	3.4E-10	6.5E-9
57	2.8E-8	-	3.0E-10	9.4E-10	2.6E-10	4.9E-9
58	2.1E-8	-	2.3E-10	7.1E-10	2.0E-10	3.7E-9
59	1.6E-8	-	1.7E-10	5.4E-10	1.5E-10	2.8E-9
60	1.2E-8	-	1.3E-10	4.1E-10	1.1E-10	2.1E-9
61	9.1E-9	-	-	3.1E-10	-	1.6E-9
62	6.9E-9	-	-	2.3E-10	-	1.2E-9
63	5.2E-9	-	-	1.8E-10	-	9.2E-10
64	3.9E-9	-	-	1.3E-10	-	7.0E-10
65	3.0E-9	-	-	1.0E-10	-	5.3E-10
66	2.2E-9	-	-	-	-	4.0E-10
67	1.7E-9	-	-	-	-	3.0E-10
68	1.3E-9	-	-	-	-	2.3E-10
69	9.7E-10	-	-	-	-	1.7E-10
70	7.3E-10	-	-	-	-	1.3E-10
71	5.5E-10	-	-	-	-	-
72	4.2E-10	-	-	-	-	-
73	3.2E-10	-	-	-	-	-
74	2.4E-10	-	-	-	-	-
75	1.8E-10	-	-	-	-	-
76	1.4E-10	-	-	-	-	-
77	1.0E-10	-	-	-	-	-
