Radionuclide	Te-125m
Route of Intake	Injection
Material	Injection, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
13	1.9E-1	5.2E-3	2.5E-3	7.8E-3	1.6E-3	4.8E-2	5.2E-2
14	1.8E-1	4.9E-3	2.4E-3	7.3E-3	1.5E-3	4.7E-2	4.8E-2
15	1.7E-1	4.6E-3	2.2E-3	6.9E-3	1.4E-3	4.6E-2	4.5E-2
16	1.6E-1	4.3E-3	2.1E-3	6.5E-3	1.3E-3	4.5E-2	4.3E-2
17	1.5E-1	4.1E-3	2.0E-3	6.1E-3	1.2E-3	4.5E-2	4.0E-2
18	1.5E-1	3.9E-3	1.8E-3	5.7E-3	1.1E-3	4.4E-2	3.7E-2
19	1.4E-1	3.6E-3	1.7E-3	5.3E-3	1.1E-3	4.3E-2	3.5E-2
20	1.3E-1	3.4E-3	1.6E-3	5.0E-3	1.0E-3	4.2E-2	3.3E-2
21	1.3E-1	3.2E-3	1.5E-3	4.7E-3	9.5E-4	4.1E-2	3.1E-2
22	1.2E-1	3.0E-3	1.4E-3	4.4E-3	8.9E-4	4.1E-2	2.9E-2
23	1.1E-1	2.9E-3	1.3E-3	4.1E-3	8.3E-4	4.0E-2	2.7E-2
24	1.1E-1	2.7E-3	1.3E-3	3.9E-3	7.8E-4	3.9E-2	2.6E-2
25	1.0E-1	2.5E-3	1.2E-3	3.7E-3	7.4E-4	3.8E-2	2.4E-2
26	9.9E-2	2.4E-3	1.1E-3	3.4E-3	6.9E-4	3.7E-2	2.3E-2
27	9.5E-2	2.3E-3	1.0E-3	3.2E-3	6.5E-4	3.7E-2	2.1E-2
28	9.1E-2	2.1E-3	9.8E-4	3.0E-3	6.1E-4	3.6E-2	2.0E-2
29	8.7E-2	2.0E-3	9.2E-4	2.8E-3	5.7E-4	3.5E-2	1.9E-2
30	8.3E-2	1.9E-3	8.6E-4	2.7E-3	5.4E-4	3.5E-2	1.8E-2
31	7.9E-2	1.8E-3	8.1E-4	2.5E-3	5.0E-4	3.4E-2	1.7E-2
32	7.6E-2	1.7E-3	7.6E-4	2.4E-3	4.7E-4	3.3E-2	1.6E-2
33	7.2E-2	1.6E-3	7.2E-4	2.2E-3	4.5E-4	3.2E-2	1.5E-2
34	6.9E-2	1.5E-3	6.7E-4	2.1E-3	4.2E-4	3.2E-2	1.4E-2
35	6.7E-2	1.4E-3	6.3E-4	2.0E-3	3.9E-4	3.1E-2	1.3E-2
36	6.4E-2	1.4E-3	5.9E-4	1.8E-3	3.7E-4	3.1E-2	1.2E-2
37	6.1E-2	1.3E-3	5.6E-4	1.7E-3	3.5E-4	3.0E-2	1.1E-2
38	5.9E-2	1.2E-3	5.2E-4	1.6E-3	3.3E-4	2.9E-2	1.1E-2
39	5.6E-2	1.2E-3	4.9E-4	1.5E-3	3.1E-4	2.9E-2	1.0E-2
40	5.4E-2	1.1E-3	4.6E-4	1.4E-3	2.9E-4	2.8E-2	9.5E-3
41	5.2E-2	1.0E-3	4.4E-4	1.4E-3	2.7E-4	2.7E-2	8.9E-3
42	5.0E-2	9.8E-4	4.1E-4	1.3E-3	2.6E-4	2.7E-2	8.4E-3
43	4.8E-2	9.3E-4	3.9E-4	1.2E-3	2.4E-4	2.6E-2	7.9E-3
44	4.6E-2	8.8E-4	3.6E-4	1.1E-3	2.3E-4	2.6E-2	7.4E-3
45	4.4E-2	8.4E-4	3.4E-4	1.1E-3	2.1E-4	2.5E-2	7.0E-3
46	4.3E-2	8.0E-4	3.2E-4	1.0E-3	2.0E-4	2.5E-2	6.6E-3
47	4.1E-2	7.6E-4	3.0E-4	9.5E-4	1.9E-4	2.4E-2	6.2E-3
48	4.0E-2	7.2E-4	2.8E-4	8.9E-4	1.8E-4	2.4E-2	5.8E-3
49	3.8E-2	6.8E-4	2.7E-4	8.4E-4	1.7E-4	2.3E-2	5.5E-3
50	3.7E-2	6.5E-4	2.5E-4	7.9E-4	1.6E-4	2.3E-2	5.2E-3
51	3.6E-2	6.2E-4	2.4E-4	7.5E-4	1.5E-4	2.2E-2	4.9E-3
52	3.4E-2	5.9E-4	2.2E-4	7.0E-4	1.4E-4	2.2E-2	4.6E-3
53	3.3E-2	5.6E-4	2.1E-4	6.6E-4	1.3E-4	2.1E-2	4.3E-3
54	3.2E-2	5.3E-4	2.0E-4	6.3E-4	1.2E-4	2.1E-2	4.1E-3
55	3.1E-2	5.1E-4	1.9E-4	5.9E-4	1.2E-4	2.0E-2	3.9E-3
56	3.0E-2	4.8E-4	1.8E-4	5.6E-4	1.1E-4	2.0E-2	3.6E-3
57	2.9E-2	4.6E-4	1.7E-4	5.3E-4	1.0E-4	2.0E-2	3.4E-3
58	2.8E-2	4.4E-4	1.6E-4	5.0E-4	9.9E-5	1.9E-2	3.2E-3
59	2.7E-2	4.2E-4	1.5E-4	4.7E-4	9.3E-5	1.9E-2	3.1E-3
60	2.6E-2	4.0E-4	1.4E-4	4.4E-4	8.8E-5	1.8E-2	2.9E-3
61	2.5E-2	3.8E-4	1.3E-4	4.2E-4	8.3E-5	1.8E-2	2.7E-3
62	2.5E-2	3.7E-4	1.2E-4	4.0E-4	7.9E-5	1.8E-2	2.6E-3
63	2.4E-2	3.5E-4	1.2E-4	3.8E-4	7.4E-5	1.7E-2	2.4E-3
64	2.3E-2	3.3E-4	1.1E-4	3.6E-4	7.0E-5	1.7E-2	2.3E-3
65	2.2E-2	3.2E-4	1.1E-4	3.4E-4	6.6E-5	1.6E-2	2.2E-3
66	2.2E-2	3.1E-4	1.0E-4	3.2E-4	6.3E-5	1.6E-2	2.1E-3
67	2.1E-2	2.9E-4	9.4E-5	3.0E-4	5.9E-5	1.6E-2	2.0E-3
68	2.1E-2	2.8E-4	8.9E-5	2.9E-4	5.6E-5	1.5E-2	1.9E-3
69	2.0E-2	2.7E-4	8.4E-5	2.7E-4	5.3E-5	1.5E-2	1.8E-3
70	1.9E-2	2.6E-4	8.0E-5	2.6E-4	5.0E-5	1.5E-2	1.7E-3
71	1.9E-2	2.5E-4	7.6E-5	2.4E-4	4.8E-5	1.4E-2	1.6E-3
72	1.8E-2	2.4E-4	7.2E-5	2.3E-4	4.5E-5	1.4E-2	1.5E-3
73	1.8E-2	2.3E-4	6.8E-5	2.2E-4	4.3E-5	1.4E-2	1.4E-3
74	1.7E-2	2.2E-4	6.4E-5	2.1E-4	4.1E-5	1.3E-2	1.3E-3
75	1.7E-2	2.1E-4	6.1E-5	2.0E-4	3.9E-5	1.3E-2	1.3E-3
76	1.6E-2	2.0E-4	5.8E-5	1.9E-4	3.7E-5	1.3E-2	1.2E-3
77	1.6E-2	2.0E-4	5.5E-5	1.8E-4	3.5E-5	1.3E-2	1.2E-3
78	1.5E-2	1.9E-4	5.2E-5	1.7E-4	3.3E-5	1.2E-2	1.1E-3
79	1.5E-2	1.8E-4	4.9E-5	1.6E-4	3.2E-5	1.2E-2	1.0E-3
80	1.5E-2	1.7E-4	4.7E-5	1.5E-4	3.0E-5	1.2E-2	9.9E-4
81	1.4E-2	1.7E-4	4.5E-5	1.5E-4	2.9E-5	1.2E-2	9.4E-4
82	1.4E-2	1.6E-4	4.2E-5	1.4E-4	2.7E-5	1.1E-2	9.0E-4
83	1.3E-2	1.6E-4	4.0E-5	1.3E-4	2.6E-5	1.1E-2	8.5E-4
84	1.3E-2	1.5E-4	3.8E-5	1.3E-4	2.5E-5	1.1E-2	8.1E-4
85	1.3E-2	1.5E-4	3.7E-5	1.2E-4	2.3E-5	1.1E-2	7.7E-4
86	1.2E-2	1.4E-4	3.5E-5	1.2E-4	2.2E-5	1.0E-2	7.4E-4
87	1.2E-2	1.4E-4	3.3E-5	1.1E-4	2.1E-5	1.0E-2	7.0E-4
88	1.2E-2	1.3E-4	3.2E-5	1.1E-4	2.0E-5	9.9E-3	6.7E-4
89	1.2E-2	1.3E-4	3.0E-5	1.0E-4	1.9E-5	9.7E-3	6.4E-4
90	1.1E-2	1.2E-4	2.9E-5	9.6E-5	1.9E-5	9.5E-3	6.1E-4
91	1.1E-2	1.2E-4	2.7E-5	9.2E-5	1.8E-5	9.3E-3	5.9E-4
92	1.1E-2	1.1E-4	2.6E-5	8.8E-5	1.7E-5	9.1E-3	5.6E-4
93	1.0E-2	1.1E-4	2.5E-5	8.4E-5	1.6E-5	8.9E-3	5.4E-4
94	1.0E-2	1.1E-4	2.4E-5	8.1E-5	1.5E-5	8.7E-3	5.1E-4
95	9.9E-3	1.0E-4	2.3E-5	7.7E-5	1.5E-5	8.5E-3	4.9E-4
96	9.7E-3	1.0E-4	2.2E-5	7.4E-5	1.4E-5	8.3E-3	4.7E-4
97	9.4E-3	9.7E-5	2.1E-5	7.1E-5	1.4E-5	8.2E-3	4.5E-4
98	9.2E-3	9.4E-5	2.0E-5	6.8E-5	1.3E-5	8.0E-3	4.3E-4
99	9.0E-3	9.1E-5	1.9E-5	6.6E-5	1.2E-5	7.8E-3	4.1E-4
100	8.8E-3	8.8E-5	1.8E-5	6.3E-5	1.2E-5	7.7E-3	4.0E-4
110	6.9E-3	6.6E-5	1.2E-5	4.3E-5	8.1E-6	6.2E-3	2.7E-4
120	5.5E-3	5.0E-5	8.5E-6	3.0E-5	5.6E-6	5.0E-3	1.9E-4
130	4.4E-3	3.8E-5	6.1E-6	2.2E-5	4.1E-6	4.0E-3	1.4E-4
140	3.6E-3	3.0E-5	4.5E-6	1.7E-5	3.0E-6	3.3E-3	1.0E-4
150	2.9E-3	2.3E-5	3.4E-6	1.3E-5	2.3E-6	2.6E-3	7.7E-5
160	2.3E-3	1.8E-5	2.6E-6	9.7E-6	1.8E-6	2.2E-3	5.9E-5
170	1.9E-3	1.4E-5	2.0E-6	7.5E-6	1.4E-6	1.8E-3	4.6E-5
180	1.5E-3	1.1E-5	1.6E-6	5.9E-6	1.1E-6	1.4E-3	3.6E-5
190	1.3E-3	8.8E-6	1.2E-6	4.6E-6	8.4E-7	1.2E-3	2.8E-5
200	1.0E-3	7.0E-6	9.7E-7	3.6E-6	6.6E-7	9.7E-4	2.2E-5
210	8.5E-4	5.5E-6	7.6E-7	2.9E-6	5.2E-7	8.0E-4	1.7E-5
220	7.0E-4	4.4E-6	6.0E-7	2.3E-6	4.1E-7	6.6E-4	1.4E-5
230	5.8E-4	3.5E-6	4.8E-7	1.8E-6	3.2E-7	5.5E-4	1.1E-5
240	4.8E-4	2.7E-6	3.8E-7	1.4E-6	2.6E-7	4.5E-4	8.6E-6
250	4.0E-4	2.2E-6	3.0E-7	1.1E-6	2.0E-7	3.8E-4	6.8E-6
260	3.3E-4	1.7E-6	2.4E-7	8.9E-7	1.6E-7	3.2E-4	5.4E-6
270	2.8E-4	1.4E-6	1.9E-7	7.0E-7	1.3E-7	2.7E-4	4.3E-6
280	2.3E-4	1.1E-6	1.5E-7	5.6E-7	1.0E-7	2.2E-4	3.4E-6
290	2.0E-4	8.6E-7	1.2E-7	4.4E-7	8.0E-8	1.9E-4	2.7E-6
300	1.7E-4	6.8E-7	9.4E-8	3.5E-7	6.4E-8	1.6E-4	2.1E-6
310	1.4E-4	5.4E-7	7.4E-8	2.8E-7	5.0E-8	1.4E-4	1.7E-6
320	1.2E-4	4.3E-7	5.9E-8	2.2E-7	4.0E-8	1.2E-4	1.3E-6
330	1.0E-4	3.4E-7	4.7E-8	1.8E-7	3.2E-8	9.9E-5	1.1E-6
340	8.7E-5	2.7E-7	3.7E-8	1.4E-7	2.5E-8	8.4E-5	8.5E-7
350	7.4E-5	2.2E-7	3.0E-8	1.1E-7	2.0E-8	7.2E-5	6.8E-7
360	6.4E-5	1.7E-7	2.4E-8	8.9E-8	1.6E-8	6.2E-5	5.4E-7
365	5.9E-5	1.6E-7	2.1E-8	7.9E-8	1.4E-8	5.8E-5	4.8E-7
370	5.5E-5	1.4E-7	1.9E-8	7.1E-8	1.3E-8	5.4E-5	4.3E-7
380	4.7E-5	1.1E-7	1.5E-8	5.6E-8	1.0E-8	4.6E-5	3.4E-7
390	4.1E-5	8.9E-8	1.2E-8	4.5E-8	8.2E-9	4.0E-5	2.7E-7
400	3.5E-5	7.1E-8	9.6E-9	3.6E-8	6.5E-9	3.5E-5	2.2E-7
410	3.1E-5	5.7E-8	7.7E-9	2.9E-8	5.2E-9	3.0E-5	1.8E-7
420	2.7E-5	4.6E-8	6.1E-9	2.3E-8	4.2E-9	2.6E-5	1.4E-7
430	2.3E-5	3.7E-8	4.9E-9	1.9E-8	3.4E-9	2.3E-5	1.1E-7
440	2.0E-5	3.0E-8	4.0E-9	1.5E-8	2.7E-9	2.0E-5	9.1E-8
450	1.8E-5	2.4E-8	3.2E-9	1.2E-8	2.2E-9	1.7E-5	7.3E-8
460	1.5E-5	1.9E-8	2.6E-9	9.7E-9	1.8E-9	1.5E-5	5.9E-8
470	1.3E-5	1.6E-8	2.1E-9	7.9E-9	1.4E-9	1.3E-5	4.8E-8
480	1.2E-5	1.3E-8	1.7E-9	6.4E-9	1.1E-9	1.2E-5	3.9E-8
490	1.0E-5	1.0E-8	1.4E-9	5.2E-9	9.3E-10	1.0E-5	3.1E-8
500	9.1E-6	8.5E-9	1.1E-9	4.2E-9	7.6E-10	9.0E-6	2.5E-8
510	7.9E-6	6.9E-9	9.0E-10	3.4E-9	6.2E-10	7.9E-6	2.1E-8
520	7.0E-6	5.7E-9	7.4E-10	2.8E-9	5.0E-10	6.9E-6	1.7E-8
530	6.1E-6	4.7E-9	6.0E-10	2.3E-9	4.1E-10	6.1E-6	1.4E-8
540	5.4E-6	3.9E-9	5.0E-10	1.9E-9	3.4E-10	5.4E-6	1.1E-8
550	4.7E-6	3.2E-9	4.1E-10	1.6E-9	2.8E-10	4.7E-6	9.4E-9
560	4.2E-6	2.7E-9	3.4E-10	1.3E-9	2.3E-10	4.1E-6	7.8E-9
570	3.7E-6	2.2E-9	2.8E-10	1.1E-9	1.9E-10	3.6E-6	6.4E-9
580	3.2E-6	1.8E-9	2.3E-10	8.9E-10	1.6E-10	3.2E-6	5.4E-9
590	2.8E-6	1.5E-9	1.9E-10	7.4E-10	1.3E-10	2.8E-6	4.5E-9
600	2.5E-6	1.3E-9	1.6E-10	6.2E-10	1.1E-10	2.5E-6	3.7E-9
610	2.2E-6	1.1E-9	1.4E-10	5.2E-10	-	2.2E-6	3.1E-9
620	1.9E-6	9.3E-10	1.1E-10	4.4E-10	-	1.9E-6	2.6E-9
630	1.7E-6	7.8E-10	-	3.7E-10	-	1.7E-6	2.2E-9
640	1.5E-6	6.7E-10	-	3.1E-10	-	1.5E-6	1.9E-9
650	1.3E-6	5.7E-10	-	2.7E-10	-	1.3E-6	1.6E-9
660	1.2E-6	4.8E-10	-	2.3E-10	-	1.2E-6	1.4E-9
670	1.0E-6	4.2E-10	-	1.9E-10	-	1.0E-6	1.2E-9
680	9.2E-7	3.6E-10	-	1.7E-10	-	9.1E-7	9.9E-10
690	8.1E-7	3.1E-10	-	1.4E-10	-	8.1E-7	8.5E-10
700	7.1E-7	2.6E-10	-	1.2E-10	-	7.1E-7	7.3E-10
710	6.3E-7	2.3E-10	-	1.1E-10	-	6.3E-7	6.3E-10
720	5.6E-7	2.0E-10	-	-	-	5.5E-7	5.4E-10
730	4.9E-7	1.7E-10	-	-	-	4.9E-7	4.7E-10
740	4.3E-7	1.5E-10	-	-	-	4.3E-7	4.1E-10
750	3.8E-7	1.3E-10	-	-	-	3.8E-7	3.5E-10
760	3.4E-7	1.1E-10	-	-	-	3.4E-7	3.1E-10
770	3.0E-7	-	-	-	-	3.0E-7	2.7E-10
780	2.6E-7	-	-	-	-	2.6E-7	2.3E-10
790	2.3E-7	-	-	-	-	2.3E-7	2.0E-10
800	2.1E-7	-	-	-	-	2.0E-7	1.8E-10
810	1.8E-7	-	-	-	-	1.8E-7	1.5E-10
820	1.6E-7	-	-	-	-	1.6E-7	1.4E-10
830	1.4E-7	-	-	-	-	1.4E-7	1.2E-10
840	1.2E-7	-	-	-	-	1.2E-7	1.0E-10
850	1.1E-7	-	-	-	-	1.1E-7	-
860	9.7E-8	-	-	-	-	9.7E-8	-
870	8.6E-8	-	-	-	-	8.6E-8	-
880	7.6E-8	-	-	-	-	7.6E-8	-
890	6.7E-8	-	-	-	-	6.7E-8	-
900	5.9E-8	-	-	-	-	5.9E-8	-
910	5.2E-8	-	-	-	-	5.2E-8	-
920	4.6E-8	-	-	-	-	4.6E-8	-
930	4.1E-8	-	-	-	-	4.1E-8	-
940	3.6E-8	-	-	-	-	3.6E-8	-
950	3.2E-8	-	-	-	-	3.2E-8	-
960	2.8E-8	-	-	-	-	2.8E-8	-
970	2.5E-8	-	-	-	-	2.5E-8	-
980	2.2E-8	-	-	-	-	2.2E-8	-
990	1.9E-8	-	-	-	-	1.9E-8	-
1000	1.7E-8	-	-	-	-	1.7E-8	-
1010	1.5E-8	-	-	-	-	1.5E-8	-
1020	1.3E-8	-	-	-	-	1.3E-8	-
1030	1.2E-8	-	-	-	-	1.2E-8	-
1040	1.0E-8	-	-	-	-	1.0E-8	-
1050	9.2E-9	-	-	-	-	9.2E-9	-
1060	8.2E-9	-	-	-	-	8.1E-9	-
1070	7.2E-9	-	-	-	-	7.2E-9	-
1080	6.4E-9	-	-	-	-	6.4E-9	-
1090	5.6E-9	-	-	-	-	5.6E-9	-
1095	5.3E-9	-	-	-	-	5.3E-9	-
1100	5.0E-9	-	-	-	-	5.0E-9	-
1200	1.4E-9	-	-	-	-	1.4E-9	-
1300	4.2E-10	-	-	-	-	4.2E-10	-
1400	1.2E-10	-	-	-	-	1.2E-10	-
