Radionuclide	Te-125m
Route of Intake	Ingestion
Material	All forms, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
10	6.7E-2	1.9E-3	9.4E-4	2.9E-3	5.8E-4	1.5E-2	1.9E-2
11	6.3E-2	1.8E-3	8.8E-4	2.7E-3	5.4E-4	1.5E-2	1.8E-2
12	6.0E-2	1.7E-3	8.2E-4	2.5E-3	5.1E-4	1.5E-2	1.7E-2
13	5.7E-2	1.6E-3	7.7E-4	2.4E-3	4.8E-4	1.4E-2	1.6E-2
14	5.4E-2	1.5E-3	7.2E-4	2.2E-3	4.5E-4	1.4E-2	1.5E-2
15	5.1E-2	1.4E-3	6.8E-4	2.1E-3	4.2E-4	1.4E-2	1.4E-2
16	4.9E-2	1.3E-3	6.4E-4	2.0E-3	3.9E-4	1.4E-2	1.3E-2
17	4.6E-2	1.2E-3	6.0E-4	1.8E-3	3.7E-4	1.3E-2	1.2E-2
18	4.4E-2	1.2E-3	5.6E-4	1.7E-3	3.5E-4	1.3E-2	1.1E-2
19	4.2E-2	1.1E-3	5.3E-4	1.6E-3	3.3E-4	1.3E-2	1.1E-2
20	4.0E-2	1.0E-3	4.9E-4	1.5E-3	3.1E-4	1.3E-2	1.0E-2
21	3.8E-2	9.7E-4	4.6E-4	1.4E-3	2.9E-4	1.2E-2	9.4E-3
22	3.6E-2	9.2E-4	4.3E-4	1.3E-3	2.7E-4	1.2E-2	8.8E-3
23	3.5E-2	8.7E-4	4.1E-4	1.3E-3	2.5E-4	1.2E-2	8.3E-3
24	3.3E-2	8.2E-4	3.8E-4	1.2E-3	2.4E-4	1.2E-2	7.8E-3
25	3.1E-2	7.7E-4	3.6E-4	1.1E-3	2.2E-4	1.1E-2	7.3E-3
26	3.0E-2	7.3E-4	3.4E-4	1.0E-3	2.1E-4	1.1E-2	6.8E-3
27	2.9E-2	6.8E-4	3.2E-4	9.7E-4	2.0E-4	1.1E-2	6.4E-3
28	2.7E-2	6.5E-4	3.0E-4	9.2E-4	1.8E-4	1.1E-2	6.0E-3
29	2.6E-2	6.1E-4	2.8E-4	8.6E-4	1.7E-4	1.1E-2	5.7E-3
30	2.5E-2	5.8E-4	2.6E-4	8.1E-4	1.6E-4	1.0E-2	5.3E-3
31	2.4E-2	5.4E-4	2.5E-4	7.6E-4	1.5E-4	1.0E-2	5.0E-3
32	2.3E-2	5.1E-4	2.3E-4	7.1E-4	1.4E-4	1.0E-2	4.7E-3
33	2.2E-2	4.9E-4	2.2E-4	6.7E-4	1.3E-4	9.8E-3	4.4E-3
34	2.1E-2	4.6E-4	2.0E-4	6.3E-4	1.3E-4	9.6E-3	4.1E-3
35	2.0E-2	4.3E-4	1.9E-4	5.9E-4	1.2E-4	9.4E-3	3.9E-3
36	1.9E-2	4.1E-4	1.8E-4	5.6E-4	1.1E-4	9.2E-3	3.7E-3
37	1.8E-2	3.9E-4	1.7E-4	5.2E-4	1.1E-4	9.0E-3	3.4E-3
38	1.8E-2	3.7E-4	1.6E-4	4.9E-4	9.9E-5	8.8E-3	3.2E-3
39	1.7E-2	3.5E-4	1.5E-4	4.6E-4	9.3E-5	8.6E-3	3.0E-3
40	1.6E-2	3.3E-4	1.4E-4	4.4E-4	8.7E-5	8.4E-3	2.9E-3
41	1.6E-2	3.1E-4	1.3E-4	4.1E-4	8.2E-5	8.3E-3	2.7E-3
42	1.5E-2	3.0E-4	1.2E-4	3.9E-4	7.7E-5	8.1E-3	2.5E-3
43	1.4E-2	2.8E-4	1.2E-4	3.6E-4	7.3E-5	7.9E-3	2.4E-3
44	1.4E-2	2.7E-4	1.1E-4	3.4E-4	6.8E-5	7.8E-3	2.2E-3
45	1.3E-2	2.5E-4	1.0E-4	3.2E-4	6.4E-5	7.6E-3	2.1E-3
46	1.3E-2	2.4E-4	9.7E-5	3.0E-4	6.1E-5	7.4E-3	2.0E-3
47	1.2E-2	2.3E-4	9.1E-5	2.9E-4	5.7E-5	7.3E-3	1.9E-3
48	1.2E-2	2.2E-4	8.6E-5	2.7E-4	5.4E-5	7.1E-3	1.8E-3
49	1.2E-2	2.1E-4	8.1E-5	2.5E-4	5.1E-5	7.0E-3	1.7E-3
50	1.1E-2	2.0E-4	7.6E-5	2.4E-4	4.8E-5	6.8E-3	1.6E-3
51	1.1E-2	1.9E-4	7.2E-5	2.3E-4	4.5E-5	6.7E-3	1.5E-3
52	1.0E-2	1.8E-4	6.8E-5	2.1E-4	4.2E-5	6.5E-3	1.4E-3
53	1.0E-2	1.7E-4	6.4E-5	2.0E-4	4.0E-5	6.4E-3	1.3E-3
54	9.7E-3	1.6E-4	6.0E-5	1.9E-4	3.8E-5	6.3E-3	1.2E-3
55	9.3E-3	1.5E-4	5.7E-5	1.8E-4	3.6E-5	6.1E-3	1.2E-3
56	9.0E-3	1.5E-4	5.3E-5	1.7E-4	3.4E-5	6.0E-3	1.1E-3
57	8.7E-3	1.4E-4	5.0E-5	1.6E-4	3.2E-5	5.9E-3	1.0E-3
58	8.4E-3	1.3E-4	4.8E-5	1.5E-4	3.0E-5	5.7E-3	9.8E-4
59	8.2E-3	1.3E-4	4.5E-5	1.4E-4	2.8E-5	5.6E-3	9.3E-4
60	7.9E-3	1.2E-4	4.2E-5	1.3E-4	2.7E-5	5.5E-3	8.7E-4
61	7.7E-3	1.2E-4	4.0E-5	1.3E-4	2.5E-5	5.4E-3	8.3E-4
62	7.4E-3	1.1E-4	3.8E-5	1.2E-4	2.4E-5	5.3E-3	7.8E-4
63	7.2E-3	1.1E-4	3.6E-5	1.1E-4	2.2E-5	5.1E-3	7.4E-4
64	7.0E-3	1.0E-4	3.4E-5	1.1E-4	2.1E-5	5.0E-3	7.0E-4
65	6.8E-3	9.7E-5	3.2E-5	1.0E-4	2.0E-5	4.9E-3	6.6E-4
66	6.6E-3	9.3E-5	3.0E-5	9.6E-5	1.9E-5	4.8E-3	6.2E-4
67	6.4E-3	8.9E-5	2.8E-5	9.1E-5	1.8E-5	4.7E-3	5.9E-4
68	6.2E-3	8.5E-5	2.7E-5	8.6E-5	1.7E-5	4.6E-3	5.6E-4
69	6.0E-3	8.1E-5	2.5E-5	8.2E-5	1.6E-5	4.5E-3	5.3E-4
70	5.8E-3	7.8E-5	2.4E-5	7.8E-5	1.5E-5	4.4E-3	5.0E-4
71	5.7E-3	7.5E-5	2.3E-5	7.4E-5	1.4E-5	4.3E-3	4.8E-4
72	5.5E-3	7.2E-5	2.2E-5	7.0E-5	1.4E-5	4.2E-3	4.5E-4
73	5.3E-3	6.9E-5	2.0E-5	6.6E-5	1.3E-5	4.1E-3	4.3E-4
74	5.2E-3	6.6E-5	1.9E-5	6.3E-5	1.2E-5	4.1E-3	4.1E-4
75	5.0E-3	6.4E-5	1.8E-5	6.0E-5	1.2E-5	4.0E-3	3.9E-4
76	4.9E-3	6.1E-5	1.7E-5	5.7E-5	1.1E-5	3.9E-3	3.7E-4
77	4.8E-3	5.9E-5	1.7E-5	5.4E-5	1.1E-5	3.8E-3	3.5E-4
78	4.6E-3	5.7E-5	1.6E-5	5.1E-5	1.0E-5	3.7E-3	3.3E-4
79	4.5E-3	5.5E-5	1.5E-5	4.9E-5	9.5E-6	3.6E-3	3.1E-4
80	4.4E-3	5.3E-5	1.4E-5	4.7E-5	9.0E-6	3.6E-3	3.0E-4
81	4.3E-3	5.1E-5	1.3E-5	4.4E-5	8.6E-6	3.5E-3	2.8E-4
82	4.2E-3	4.9E-5	1.3E-5	4.2E-5	8.2E-6	3.4E-3	2.7E-4
83	4.1E-3	4.7E-5	1.2E-5	4.0E-5	7.8E-6	3.3E-3	2.6E-4
84	3.9E-3	4.5E-5	1.2E-5	3.8E-5	7.4E-6	3.3E-3	2.5E-4
85	3.8E-3	4.4E-5	1.1E-5	3.7E-5	7.1E-6	3.2E-3	2.3E-4
86	3.7E-3	4.2E-5	1.1E-5	3.5E-5	6.7E-6	3.1E-3	2.2E-4
87	3.6E-3	4.1E-5	1.0E-5	3.3E-5	6.4E-6	3.1E-3	2.1E-4
88	3.6E-3	3.9E-5	9.5E-6	3.2E-5	6.1E-6	3.0E-3	2.0E-4
89	3.5E-3	3.8E-5	9.1E-6	3.0E-5	5.9E-6	2.9E-3	1.9E-4
90	3.4E-3	3.7E-5	8.7E-6	2.9E-5	5.6E-6	2.9E-3	1.8E-4
91	3.3E-3	3.6E-5	8.3E-6	2.8E-5	5.3E-6	2.8E-3	1.8E-4
92	3.2E-3	3.4E-5	7.9E-6	2.7E-5	5.1E-6	2.7E-3	1.7E-4
93	3.1E-3	3.3E-5	7.5E-6	2.5E-5	4.9E-6	2.7E-3	1.6E-4
94	3.1E-3	3.2E-5	7.2E-6	2.4E-5	4.7E-6	2.6E-3	1.5E-4
95	3.0E-3	3.1E-5	6.9E-6	2.3E-5	4.5E-6	2.6E-3	1.5E-4
96	2.9E-3	3.0E-5	6.6E-6	2.2E-5	4.3E-6	2.5E-3	1.4E-4
97	2.8E-3	2.9E-5	6.3E-6	2.1E-5	4.1E-6	2.5E-3	1.4E-4
98	2.8E-3	2.8E-5	6.0E-6	2.1E-5	3.9E-6	2.4E-3	1.3E-4
99	2.7E-3	2.7E-5	5.8E-6	2.0E-5	3.8E-6	2.4E-3	1.2E-4
100	2.6E-3	2.7E-5	5.5E-6	1.9E-5	3.6E-6	2.3E-3	1.2E-4
110	2.1E-3	2.0E-5	3.7E-6	1.3E-5	2.4E-6	1.9E-3	8.1E-5
120	1.7E-3	1.5E-5	2.6E-6	9.1E-6	1.7E-6	1.5E-3	5.7E-5
130	1.3E-3	1.1E-5	1.8E-6	6.6E-6	1.2E-6	1.2E-3	4.1E-5
140	1.1E-3	8.9E-6	1.4E-6	5.0E-6	9.1E-7	9.8E-4	3.0E-5
150	8.6E-4	6.9E-6	1.0E-6	3.8E-6	6.9E-7	7.9E-4	2.3E-5
160	7.0E-4	5.4E-6	7.8E-7	2.9E-6	5.3E-7	6.5E-4	1.8E-5
170	5.7E-4	4.3E-6	6.1E-7	2.3E-6	4.1E-7	5.3E-4	1.4E-5
180	4.6E-4	3.4E-6	4.7E-7	1.8E-6	3.2E-7	4.3E-4	1.1E-5
190	3.8E-4	2.7E-6	3.7E-7	1.4E-6	2.5E-7	3.5E-4	8.4E-6
200	3.1E-4	2.1E-6	2.9E-7	1.1E-6	2.0E-7	2.9E-4	6.6E-6
210	2.5E-4	1.7E-6	2.3E-7	8.6E-7	1.6E-7	2.4E-4	5.2E-6
220	2.1E-4	1.3E-6	1.8E-7	6.8E-7	1.2E-7	2.0E-4	4.1E-6
230	1.7E-4	1.0E-6	1.4E-7	5.4E-7	9.7E-8	1.6E-4	3.3E-6
240	1.4E-4	8.2E-7	1.1E-7	4.3E-7	7.7E-8	1.4E-4	2.6E-6
250	1.2E-4	6.5E-7	9.0E-8	3.4E-7	6.1E-8	1.1E-4	2.0E-6
260	1.0E-4	5.2E-7	7.1E-8	2.7E-7	4.8E-8	9.5E-5	1.6E-6
270	8.3E-5	4.1E-7	5.6E-8	2.1E-7	3.8E-8	8.0E-5	1.3E-6
280	7.0E-5	3.3E-7	4.5E-8	1.7E-7	3.0E-8	6.7E-5	1.0E-6
290	5.9E-5	2.6E-7	3.5E-8	1.3E-7	2.4E-8	5.7E-5	8.1E-7
300	5.0E-5	2.1E-7	2.8E-8	1.1E-7	1.9E-8	4.8E-5	6.4E-7
310	4.2E-5	1.6E-7	2.2E-8	8.4E-8	1.5E-8	4.1E-5	5.1E-7
320	3.6E-5	1.3E-7	1.8E-8	6.7E-8	1.2E-8	3.5E-5	4.0E-7
330	3.1E-5	1.0E-7	1.4E-8	5.3E-8	9.6E-9	3.0E-5	3.2E-7
340	2.6E-5	8.2E-8	1.1E-8	4.2E-8	7.6E-9	2.5E-5	2.6E-7
350	2.2E-5	6.6E-8	8.9E-9	3.3E-8	6.1E-9	2.2E-5	2.0E-7
360	1.9E-5	5.2E-8	7.1E-9	2.7E-8	4.8E-9	1.9E-5	1.6E-7
365	1.8E-5	4.7E-8	6.3E-9	2.4E-8	4.3E-9	1.7E-5	1.4E-7
370	1.7E-5	4.2E-8	5.7E-9	2.1E-8	3.8E-9	1.6E-5	1.3E-7
380	1.4E-5	3.3E-8	4.5E-9	1.7E-8	3.1E-9	1.4E-5	1.0E-7
390	1.2E-5	2.7E-8	3.6E-9	1.4E-8	2.5E-9	1.2E-5	8.2E-8
400	1.1E-5	2.1E-8	2.9E-9	1.1E-8	2.0E-9	1.0E-5	6.6E-8
410	9.2E-6	1.7E-8	2.3E-9	8.7E-9	1.6E-9	9.1E-6	5.3E-8
420	8.0E-6	1.4E-8	1.8E-9	7.0E-9	1.3E-9	7.9E-6	4.2E-8
430	7.0E-6	1.1E-8	1.5E-9	5.6E-9	1.0E-9	6.9E-6	3.4E-8
440	6.1E-6	8.9E-9	1.2E-9	4.5E-9	8.1E-10	6.0E-6	2.7E-8
450	5.3E-6	7.2E-9	9.6E-10	3.6E-9	6.5E-10	5.2E-6	2.2E-8
460	4.6E-6	5.8E-9	7.7E-10	2.9E-9	5.3E-10	4.6E-6	1.8E-8
470	4.0E-6	4.7E-9	6.2E-10	2.4E-9	4.3E-10	4.0E-6	1.4E-8
480	3.5E-6	3.8E-9	5.0E-10	1.9E-9	3.4E-10	3.5E-6	1.2E-8
490	3.1E-6	3.1E-9	4.1E-10	1.6E-9	2.8E-10	3.1E-6	9.4E-9
500	2.7E-6	2.5E-9	3.3E-10	1.3E-9	2.3E-10	2.7E-6	7.6E-9
510	2.4E-6	2.1E-9	2.7E-10	1.0E-9	1.9E-10	2.4E-6	6.2E-9
520	2.1E-6	1.7E-9	2.2E-10	8.4E-10	1.5E-10	2.1E-6	5.1E-9
530	1.8E-6	1.4E-9	1.8E-10	6.9E-10	1.2E-10	1.8E-6	4.2E-9
540	1.6E-6	1.2E-9	1.5E-10	5.7E-10	1.0E-10	1.6E-6	3.4E-9
550	1.4E-6	9.6E-10	1.2E-10	4.7E-10	-	1.4E-6	2.8E-9
560	1.3E-6	8.0E-10	1.0E-10	3.9E-10	-	1.2E-6	2.3E-9
570	1.1E-6	6.6E-10	-	3.2E-10	-	1.1E-6	1.9E-9
580	9.7E-7	5.5E-10	-	2.7E-10	-	9.6E-7	1.6E-9
590	8.5E-7	4.6E-10	-	2.2E-10	-	8.5E-7	1.3E-9
600	7.5E-7	3.9E-10	-	1.9E-10	-	7.5E-7	1.1E-9
610	6.6E-7	3.3E-10	-	1.6E-10	-	6.6E-7	9.4E-10
620	5.8E-7	2.8E-10	-	1.3E-10	-	5.8E-7	7.9E-10
630	5.1E-7	2.4E-10	-	1.1E-10	-	5.1E-7	6.7E-10
640	4.5E-7	2.0E-10	-	-	-	4.5E-7	5.7E-10
650	4.0E-7	1.7E-10	-	-	-	4.0E-7	4.8E-10
660	3.5E-7	1.5E-10	-	-	-	3.5E-7	4.1E-10
670	3.1E-7	1.2E-10	-	-	-	3.1E-7	3.5E-10
680	2.7E-7	1.1E-10	-	-	-	2.7E-7	3.0E-10
690	2.4E-7	-	-	-	-	2.4E-7	2.6E-10
700	2.1E-7	-	-	-	-	2.1E-7	2.2E-10
710	1.9E-7	-	-	-	-	1.9E-7	1.9E-10
720	1.7E-7	-	-	-	-	1.7E-7	1.6E-10
730	1.5E-7	-	-	-	-	1.5E-7	1.4E-10
740	1.3E-7	-	-	-	-	1.3E-7	1.2E-10
750	1.1E-7	-	-	-	-	1.1E-7	1.1E-10
760	1.0E-7	-	-	-	-	1.0E-7	-
770	8.9E-8	-	-	-	-	8.9E-8	-
780	7.9E-8	-	-	-	-	7.9E-8	-
790	7.0E-8	-	-	-	-	7.0E-8	-
800	6.2E-8	-	-	-	-	6.1E-8	-
810	5.4E-8	-	-	-	-	5.4E-8	-
820	4.8E-8	-	-	-	-	4.8E-8	-
830	4.2E-8	-	-	-	-	4.2E-8	-
840	3.7E-8	-	-	-	-	3.7E-8	-
850	3.3E-8	-	-	-	-	3.3E-8	-
860	2.9E-8	-	-	-	-	2.9E-8	-
870	2.6E-8	-	-	-	-	2.6E-8	-
880	2.3E-8	-	-	-	-	2.3E-8	-
890	2.0E-8	-	-	-	-	2.0E-8	-
900	1.8E-8	-	-	-	-	1.8E-8	-
910	1.6E-8	-	-	-	-	1.6E-8	-
920	1.4E-8	-	-	-	-	1.4E-8	-
930	1.2E-8	-	-	-	-	1.2E-8	-
940	1.1E-8	-	-	-	-	1.1E-8	-
950	9.6E-9	-	-	-	-	9.5E-9	-
960	8.5E-9	-	-	-	-	8.4E-9	-
970	7.5E-9	-	-	-	-	7.5E-9	-
980	6.6E-9	-	-	-	-	6.6E-9	-
990	5.8E-9	-	-	-	-	5.8E-9	-
1000	5.1E-9	-	-	-	-	5.1E-9	-
1010	4.5E-9	-	-	-	-	4.5E-9	-
1020	4.0E-9	-	-	-	-	4.0E-9	-
1030	3.5E-9	-	-	-	-	3.5E-9	-
1040	3.1E-9	-	-	-	-	3.1E-9	-
1050	2.8E-9	-	-	-	-	2.8E-9	-
1060	2.4E-9	-	-	-	-	2.4E-9	-
1070	2.2E-9	-	-	-	-	2.2E-9	-
1080	1.9E-9	-	-	-	-	1.9E-9	-
1090	1.7E-9	-	-	-	-	1.7E-9	-
1095	1.6E-9	-	-	-	-	1.6E-9	-
1100	1.5E-9	-	-	-	-	1.5E-9	-
1200	4.3E-10	-	-	-	-	4.3E-10	-
1300	1.3E-10	-	-	-	-	1.2E-10	-
