Radionuclide	S-38
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.3E-1	-	-	2.2E-1	6.0E-2	1.6E-5
0.083333	4.9E-1	-	-	1.9E-1	4.4E-2	3.2E-5
0.125	3.8E-1	-	-	1.6E-1	3.3E-2	4.1E-5
0.25	1.8E-1	-	-	9.4E-2	1.5E-2	3.9E-5
0.375	8.2E-2	-	-	5.0E-2	7.1E-3	2.4E-5
0.5	3.8E-2	-	-	2.6E-2	3.4E-3	1.3E-5
0.625	1.8E-2	-	-	1.3E-2	1.6E-3	6.5E-6
0.75	8.3E-3	-	-	6.2E-3	7.7E-4	3.1E-6
0.875	3.8E-3	-	-	3.0E-3	3.7E-4	1.5E-6
1	1.7E-3	9.3E-6	2.4E-4	1.4E-3	1.8E-4	7.0E-7
1.125	7.9E-4	-	-	6.4E-4	8.5E-5	3.2E-7
1.25	3.6E-4	-	-	2.9E-4	4.0E-5	1.5E-7
1.375	1.6E-4	-	-	1.3E-4	1.9E-5	7.0E-8
1.5	7.1E-5	-	-	5.8E-5	9.3E-6	3.2E-8
1.625	3.1E-5	-	-	2.6E-5	4.4E-6	1.5E-8
1.75	1.4E-5	-	-	1.1E-5	2.1E-6	6.9E-9
1.875	6.1E-6	-	-	4.9E-6	1.0E-6	3.2E-9
2	2.7E-6	1.5E-8	2.2E-6	2.1E-6	4.9E-7	1.5E-9
2.25	5.1E-7	-	-	3.9E-7	1.1E-7	3.2E-10
2.5	9.7E-8	-	-	6.9E-8	2.6E-8	-
2.75	1.8E-8	-	-	1.2E-8	5.9E-9	-
3	3.5E-9	-	4.0E-9	2.1E-9	1.3E-9	-
3.25	6.8E-10	-	-	3.3E-10	2.8E-10	-
3.5	1.4E-10	-	-	-	-	-
