Radionuclide	Ca-41
Route of Intake	Ingestion
Material	All unspecified forms, fA=0.4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
76	1.4E-1	1.3E-4	9.8E-5	2.1E-4	1.4E-1
77	1.4E-1	1.2E-4	9.6E-5	2.1E-4	1.4E-1
78	1.4E-1	1.2E-4	9.4E-5	2.1E-4	1.4E-1
79	1.4E-1	1.2E-4	9.2E-5	2.0E-4	1.4E-1
80	1.4E-1	1.2E-4	9.0E-5	2.0E-4	1.4E-1
81	1.4E-1	1.1E-4	8.8E-5	1.9E-4	1.4E-1
82	1.4E-1	1.1E-4	8.7E-5	1.9E-4	1.4E-1
83	1.4E-1	1.1E-4	8.5E-5	1.9E-4	1.4E-1
84	1.4E-1	1.1E-4	8.4E-5	1.8E-4	1.4E-1
85	1.4E-1	1.1E-4	8.2E-5	1.8E-4	1.4E-1
86	1.4E-1	1.1E-4	8.1E-5	1.8E-4	1.4E-1
87	1.4E-1	1.0E-4	8.0E-5	1.8E-4	1.4E-1
88	1.4E-1	1.0E-4	7.9E-5	1.7E-4	1.4E-1
89	1.4E-1	1.0E-4	7.8E-5	1.7E-4	1.4E-1
90	1.4E-1	1.0E-4	7.7E-5	1.7E-4	1.4E-1
91	1.4E-1	9.9E-5	7.6E-5	1.7E-4	1.4E-1
92	1.4E-1	9.8E-5	7.5E-5	1.6E-4	1.4E-1
93	1.4E-1	9.7E-5	7.4E-5	1.6E-4	1.4E-1
94	1.4E-1	9.6E-5	7.3E-5	1.6E-4	1.3E-1
95	1.4E-1	9.5E-5	7.2E-5	1.6E-4	1.3E-1
96	1.4E-1	9.4E-5	7.1E-5	1.6E-4	1.3E-1
97	1.4E-1	9.3E-5	7.1E-5	1.6E-4	1.3E-1
98	1.4E-1	9.2E-5	7.0E-5	1.5E-4	1.3E-1
99	1.4E-1	9.1E-5	6.9E-5	1.5E-4	1.3E-1
100	1.4E-1	9.0E-5	6.9E-5	1.5E-4	1.3E-1
110	1.3E-1	8.4E-5	6.3E-5	1.4E-4	1.3E-1
120	1.3E-1	7.9E-5	5.9E-5	1.3E-4	1.3E-1
130	1.3E-1	7.4E-5	5.6E-5	1.2E-4	1.3E-1
140	1.3E-1	7.1E-5	5.3E-5	1.2E-4	1.3E-1
150	1.3E-1	6.7E-5	5.1E-5	1.1E-4	1.3E-1
160	1.3E-1	6.4E-5	4.9E-5	1.1E-4	1.3E-1
170	1.3E-1	6.2E-5	4.6E-5	1.0E-4	1.3E-1
180	1.3E-1	5.9E-5	4.4E-5	9.9E-5	1.2E-1
190	1.3E-1	5.6E-5	4.3E-5	9.5E-5	1.2E-1
200	1.2E-1	5.4E-5	4.1E-5	9.1E-5	1.2E-1
210	1.2E-1	5.2E-5	3.9E-5	8.8E-5	1.2E-1
220	1.2E-1	5.0E-5	3.7E-5	8.4E-5	1.2E-1
230	1.2E-1	4.8E-5	3.6E-5	8.1E-5	1.2E-1
240	1.2E-1	4.6E-5	3.5E-5	7.8E-5	1.2E-1
250	1.2E-1	4.4E-5	3.3E-5	7.5E-5	1.2E-1
260	1.2E-1	4.2E-5	3.2E-5	7.2E-5	1.2E-1
270	1.2E-1	4.1E-5	3.1E-5	7.0E-5	1.2E-1
280	1.2E-1	3.9E-5	3.0E-5	6.7E-5	1.2E-1
290	1.2E-1	3.8E-5	2.8E-5	6.5E-5	1.2E-1
300	1.2E-1	3.6E-5	2.7E-5	6.3E-5	1.2E-1
310	1.2E-1	3.5E-5	2.6E-5	6.0E-5	1.1E-1
320	1.2E-1	3.4E-5	2.6E-5	5.8E-5	1.1E-1
330	1.1E-1	3.3E-5	2.5E-5	5.7E-5	1.1E-1
340	1.1E-1	3.2E-5	2.4E-5	5.5E-5	1.1E-1
350	1.1E-1	3.1E-5	2.3E-5	5.3E-5	1.1E-1
360	1.1E-1	3.0E-5	2.2E-5	5.1E-5	1.1E-1
365	1.1E-1	2.9E-5	2.2E-5	5.1E-5	1.1E-1
370	1.1E-1	2.9E-5	2.2E-5	5.0E-5	1.1E-1
380	1.1E-1	2.8E-5	2.1E-5	4.8E-5	1.1E-1
390	1.1E-1	2.7E-5	2.0E-5	4.7E-5	1.1E-1
400	1.1E-1	2.6E-5	2.0E-5	4.6E-5	1.1E-1
410	1.1E-1	2.5E-5	1.9E-5	4.5E-5	1.1E-1
420	1.1E-1	2.5E-5	1.9E-5	4.3E-5	1.1E-1
430	1.1E-1	2.4E-5	1.8E-5	4.2E-5	1.1E-1
440	1.1E-1	2.3E-5	1.8E-5	4.1E-5	1.1E-1
450	1.1E-1	2.3E-5	1.7E-5	4.0E-5	1.1E-1
460	1.1E-1	2.2E-5	1.7E-5	3.9E-5	1.1E-1
470	1.1E-1	2.2E-5	1.6E-5	3.8E-5	1.1E-1
480	1.1E-1	2.1E-5	1.6E-5	3.8E-5	1.1E-1
490	1.1E-1	2.1E-5	1.5E-5	3.7E-5	1.1E-1
500	1.1E-1	2.0E-5	1.5E-5	3.6E-5	1.1E-1
510	1.1E-1	2.0E-5	1.5E-5	3.5E-5	1.1E-1
520	1.1E-1	1.9E-5	1.4E-5	3.5E-5	1.1E-1
530	1.1E-1	1.9E-5	1.4E-5	3.4E-5	1.1E-1
540	1.1E-1	1.8E-5	1.4E-5	3.3E-5	1.1E-1
550	1.1E-1	1.8E-5	1.4E-5	3.3E-5	1.0E-1
560	1.1E-1	1.8E-5	1.3E-5	3.2E-5	1.0E-1
570	1.0E-1	1.7E-5	1.3E-5	3.1E-5	1.0E-1
580	1.0E-1	1.7E-5	1.3E-5	3.1E-5	1.0E-1
590	1.0E-1	1.7E-5	1.3E-5	3.0E-5	1.0E-1
600	1.0E-1	1.6E-5	1.2E-5	3.0E-5	1.0E-1
610	1.0E-1	1.6E-5	1.2E-5	3.0E-5	1.0E-1
620	1.0E-1	1.6E-5	1.2E-5	2.9E-5	1.0E-1
630	1.0E-1	1.6E-5	1.2E-5	2.9E-5	1.0E-1
640	1.0E-1	1.5E-5	1.2E-5	2.8E-5	1.0E-1
650	1.0E-1	1.5E-5	1.1E-5	2.8E-5	1.0E-1
660	1.0E-1	1.5E-5	1.1E-5	2.8E-5	1.0E-1
670	1.0E-1	1.5E-5	1.1E-5	2.7E-5	1.0E-1
680	1.0E-1	1.5E-5	1.1E-5	2.7E-5	1.0E-1
690	1.0E-1	1.4E-5	1.1E-5	2.7E-5	1.0E-1
700	1.0E-1	1.4E-5	1.1E-5	2.6E-5	1.0E-1
710	1.0E-1	1.4E-5	1.1E-5	2.6E-5	1.0E-1
720	1.0E-1	1.4E-5	1.0E-5	2.6E-5	1.0E-1
730	1.0E-1	1.4E-5	1.0E-5	2.5E-5	1.0E-1
740	1.0E-1	1.4E-5	1.0E-5	2.5E-5	1.0E-1
750	1.0E-1	1.3E-5	1.0E-5	2.5E-5	1.0E-1
760	1.0E-1	1.3E-5	1.0E-5	2.5E-5	9.9E-2
770	1.0E-1	1.3E-5	9.9E-6	2.5E-5	9.9E-2
780	9.9E-2	1.3E-5	9.8E-6	2.4E-5	9.9E-2
790	9.9E-2	1.3E-5	9.7E-6	2.4E-5	9.9E-2
800	9.9E-2	1.3E-5	9.6E-6	2.4E-5	9.8E-2
810	9.9E-2	1.3E-5	9.6E-6	2.4E-5	9.8E-2
820	9.8E-2	1.3E-5	9.5E-6	2.4E-5	9.8E-2
830	9.8E-2	1.3E-5	9.4E-6	2.3E-5	9.8E-2
840	9.8E-2	1.2E-5	9.3E-6	2.3E-5	9.8E-2
850	9.8E-2	1.2E-5	9.2E-6	2.3E-5	9.7E-2
860	9.8E-2	1.2E-5	9.2E-6	2.3E-5	9.7E-2
870	9.7E-2	1.2E-5	9.1E-6	2.3E-5	9.7E-2
880	9.7E-2	1.2E-5	9.0E-6	2.3E-5	9.7E-2
890	9.7E-2	1.2E-5	9.0E-6	2.2E-5	9.7E-2
900	9.7E-2	1.2E-5	8.9E-6	2.2E-5	9.6E-2
910	9.7E-2	1.2E-5	8.9E-6	2.2E-5	9.6E-2
920	9.6E-2	1.2E-5	8.8E-6	2.2E-5	9.6E-2
930	9.6E-2	1.2E-5	8.7E-6	2.2E-5	9.6E-2
940	9.6E-2	1.2E-5	8.7E-6	2.2E-5	9.6E-2
950	9.6E-2	1.1E-5	8.6E-6	2.2E-5	9.5E-2
960	9.6E-2	1.1E-5	8.6E-6	2.1E-5	9.5E-2
970	9.5E-2	1.1E-5	8.5E-6	2.1E-5	9.5E-2
980	9.5E-2	1.1E-5	8.5E-6	2.1E-5	9.5E-2
990	9.5E-2	1.1E-5	8.4E-6	2.1E-5	9.5E-2
1000	9.5E-2	1.1E-5	8.4E-6	2.1E-5	9.4E-2
1010	9.5E-2	1.1E-5	8.3E-6	2.1E-5	9.4E-2
1020	9.4E-2	1.1E-5	8.3E-6	2.1E-5	9.4E-2
1030	9.4E-2	1.1E-5	8.3E-6	2.1E-5	9.4E-2
1040	9.4E-2	1.1E-5	8.2E-6	2.1E-5	9.4E-2
1050	9.4E-2	1.1E-5	8.2E-6	2.0E-5	9.3E-2
1060	9.4E-2	1.1E-5	8.1E-6	2.0E-5	9.3E-2
1070	9.3E-2	1.1E-5	8.1E-6	2.0E-5	9.3E-2
1080	9.3E-2	1.1E-5	8.0E-6	2.0E-5	9.3E-2
1090	9.3E-2	1.1E-5	8.0E-6	2.0E-5	9.3E-2
1095	9.3E-2	1.1E-5	8.0E-6	2.0E-5	9.3E-2
1100	9.3E-2	1.1E-5	8.0E-6	2.0E-5	9.2E-2
1200	9.1E-2	1.0E-5	7.6E-6	1.9E-5	9.1E-2
1300	8.9E-2	9.8E-6	7.3E-6	1.9E-5	8.9E-2
1400	8.8E-2	9.4E-6	7.1E-6	1.8E-5	8.7E-2
1500	8.6E-2	9.1E-6	6.8E-6	1.7E-5	8.6E-2
1600	8.4E-2	8.8E-6	6.6E-6	1.7E-5	8.4E-2
1700	8.3E-2	8.5E-6	6.4E-6	1.6E-5	8.3E-2
1800	8.1E-2	8.2E-6	6.2E-6	1.6E-5	8.1E-2
1900	8.0E-2	8.0E-6	6.0E-6	1.5E-5	8.0E-2
2000	7.9E-2	7.7E-6	5.8E-6	1.5E-5	7.8E-2
2100	7.7E-2	7.5E-6	5.6E-6	1.4E-5	7.7E-2
2200	7.6E-2	7.3E-6	5.5E-6	1.4E-5	7.6E-2
2300	7.5E-2	7.0E-6	5.3E-6	1.3E-5	7.4E-2
2400	7.4E-2	6.8E-6	5.1E-6	1.3E-5	7.3E-2
2500	7.2E-2	6.6E-6	5.0E-6	1.3E-5	7.2E-2
2600	7.1E-2	6.4E-6	4.8E-6	1.2E-5	7.1E-2
2700	7.0E-2	6.2E-6	4.7E-6	1.2E-5	7.0E-2
2800	6.9E-2	6.1E-6	4.5E-6	1.2E-5	6.9E-2
2900	6.8E-2	5.9E-6	4.4E-6	1.1E-5	6.8E-2
3000	6.7E-2	5.7E-6	4.3E-6	1.1E-5	6.7E-2
3100	6.6E-2	5.6E-6	4.2E-6	1.1E-5	6.6E-2
3200	6.5E-2	5.4E-6	4.0E-6	1.0E-5	6.5E-2
3300	6.4E-2	5.2E-6	3.9E-6	1.0E-5	6.4E-2
3400	6.3E-2	5.1E-6	3.8E-6	9.7E-6	6.3E-2
3500	6.2E-2	5.0E-6	3.7E-6	9.4E-6	6.2E-2
3600	6.1E-2	4.8E-6	3.6E-6	9.2E-6	6.1E-2
3650	6.1E-2	4.8E-6	3.6E-6	9.0E-6	6.1E-2
4000	5.8E-2	4.3E-6	3.3E-6	8.2E-6	5.8E-2
5000	5.2E-2	3.4E-6	2.5E-6	6.4E-6	5.1E-2
6000	4.6E-2	2.7E-6	2.0E-6	5.1E-6	4.6E-2
7000	4.2E-2	2.3E-6	1.7E-6	4.2E-6	4.2E-2
8000	3.8E-2	1.9E-6	1.4E-6	3.5E-6	3.8E-2
9000	3.5E-2	1.7E-6	1.2E-6	3.0E-6	3.5E-2
10000	3.2E-2	1.5E-6	1.1E-6	2.6E-6	3.2E-2
11000	3.0E-2	1.3E-6	9.8E-7	2.3E-6	3.0E-2
12000	2.8E-2	1.2E-6	8.9E-7	2.1E-6	2.8E-2
13000	2.6E-2	1.1E-6	8.1E-7	1.9E-6	2.6E-2
14000	2.4E-2	9.9E-7	7.4E-7	1.7E-6	2.4E-2
15000	2.2E-2	9.1E-7	6.8E-7	1.6E-6	2.2E-2
16000	2.1E-2	8.4E-7	6.3E-7	1.4E-6	2.1E-2
17000	1.9E-2	7.8E-7	5.9E-7	1.3E-6	1.9E-2
18000	1.8E-2	7.3E-7	5.5E-7	1.2E-6	1.8E-2
18250	1.8E-2	7.1E-7	5.4E-7	1.2E-6	1.8E-2
