Radionuclide	I-126
Route of Intake	Inhalation
Material	Aerosols Type F, Sodium iodide, caesium chloride vector, silver iodide, all unspecified forms, fA=0.99
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
33	2.0E-2	8.0E-5	3.0E-5	8.8E-5	5.2E-5	1.9E-2	4.0E-4
34	1.9E-2	7.6E-5	2.8E-5	8.3E-5	4.9E-5	1.8E-2	3.8E-4
35	1.8E-2	7.2E-5	2.7E-5	7.9E-5	4.7E-5	1.7E-2	3.6E-4
36	1.7E-2	6.8E-5	2.5E-5	7.4E-5	4.4E-5	1.6E-2	3.4E-4
37	1.6E-2	6.4E-5	2.4E-5	7.0E-5	4.2E-5	1.5E-2	3.2E-4
38	1.5E-2	6.1E-5	2.3E-5	6.7E-5	3.9E-5	1.4E-2	3.0E-4
39	1.4E-2	5.7E-5	2.2E-5	6.3E-5	3.7E-5	1.3E-2	2.9E-4
40	1.3E-2	5.4E-5	2.0E-5	5.9E-5	3.5E-5	1.2E-2	2.7E-4
41	1.3E-2	5.1E-5	1.9E-5	5.6E-5	3.3E-5	1.2E-2	2.6E-4
42	1.2E-2	4.8E-5	1.8E-5	5.3E-5	3.1E-5	1.1E-2	2.4E-4
43	1.1E-2	4.6E-5	1.7E-5	5.0E-5	3.0E-5	1.0E-2	2.3E-4
44	1.1E-2	4.3E-5	1.6E-5	4.7E-5	2.8E-5	9.7E-3	2.1E-4
45	9.9E-3	4.1E-5	1.5E-5	4.5E-5	2.6E-5	9.2E-3	2.0E-4
46	9.4E-3	3.8E-5	1.4E-5	4.2E-5	2.5E-5	8.6E-3	1.9E-4
47	8.8E-3	3.6E-5	1.4E-5	4.0E-5	2.3E-5	8.1E-3	1.8E-4
48	8.3E-3	3.4E-5	1.3E-5	3.7E-5	2.2E-5	7.7E-3	1.7E-4
49	7.8E-3	3.2E-5	1.2E-5	3.5E-5	2.1E-5	7.2E-3	1.6E-4
50	7.4E-3	3.0E-5	1.1E-5	3.3E-5	2.0E-5	6.8E-3	1.5E-4
51	7.0E-3	2.9E-5	1.1E-5	3.1E-5	1.9E-5	6.4E-3	1.4E-4
52	6.6E-3	2.7E-5	1.0E-5	3.0E-5	1.8E-5	6.0E-3	1.3E-4
53	6.2E-3	2.6E-5	9.6E-6	2.8E-5	1.7E-5	5.7E-3	1.3E-4
54	5.8E-3	2.4E-5	9.0E-6	2.6E-5	1.6E-5	5.4E-3	1.2E-4
55	5.5E-3	2.3E-5	8.5E-6	2.5E-5	1.5E-5	5.1E-3	1.1E-4
56	5.2E-3	2.1E-5	8.0E-6	2.3E-5	1.4E-5	4.8E-3	1.1E-4
57	4.9E-3	2.0E-5	7.6E-6	2.2E-5	1.3E-5	4.5E-3	1.0E-4
58	4.6E-3	1.9E-5	7.1E-6	2.1E-5	1.2E-5	4.2E-3	9.4E-5
59	4.3E-3	1.8E-5	6.7E-6	2.0E-5	1.2E-5	4.0E-3	8.9E-5
60	4.1E-3	1.7E-5	6.3E-6	1.8E-5	1.1E-5	3.8E-3	8.4E-5
61	3.9E-3	1.6E-5	6.0E-6	1.7E-5	1.0E-5	3.5E-3	7.9E-5
62	3.6E-3	1.5E-5	5.6E-6	1.6E-5	9.7E-6	3.3E-3	7.5E-5
63	3.4E-3	1.4E-5	5.3E-6	1.5E-5	9.2E-6	3.1E-3	7.0E-5
64	3.2E-3	1.3E-5	5.0E-6	1.5E-5	8.6E-6	3.0E-3	6.6E-5
65	3.0E-3	1.3E-5	4.7E-6	1.4E-5	8.1E-6	2.8E-3	6.2E-5
66	2.9E-3	1.2E-5	4.4E-6	1.3E-5	7.7E-6	2.6E-3	5.9E-5
67	2.7E-3	1.1E-5	4.2E-6	1.2E-5	7.2E-6	2.5E-3	5.6E-5
68	2.5E-3	1.1E-5	4.0E-6	1.2E-5	6.8E-6	2.3E-3	5.2E-5
69	2.4E-3	9.9E-6	3.7E-6	1.1E-5	6.4E-6	2.2E-3	4.9E-5
70	2.3E-3	9.4E-6	3.5E-6	1.0E-5	6.1E-6	2.1E-3	4.6E-5
71	2.1E-3	8.8E-6	3.3E-6	9.6E-6	5.7E-6	2.0E-3	4.4E-5
72	2.0E-3	8.3E-6	3.1E-6	9.1E-6	5.4E-6	1.8E-3	4.1E-5
73	1.9E-3	7.9E-6	2.9E-6	8.6E-6	5.1E-6	1.7E-3	3.9E-5
74	1.8E-3	7.4E-6	2.8E-6	8.1E-6	4.8E-6	1.6E-3	3.7E-5
75	1.7E-3	7.0E-6	2.6E-6	7.6E-6	4.5E-6	1.5E-3	3.5E-5
76	1.6E-3	6.6E-6	2.5E-6	7.2E-6	4.2E-6	1.5E-3	3.3E-5
77	1.5E-3	6.2E-6	2.3E-6	6.8E-6	4.0E-6	1.4E-3	3.1E-5
78	1.4E-3	5.8E-6	2.2E-6	6.4E-6	3.8E-6	1.3E-3	2.9E-5
79	1.3E-3	5.5E-6	2.1E-6	6.0E-6	3.6E-6	1.2E-3	2.7E-5
80	1.2E-3	5.2E-6	1.9E-6	5.7E-6	3.3E-6	1.1E-3	2.6E-5
81	1.2E-3	4.9E-6	1.8E-6	5.3E-6	3.2E-6	1.1E-3	2.4E-5
82	1.1E-3	4.6E-6	1.7E-6	5.0E-6	3.0E-6	1.0E-3	2.3E-5
83	1.0E-3	4.3E-6	1.6E-6	4.7E-6	2.8E-6	9.6E-4	2.2E-5
84	9.8E-4	4.1E-6	1.5E-6	4.5E-6	2.6E-6	9.1E-4	2.0E-5
85	9.3E-4	3.9E-6	1.4E-6	4.2E-6	2.5E-6	8.5E-4	1.9E-5
86	8.7E-4	3.6E-6	1.4E-6	4.0E-6	2.3E-6	8.0E-4	1.8E-5
87	8.2E-4	3.4E-6	1.3E-6	3.7E-6	2.2E-6	7.6E-4	1.7E-5
88	7.8E-4	3.2E-6	1.2E-6	3.5E-6	2.1E-6	7.1E-4	1.6E-5
89	7.3E-4	3.0E-6	1.1E-6	3.3E-6	2.0E-6	6.7E-4	1.5E-5
90	6.9E-4	2.9E-6	1.1E-6	3.1E-6	1.9E-6	6.3E-4	1.4E-5
91	6.5E-4	2.7E-6	1.0E-6	2.9E-6	1.7E-6	6.0E-4	1.3E-5
92	6.1E-4	2.5E-6	9.5E-7	2.8E-6	1.6E-6	5.6E-4	1.3E-5
93	5.8E-4	2.4E-6	9.0E-7	2.6E-6	1.5E-6	5.3E-4	1.2E-5
94	5.4E-4	2.3E-6	8.5E-7	2.5E-6	1.5E-6	5.0E-4	1.1E-5
95	5.1E-4	2.1E-6	8.0E-7	2.3E-6	1.4E-6	4.7E-4	1.1E-5
96	4.8E-4	2.0E-6	7.5E-7	2.2E-6	1.3E-6	4.4E-4	1.0E-5
97	4.6E-4	1.9E-6	7.1E-7	2.1E-6	1.2E-6	4.2E-4	9.4E-6
98	4.3E-4	1.8E-6	6.7E-7	1.9E-6	1.2E-6	3.9E-4	8.8E-6
99	4.0E-4	1.7E-6	6.3E-7	1.8E-6	1.1E-6	3.7E-4	8.3E-6
100	3.8E-4	1.6E-6	5.9E-7	1.7E-6	1.0E-6	3.5E-4	7.9E-6
110	2.1E-4	8.8E-7	3.3E-7	9.5E-7	5.7E-7	1.9E-4	4.3E-6
120	1.2E-4	4.8E-7	1.8E-7	5.3E-7	3.1E-7	1.1E-4	2.4E-6
130	6.4E-5	2.7E-7	1.0E-7	2.9E-7	1.7E-7	5.9E-5	1.3E-6
140	3.6E-5	1.5E-7	5.5E-8	1.6E-7	9.5E-8	3.3E-5	7.3E-7
150	2.0E-5	8.2E-8	3.1E-8	8.9E-8	5.3E-8	1.8E-5	4.0E-7
160	1.1E-5	4.5E-8	1.7E-8	4.9E-8	2.9E-8	1.0E-5	2.2E-7
170	6.0E-6	2.5E-8	9.3E-9	2.7E-8	1.6E-8	5.5E-6	1.2E-7
180	3.3E-6	1.4E-8	5.2E-9	1.5E-8	8.9E-9	3.1E-6	6.8E-8
190	1.8E-6	7.6E-9	2.9E-9	8.3E-9	4.9E-9	1.7E-6	3.8E-8
200	1.0E-6	4.2E-9	1.6E-9	4.6E-9	2.7E-9	9.3E-7	2.1E-8
210	5.6E-7	2.3E-9	8.7E-10	2.5E-9	1.5E-9	5.2E-7	1.2E-8
220	3.1E-7	1.3E-9	4.8E-10	1.4E-9	8.3E-10	2.8E-7	6.4E-9
230	1.7E-7	7.1E-10	2.7E-10	7.7E-10	4.6E-10	1.6E-7	3.5E-9
240	9.4E-8	3.9E-10	1.5E-10	4.3E-10	2.5E-10	8.7E-8	1.9E-9
250	5.2E-8	2.2E-10	-	2.4E-10	1.4E-10	4.8E-8	1.1E-9
260	2.9E-8	1.2E-10	-	1.3E-10	-	2.7E-8	5.9E-10
270	1.6E-8	-	-	-	-	1.5E-8	3.3E-10
280	8.8E-9	-	-	-	-	8.1E-9	1.8E-10
290	4.9E-9	-	-	-	-	4.5E-9	1.0E-10
300	2.7E-9	-	-	-	-	2.5E-9	-
310	1.5E-9	-	-	-	-	1.4E-9	-
320	8.2E-10	-	-	-	-	7.6E-10	-
330	4.5E-10	-	-	-	-	4.2E-10	-
340	2.5E-10	-	-	-	-	2.3E-10	-
350	1.4E-10	-	-	-	-	1.3E-10	-
