Radionuclide	I-129
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
4.5	2.8E-1	-	-	3.7E-2	1.8E-1	6.0E-2	4.9E-4
4.75	2.7E-1	-	-	3.3E-2	1.7E-1	6.0E-2	5.1E-4
5	2.6E-1	3.4E-3	3.0E-2	3.1E-2	1.7E-1	6.1E-2	5.3E-4
5.5	2.5E-1	-	-	2.6E-2	1.6E-1	6.1E-2	5.7E-4
6	2.4E-1	2.9E-3	1.9E-2	2.3E-2	1.6E-1	6.1E-2	6.0E-4
6.5	2.3E-1	-	-	2.1E-2	1.5E-1	6.2E-2	6.3E-4
7	2.3E-1	2.4E-3	1.4E-2	1.9E-2	1.4E-1	6.2E-2	6.7E-4
7.5	2.2E-1	-	-	1.7E-2	1.4E-1	6.2E-2	7.0E-4
8	2.1E-1	2.1E-3	1.1E-2	1.5E-2	1.3E-1	6.2E-2	7.3E-4
8.5	2.1E-1	-	-	1.4E-2	1.3E-1	6.2E-2	7.6E-4
9	2.0E-1	1.8E-3	8.9E-3	1.2E-2	1.2E-1	6.3E-2	7.8E-4
9.5	2.0E-1	-	-	1.1E-2	1.2E-1	6.3E-2	8.1E-4
10	1.9E-1	1.5E-3	7.3E-3	1.0E-2	1.2E-1	6.3E-2	8.3E-4
11	1.9E-1	1.4E-3	6.0E-3	8.4E-3	1.1E-1	6.3E-2	8.8E-4
12	1.8E-1	1.2E-3	4.9E-3	7.0E-3	1.1E-1	6.3E-2	9.2E-4
13	1.8E-1	1.1E-3	4.1E-3	5.8E-3	1.0E-1	6.3E-2	9.6E-4
14	1.7E-1	9.8E-4	3.3E-3	4.8E-3	9.9E-2	6.3E-2	1.0E-3
15	1.7E-1	9.0E-4	2.8E-3	4.0E-3	9.7E-2	6.3E-2	1.0E-3
16	1.6E-1	8.3E-4	2.3E-3	3.4E-3	9.4E-2	6.3E-2	1.1E-3
17	1.6E-1	7.8E-4	1.9E-3	2.8E-3	9.2E-2	6.3E-2	1.1E-3
18	1.6E-1	7.4E-4	1.6E-3	2.4E-3	9.0E-2	6.2E-2	1.1E-3
19	1.6E-1	7.0E-4	1.3E-3	2.0E-3	8.9E-2	6.2E-2	1.1E-3
20	1.6E-1	6.7E-4	1.1E-3	1.8E-3	8.7E-2	6.2E-2	1.1E-3
21	1.5E-1	6.5E-4	9.7E-4	1.5E-3	8.6E-2	6.2E-2	1.2E-3
22	1.5E-1	6.3E-4	8.3E-4	1.3E-3	8.5E-2	6.2E-2	1.2E-3
23	1.5E-1	6.1E-4	7.1E-4	1.2E-3	8.4E-2	6.1E-2	1.2E-3
24	1.5E-1	6.0E-4	6.2E-4	1.1E-3	8.3E-2	6.1E-2	1.2E-3
25	1.5E-1	5.9E-4	5.5E-4	9.6E-4	8.2E-2	6.1E-2	1.2E-3
26	1.5E-1	5.8E-4	4.9E-4	8.8E-4	8.1E-2	6.1E-2	1.2E-3
27	1.5E-1	5.7E-4	4.4E-4	8.1E-4	8.1E-2	6.1E-2	1.2E-3
28	1.5E-1	5.6E-4	4.0E-4	7.6E-4	8.0E-2	6.0E-2	1.2E-3
29	1.4E-1	5.6E-4	3.6E-4	7.1E-4	7.9E-2	6.0E-2	1.2E-3
30	1.4E-1	5.5E-4	3.4E-4	6.7E-4	7.9E-2	6.0E-2	1.2E-3
31	1.4E-1	5.5E-4	3.1E-4	6.4E-4	7.8E-2	6.0E-2	1.2E-3
32	1.4E-1	5.5E-4	2.9E-4	6.1E-4	7.7E-2	6.0E-2	1.2E-3
33	1.4E-1	5.4E-4	2.8E-4	5.9E-4	7.7E-2	5.9E-2	1.2E-3
34	1.4E-1	5.4E-4	2.7E-4	5.8E-4	7.6E-2	5.9E-2	1.2E-3
35	1.4E-1	5.4E-4	2.6E-4	5.6E-4	7.6E-2	5.9E-2	1.2E-3
36	1.4E-1	5.3E-4	2.5E-4	5.5E-4	7.5E-2	5.9E-2	1.2E-3
37	1.4E-1	5.3E-4	2.4E-4	5.4E-4	7.4E-2	5.8E-2	1.2E-3
38	1.4E-1	5.3E-4	2.3E-4	5.3E-4	7.4E-2	5.8E-2	1.2E-3
39	1.4E-1	5.2E-4	2.3E-4	5.2E-4	7.3E-2	5.8E-2	1.2E-3
40	1.4E-1	5.2E-4	2.2E-4	5.1E-4	7.3E-2	5.8E-2	1.2E-3
41	1.4E-1	5.2E-4	2.2E-4	5.1E-4	7.2E-2	5.8E-2	1.2E-3
42	1.3E-1	5.2E-4	2.2E-4	5.0E-4	7.2E-2	5.7E-2	1.2E-3
43	1.3E-1	5.1E-4	2.1E-4	5.0E-4	7.1E-2	5.7E-2	1.2E-3
44	1.3E-1	5.1E-4	2.1E-4	4.9E-4	7.1E-2	5.7E-2	1.2E-3
45	1.3E-1	5.1E-4	2.1E-4	4.9E-4	7.0E-2	5.7E-2	1.2E-3
46	1.3E-1	5.1E-4	2.1E-4	4.9E-4	7.0E-2	5.7E-2	1.2E-3
47	1.3E-1	5.0E-4	2.1E-4	4.8E-4	6.9E-2	5.6E-2	1.2E-3
48	1.3E-1	5.0E-4	2.0E-4	4.8E-4	6.9E-2	5.6E-2	1.2E-3
49	1.3E-1	5.0E-4	2.0E-4	4.8E-4	6.8E-2	5.6E-2	1.2E-3
50	1.3E-1	5.0E-4	2.0E-4	4.7E-4	6.8E-2	5.6E-2	1.2E-3
51	1.3E-1	4.9E-4	2.0E-4	4.7E-4	6.8E-2	5.6E-2	1.2E-3
52	1.3E-1	4.9E-4	2.0E-4	4.7E-4	6.7E-2	5.5E-2	1.2E-3
53	1.3E-1	4.9E-4	2.0E-4	4.7E-4	6.7E-2	5.5E-2	1.2E-3
54	1.3E-1	4.9E-4	2.0E-4	4.6E-4	6.6E-2	5.5E-2	1.2E-3
55	1.3E-1	4.8E-4	1.9E-4	4.6E-4	6.6E-2	5.5E-2	1.2E-3
56	1.2E-1	4.8E-4	1.9E-4	4.6E-4	6.5E-2	5.4E-2	1.2E-3
57	1.2E-1	4.8E-4	1.9E-4	4.5E-4	6.5E-2	5.4E-2	1.2E-3
58	1.2E-1	4.8E-4	1.9E-4	4.5E-4	6.4E-2	5.4E-2	1.2E-3
59	1.2E-1	4.7E-4	1.9E-4	4.5E-4	6.4E-2	5.4E-2	1.2E-3
60	1.2E-1	4.7E-4	1.9E-4	4.5E-4	6.3E-2	5.4E-2	1.2E-3
61	1.2E-1	4.7E-4	1.9E-4	4.4E-4	6.3E-2	5.3E-2	1.2E-3
62	1.2E-1	4.7E-4	1.9E-4	4.4E-4	6.3E-2	5.3E-2	1.2E-3
63	1.2E-1	4.6E-4	1.8E-4	4.4E-4	6.2E-2	5.3E-2	1.2E-3
64	1.2E-1	4.6E-4	1.8E-4	4.4E-4	6.2E-2	5.3E-2	1.2E-3
65	1.2E-1	4.6E-4	1.8E-4	4.4E-4	6.1E-2	5.3E-2	1.2E-3
66	1.2E-1	4.6E-4	1.8E-4	4.3E-4	6.1E-2	5.2E-2	1.2E-3
67	1.2E-1	4.6E-4	1.8E-4	4.3E-4	6.0E-2	5.2E-2	1.2E-3
68	1.2E-1	4.5E-4	1.8E-4	4.3E-4	6.0E-2	5.2E-2	1.1E-3
69	1.2E-1	4.5E-4	1.8E-4	4.3E-4	6.0E-2	5.2E-2	1.1E-3
70	1.2E-1	4.5E-4	1.8E-4	4.2E-4	5.9E-2	5.2E-2	1.1E-3
71	1.1E-1	4.5E-4	1.8E-4	4.2E-4	5.9E-2	5.1E-2	1.1E-3
72	1.1E-1	4.4E-4	1.8E-4	4.2E-4	5.8E-2	5.1E-2	1.1E-3
73	1.1E-1	4.4E-4	1.7E-4	4.2E-4	5.8E-2	5.1E-2	1.1E-3
74	1.1E-1	4.4E-4	1.7E-4	4.1E-4	5.8E-2	5.1E-2	1.1E-3
75	1.1E-1	4.4E-4	1.7E-4	4.1E-4	5.7E-2	5.1E-2	1.1E-3
76	1.1E-1	4.3E-4	1.7E-4	4.1E-4	5.7E-2	5.0E-2	1.1E-3
77	1.1E-1	4.3E-4	1.7E-4	4.1E-4	5.6E-2	5.0E-2	1.1E-3
78	1.1E-1	4.3E-4	1.7E-4	4.1E-4	5.6E-2	5.0E-2	1.1E-3
79	1.1E-1	4.3E-4	1.7E-4	4.0E-4	5.6E-2	5.0E-2	1.1E-3
80	1.1E-1	4.2E-4	1.7E-4	4.0E-4	5.5E-2	5.0E-2	1.1E-3
81	1.1E-1	4.2E-4	1.7E-4	4.0E-4	5.5E-2	4.9E-2	1.1E-3
82	1.1E-1	4.2E-4	1.6E-4	4.0E-4	5.5E-2	4.9E-2	1.1E-3
83	1.1E-1	4.2E-4	1.6E-4	3.9E-4	5.4E-2	4.9E-2	1.1E-3
84	1.1E-1	4.2E-4	1.6E-4	3.9E-4	5.4E-2	4.9E-2	1.1E-3
85	1.1E-1	4.1E-4	1.6E-4	3.9E-4	5.3E-2	4.9E-2	1.1E-3
86	1.1E-1	4.1E-4	1.6E-4	3.9E-4	5.3E-2	4.9E-2	1.1E-3
87	1.1E-1	4.1E-4	1.6E-4	3.9E-4	5.3E-2	4.8E-2	1.1E-3
88	1.0E-1	4.1E-4	1.6E-4	3.8E-4	5.2E-2	4.8E-2	1.1E-3
89	1.0E-1	4.1E-4	1.6E-4	3.8E-4	5.2E-2	4.8E-2	1.1E-3
90	1.0E-1	4.0E-4	1.6E-4	3.8E-4	5.2E-2	4.8E-2	1.1E-3
91	1.0E-1	4.0E-4	1.6E-4	3.8E-4	5.1E-2	4.8E-2	1.1E-3
92	1.0E-1	4.0E-4	1.6E-4	3.8E-4	5.1E-2	4.7E-2	1.0E-3
93	1.0E-1	4.0E-4	1.5E-4	3.7E-4	5.1E-2	4.7E-2	1.0E-3
94	1.0E-1	3.9E-4	1.5E-4	3.7E-4	5.0E-2	4.7E-2	1.0E-3
95	1.0E-1	3.9E-4	1.5E-4	3.7E-4	5.0E-2	4.7E-2	1.0E-3
96	1.0E-1	3.9E-4	1.5E-4	3.7E-4	5.0E-2	4.7E-2	1.0E-3
97	1.0E-1	3.9E-4	1.5E-4	3.7E-4	4.9E-2	4.6E-2	1.0E-3
98	9.9E-2	3.9E-4	1.5E-4	3.6E-4	4.9E-2	4.6E-2	1.0E-3
99	9.9E-2	3.8E-4	1.5E-4	3.6E-4	4.9E-2	4.6E-2	1.0E-3
100	9.8E-2	3.8E-4	1.5E-4	3.6E-4	4.8E-2	4.6E-2	1.0E-3
110	9.3E-2	3.6E-4	1.4E-4	3.4E-4	4.5E-2	4.4E-2	9.7E-4
120	8.8E-2	3.4E-4	1.3E-4	3.2E-4	4.2E-2	4.2E-2	9.4E-4
130	8.4E-2	3.3E-4	1.2E-4	3.1E-4	3.9E-2	4.1E-2	9.0E-4
140	7.9E-2	3.1E-4	1.2E-4	2.9E-4	3.7E-2	3.9E-2	8.6E-4
150	7.5E-2	2.9E-4	1.1E-4	2.7E-4	3.5E-2	3.7E-2	8.3E-4
160	7.1E-2	2.8E-4	1.0E-4	2.6E-4	3.2E-2	3.6E-2	7.9E-4
170	6.8E-2	2.6E-4	9.8E-5	2.5E-4	3.0E-2	3.4E-2	7.6E-4
180	6.4E-2	2.5E-4	9.3E-5	2.3E-4	2.8E-2	3.3E-2	7.3E-4
190	6.1E-2	2.4E-4	8.8E-5	2.2E-4	2.6E-2	3.1E-2	7.0E-4
200	5.8E-2	2.2E-4	8.3E-5	2.1E-4	2.5E-2	3.0E-2	6.7E-4
210	5.5E-2	2.1E-4	7.8E-5	2.0E-4	2.3E-2	2.9E-2	6.4E-4
220	5.2E-2	2.0E-4	7.4E-5	1.9E-4	2.2E-2	2.8E-2	6.1E-4
230	4.9E-2	1.9E-4	7.0E-5	1.8E-4	2.0E-2	2.6E-2	5.8E-4
240	4.7E-2	1.8E-4	6.6E-5	1.7E-4	1.9E-2	2.5E-2	5.6E-4
250	4.4E-2	1.7E-4	6.2E-5	1.6E-4	1.8E-2	2.4E-2	5.3E-4
260	4.2E-2	1.6E-4	5.9E-5	1.5E-4	1.7E-2	2.3E-2	5.1E-4
270	4.0E-2	1.6E-4	5.5E-5	1.4E-4	1.6E-2	2.2E-2	4.9E-4
280	3.8E-2	1.5E-4	5.2E-5	1.4E-4	1.5E-2	2.1E-2	4.7E-4
290	3.6E-2	1.4E-4	4.9E-5	1.3E-4	1.4E-2	2.0E-2	4.5E-4
300	3.4E-2	1.3E-4	4.7E-5	1.2E-4	1.3E-2	1.9E-2	4.3E-4
310	3.2E-2	1.3E-4	4.4E-5	1.2E-4	1.2E-2	1.8E-2	4.1E-4
320	3.0E-2	1.2E-4	4.2E-5	1.1E-4	1.1E-2	1.7E-2	3.9E-4
330	2.9E-2	1.1E-4	3.9E-5	1.0E-4	1.1E-2	1.7E-2	3.7E-4
340	2.7E-2	1.1E-4	3.7E-5	9.9E-5	1.0E-2	1.6E-2	3.5E-4
350	2.6E-2	1.0E-4	3.5E-5	9.4E-5	9.5E-3	1.5E-2	3.4E-4
360	2.5E-2	9.7E-5	3.3E-5	8.9E-5	8.9E-3	1.4E-2	3.2E-4
365	2.4E-2	9.4E-5	3.2E-5	8.6E-5	8.7E-3	1.4E-2	3.1E-4
370	2.3E-2	9.2E-5	3.2E-5	8.4E-5	8.4E-3	1.4E-2	3.1E-4
380	2.2E-2	8.7E-5	3.0E-5	8.0E-5	7.9E-3	1.3E-2	2.9E-4
390	2.1E-2	8.3E-5	2.8E-5	7.6E-5	7.4E-3	1.3E-2	2.8E-4
400	2.0E-2	7.9E-5	2.7E-5	7.2E-5	7.0E-3	1.2E-2	2.7E-4
410	1.9E-2	7.5E-5	2.5E-5	6.8E-5	6.6E-3	1.1E-2	2.5E-4
420	1.8E-2	7.1E-5	2.4E-5	6.5E-5	6.2E-3	1.1E-2	2.4E-4
430	1.7E-2	6.7E-5	2.3E-5	6.1E-5	5.8E-3	1.0E-2	2.3E-4
440	1.6E-2	6.4E-5	2.1E-5	5.8E-5	5.5E-3	9.9E-3	2.2E-4
450	1.5E-2	6.1E-5	2.0E-5	5.5E-5	5.2E-3	9.4E-3	2.1E-4
460	1.5E-2	5.7E-5	1.9E-5	5.2E-5	4.9E-3	9.0E-3	2.0E-4
470	1.4E-2	5.5E-5	1.8E-5	5.0E-5	4.6E-3	8.5E-3	1.9E-4
480	1.3E-2	5.2E-5	1.7E-5	4.7E-5	4.3E-3	8.1E-3	1.8E-4
490	1.2E-2	4.9E-5	1.6E-5	4.5E-5	4.1E-3	7.7E-3	1.7E-4
500	1.2E-2	4.7E-5	1.5E-5	4.2E-5	3.8E-3	7.4E-3	1.6E-4
510	1.1E-2	4.4E-5	1.5E-5	4.0E-5	3.6E-3	7.0E-3	1.6E-4
520	1.1E-2	4.2E-5	1.4E-5	3.8E-5	3.4E-3	6.7E-3	1.5E-4
530	1.0E-2	4.0E-5	1.3E-5	3.6E-5	3.2E-3	6.4E-3	1.4E-4
540	9.6E-3	3.8E-5	1.2E-5	3.4E-5	3.0E-3	6.1E-3	1.3E-4
550	9.1E-3	3.6E-5	1.2E-5	3.2E-5	2.9E-3	5.8E-3	1.3E-4
560	8.7E-3	3.4E-5	1.1E-5	3.1E-5	2.7E-3	5.5E-3	1.2E-4
570	8.2E-3	3.2E-5	1.0E-5	2.9E-5	2.5E-3	5.2E-3	1.2E-4
580	7.8E-3	3.1E-5	9.9E-6	2.8E-5	2.4E-3	5.0E-3	1.1E-4
590	7.4E-3	2.9E-5	9.4E-6	2.6E-5	2.3E-3	4.7E-3	1.1E-4
600	7.0E-3	2.8E-5	8.9E-6	2.5E-5	2.1E-3	4.5E-3	1.0E-4
610	6.7E-3	2.6E-5	8.5E-6	2.4E-5	2.0E-3	4.3E-3	9.5E-5
620	6.3E-3	2.5E-5	8.0E-6	2.2E-5	1.9E-3	4.1E-3	9.1E-5
630	6.0E-3	2.4E-5	7.6E-6	2.1E-5	1.8E-3	3.9E-3	8.6E-5
640	5.7E-3	2.3E-5	7.2E-6	2.0E-5	1.7E-3	3.7E-3	8.2E-5
650	5.4E-3	2.1E-5	6.8E-6	1.9E-5	1.6E-3	3.5E-3	7.8E-5
660	5.1E-3	2.0E-5	6.5E-6	1.8E-5	1.5E-3	3.3E-3	7.4E-5
670	4.9E-3	1.9E-5	6.1E-6	1.7E-5	1.4E-3	3.2E-3	7.1E-5
680	4.6E-3	1.8E-5	5.8E-6	1.6E-5	1.4E-3	3.0E-3	6.7E-5
690	4.4E-3	1.7E-5	5.5E-6	1.6E-5	1.3E-3	2.9E-3	6.4E-5
700	4.2E-3	1.7E-5	5.2E-6	1.5E-5	1.2E-3	2.7E-3	6.1E-5
710	4.0E-3	1.6E-5	4.9E-6	1.4E-5	1.1E-3	2.6E-3	5.8E-5
720	3.8E-3	1.5E-5	4.7E-6	1.3E-5	1.1E-3	2.5E-3	5.5E-5
730	3.6E-3	1.4E-5	4.4E-6	1.3E-5	1.0E-3	2.3E-3	5.2E-5
740	3.4E-3	1.3E-5	4.2E-6	1.2E-5	9.7E-4	2.2E-3	5.0E-5
750	3.2E-3	1.3E-5	4.0E-6	1.1E-5	9.2E-4	2.1E-3	4.7E-5
760	3.1E-3	1.2E-5	3.8E-6	1.1E-5	8.7E-4	2.0E-3	4.5E-5
770	2.9E-3	1.2E-5	3.6E-6	1.0E-5	8.2E-4	1.9E-3	4.3E-5
780	2.8E-3	1.1E-5	3.4E-6	9.7E-6	7.8E-4	1.8E-3	4.1E-5
790	2.6E-3	1.0E-5	3.2E-6	9.2E-6	7.4E-4	1.7E-3	3.9E-5
800	2.5E-3	9.9E-6	3.1E-6	8.8E-6	7.0E-4	1.7E-3	3.7E-5
810	2.4E-3	9.4E-6	2.9E-6	8.3E-6	6.6E-4	1.6E-3	3.5E-5
820	2.2E-3	8.9E-6	2.8E-6	7.9E-6	6.3E-4	1.5E-3	3.3E-5
830	2.1E-3	8.4E-6	2.6E-6	7.5E-6	5.9E-4	1.4E-3	3.2E-5
840	2.0E-3	8.0E-6	2.5E-6	7.1E-6	5.6E-4	1.3E-3	3.0E-5
850	1.9E-3	7.6E-6	2.3E-6	6.8E-6	5.3E-4	1.3E-3	2.9E-5
860	1.8E-3	7.2E-6	2.2E-6	6.4E-6	5.0E-4	1.2E-3	2.7E-5
870	1.7E-3	6.9E-6	2.1E-6	6.1E-6	4.8E-4	1.2E-3	2.6E-5
880	1.6E-3	6.5E-6	2.0E-6	5.8E-6	4.5E-4	1.1E-3	2.5E-5
890	1.6E-3	6.2E-6	1.9E-6	5.5E-6	4.3E-4	1.0E-3	2.3E-5
900	1.5E-3	5.9E-6	1.8E-6	5.2E-6	4.1E-4	9.9E-4	2.2E-5
910	1.4E-3	5.6E-6	1.7E-6	4.9E-6	3.9E-4	9.5E-4	2.1E-5
920	1.3E-3	5.3E-6	1.6E-6	4.7E-6	3.7E-4	9.0E-4	2.0E-5
930	1.3E-3	5.0E-6	1.5E-6	4.5E-6	3.5E-4	8.5E-4	1.9E-5
940	1.2E-3	4.8E-6	1.5E-6	4.2E-6	3.3E-4	8.1E-4	1.8E-5
950	1.2E-3	4.5E-6	1.4E-6	4.0E-6	3.1E-4	7.7E-4	1.7E-5
960	1.1E-3	4.3E-6	1.3E-6	3.8E-6	3.0E-4	7.3E-4	1.6E-5
970	1.0E-3	4.1E-6	1.2E-6	3.6E-6	2.8E-4	7.0E-4	1.6E-5
980	9.9E-4	3.9E-6	1.2E-6	3.4E-6	2.7E-4	6.6E-4	1.5E-5
990	9.4E-4	3.7E-6	1.1E-6	3.3E-6	2.5E-4	6.3E-4	1.4E-5
1000	8.9E-4	3.5E-6	1.1E-6	3.1E-6	2.4E-4	6.0E-4	1.3E-5
1010	8.4E-4	3.3E-6	1.0E-6	2.9E-6	2.3E-4	5.7E-4	1.3E-5
1020	8.0E-4	3.2E-6	9.6E-7	2.8E-6	2.2E-4	5.4E-4	1.2E-5
1030	7.6E-4	3.0E-6	9.1E-7	2.7E-6	2.0E-4	5.1E-4	1.1E-5
1040	7.2E-4	2.9E-6	8.7E-7	2.5E-6	1.9E-4	4.9E-4	1.1E-5
1050	6.9E-4	2.7E-6	8.2E-7	2.4E-6	1.8E-4	4.6E-4	1.0E-5
1060	6.5E-4	2.6E-6	7.8E-7	2.3E-6	1.7E-4	4.4E-4	9.8E-6
1070	6.2E-4	2.5E-6	7.4E-7	2.2E-6	1.7E-4	4.2E-4	9.3E-6
1080	5.9E-4	2.3E-6	7.0E-7	2.0E-6	1.6E-4	4.0E-4	8.9E-6
1090	5.6E-4	2.2E-6	6.7E-7	1.9E-6	1.5E-4	3.8E-4	8.4E-6
1095	5.5E-4	2.2E-6	6.5E-7	1.9E-6	1.5E-4	3.7E-4	8.2E-6
1100	5.3E-4	2.1E-6	6.3E-7	1.8E-6	1.4E-4	3.6E-4	8.0E-6
1200	3.2E-4	1.3E-6	3.8E-7	1.1E-6	8.4E-5	2.2E-4	4.8E-6
1300	1.9E-4	7.6E-7	2.2E-7	6.6E-7	5.0E-5	1.3E-4	2.9E-6
1400	1.1E-4	4.5E-7	1.3E-7	3.9E-7	3.0E-5	7.8E-5	1.7E-6
1500	6.9E-5	2.7E-7	8.0E-8	2.4E-7	1.8E-5	4.7E-5	1.0E-6
1600	4.1E-5	1.6E-7	4.8E-8	1.4E-7	1.1E-5	2.8E-5	6.2E-7
1700	2.5E-5	9.8E-8	2.9E-8	8.5E-8	6.6E-6	1.7E-5	3.7E-7
1800	1.5E-5	5.9E-8	1.7E-8	5.1E-8	4.0E-6	1.0E-5	2.2E-7
1900	9.0E-6	3.6E-8	1.0E-8	3.1E-8	2.4E-6	6.0E-6	1.3E-7
2000	5.4E-6	2.1E-8	6.2E-9	1.8E-8	1.5E-6	3.6E-6	8.1E-8
2100	3.3E-6	1.3E-8	3.7E-9	1.1E-8	8.9E-7	2.2E-6	4.9E-8
2200	2.0E-6	7.8E-9	2.2E-9	6.6E-9	5.4E-7	1.3E-6	2.9E-8
2300	1.2E-6	4.7E-9	1.3E-9	4.0E-9	3.3E-7	7.9E-7	1.8E-8
2400	7.2E-7	2.8E-9	8.1E-10	2.4E-9	2.0E-7	4.8E-7	1.1E-8
2500	4.3E-7	1.7E-9	4.9E-10	1.4E-9	1.2E-7	2.9E-7	6.4E-9
2600	2.6E-7	1.0E-9	2.9E-10	8.7E-10	7.3E-8	1.7E-7	3.8E-9
2700	1.6E-7	6.2E-10	1.8E-10	5.2E-10	4.4E-8	1.0E-7	2.3E-9
2800	9.5E-8	3.7E-10	1.1E-10	3.2E-10	2.7E-8	6.3E-8	1.4E-9
2900	5.7E-8	2.3E-10	-	1.9E-10	1.6E-8	3.8E-8	8.4E-10
3000	3.5E-8	1.4E-10	-	1.1E-10	9.9E-9	2.3E-8	5.1E-10
3100	2.1E-8	-	-	-	6.0E-9	1.4E-8	3.1E-10
3200	1.3E-8	-	-	-	3.6E-9	8.3E-9	1.9E-10
3300	7.7E-9	-	-	-	2.2E-9	5.0E-9	1.1E-10
3400	4.6E-9	-	-	-	1.3E-9	3.0E-9	-
3500	2.8E-9	-	-	-	8.1E-10	1.8E-9	-
3600	1.7E-9	-	-	-	4.9E-10	1.1E-9	-
3650	1.3E-9	-	-	-	3.8E-10	8.6E-10	-
4000	2.3E-10	-	-	-	-	1.5E-10	-
