Radionuclide	I-129
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
6	6.2E-2	1.9E-4	3.8E-3	1.6E-3	2.0E-2	3.9E-2	3.7E-4
6.5	6.1E-2	-	-	1.0E-3	2.0E-2	3.9E-2	3.9E-4
7	6.1E-2	1.8E-4	1.1E-3	7.4E-4	1.9E-2	3.9E-2	4.1E-4
7.5	6.0E-2	-	-	6.0E-4	1.9E-2	3.8E-2	4.3E-4
8	6.0E-2	1.8E-4	4.5E-4	5.2E-4	1.9E-2	3.8E-2	4.5E-4
8.5	6.0E-2	-	-	4.7E-4	1.9E-2	3.8E-2	4.7E-4
9	6.0E-2	1.8E-4	2.9E-4	4.4E-4	1.9E-2	3.8E-2	4.8E-4
9.5	5.9E-2	-	-	4.1E-4	1.9E-2	3.8E-2	5.0E-4
10	5.9E-2	1.8E-4	2.3E-4	3.9E-4	1.9E-2	3.8E-2	5.1E-4
11	5.9E-2	1.9E-4	2.0E-4	3.5E-4	1.8E-2	3.8E-2	5.4E-4
12	5.8E-2	1.9E-4	1.8E-4	3.2E-4	1.8E-2	3.8E-2	5.7E-4
13	5.8E-2	1.9E-4	1.6E-4	3.0E-4	1.8E-2	3.7E-2	5.9E-4
14	5.8E-2	1.9E-4	1.4E-4	2.8E-4	1.8E-2	3.7E-2	6.1E-4
15	5.7E-2	1.9E-4	1.3E-4	2.7E-4	1.8E-2	3.7E-2	6.3E-4
16	5.7E-2	1.9E-4	1.2E-4	2.6E-4	1.7E-2	3.7E-2	6.4E-4
17	5.7E-2	2.0E-4	1.1E-4	2.5E-4	1.7E-2	3.7E-2	6.5E-4
18	5.6E-2	2.0E-4	1.1E-4	2.4E-4	1.7E-2	3.6E-2	6.6E-4
19	5.6E-2	2.0E-4	1.0E-4	2.3E-4	1.7E-2	3.6E-2	6.7E-4
20	5.6E-2	2.0E-4	9.8E-5	2.3E-4	1.7E-2	3.6E-2	6.8E-4
21	5.6E-2	2.0E-4	9.4E-5	2.2E-4	1.7E-2	3.6E-2	6.9E-4
22	5.5E-2	2.0E-4	9.2E-5	2.2E-4	1.7E-2	3.6E-2	7.0E-4
23	5.5E-2	2.0E-4	8.9E-5	2.2E-4	1.6E-2	3.5E-2	7.0E-4
24	5.5E-2	2.0E-4	8.8E-5	2.2E-4	1.6E-2	3.5E-2	7.1E-4
25	5.4E-2	2.0E-4	8.6E-5	2.2E-4	1.6E-2	3.5E-2	7.1E-4
26	5.4E-2	2.0E-4	8.5E-5	2.1E-4	1.6E-2	3.5E-2	7.1E-4
27	5.4E-2	2.0E-4	8.4E-5	2.1E-4	1.6E-2	3.5E-2	7.2E-4
28	5.4E-2	2.0E-4	8.3E-5	2.1E-4	1.6E-2	3.5E-2	7.2E-4
29	5.3E-2	2.0E-4	8.2E-5	2.1E-4	1.6E-2	3.4E-2	7.2E-4
30	5.3E-2	2.0E-4	8.1E-5	2.1E-4	1.6E-2	3.4E-2	7.2E-4
31	5.3E-2	2.0E-4	8.1E-5	2.1E-4	1.6E-2	3.4E-2	7.2E-4
32	5.2E-2	2.0E-4	8.0E-5	2.1E-4	1.5E-2	3.4E-2	7.2E-4
33	5.2E-2	2.0E-4	8.0E-5	2.1E-4	1.5E-2	3.4E-2	7.2E-4
34	5.2E-2	2.0E-4	7.9E-5	2.1E-4	1.5E-2	3.3E-2	7.2E-4
35	5.2E-2	2.0E-4	7.9E-5	2.0E-4	1.5E-2	3.3E-2	7.2E-4
36	5.1E-2	2.0E-4	7.8E-5	2.0E-4	1.5E-2	3.3E-2	7.2E-4
37	5.1E-2	2.0E-4	7.8E-5	2.0E-4	1.5E-2	3.3E-2	7.1E-4
38	5.1E-2	2.0E-4	7.8E-5	2.0E-4	1.5E-2	3.3E-2	7.1E-4
39	5.0E-2	2.0E-4	7.7E-5	2.0E-4	1.5E-2	3.3E-2	7.1E-4
40	5.0E-2	2.0E-4	7.7E-5	2.0E-4	1.5E-2	3.3E-2	7.1E-4
41	5.0E-2	2.0E-4	7.6E-5	2.0E-4	1.5E-2	3.2E-2	7.1E-4
42	5.0E-2	2.0E-4	7.6E-5	2.0E-4	1.4E-2	3.2E-2	7.0E-4
43	4.9E-2	1.9E-4	7.6E-5	2.0E-4	1.4E-2	3.2E-2	7.0E-4
44	4.9E-2	1.9E-4	7.5E-5	2.0E-4	1.4E-2	3.2E-2	7.0E-4
45	4.9E-2	1.9E-4	7.5E-5	2.0E-4	1.4E-2	3.2E-2	7.0E-4
46	4.9E-2	1.9E-4	7.5E-5	1.9E-4	1.4E-2	3.2E-2	6.9E-4
47	4.8E-2	1.9E-4	7.4E-5	1.9E-4	1.4E-2	3.1E-2	6.9E-4
48	4.8E-2	1.9E-4	7.4E-5	1.9E-4	1.4E-2	3.1E-2	6.9E-4
49	4.8E-2	1.9E-4	7.3E-5	1.9E-4	1.4E-2	3.1E-2	6.9E-4
50	4.7E-2	1.9E-4	7.3E-5	1.9E-4	1.4E-2	3.1E-2	6.8E-4
51	4.7E-2	1.9E-4	7.3E-5	1.9E-4	1.4E-2	3.1E-2	6.8E-4
52	4.7E-2	1.9E-4	7.2E-5	1.9E-4	1.3E-2	3.1E-2	6.8E-4
53	4.7E-2	1.9E-4	7.2E-5	1.9E-4	1.3E-2	3.0E-2	6.7E-4
54	4.6E-2	1.8E-4	7.1E-5	1.9E-4	1.3E-2	3.0E-2	6.7E-4
55	4.6E-2	1.8E-4	7.1E-5	1.9E-4	1.3E-2	3.0E-2	6.7E-4
56	4.6E-2	1.8E-4	7.1E-5	1.9E-4	1.3E-2	3.0E-2	6.7E-4
57	4.6E-2	1.8E-4	7.0E-5	1.8E-4	1.3E-2	3.0E-2	6.6E-4
58	4.5E-2	1.8E-4	7.0E-5	1.8E-4	1.3E-2	3.0E-2	6.6E-4
59	4.5E-2	1.8E-4	6.9E-5	1.8E-4	1.3E-2	3.0E-2	6.6E-4
60	4.5E-2	1.8E-4	6.9E-5	1.8E-4	1.3E-2	2.9E-2	6.5E-4
61	4.5E-2	1.8E-4	6.9E-5	1.8E-4	1.3E-2	2.9E-2	6.5E-4
62	4.4E-2	1.8E-4	6.8E-5	1.8E-4	1.3E-2	2.9E-2	6.5E-4
63	4.4E-2	1.8E-4	6.8E-5	1.8E-4	1.2E-2	2.9E-2	6.4E-4
64	4.4E-2	1.8E-4	6.8E-5	1.8E-4	1.2E-2	2.9E-2	6.4E-4
65	4.4E-2	1.7E-4	6.7E-5	1.8E-4	1.2E-2	2.9E-2	6.4E-4
66	4.3E-2	1.7E-4	6.7E-5	1.8E-4	1.2E-2	2.9E-2	6.3E-4
67	4.3E-2	1.7E-4	6.6E-5	1.7E-4	1.2E-2	2.8E-2	6.3E-4
68	4.3E-2	1.7E-4	6.6E-5	1.7E-4	1.2E-2	2.8E-2	6.3E-4
69	4.3E-2	1.7E-4	6.6E-5	1.7E-4	1.2E-2	2.8E-2	6.3E-4
70	4.3E-2	1.7E-4	6.5E-5	1.7E-4	1.2E-2	2.8E-2	6.2E-4
71	4.2E-2	1.7E-4	6.5E-5	1.7E-4	1.2E-2	2.8E-2	6.2E-4
72	4.2E-2	1.7E-4	6.5E-5	1.7E-4	1.2E-2	2.8E-2	6.2E-4
73	4.2E-2	1.7E-4	6.4E-5	1.7E-4	1.2E-2	2.8E-2	6.1E-4
74	4.2E-2	1.7E-4	6.4E-5	1.7E-4	1.2E-2	2.7E-2	6.1E-4
75	4.1E-2	1.7E-4	6.3E-5	1.7E-4	1.1E-2	2.7E-2	6.1E-4
76	4.1E-2	1.6E-4	6.3E-5	1.7E-4	1.1E-2	2.7E-2	6.0E-4
77	4.1E-2	1.6E-4	6.3E-5	1.7E-4	1.1E-2	2.7E-2	6.0E-4
78	4.1E-2	1.6E-4	6.2E-5	1.6E-4	1.1E-2	2.7E-2	6.0E-4
79	4.0E-2	1.6E-4	6.2E-5	1.6E-4	1.1E-2	2.7E-2	6.0E-4
80	4.0E-2	1.6E-4	6.2E-5	1.6E-4	1.1E-2	2.7E-2	5.9E-4
81	4.0E-2	1.6E-4	6.1E-5	1.6E-4	1.1E-2	2.6E-2	5.9E-4
82	4.0E-2	1.6E-4	6.1E-5	1.6E-4	1.1E-2	2.6E-2	5.9E-4
83	4.0E-2	1.6E-4	6.1E-5	1.6E-4	1.1E-2	2.6E-2	5.8E-4
84	3.9E-2	1.6E-4	6.0E-5	1.6E-4	1.1E-2	2.6E-2	5.8E-4
85	3.9E-2	1.6E-4	6.0E-5	1.6E-4	1.1E-2	2.6E-2	5.8E-4
86	3.9E-2	1.6E-4	6.0E-5	1.6E-4	1.1E-2	2.6E-2	5.7E-4
87	3.9E-2	1.5E-4	5.9E-5	1.6E-4	1.1E-2	2.6E-2	5.7E-4
88	3.9E-2	1.5E-4	5.9E-5	1.6E-4	1.1E-2	2.6E-2	5.7E-4
89	3.8E-2	1.5E-4	5.8E-5	1.5E-4	1.0E-2	2.5E-2	5.7E-4
90	3.8E-2	1.5E-4	5.8E-5	1.5E-4	1.0E-2	2.5E-2	5.6E-4
91	3.8E-2	1.5E-4	5.8E-5	1.5E-4	1.0E-2	2.5E-2	5.6E-4
92	3.8E-2	1.5E-4	5.7E-5	1.5E-4	1.0E-2	2.5E-2	5.6E-4
93	3.7E-2	1.5E-4	5.7E-5	1.5E-4	1.0E-2	2.5E-2	5.6E-4
94	3.7E-2	1.5E-4	5.7E-5	1.5E-4	1.0E-2	2.5E-2	5.5E-4
95	3.7E-2	1.5E-4	5.6E-5	1.5E-4	1.0E-2	2.5E-2	5.5E-4
96	3.7E-2	1.5E-4	5.6E-5	1.5E-4	9.9E-3	2.5E-2	5.5E-4
97	3.7E-2	1.5E-4	5.6E-5	1.5E-4	9.9E-3	2.4E-2	5.4E-4
98	3.6E-2	1.5E-4	5.6E-5	1.5E-4	9.8E-3	2.4E-2	5.4E-4
99	3.6E-2	1.5E-4	5.5E-5	1.5E-4	9.7E-3	2.4E-2	5.4E-4
100	3.6E-2	1.4E-4	5.5E-5	1.5E-4	9.7E-3	2.4E-2	5.4E-4
110	3.4E-2	1.4E-4	5.2E-5	1.4E-4	9.0E-3	2.3E-2	5.1E-4
120	3.2E-2	1.3E-4	4.9E-5	1.3E-4	8.5E-3	2.2E-2	4.8E-4
130	3.1E-2	1.2E-4	4.6E-5	1.2E-4	7.9E-3	2.1E-2	4.6E-4
140	2.9E-2	1.2E-4	4.4E-5	1.2E-4	7.4E-3	2.0E-2	4.4E-4
150	2.7E-2	1.1E-4	4.1E-5	1.1E-4	6.9E-3	1.9E-2	4.2E-4
160	2.6E-2	1.0E-4	3.9E-5	1.0E-4	6.5E-3	1.8E-2	4.0E-4
170	2.5E-2	9.8E-5	3.7E-5	9.9E-5	6.1E-3	1.7E-2	3.8E-4
180	2.3E-2	9.3E-5	3.5E-5	9.3E-5	5.7E-3	1.6E-2	3.6E-4
190	2.2E-2	8.8E-5	3.3E-5	8.8E-5	5.3E-3	1.5E-2	3.4E-4
200	2.1E-2	8.3E-5	3.1E-5	8.3E-5	5.0E-3	1.4E-2	3.2E-4
210	2.0E-2	7.9E-5	2.9E-5	7.9E-5	4.7E-3	1.4E-2	3.1E-4
220	1.9E-2	7.5E-5	2.7E-5	7.5E-5	4.4E-3	1.3E-2	2.9E-4
230	1.8E-2	7.1E-5	2.6E-5	7.1E-5	4.1E-3	1.2E-2	2.8E-4
240	1.7E-2	6.7E-5	2.5E-5	6.7E-5	3.8E-3	1.2E-2	2.6E-4
250	1.6E-2	6.4E-5	2.3E-5	6.3E-5	3.6E-3	1.1E-2	2.5E-4
260	1.5E-2	6.0E-5	2.2E-5	6.0E-5	3.4E-3	1.1E-2	2.4E-4
270	1.4E-2	5.7E-5	2.1E-5	5.7E-5	3.2E-3	1.0E-2	2.2E-4
280	1.3E-2	5.4E-5	2.0E-5	5.4E-5	3.0E-3	9.6E-3	2.1E-4
290	1.3E-2	5.1E-5	1.8E-5	5.1E-5	2.8E-3	9.1E-3	2.0E-4
300	1.2E-2	4.8E-5	1.7E-5	4.8E-5	2.6E-3	8.6E-3	1.9E-4
310	1.1E-2	4.6E-5	1.6E-5	4.5E-5	2.4E-3	8.2E-3	1.8E-4
320	1.1E-2	4.3E-5	1.6E-5	4.3E-5	2.3E-3	7.8E-3	1.7E-4
330	1.0E-2	4.1E-5	1.5E-5	4.1E-5	2.2E-3	7.4E-3	1.6E-4
340	9.7E-3	3.9E-5	1.4E-5	3.9E-5	2.0E-3	7.0E-3	1.6E-4
350	9.2E-3	3.7E-5	1.3E-5	3.6E-5	1.9E-3	6.6E-3	1.5E-4
360	8.7E-3	3.5E-5	1.2E-5	3.5E-5	1.8E-3	6.3E-3	1.4E-4
365	8.4E-3	3.4E-5	1.2E-5	3.4E-5	1.7E-3	6.1E-3	1.4E-4
370	8.2E-3	3.3E-5	1.2E-5	3.3E-5	1.7E-3	6.0E-3	1.3E-4
380	7.8E-3	3.1E-5	1.1E-5	3.1E-5	1.6E-3	5.7E-3	1.3E-4
390	7.4E-3	3.0E-5	1.0E-5	2.9E-5	1.5E-3	5.4E-3	1.2E-4
400	7.0E-3	2.8E-5	9.9E-6	2.8E-5	1.4E-3	5.1E-3	1.1E-4
410	6.6E-3	2.7E-5	9.4E-6	2.6E-5	1.3E-3	4.8E-3	1.1E-4
420	6.3E-3	2.5E-5	8.9E-6	2.5E-5	1.2E-3	4.6E-3	1.0E-4
430	5.9E-3	2.4E-5	8.4E-6	2.4E-5	1.2E-3	4.4E-3	9.7E-5
440	5.6E-3	2.3E-5	7.9E-6	2.2E-5	1.1E-3	4.1E-3	9.2E-5
450	5.3E-3	2.1E-5	7.5E-6	2.1E-5	1.0E-3	3.9E-3	8.8E-5
460	5.0E-3	2.0E-5	7.1E-6	2.0E-5	9.7E-4	3.7E-3	8.3E-5
470	4.8E-3	1.9E-5	6.7E-6	1.9E-5	9.1E-4	3.5E-3	7.9E-5
480	4.5E-3	1.8E-5	6.3E-6	1.8E-5	8.6E-4	3.3E-3	7.5E-5
490	4.3E-3	1.7E-5	6.0E-6	1.7E-5	8.1E-4	3.2E-3	7.1E-5
500	4.1E-3	1.6E-5	5.7E-6	1.6E-5	7.6E-4	3.0E-3	6.7E-5
510	3.8E-3	1.6E-5	5.4E-6	1.5E-5	7.2E-4	2.9E-3	6.4E-5
520	3.6E-3	1.5E-5	5.1E-6	1.4E-5	6.8E-4	2.7E-3	6.0E-5
530	3.5E-3	1.4E-5	4.8E-6	1.4E-5	6.4E-4	2.6E-3	5.7E-5
540	3.3E-3	1.3E-5	4.5E-6	1.3E-5	6.0E-4	2.4E-3	5.4E-5
550	3.1E-3	1.2E-5	4.3E-6	1.2E-5	5.7E-4	2.3E-3	5.2E-5
560	2.9E-3	1.2E-5	4.1E-6	1.2E-5	5.4E-4	2.2E-3	4.9E-5
570	2.8E-3	1.1E-5	3.8E-6	1.1E-5	5.1E-4	2.1E-3	4.6E-5
580	2.6E-3	1.1E-5	3.6E-6	1.0E-5	4.8E-4	2.0E-3	4.4E-5
590	2.5E-3	1.0E-5	3.4E-6	9.8E-6	4.5E-4	1.9E-3	4.2E-5
600	2.4E-3	9.5E-6	3.3E-6	9.3E-6	4.3E-4	1.8E-3	4.0E-5
610	2.2E-3	9.0E-6	3.1E-6	8.8E-6	4.0E-4	1.7E-3	3.8E-5
620	2.1E-3	8.6E-6	2.9E-6	8.3E-6	3.8E-4	1.6E-3	3.6E-5
630	2.0E-3	8.1E-6	2.8E-6	7.9E-6	3.6E-4	1.5E-3	3.4E-5
640	1.9E-3	7.7E-6	2.6E-6	7.5E-6	3.4E-4	1.4E-3	3.2E-5
650	1.8E-3	7.3E-6	2.5E-6	7.1E-6	3.2E-4	1.4E-3	3.0E-5
660	1.7E-3	6.9E-6	2.3E-6	6.7E-6	3.0E-4	1.3E-3	2.9E-5
670	1.6E-3	6.5E-6	2.2E-6	6.3E-6	2.9E-4	1.2E-3	2.7E-5
680	1.5E-3	6.2E-6	2.1E-6	6.0E-6	2.7E-4	1.2E-3	2.6E-5
690	1.5E-3	5.9E-6	2.0E-6	5.7E-6	2.6E-4	1.1E-3	2.5E-5
700	1.4E-3	5.6E-6	1.9E-6	5.4E-6	2.4E-4	1.0E-3	2.3E-5
710	1.3E-3	5.3E-6	1.8E-6	5.1E-6	2.3E-4	9.9E-4	2.2E-5
720	1.2E-3	5.0E-6	1.7E-6	4.8E-6	2.2E-4	9.4E-4	2.1E-5
730	1.2E-3	4.7E-6	1.6E-6	4.6E-6	2.0E-4	8.9E-4	2.0E-5
740	1.1E-3	4.5E-6	1.5E-6	4.3E-6	1.9E-4	8.4E-4	1.9E-5
750	1.1E-3	4.3E-6	1.4E-6	4.1E-6	1.8E-4	8.0E-4	1.8E-5
760	1.0E-3	4.0E-6	1.4E-6	3.9E-6	1.7E-4	7.6E-4	1.7E-5
770	9.5E-4	3.8E-6	1.3E-6	3.7E-6	1.6E-4	7.2E-4	1.6E-5
780	9.0E-4	3.6E-6	1.2E-6	3.5E-6	1.6E-4	6.8E-4	1.5E-5
790	8.5E-4	3.4E-6	1.1E-6	3.3E-6	1.5E-4	6.4E-4	1.4E-5
800	8.1E-4	3.3E-6	1.1E-6	3.1E-6	1.4E-4	6.1E-4	1.4E-5
810	7.7E-4	3.1E-6	1.0E-6	3.0E-6	1.3E-4	5.8E-4	1.3E-5
820	7.3E-4	2.9E-6	9.7E-7	2.8E-6	1.2E-4	5.5E-4	1.2E-5
830	6.9E-4	2.8E-6	9.2E-7	2.7E-6	1.2E-4	5.2E-4	1.2E-5
840	6.5E-4	2.6E-6	8.7E-7	2.5E-6	1.1E-4	4.9E-4	1.1E-5
850	6.2E-4	2.5E-6	8.3E-7	2.4E-6	1.1E-4	4.7E-4	1.0E-5
860	5.9E-4	2.4E-6	7.8E-7	2.3E-6	1.0E-4	4.4E-4	9.9E-6
870	5.6E-4	2.2E-6	7.4E-7	2.1E-6	9.5E-5	4.2E-4	9.4E-6
880	5.3E-4	2.1E-6	7.0E-7	2.0E-6	9.0E-5	4.0E-4	8.9E-6
890	5.0E-4	2.0E-6	6.7E-7	1.9E-6	8.6E-5	3.8E-4	8.4E-6
900	4.7E-4	1.9E-6	6.3E-7	1.8E-6	8.1E-5	3.6E-4	8.0E-6
910	4.5E-4	1.8E-6	6.0E-7	1.7E-6	7.7E-5	3.4E-4	7.6E-6
920	4.3E-4	1.7E-6	5.6E-7	1.6E-6	7.3E-5	3.2E-4	7.2E-6
930	4.0E-4	1.6E-6	5.4E-7	1.6E-6	6.9E-5	3.1E-4	6.8E-6
940	3.8E-4	1.5E-6	5.1E-7	1.5E-6	6.6E-5	2.9E-4	6.5E-6
950	3.6E-4	1.5E-6	4.8E-7	1.4E-6	6.2E-5	2.7E-4	6.1E-6
960	3.4E-4	1.4E-6	4.5E-7	1.3E-6	5.9E-5	2.6E-4	5.8E-6
970	3.3E-4	1.3E-6	4.3E-7	1.3E-6	5.6E-5	2.5E-4	5.5E-6
980	3.1E-4	1.2E-6	4.1E-7	1.2E-6	5.3E-5	2.3E-4	5.2E-6
990	2.9E-4	1.2E-6	3.9E-7	1.1E-6	5.0E-5	2.2E-4	4.9E-6
1000	2.8E-4	1.1E-6	3.7E-7	1.1E-6	4.8E-5	2.1E-4	4.7E-6
1010	2.6E-4	1.1E-6	3.5E-7	1.0E-6	4.5E-5	2.0E-4	4.4E-6
1020	2.5E-4	1.0E-6	3.3E-7	9.6E-7	4.3E-5	1.9E-4	4.2E-6
1030	2.4E-4	9.5E-7	3.1E-7	9.1E-7	4.1E-5	1.8E-4	4.0E-6
1040	2.2E-4	9.0E-7	2.9E-7	8.6E-7	3.9E-5	1.7E-4	3.8E-6
1050	2.1E-4	8.6E-7	2.8E-7	8.1E-7	3.7E-5	1.6E-4	3.6E-6
1060	2.0E-4	8.1E-7	2.6E-7	7.7E-7	3.5E-5	1.5E-4	3.4E-6
1070	1.9E-4	7.7E-7	2.5E-7	7.3E-7	3.3E-5	1.4E-4	3.2E-6
1080	1.8E-4	7.3E-7	2.4E-7	6.9E-7	3.1E-5	1.4E-4	3.1E-6
1090	1.7E-4	6.9E-7	2.3E-7	6.6E-7	3.0E-5	1.3E-4	2.9E-6
1095	1.7E-4	6.7E-7	2.2E-7	6.4E-7	2.9E-5	1.3E-4	2.8E-6
1100	1.6E-4	6.6E-7	2.1E-7	6.2E-7	2.8E-5	1.2E-4	2.7E-6
1200	9.6E-5	3.9E-7	1.2E-7	3.6E-7	1.7E-5	7.2E-5	1.6E-6
1300	5.7E-5	2.3E-7	7.3E-8	2.1E-7	1.0E-5	4.2E-5	9.5E-7
1400	3.3E-5	1.3E-7	4.3E-8	1.3E-7	6.0E-6	2.5E-5	5.6E-7
1500	2.0E-5	7.9E-8	2.5E-8	7.3E-8	3.6E-6	1.5E-5	3.3E-7
1600	1.2E-5	4.7E-8	1.5E-8	4.3E-8	2.2E-6	8.6E-6	1.9E-7
1700	6.9E-6	2.8E-8	8.6E-9	2.5E-8	1.3E-6	5.1E-6	1.1E-7
1800	4.1E-6	1.6E-8	5.1E-9	1.5E-8	8.0E-7	3.0E-6	6.7E-8
1900	2.4E-6	9.7E-9	3.0E-9	8.9E-9	4.8E-7	1.8E-6	3.9E-8
2000	1.4E-6	5.8E-9	1.8E-9	5.2E-9	2.9E-7	1.0E-6	2.3E-8
2100	8.6E-7	3.4E-9	1.0E-9	3.1E-9	1.8E-7	6.2E-7	1.4E-8
2200	5.1E-7	2.0E-9	6.2E-10	1.8E-9	1.1E-7	3.7E-7	8.2E-9
2300	3.0E-7	1.2E-9	3.7E-10	1.1E-9	6.5E-8	2.2E-7	4.8E-9
2400	1.8E-7	7.2E-10	2.2E-10	6.4E-10	3.9E-8	1.3E-7	2.9E-9
2500	1.1E-7	4.3E-10	1.3E-10	3.8E-10	2.4E-8	7.6E-8	1.7E-9
2600	6.5E-8	2.6E-10	-	2.3E-10	1.4E-8	4.5E-8	1.0E-9
2700	3.9E-8	1.5E-10	-	1.4E-10	8.8E-9	2.7E-8	6.0E-10
2800	2.3E-8	-	-	-	5.3E-9	1.6E-8	3.6E-10
2900	1.4E-8	-	-	-	3.2E-9	9.6E-9	2.1E-10
3000	8.3E-9	-	-	-	2.0E-9	5.7E-9	1.3E-10
3100	5.0E-9	-	-	-	1.2E-9	3.4E-9	-
3200	3.0E-9	-	-	-	7.2E-10	2.0E-9	-
3300	1.8E-9	-	-	-	4.4E-10	1.2E-9	-
3400	1.1E-9	-	-	-	2.6E-10	7.3E-10	-
3500	6.5E-10	-	-	-	1.6E-10	4.4E-10	-
3600	3.9E-10	-	-	-	-	2.6E-10	-
3650	3.0E-10	-	-	-	-	2.0E-10	-
