Radionuclide	Sr-85
Route of Intake	Ingestion
Material	Strontium titanate, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
69	9.4E-4	2.3E-6	7.4E-7	1.9E-6	9.0E-4
70	9.2E-4	2.3E-6	7.1E-7	1.8E-6	8.9E-4
71	9.1E-4	2.2E-6	6.9E-7	1.7E-6	8.8E-4
72	9.0E-4	2.1E-6	6.6E-7	1.6E-6	8.6E-4
73	8.9E-4	2.0E-6	6.4E-7	1.6E-6	8.5E-4
74	8.7E-4	2.0E-6	6.2E-7	1.5E-6	8.4E-4
75	8.6E-4	1.9E-6	6.0E-7	1.5E-6	8.3E-4
76	8.5E-4	1.8E-6	5.8E-7	1.4E-6	8.2E-4
77	8.4E-4	1.8E-6	5.6E-7	1.4E-6	8.1E-4
78	8.3E-4	1.7E-6	5.4E-7	1.3E-6	8.0E-4
79	8.2E-4	1.7E-6	5.2E-7	1.3E-6	7.9E-4
80	8.1E-4	1.6E-6	5.1E-7	1.3E-6	7.8E-4
81	7.9E-4	1.6E-6	4.9E-7	1.2E-6	7.7E-4
82	7.8E-4	1.5E-6	4.8E-7	1.2E-6	7.6E-4
83	7.7E-4	1.5E-6	4.7E-7	1.2E-6	7.5E-4
84	7.6E-4	1.5E-6	4.5E-7	1.1E-6	7.4E-4
85	7.5E-4	1.4E-6	4.4E-7	1.1E-6	7.3E-4
86	7.4E-4	1.4E-6	4.3E-7	1.1E-6	7.2E-4
87	7.3E-4	1.3E-6	4.2E-7	1.0E-6	7.1E-4
88	7.3E-4	1.3E-6	4.1E-7	1.0E-6	7.1E-4
89	7.2E-4	1.3E-6	4.0E-7	9.8E-7	7.0E-4
90	7.1E-4	1.3E-6	3.9E-7	9.6E-7	6.9E-4
91	7.0E-4	1.2E-6	3.8E-7	9.4E-7	6.8E-4
92	6.9E-4	1.2E-6	3.7E-7	9.1E-7	6.7E-4
93	6.8E-4	1.2E-6	3.6E-7	8.9E-7	6.6E-4
94	6.7E-4	1.1E-6	3.5E-7	8.7E-7	6.5E-4
95	6.6E-4	1.1E-6	3.4E-7	8.5E-7	6.5E-4
96	6.5E-4	1.1E-6	3.4E-7	8.3E-7	6.4E-4
97	6.5E-4	1.1E-6	3.3E-7	8.1E-7	6.3E-4
98	6.4E-4	1.0E-6	3.2E-7	8.0E-7	6.2E-4
99	6.3E-4	1.0E-6	3.1E-7	7.8E-7	6.1E-4
100	6.2E-4	1.0E-6	3.1E-7	7.6E-7	6.1E-4
110	5.5E-4	8.2E-7	2.5E-7	6.3E-7	5.3E-4
120	4.8E-4	6.8E-7	2.1E-7	5.2E-7	4.7E-4
130	4.3E-4	5.7E-7	1.7E-7	4.4E-7	4.2E-4
140	3.8E-4	4.8E-7	1.5E-7	3.7E-7	3.7E-4
150	3.3E-4	4.0E-7	1.2E-7	3.2E-7	3.3E-4
160	2.9E-4	3.4E-7	1.0E-7	2.7E-7	2.9E-4
170	2.6E-4	2.9E-7	8.8E-8	2.3E-7	2.6E-4
180	2.3E-4	2.4E-7	7.4E-8	2.0E-7	2.3E-4
190	2.0E-4	2.1E-7	6.3E-8	1.7E-7	2.0E-4
200	1.8E-4	1.7E-7	5.3E-8	1.4E-7	1.8E-4
210	1.6E-4	1.5E-7	4.5E-8	1.2E-7	1.6E-4
220	1.4E-4	1.3E-7	3.8E-8	1.0E-7	1.4E-4
230	1.3E-4	1.1E-7	3.3E-8	9.0E-8	1.3E-4
240	1.1E-4	9.0E-8	2.8E-8	7.7E-8	1.1E-4
250	1.0E-4	7.7E-8	2.4E-8	6.6E-8	9.9E-5
260	9.0E-5	6.5E-8	2.0E-8	5.7E-8	8.8E-5
270	8.0E-5	5.6E-8	1.7E-8	4.9E-8	7.9E-5
280	7.1E-5	4.7E-8	1.5E-8	4.2E-8	7.0E-5
290	6.3E-5	4.1E-8	1.2E-8	3.6E-8	6.2E-5
300	5.6E-5	3.5E-8	1.1E-8	3.2E-8	5.6E-5
310	5.0E-5	3.0E-8	9.0E-9	2.7E-8	5.0E-5
320	4.5E-5	2.5E-8	7.7E-9	2.4E-8	4.4E-5
330	4.0E-5	2.2E-8	6.6E-9	2.1E-8	3.9E-5
340	3.6E-5	1.9E-8	5.7E-9	1.8E-8	3.5E-5
350	3.2E-5	1.6E-8	4.9E-9	1.5E-8	3.1E-5
360	2.8E-5	1.4E-8	4.2E-9	1.3E-8	2.8E-5
365	2.7E-5	1.3E-8	3.9E-9	1.3E-8	2.7E-5
370	2.5E-5	1.2E-8	3.6E-9	1.2E-8	2.5E-5
380	2.3E-5	1.0E-8	3.1E-9	1.0E-8	2.2E-5
390	2.0E-5	8.7E-9	2.7E-9	8.9E-9	2.0E-5
400	1.8E-5	7.5E-9	2.3E-9	7.8E-9	1.8E-5
410	1.6E-5	6.5E-9	2.0E-9	6.8E-9	1.6E-5
420	1.4E-5	5.6E-9	1.7E-9	6.0E-9	1.4E-5
430	1.3E-5	4.9E-9	1.5E-9	5.2E-9	1.3E-5
440	1.2E-5	4.2E-9	1.3E-9	4.6E-9	1.1E-5
450	1.0E-5	3.7E-9	1.1E-9	4.0E-9	1.0E-5
460	9.3E-6	3.2E-9	9.7E-10	3.5E-9	9.2E-6
470	8.3E-6	2.8E-9	8.4E-10	3.1E-9	8.2E-6
480	7.4E-6	2.4E-9	7.3E-10	2.7E-9	7.3E-6
490	6.6E-6	2.1E-9	6.4E-10	2.4E-9	6.6E-6
500	5.9E-6	1.8E-9	5.6E-10	2.1E-9	5.9E-6
510	5.3E-6	1.6E-9	4.9E-10	1.9E-9	5.3E-6
520	4.8E-6	1.4E-9	4.3E-10	1.7E-9	4.7E-6
530	4.3E-6	1.2E-9	3.7E-10	1.5E-9	4.2E-6
540	3.8E-6	1.1E-9	3.3E-10	1.3E-9	3.8E-6
550	3.4E-6	9.4E-10	2.9E-10	1.2E-9	3.4E-6
560	3.1E-6	8.3E-10	2.5E-10	1.0E-9	3.0E-6
570	2.7E-6	7.3E-10	2.2E-10	9.0E-10	2.7E-6
580	2.5E-6	6.4E-10	1.9E-10	5.1E-10	2.4E-6
590	2.2E-6	5.6E-10	1.7E-10	4.6E-10	2.2E-6
600	2.0E-6	4.9E-10	1.5E-10	4.1E-10	1.9E-6
610	1.8E-6	4.4E-10	1.3E-10	3.6E-10	1.7E-6
620	1.6E-6	3.8E-10	1.2E-10	3.2E-10	1.6E-6
630	1.4E-6	3.4E-10	1.0E-10	2.9E-10	1.4E-6
640	1.3E-6	3.0E-10	-	2.6E-10	1.3E-6
650	1.1E-6	2.6E-10	-	2.3E-10	1.1E-6
660	1.0E-6	2.3E-10	-	2.0E-10	1.0E-6
670	9.1E-7	2.1E-10	-	1.8E-10	9.0E-7
680	8.2E-7	1.8E-10	-	1.6E-10	8.1E-7
690	7.3E-7	1.6E-10	-	1.5E-10	7.2E-7
700	6.6E-7	1.4E-10	-	1.3E-10	6.5E-7
710	5.9E-7	1.3E-10	-	1.2E-10	5.8E-7
720	5.3E-7	1.1E-10	-	1.0E-10	5.2E-7
730	4.7E-7	1.0E-10	-	-	4.7E-7
740	4.2E-7	-	-	-	4.2E-7
750	3.8E-7	-	-	-	3.8E-7
760	3.4E-7	-	-	-	3.4E-7
770	3.0E-7	-	-	-	3.0E-7
780	2.7E-7	-	-	-	2.7E-7
790	2.4E-7	-	-	-	2.4E-7
800	2.2E-7	-	-	-	2.2E-7
810	2.0E-7	-	-	-	1.9E-7
820	1.8E-7	-	-	-	1.7E-7
830	1.6E-7	-	-	-	1.6E-7
840	1.4E-7	-	-	-	1.4E-7
850	1.3E-7	-	-	-	1.3E-7
860	1.1E-7	-	-	-	1.1E-7
870	1.0E-7	-	-	-	1.0E-7
880	9.1E-8	-	-	-	9.0E-8
890	8.2E-8	-	-	-	8.1E-8
900	7.3E-8	-	-	-	7.3E-8
910	6.6E-8	-	-	-	6.5E-8
920	5.9E-8	-	-	-	5.8E-8
930	5.3E-8	-	-	-	5.2E-8
940	4.7E-8	-	-	-	4.7E-8
950	4.2E-8	-	-	-	4.2E-8
960	3.8E-8	-	-	-	3.8E-8
970	3.4E-8	-	-	-	3.4E-8
980	3.1E-8	-	-	-	3.0E-8
990	2.7E-8	-	-	-	2.7E-8
1000	2.5E-8	-	-	-	2.4E-8
1010	2.2E-8	-	-	-	2.2E-8
1020	2.0E-8	-	-	-	2.0E-8
1030	1.8E-8	-	-	-	1.8E-8
1040	1.6E-8	-	-	-	1.6E-8
1050	1.4E-8	-	-	-	1.4E-8
1060	1.3E-8	-	-	-	1.3E-8
1070	1.1E-8	-	-	-	1.1E-8
1080	1.0E-8	-	-	-	1.0E-8
1090	9.2E-9	-	-	-	9.1E-9
1095	8.7E-9	-	-	-	8.6E-9
1100	8.2E-9	-	-	-	8.1E-9
1200	2.8E-9	-	-	-	2.7E-9
1300	9.3E-10	-	-	-	9.2E-10
1400	3.1E-10	-	-	-	3.1E-10
1500	1.0E-10	-	-	-	-
