Radionuclide	Te-121
Route of Intake	Ingestion
Material	All forms, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
10	5.3E-2	1.5E-3	7.4E-4	2.3E-3	4.5E-4	1.2E-2	1.5E-2
11	4.9E-2	1.4E-3	6.7E-4	2.1E-3	4.2E-4	1.1E-2	1.4E-2
12	4.5E-2	1.3E-3	6.2E-4	1.9E-3	3.8E-4	1.1E-2	1.2E-2
13	4.2E-2	1.2E-3	5.6E-4	1.7E-3	3.5E-4	1.1E-2	1.1E-2
14	3.9E-2	1.1E-3	5.2E-4	1.6E-3	3.2E-4	1.0E-2	1.0E-2
15	3.6E-2	9.7E-4	4.7E-4	1.4E-3	2.9E-4	9.7E-3	9.6E-3
16	3.3E-2	8.9E-4	4.3E-4	1.3E-3	2.7E-4	9.3E-3	8.8E-3
17	3.1E-2	8.2E-4	4.0E-4	1.2E-3	2.5E-4	8.9E-3	8.0E-3
18	2.9E-2	7.5E-4	3.6E-4	1.1E-3	2.2E-4	8.5E-3	7.3E-3
19	2.7E-2	6.9E-4	3.3E-4	1.0E-3	2.1E-4	8.2E-3	6.7E-3
20	2.5E-2	6.4E-4	3.0E-4	9.4E-4	1.9E-4	7.8E-3	6.2E-3
21	2.3E-2	5.9E-4	2.8E-4	8.6E-4	1.7E-4	7.5E-3	5.7E-3
22	2.1E-2	5.4E-4	2.6E-4	7.9E-4	1.6E-4	7.2E-3	5.2E-3
23	2.0E-2	5.0E-4	2.3E-4	7.2E-4	1.5E-4	6.9E-3	4.7E-3
24	1.8E-2	4.6E-4	2.1E-4	6.6E-4	1.3E-4	6.6E-3	4.3E-3
25	1.7E-2	4.2E-4	2.0E-4	6.1E-4	1.2E-4	6.3E-3	4.0E-3
26	1.6E-2	3.9E-4	1.8E-4	5.5E-4	1.1E-4	6.0E-3	3.7E-3
27	1.5E-2	3.6E-4	1.6E-4	5.1E-4	1.0E-4	5.8E-3	3.3E-3
28	1.4E-2	3.3E-4	1.5E-4	4.7E-4	9.4E-5	5.5E-3	3.1E-3
29	1.3E-2	3.0E-4	1.4E-4	4.3E-4	8.6E-5	5.3E-3	2.8E-3
30	1.2E-2	2.8E-4	1.3E-4	3.9E-4	7.9E-5	5.0E-3	2.6E-3
31	1.1E-2	2.6E-4	1.2E-4	3.6E-4	7.2E-5	4.8E-3	2.4E-3
32	1.1E-2	2.4E-4	1.1E-4	3.3E-4	6.6E-5	4.6E-3	2.2E-3
33	9.9E-3	2.2E-4	9.8E-5	3.0E-4	6.1E-5	4.4E-3	2.0E-3
34	9.2E-3	2.0E-4	9.0E-5	2.8E-4	5.6E-5	4.2E-3	1.8E-3
35	8.6E-3	1.9E-4	8.2E-5	2.5E-4	5.1E-5	4.0E-3	1.7E-3
36	8.1E-3	1.7E-4	7.5E-5	2.3E-4	4.7E-5	3.9E-3	1.5E-3
37	7.6E-3	1.6E-4	6.9E-5	2.1E-4	4.3E-5	3.7E-3	1.4E-3
38	7.1E-3	1.5E-4	6.4E-5	2.0E-4	4.0E-5	3.5E-3	1.3E-3
39	6.6E-3	1.4E-4	5.8E-5	1.8E-4	3.6E-5	3.4E-3	1.2E-3
40	6.2E-3	1.3E-4	5.4E-5	1.7E-4	3.3E-5	3.2E-3	1.1E-3
41	5.8E-3	1.2E-4	4.9E-5	1.5E-4	3.1E-5	3.1E-3	1.0E-3
42	5.5E-3	1.1E-4	4.5E-5	1.4E-4	2.8E-5	2.9E-3	9.2E-4
43	5.1E-3	1.0E-4	4.1E-5	1.3E-4	2.6E-5	2.8E-3	8.5E-4
44	4.8E-3	9.2E-5	3.8E-5	1.2E-4	2.4E-5	2.7E-3	7.8E-4
45	4.5E-3	8.6E-5	3.5E-5	1.1E-4	2.2E-5	2.6E-3	7.1E-4
46	4.3E-3	7.9E-5	3.2E-5	1.0E-4	2.0E-5	2.5E-3	6.6E-4
47	4.0E-3	7.4E-5	2.9E-5	9.2E-5	1.8E-5	2.3E-3	6.0E-4
48	3.8E-3	6.8E-5	2.7E-5	8.5E-5	1.7E-5	2.2E-3	5.5E-4
49	3.5E-3	6.3E-5	2.5E-5	7.8E-5	1.6E-5	2.1E-3	5.1E-4
50	3.3E-3	5.9E-5	2.3E-5	7.2E-5	1.4E-5	2.0E-3	4.7E-4
51	3.1E-3	5.5E-5	2.1E-5	6.6E-5	1.3E-5	2.0E-3	4.3E-4
52	3.0E-3	5.1E-5	1.9E-5	6.1E-5	1.2E-5	1.9E-3	4.0E-4
53	2.8E-3	4.7E-5	1.8E-5	5.6E-5	1.1E-5	1.8E-3	3.7E-4
54	2.6E-3	4.4E-5	1.6E-5	5.2E-5	1.0E-5	1.7E-3	3.4E-4
55	2.5E-3	4.1E-5	1.5E-5	4.7E-5	9.4E-6	1.6E-3	3.1E-4
56	2.3E-3	3.8E-5	1.4E-5	4.4E-5	8.7E-6	1.6E-3	2.9E-4
57	2.2E-3	3.5E-5	1.3E-5	4.0E-5	8.0E-6	1.5E-3	2.6E-4
58	2.1E-3	3.3E-5	1.2E-5	3.7E-5	7.4E-6	1.4E-3	2.4E-4
59	2.0E-3	3.1E-5	1.1E-5	3.4E-5	6.8E-6	1.4E-3	2.2E-4
60	1.9E-3	2.8E-5	1.0E-5	3.2E-5	6.3E-6	1.3E-3	2.1E-4
61	1.8E-3	2.7E-5	9.2E-6	2.9E-5	5.8E-6	1.2E-3	1.9E-4
62	1.7E-3	2.5E-5	8.5E-6	2.7E-5	5.3E-6	1.2E-3	1.8E-4
63	1.6E-3	2.3E-5	7.8E-6	2.5E-5	4.9E-6	1.1E-3	1.6E-4
64	1.5E-3	2.2E-5	7.2E-6	2.3E-5	4.5E-6	1.1E-3	1.5E-4
65	1.4E-3	2.0E-5	6.6E-6	2.1E-5	4.2E-6	1.0E-3	1.4E-4
66	1.3E-3	1.9E-5	6.1E-6	2.0E-5	3.9E-6	9.8E-4	1.3E-4
67	1.3E-3	1.8E-5	5.7E-6	1.8E-5	3.6E-6	9.4E-4	1.2E-4
68	1.2E-3	1.6E-5	5.2E-6	1.7E-5	3.3E-6	9.0E-4	1.1E-4
69	1.1E-3	1.5E-5	4.8E-6	1.6E-5	3.1E-6	8.6E-4	1.0E-4
70	1.1E-3	1.4E-5	4.5E-6	1.4E-5	2.8E-6	8.2E-4	9.3E-5
71	1.0E-3	1.4E-5	4.1E-6	1.3E-5	2.6E-6	7.8E-4	8.6E-5
72	9.7E-4	1.3E-5	3.8E-6	1.2E-5	2.4E-6	7.5E-4	8.0E-5
73	9.2E-4	1.2E-5	3.5E-6	1.1E-5	2.2E-6	7.1E-4	7.4E-5
74	8.7E-4	1.1E-5	3.3E-6	1.1E-5	2.1E-6	6.8E-4	6.8E-5
75	8.3E-4	1.0E-5	3.0E-6	9.8E-6	1.9E-6	6.5E-4	6.3E-5
76	7.8E-4	9.8E-6	2.8E-6	9.1E-6	1.8E-6	6.2E-4	5.9E-5
77	7.5E-4	9.2E-6	2.6E-6	8.5E-6	1.6E-6	5.9E-4	5.4E-5
78	7.1E-4	8.6E-6	2.4E-6	7.8E-6	1.5E-6	5.7E-4	5.0E-5
79	6.7E-4	8.1E-6	2.2E-6	7.3E-6	1.4E-6	5.4E-4	4.7E-5
80	6.4E-4	7.6E-6	2.1E-6	6.8E-6	1.3E-6	5.2E-4	4.3E-5
81	6.1E-4	7.2E-6	1.9E-6	6.3E-6	1.2E-6	4.9E-4	4.0E-5
82	5.8E-4	6.8E-6	1.8E-6	5.9E-6	1.1E-6	4.7E-4	3.7E-5
83	5.5E-4	6.4E-6	1.6E-6	5.4E-6	1.1E-6	4.5E-4	3.5E-5
84	5.2E-4	6.0E-6	1.5E-6	5.1E-6	9.8E-7	4.3E-4	3.2E-5
85	5.0E-4	5.6E-6	1.4E-6	4.7E-6	9.1E-7	4.1E-4	3.0E-5
86	4.7E-4	5.3E-6	1.3E-6	4.4E-6	8.5E-7	3.9E-4	2.8E-5
87	4.5E-4	5.0E-6	1.2E-6	4.1E-6	7.9E-7	3.7E-4	2.6E-5
88	4.3E-4	4.7E-6	1.1E-6	3.8E-6	7.4E-7	3.6E-4	2.4E-5
89	4.1E-4	4.5E-6	1.1E-6	3.6E-6	6.9E-7	3.4E-4	2.3E-5
90	3.9E-4	4.2E-6	9.9E-7	3.3E-6	6.4E-7	3.3E-4	2.1E-5
91	3.7E-4	4.0E-6	9.2E-7	3.1E-6	6.0E-7	3.1E-4	2.0E-5
92	3.5E-4	3.7E-6	8.6E-7	2.9E-6	5.6E-7	3.0E-4	1.8E-5
93	3.3E-4	3.5E-6	8.0E-7	2.7E-6	5.2E-7	2.8E-4	1.7E-5
94	3.2E-4	3.3E-6	7.5E-7	2.5E-6	4.8E-7	2.7E-4	1.6E-5
95	3.0E-4	3.2E-6	7.0E-7	2.4E-6	4.5E-7	2.6E-4	1.5E-5
96	2.9E-4	3.0E-6	6.5E-7	2.2E-6	4.2E-7	2.5E-4	1.4E-5
97	2.7E-4	2.8E-6	6.1E-7	2.1E-6	4.0E-7	2.4E-4	1.3E-5
98	2.6E-4	2.7E-6	5.7E-7	1.9E-6	3.7E-7	2.3E-4	1.2E-5
99	2.5E-4	2.5E-6	5.3E-7	1.8E-6	3.5E-7	2.2E-4	1.1E-5
100	2.4E-4	2.4E-6	5.0E-7	1.7E-6	3.2E-7	2.1E-4	1.1E-5
110	1.5E-4	1.4E-6	2.6E-7	9.1E-7	1.7E-7	1.3E-4	5.7E-6
120	9.2E-5	8.3E-7	1.4E-7	5.1E-7	9.4E-8	8.3E-5	3.1E-6
130	5.8E-5	5.0E-7	8.0E-8	2.9E-7	5.4E-8	5.3E-5	1.8E-6
140	3.7E-5	3.0E-7	4.7E-8	1.7E-7	3.1E-8	3.4E-5	1.0E-6
150	2.3E-5	1.9E-7	2.8E-8	1.0E-7	1.9E-8	2.1E-5	6.2E-7
160	1.5E-5	1.1E-7	1.7E-8	6.1E-8	1.1E-8	1.4E-5	3.7E-7
170	9.4E-6	7.1E-8	1.0E-8	3.8E-8	6.8E-9	8.8E-6	2.3E-7
180	6.0E-6	4.4E-8	6.2E-9	2.3E-8	4.2E-9	5.6E-6	1.4E-7
190	3.9E-6	2.7E-8	3.8E-9	1.4E-8	2.6E-9	3.6E-6	8.6E-8
200	2.5E-6	1.7E-8	2.4E-9	8.8E-9	1.6E-9	2.3E-6	5.3E-8
210	1.6E-6	1.1E-8	1.5E-9	5.5E-9	9.9E-10	1.5E-6	3.3E-8
220	1.0E-6	6.6E-9	9.0E-10	3.4E-9	6.1E-10	9.8E-7	2.1E-8
230	6.8E-7	4.1E-9	5.6E-10	2.1E-9	3.8E-10	6.4E-7	1.3E-8
240	4.4E-7	2.5E-9	3.5E-10	1.3E-9	2.4E-10	4.2E-7	7.9E-9
250	2.9E-7	1.6E-9	2.2E-10	8.1E-10	1.5E-10	2.7E-7	4.9E-9
260	1.9E-7	9.8E-10	1.4E-10	5.1E-10	-	1.8E-7	3.1E-9
270	1.2E-7	6.1E-10	-	3.2E-10	-	1.2E-7	1.9E-9
280	8.2E-8	3.8E-10	-	2.0E-10	-	7.9E-8	1.2E-9
290	5.4E-8	2.4E-10	-	1.2E-10	-	5.2E-8	7.4E-10
300	3.6E-8	1.5E-10	-	-	-	3.5E-8	4.6E-10
310	2.4E-8	-	-	-	-	2.3E-8	2.9E-10
320	1.6E-8	-	-	-	-	1.6E-8	1.8E-10
330	1.1E-8	-	-	-	-	1.0E-8	1.1E-10
340	7.2E-9	-	-	-	-	7.0E-9	-
350	4.9E-9	-	-	-	-	4.7E-9	-
360	3.3E-9	-	-	-	-	3.2E-9	-
365	2.7E-9	-	-	-	-	2.6E-9	-
370	2.2E-9	-	-	-	-	2.2E-9	-
380	1.5E-9	-	-	-	-	1.5E-9	-
390	1.0E-9	-	-	-	-	1.0E-9	-
400	6.9E-10	-	-	-	-	6.8E-10	-
410	4.7E-10	-	-	-	-	4.6E-10	-
420	3.2E-10	-	-	-	-	3.2E-10	-
430	2.2E-10	-	-	-	-	2.2E-10	-
440	1.5E-10	-	-	-	-	1.5E-10	-
450	1.0E-10	-	-	-	-	1.0E-10	-
