Radionuclide	Te-121
Route of Intake	Injection
Material	Injection, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
3	3.2E-1	5.0E-2	2.5E-3	1.4E-2	2.7E-3	5.3E-2	9.1E-2
3.25	3.1E-1	-	-	1.4E-2	2.7E-3	5.2E-2	8.9E-2
3.5	3.0E-1	-	-	1.3E-2	2.6E-3	5.2E-2	8.7E-2
3.75	2.9E-1	-	-	1.3E-2	2.6E-3	5.1E-2	8.5E-2
4	2.8E-1	2.1E-2	3.3E-3	1.3E-2	2.5E-3	5.1E-2	8.3E-2
4.25	2.8E-1	-	-	1.2E-2	2.5E-3	5.0E-2	8.1E-2
4.5	2.7E-1	-	-	1.2E-2	2.4E-3	5.0E-2	8.0E-2
4.75	2.6E-1	-	-	1.2E-2	2.4E-3	4.9E-2	7.8E-2
5	2.6E-1	1.1E-2	3.5E-3	1.2E-2	2.3E-3	4.9E-2	7.6E-2
5.5	2.5E-1	-	-	1.1E-2	2.2E-3	4.8E-2	7.3E-2
6	2.4E-1	8.0E-3	3.4E-3	1.1E-2	2.1E-3	4.7E-2	7.0E-2
6.5	2.3E-1	-	-	1.0E-2	2.0E-3	4.6E-2	6.7E-2
7	2.2E-1	6.7E-3	3.1E-3	9.7E-3	2.0E-3	4.5E-2	6.4E-2
7.5	2.1E-1	-	-	9.3E-3	1.9E-3	4.4E-2	6.1E-2
8	2.0E-1	5.9E-3	2.9E-3	8.9E-3	1.8E-3	4.3E-2	5.9E-2
8.5	2.0E-1	-	-	8.5E-3	1.7E-3	4.2E-2	5.6E-2
9	1.9E-1	5.4E-3	2.6E-3	8.1E-3	1.6E-3	4.1E-2	5.4E-2
9.5	1.8E-1	-	-	7.8E-3	1.6E-3	4.0E-2	5.1E-2
10	1.7E-1	4.9E-3	2.4E-3	7.4E-3	1.5E-3	4.0E-2	4.9E-2
11	1.6E-1	4.5E-3	2.2E-3	6.8E-3	1.4E-3	3.8E-2	4.5E-2
12	1.5E-1	4.1E-3	2.0E-3	6.2E-3	1.3E-3	3.7E-2	4.1E-2
13	1.4E-1	3.8E-3	1.9E-3	5.7E-3	1.2E-3	3.5E-2	3.8E-2
14	1.3E-1	3.5E-3	1.7E-3	5.2E-3	1.1E-3	3.4E-2	3.5E-2
15	1.2E-1	3.2E-3	1.6E-3	4.8E-3	9.7E-4	3.2E-2	3.2E-2
16	1.1E-1	3.0E-3	1.4E-3	4.4E-3	8.9E-4	3.1E-2	2.9E-2
17	1.0E-1	2.7E-3	1.3E-3	4.0E-3	8.1E-4	3.0E-2	2.7E-2
18	9.5E-2	2.5E-3	1.2E-3	3.7E-3	7.4E-4	2.8E-2	2.4E-2
19	8.8E-2	2.3E-3	1.1E-3	3.4E-3	6.8E-4	2.7E-2	2.2E-2
20	8.2E-2	2.1E-3	1.0E-3	3.1E-3	6.2E-4	2.6E-2	2.0E-2
21	7.6E-2	1.9E-3	9.2E-4	2.8E-3	5.7E-4	2.5E-2	1.9E-2
22	7.1E-2	1.8E-3	8.4E-4	2.6E-3	5.2E-4	2.4E-2	1.7E-2
23	6.6E-2	1.6E-3	7.7E-4	2.4E-3	4.8E-4	2.3E-2	1.6E-2
24	6.1E-2	1.5E-3	7.1E-4	2.2E-3	4.4E-4	2.2E-2	1.4E-2
25	5.7E-2	1.4E-3	6.5E-4	2.0E-3	4.0E-4	2.1E-2	1.3E-2
26	5.3E-2	1.3E-3	5.9E-4	1.8E-3	3.7E-4	2.0E-2	1.2E-2
27	4.9E-2	1.2E-3	5.4E-4	1.7E-3	3.4E-4	1.9E-2	1.1E-2
28	4.6E-2	1.1E-3	5.0E-4	1.5E-3	3.1E-4	1.8E-2	1.0E-2
29	4.3E-2	1.0E-3	4.6E-4	1.4E-3	2.8E-4	1.8E-2	9.3E-3
30	4.0E-2	9.3E-4	4.2E-4	1.3E-3	2.6E-4	1.7E-2	8.5E-3
31	3.7E-2	8.5E-4	3.8E-4	1.2E-3	2.4E-4	1.6E-2	7.8E-3
32	3.5E-2	7.9E-4	3.5E-4	1.1E-3	2.2E-4	1.5E-2	7.2E-3
33	3.3E-2	7.3E-4	3.2E-4	1.0E-3	2.0E-4	1.5E-2	6.6E-3
34	3.1E-2	6.7E-4	3.0E-4	9.2E-4	1.8E-4	1.4E-2	6.0E-3
35	2.9E-2	6.2E-4	2.7E-4	8.4E-4	1.7E-4	1.3E-2	5.5E-3
36	2.7E-2	5.7E-4	2.5E-4	7.7E-4	1.6E-4	1.3E-2	5.1E-3
37	2.5E-2	5.3E-4	2.3E-4	7.1E-4	1.4E-4	1.2E-2	4.7E-3
38	2.3E-2	4.9E-4	2.1E-4	6.5E-4	1.3E-4	1.2E-2	4.3E-3
39	2.2E-2	4.5E-4	1.9E-4	6.0E-4	1.2E-4	1.1E-2	3.9E-3
40	2.1E-2	4.2E-4	1.8E-4	5.5E-4	1.1E-4	1.1E-2	3.6E-3
41	1.9E-2	3.9E-4	1.6E-4	5.1E-4	1.0E-4	1.0E-2	3.3E-3
42	1.8E-2	3.6E-4	1.5E-4	4.6E-4	9.3E-5	9.8E-3	3.0E-3
43	1.7E-2	3.3E-4	1.4E-4	4.3E-4	8.5E-5	9.3E-3	2.8E-3
44	1.6E-2	3.1E-4	1.3E-4	3.9E-4	7.8E-5	8.9E-3	2.6E-3
45	1.5E-2	2.8E-4	1.2E-4	3.6E-4	7.2E-5	8.5E-3	2.4E-3
46	1.4E-2	2.6E-4	1.1E-4	3.3E-4	6.6E-5	8.2E-3	2.2E-3
47	1.3E-2	2.4E-4	9.7E-5	3.0E-4	6.1E-5	7.8E-3	2.0E-3
48	1.3E-2	2.3E-4	9.0E-5	2.8E-4	5.6E-5	7.4E-3	1.8E-3
49	1.2E-2	2.1E-4	8.2E-5	2.6E-4	5.1E-5	7.1E-3	1.7E-3
50	1.1E-2	1.9E-4	7.6E-5	2.4E-4	4.7E-5	6.8E-3	1.6E-3
51	1.0E-2	1.8E-4	7.0E-5	2.2E-4	4.3E-5	6.5E-3	1.4E-3
52	9.8E-3	1.7E-4	6.4E-5	2.0E-4	4.0E-5	6.2E-3	1.3E-3
53	9.3E-3	1.6E-4	5.9E-5	1.9E-4	3.7E-5	5.9E-3	1.2E-3
54	8.7E-3	1.4E-4	5.4E-5	1.7E-4	3.4E-5	5.7E-3	1.1E-3
55	8.2E-3	1.3E-4	5.0E-5	1.6E-4	3.1E-5	5.4E-3	1.0E-3
56	7.8E-3	1.3E-4	4.6E-5	1.4E-4	2.9E-5	5.2E-3	9.4E-4
57	7.3E-3	1.2E-4	4.2E-5	1.3E-4	2.6E-5	4.9E-3	8.7E-4
58	6.9E-3	1.1E-4	3.9E-5	1.2E-4	2.4E-5	4.7E-3	8.0E-4
59	6.6E-3	1.0E-4	3.6E-5	1.1E-4	2.2E-5	4.5E-3	7.4E-4
60	6.2E-3	9.4E-5	3.3E-5	1.0E-4	2.1E-5	4.3E-3	6.8E-4
61	5.9E-3	8.8E-5	3.0E-5	9.7E-5	1.9E-5	4.1E-3	6.3E-4
62	5.5E-3	8.2E-5	2.8E-5	8.9E-5	1.8E-5	3.9E-3	5.8E-4
63	5.2E-3	7.7E-5	2.6E-5	8.2E-5	1.6E-5	3.8E-3	5.3E-4
64	5.0E-3	7.2E-5	2.4E-5	7.6E-5	1.5E-5	3.6E-3	4.9E-4
65	4.7E-3	6.7E-5	2.2E-5	7.0E-5	1.4E-5	3.4E-3	4.6E-4
66	4.4E-3	6.3E-5	2.0E-5	6.5E-5	1.3E-5	3.3E-3	4.2E-4
67	4.2E-3	5.8E-5	1.9E-5	6.0E-5	1.2E-5	3.1E-3	3.9E-4
68	4.0E-3	5.5E-5	1.7E-5	5.6E-5	1.1E-5	3.0E-3	3.6E-4
69	3.8E-3	5.1E-5	1.6E-5	5.1E-5	1.0E-5	2.8E-3	3.3E-4
70	3.6E-3	4.8E-5	1.5E-5	4.8E-5	9.3E-6	2.7E-3	3.1E-4
71	3.4E-3	4.5E-5	1.4E-5	4.4E-5	8.6E-6	2.6E-3	2.8E-4
72	3.2E-3	4.2E-5	1.3E-5	4.1E-5	8.0E-6	2.5E-3	2.6E-4
73	3.1E-3	3.9E-5	1.2E-5	3.8E-5	7.4E-6	2.4E-3	2.4E-4
74	2.9E-3	3.7E-5	1.1E-5	3.5E-5	6.9E-6	2.3E-3	2.3E-4
75	2.7E-3	3.5E-5	1.0E-5	3.3E-5	6.4E-6	2.2E-3	2.1E-4
76	2.6E-3	3.3E-5	9.3E-6	3.0E-5	5.9E-6	2.1E-3	1.9E-4
77	2.5E-3	3.1E-5	8.6E-6	2.8E-5	5.5E-6	2.0E-3	1.8E-4
78	2.4E-3	2.9E-5	7.9E-6	2.6E-5	5.1E-6	1.9E-3	1.7E-4
79	2.2E-3	2.7E-5	7.4E-6	2.4E-5	4.7E-6	1.8E-3	1.5E-4
80	2.1E-3	2.5E-5	6.8E-6	2.2E-5	4.4E-6	1.7E-3	1.4E-4
81	2.0E-3	2.4E-5	6.3E-6	2.1E-5	4.0E-6	1.6E-3	1.3E-4
82	1.9E-3	2.2E-5	5.9E-6	1.9E-5	3.8E-6	1.6E-3	1.2E-4
83	1.8E-3	2.1E-5	5.5E-6	1.8E-5	3.5E-6	1.5E-3	1.2E-4
84	1.7E-3	2.0E-5	5.1E-6	1.7E-5	3.2E-6	1.4E-3	1.1E-4
85	1.6E-3	1.9E-5	4.7E-6	1.6E-5	3.0E-6	1.4E-3	1.0E-4
86	1.6E-3	1.8E-5	4.4E-6	1.5E-5	2.8E-6	1.3E-3	9.3E-5
87	1.5E-3	1.7E-5	4.1E-6	1.4E-5	2.6E-6	1.2E-3	8.6E-5
88	1.4E-3	1.6E-5	3.8E-6	1.3E-5	2.4E-6	1.2E-3	8.1E-5
89	1.4E-3	1.5E-5	3.5E-6	1.2E-5	2.3E-6	1.1E-3	7.5E-5
90	1.3E-3	1.4E-5	3.3E-6	1.1E-5	2.1E-6	1.1E-3	7.0E-5
91	1.2E-3	1.3E-5	3.1E-6	1.0E-5	2.0E-6	1.0E-3	6.5E-5
92	1.2E-3	1.2E-5	2.9E-6	9.6E-6	1.8E-6	9.9E-4	6.1E-5
93	1.1E-3	1.2E-5	2.7E-6	9.0E-6	1.7E-6	9.5E-4	5.7E-5
94	1.1E-3	1.1E-5	2.5E-6	8.4E-6	1.6E-6	9.0E-4	5.3E-5
95	1.0E-3	1.0E-5	2.3E-6	7.9E-6	1.5E-6	8.6E-4	5.0E-5
96	9.6E-4	9.9E-6	2.2E-6	7.3E-6	1.4E-6	8.3E-4	4.6E-5
97	9.1E-4	9.4E-6	2.0E-6	6.9E-6	1.3E-6	7.9E-4	4.3E-5
98	8.7E-4	8.9E-6	1.9E-6	6.4E-6	1.2E-6	7.5E-4	4.1E-5
99	8.3E-4	8.4E-6	1.8E-6	6.0E-6	1.1E-6	7.2E-4	3.8E-5
100	7.9E-4	7.9E-6	1.6E-6	5.7E-6	1.1E-6	6.9E-4	3.6E-5
110	4.9E-4	4.6E-6	8.7E-7	3.0E-6	5.7E-7	4.4E-4	1.9E-5
120	3.1E-4	2.8E-6	4.7E-7	1.7E-6	3.1E-7	2.8E-4	1.0E-5
130	1.9E-4	1.7E-6	2.7E-7	9.6E-7	1.8E-7	1.8E-4	5.9E-6
140	1.2E-4	1.0E-6	1.5E-7	5.7E-7	1.0E-7	1.1E-4	3.5E-6
150	7.7E-5	6.2E-7	9.2E-8	3.4E-7	6.2E-8	7.1E-5	2.1E-6
160	4.9E-5	3.8E-7	5.5E-8	2.0E-7	3.7E-8	4.5E-5	1.2E-6
170	3.1E-5	2.4E-7	3.4E-8	1.2E-7	2.3E-8	2.9E-5	7.6E-7
180	2.0E-5	1.5E-7	2.1E-8	7.7E-8	1.4E-8	1.9E-5	4.7E-7
190	1.3E-5	9.1E-8	1.3E-8	4.7E-8	8.6E-9	1.2E-5	2.9E-7
200	8.3E-6	5.6E-8	7.8E-9	2.9E-8	5.3E-9	7.8E-6	1.8E-7
210	5.4E-6	3.5E-8	4.8E-9	1.8E-8	3.3E-9	5.0E-6	1.1E-7
220	3.5E-6	2.2E-8	3.0E-9	1.1E-8	2.0E-9	3.3E-6	6.8E-8
230	2.3E-6	1.4E-8	1.9E-9	7.0E-9	1.3E-9	2.1E-6	4.2E-8
240	1.5E-6	8.4E-9	1.2E-9	4.4E-9	7.9E-10	1.4E-6	2.6E-8
250	9.6E-7	5.3E-9	7.2E-10	2.7E-9	4.9E-10	9.1E-7	1.6E-8
260	6.3E-7	3.3E-9	4.5E-10	1.7E-9	3.1E-10	6.0E-7	1.0E-8
270	4.1E-7	2.0E-9	2.8E-10	1.0E-9	1.9E-10	4.0E-7	6.4E-9
280	2.7E-7	1.3E-9	1.7E-10	6.5E-10	1.2E-10	2.6E-7	4.0E-9
290	1.8E-7	7.9E-10	1.1E-10	4.1E-10	-	1.7E-7	2.5E-9
300	1.2E-7	5.0E-10	-	2.5E-10	-	1.2E-7	1.5E-9
310	8.0E-8	3.1E-10	-	1.6E-10	-	7.7E-8	9.6E-10
320	5.3E-8	1.9E-10	-	-	-	5.2E-8	6.0E-10
330	3.6E-8	1.2E-10	-	-	-	3.5E-8	3.8E-10
340	2.4E-8	-	-	-	-	2.3E-8	2.3E-10
350	1.6E-8	-	-	-	-	1.6E-8	1.5E-10
360	1.1E-8	-	-	-	-	1.1E-8	-
365	9.0E-9	-	-	-	-	8.7E-9	-
370	7.4E-9	-	-	-	-	7.2E-9	-
380	5.0E-9	-	-	-	-	4.9E-9	-
390	3.4E-9	-	-	-	-	3.3E-9	-
400	2.3E-9	-	-	-	-	2.3E-9	-
410	1.6E-9	-	-	-	-	1.5E-9	-
420	1.1E-9	-	-	-	-	1.1E-9	-
430	7.3E-10	-	-	-	-	7.2E-10	-
440	5.0E-10	-	-	-	-	5.0E-10	-
450	3.4E-10	-	-	-	-	3.4E-10	-
460	2.4E-10	-	-	-	-	2.3E-10	-
470	1.6E-10	-	-	-	-	1.6E-10	-
480	1.1E-10	-	-	-	-	1.1E-10	-
