Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
27	6.3E-2	5.0E-5	6.0E-4	4.9E-4	6.2E-2	3.3E-4	2.5E-5
28	6.4E-2	5.1E-5	5.3E-4	4.5E-4	6.3E-2	3.5E-4	2.6E-5
29	6.5E-2	5.2E-5	4.8E-4	4.1E-4	6.4E-2	3.7E-4	2.7E-5
30	6.6E-2	5.2E-5	4.3E-4	3.9E-4	6.5E-2	3.9E-4	2.8E-5
31	6.7E-2	5.3E-5	3.9E-4	3.6E-4	6.6E-2	4.1E-4	3.0E-5
32	6.9E-2	5.4E-5	3.6E-4	3.4E-4	6.7E-2	4.3E-4	3.1E-5
33	7.0E-2	5.5E-5	3.3E-4	3.3E-4	6.8E-2	4.5E-4	3.3E-5
34	7.1E-2	5.6E-5	3.1E-4	3.1E-4	6.9E-2	4.8E-4	3.4E-5
35	7.2E-2	5.7E-5	2.9E-4	3.0E-4	7.0E-2	5.0E-4	3.6E-5
36	7.3E-2	5.8E-5	2.8E-4	3.0E-4	7.1E-2	5.2E-4	3.7E-5
37	7.4E-2	5.8E-5	2.7E-4	2.9E-4	7.2E-2	5.4E-4	3.9E-5
38	7.4E-2	5.9E-5	2.5E-4	2.8E-4	7.3E-2	5.7E-4	4.0E-5
39	7.5E-2	6.0E-5	2.5E-4	2.8E-4	7.4E-2	5.9E-4	4.2E-5
40	7.6E-2	6.1E-5	2.4E-4	2.8E-4	7.5E-2	6.2E-4	4.4E-5
41	7.7E-2	6.2E-5	2.3E-4	2.8E-4	7.6E-2	6.4E-4	4.5E-5
42	7.8E-2	6.3E-5	2.3E-4	2.7E-4	7.6E-2	6.7E-4	4.7E-5
43	7.8E-2	6.4E-5	2.2E-4	2.7E-4	7.7E-2	6.9E-4	4.9E-5
44	7.9E-2	6.5E-5	2.2E-4	2.7E-4	7.8E-2	7.2E-4	5.1E-5
45	8.0E-2	6.6E-5	2.2E-4	2.7E-4	7.8E-2	7.5E-4	5.2E-5
46	8.1E-2	6.6E-5	2.2E-4	2.7E-4	7.9E-2	7.7E-4	5.4E-5
47	8.1E-2	6.7E-5	2.1E-4	2.7E-4	8.0E-2	8.0E-4	5.6E-5
48	8.2E-2	6.8E-5	2.1E-4	2.7E-4	8.0E-2	8.3E-4	5.8E-5
49	8.2E-2	6.9E-5	2.1E-4	2.8E-4	8.1E-2	8.6E-4	6.0E-5
50	8.3E-2	7.0E-5	2.1E-4	2.8E-4	8.1E-2	8.8E-4	6.2E-5
51	8.4E-2	7.1E-5	2.1E-4	2.8E-4	8.2E-2	9.1E-4	6.4E-5
52	8.4E-2	7.2E-5	2.0E-4	2.8E-4	8.2E-2	9.4E-4	6.5E-5
53	8.5E-2	7.2E-5	2.0E-4	2.8E-4	8.3E-2	9.7E-4	6.7E-5
54	8.5E-2	7.3E-5	2.0E-4	2.8E-4	8.3E-2	1.0E-3	6.9E-5
55	8.5E-2	7.4E-5	2.0E-4	2.8E-4	8.3E-2	1.0E-3	7.1E-5
56	8.6E-2	7.5E-5	2.0E-4	2.8E-4	8.4E-2	1.1E-3	7.3E-5
57	8.6E-2	7.6E-5	2.0E-4	2.8E-4	8.4E-2	1.1E-3	7.5E-5
58	8.7E-2	7.7E-5	2.0E-4	2.8E-4	8.5E-2	1.1E-3	7.7E-5
59	8.7E-2	7.7E-5	2.0E-4	2.8E-4	8.5E-2	1.1E-3	7.9E-5
60	8.7E-2	7.8E-5	2.0E-4	2.8E-4	8.5E-2	1.2E-3	8.1E-5
61	8.8E-2	7.9E-5	2.0E-4	2.8E-4	8.5E-2	1.2E-3	8.3E-5
62	8.8E-2	8.0E-5	2.0E-4	2.9E-4	8.6E-2	1.2E-3	8.5E-5
63	8.8E-2	8.0E-5	1.9E-4	2.9E-4	8.6E-2	1.3E-3	8.7E-5
64	8.9E-2	8.1E-5	1.9E-4	2.9E-4	8.6E-2	1.3E-3	8.9E-5
65	8.9E-2	8.2E-5	1.9E-4	2.9E-4	8.6E-2	1.3E-3	9.1E-5
66	8.9E-2	8.3E-5	1.9E-4	2.9E-4	8.7E-2	1.4E-3	9.3E-5
67	8.9E-2	8.3E-5	1.9E-4	2.9E-4	8.7E-2	1.4E-3	9.5E-5
68	9.0E-2	8.4E-5	1.9E-4	2.9E-4	8.7E-2	1.4E-3	9.8E-5
69	9.0E-2	8.5E-5	1.9E-4	2.9E-4	8.7E-2	1.5E-3	1.0E-4
70	9.0E-2	8.5E-5	1.9E-4	2.9E-4	8.7E-2	1.5E-3	1.0E-4
71	9.0E-2	8.6E-5	1.9E-4	2.9E-4	8.7E-2	1.5E-3	1.0E-4
72	9.0E-2	8.7E-5	1.9E-4	2.9E-4	8.8E-2	1.5E-3	1.1E-4
73	9.0E-2	8.7E-5	1.9E-4	2.9E-4	8.8E-2	1.6E-3	1.1E-4
74	9.1E-2	8.8E-5	1.9E-4	2.9E-4	8.8E-2	1.6E-3	1.1E-4
75	9.1E-2	8.9E-5	1.9E-4	2.9E-4	8.8E-2	1.6E-3	1.1E-4
76	9.1E-2	8.9E-5	1.8E-4	2.9E-4	8.8E-2	1.7E-3	1.1E-4
77	9.1E-2	9.0E-5	1.8E-4	2.9E-4	8.8E-2	1.7E-3	1.2E-4
78	9.1E-2	9.1E-5	1.8E-4	2.9E-4	8.8E-2	1.7E-3	1.2E-4
79	9.1E-2	9.1E-5	1.8E-4	2.9E-4	8.8E-2	1.8E-3	1.2E-4
80	9.1E-2	9.2E-5	1.8E-4	2.9E-4	8.8E-2	1.8E-3	1.2E-4
81	9.1E-2	9.2E-5	1.8E-4	2.9E-4	8.8E-2	1.8E-3	1.2E-4
82	9.1E-2	9.3E-5	1.8E-4	2.9E-4	8.8E-2	1.9E-3	1.3E-4
83	9.1E-2	9.3E-5	1.8E-4	2.9E-4	8.8E-2	1.9E-3	1.3E-4
84	9.1E-2	9.4E-5	1.8E-4	2.9E-4	8.8E-2	1.9E-3	1.3E-4
85	9.1E-2	9.5E-5	1.8E-4	2.9E-4	8.8E-2	1.9E-3	1.3E-4
86	9.1E-2	9.5E-5	1.8E-4	2.9E-4	8.8E-2	2.0E-3	1.3E-4
87	9.1E-2	9.6E-5	1.8E-4	2.9E-4	8.8E-2	2.0E-3	1.4E-4
88	9.1E-2	9.6E-5	1.8E-4	2.9E-4	8.8E-2	2.0E-3	1.4E-4
89	9.1E-2	9.7E-5	1.7E-4	2.9E-4	8.8E-2	2.1E-3	1.4E-4
90	9.1E-2	9.7E-5	1.7E-4	2.9E-4	8.8E-2	2.1E-3	1.4E-4
91	9.1E-2	9.8E-5	1.7E-4	2.9E-4	8.8E-2	2.1E-3	1.4E-4
92	9.1E-2	9.8E-5	1.7E-4	2.9E-4	8.8E-2	2.2E-3	1.5E-4
93	9.1E-2	9.9E-5	1.7E-4	2.9E-4	8.8E-2	2.2E-3	1.5E-4
94	9.1E-2	9.9E-5	1.7E-4	2.9E-4	8.8E-2	2.2E-3	1.5E-4
95	9.1E-2	1.0E-4	1.7E-4	2.9E-4	8.8E-2	2.2E-3	1.5E-4
96	9.1E-2	1.0E-4	1.7E-4	2.9E-4	8.8E-2	2.3E-3	1.5E-4
97	9.1E-2	1.0E-4	1.7E-4	2.8E-4	8.7E-2	2.3E-3	1.5E-4
98	9.1E-2	1.0E-4	1.7E-4	2.8E-4	8.7E-2	2.3E-3	1.6E-4
99	9.1E-2	1.0E-4	1.7E-4	2.8E-4	8.7E-2	2.4E-3	1.6E-4
100	9.1E-2	1.0E-4	1.7E-4	2.8E-4	8.7E-2	2.4E-3	1.6E-4
110	9.0E-2	1.1E-4	1.6E-4	2.8E-4	8.6E-2	2.7E-3	1.8E-4
120	8.9E-2	1.1E-4	1.5E-4	2.7E-4	8.4E-2	2.9E-3	1.9E-4
130	8.7E-2	1.1E-4	1.5E-4	2.6E-4	8.2E-2	3.1E-3	2.1E-4
140	8.5E-2	1.1E-4	1.4E-4	2.5E-4	8.0E-2	3.4E-3	2.2E-4
150	8.3E-2	1.2E-4	1.3E-4	2.4E-4	7.8E-2	3.5E-3	2.3E-4
160	8.1E-2	1.2E-4	1.3E-4	2.4E-4	7.6E-2	3.7E-3	2.4E-4
170	7.9E-2	1.2E-4	1.2E-4	2.3E-4	7.3E-2	3.9E-3	2.4E-4
180	7.7E-2	1.2E-4	1.2E-4	2.2E-4	7.1E-2	4.0E-3	2.5E-4
190	7.5E-2	1.2E-4	1.1E-4	2.1E-4	6.9E-2	4.1E-3	2.6E-4
200	7.3E-2	1.2E-4	1.1E-4	2.0E-4	6.7E-2	4.2E-3	2.6E-4
210	7.0E-2	1.2E-4	1.0E-4	1.9E-4	6.4E-2	4.3E-3	2.6E-4
220	6.8E-2	1.2E-4	9.7E-5	1.8E-4	6.2E-2	4.4E-3	2.7E-4
230	6.6E-2	1.1E-4	9.2E-5	1.8E-4	6.0E-2	4.4E-3	2.7E-4
240	6.4E-2	1.1E-4	8.8E-5	1.7E-4	5.8E-2	4.5E-3	2.7E-4
250	6.2E-2	1.1E-4	8.3E-5	1.6E-4	5.6E-2	4.5E-3	2.7E-4
260	6.0E-2	1.1E-4	7.9E-5	1.5E-4	5.4E-2	4.5E-3	2.7E-4
270	5.9E-2	1.1E-4	7.5E-5	1.5E-4	5.2E-2	4.6E-3	2.7E-4
280	5.7E-2	1.1E-4	7.2E-5	1.4E-4	5.1E-2	4.6E-3	2.7E-4
290	5.5E-2	1.0E-4	6.8E-5	1.3E-4	4.9E-2	4.6E-3	2.7E-4
300	5.3E-2	1.0E-4	6.5E-5	1.3E-4	4.7E-2	4.6E-3	2.6E-4
310	5.1E-2	1.0E-4	6.1E-5	1.2E-4	4.5E-2	4.6E-3	2.6E-4
320	5.0E-2	9.8E-5	5.8E-5	1.2E-4	4.4E-2	4.6E-3	2.6E-4
330	4.8E-2	9.6E-5	5.5E-5	1.1E-4	4.2E-2	4.6E-3	2.6E-4
340	4.7E-2	9.4E-5	5.2E-5	1.1E-4	4.1E-2	4.6E-3	2.5E-4
350	4.5E-2	9.2E-5	5.0E-5	1.0E-4	3.9E-2	4.5E-3	2.5E-4
360	4.4E-2	9.0E-5	4.7E-5	9.6E-5	3.8E-2	4.5E-3	2.5E-4
365	4.3E-2	8.9E-5	4.6E-5	9.4E-5	3.7E-2	4.5E-3	2.5E-4
370	4.2E-2	8.8E-5	4.5E-5	9.2E-5	3.7E-2	4.5E-3	2.5E-4
380	4.1E-2	8.6E-5	4.2E-5	8.7E-5	3.5E-2	4.5E-3	2.4E-4
390	4.0E-2	8.3E-5	4.0E-5	8.3E-5	3.4E-2	4.4E-3	2.4E-4
400	3.8E-2	8.1E-5	3.8E-5	7.9E-5	3.3E-2	4.4E-3	2.4E-4
410	3.7E-2	7.9E-5	3.6E-5	7.5E-5	3.2E-2	4.4E-3	2.3E-4
420	3.6E-2	7.7E-5	3.4E-5	7.2E-5	3.0E-2	4.3E-3	2.3E-4
430	3.5E-2	7.5E-5	3.2E-5	6.8E-5	2.9E-2	4.3E-3	2.3E-4
440	3.4E-2	7.3E-5	3.0E-5	6.5E-5	2.8E-2	4.3E-3	2.2E-4
450	3.3E-2	7.1E-5	2.9E-5	6.2E-5	2.7E-2	4.2E-3	2.2E-4
460	3.2E-2	6.9E-5	2.7E-5	5.9E-5	2.6E-2	4.2E-3	2.2E-4
470	3.1E-2	6.7E-5	2.6E-5	5.6E-5	2.5E-2	4.2E-3	2.1E-4
480	3.0E-2	6.5E-5	2.4E-5	5.3E-5	2.4E-2	4.1E-3	2.1E-4
490	2.9E-2	6.3E-5	2.3E-5	5.1E-5	2.4E-2	4.1E-3	2.1E-4
500	2.8E-2	6.2E-5	2.2E-5	4.8E-5	2.3E-2	4.0E-3	2.1E-4
510	2.7E-2	6.0E-5	2.0E-5	4.6E-5	2.2E-2	4.0E-3	2.0E-4
520	2.6E-2	5.8E-5	1.9E-5	4.4E-5	2.1E-2	4.0E-3	2.0E-4
530	2.5E-2	5.6E-5	1.8E-5	4.2E-5	2.0E-2	3.9E-3	2.0E-4
540	2.4E-2	5.5E-5	1.7E-5	4.0E-5	2.0E-2	3.9E-3	1.9E-4
550	2.4E-2	5.3E-5	1.6E-5	3.8E-5	1.9E-2	3.9E-3	1.9E-4
560	2.3E-2	5.2E-5	1.5E-5	3.6E-5	1.8E-2	3.8E-3	1.9E-4
570	2.2E-2	5.0E-5	1.5E-5	3.4E-5	1.8E-2	3.8E-3	1.9E-4
580	2.2E-2	4.9E-5	1.4E-5	3.3E-5	1.7E-2	3.7E-3	1.8E-4
590	2.1E-2	4.7E-5	1.3E-5	3.1E-5	1.6E-2	3.7E-3	1.8E-4
600	2.0E-2	4.6E-5	1.2E-5	3.0E-5	1.6E-2	3.7E-3	1.8E-4
610	2.0E-2	4.4E-5	1.2E-5	2.8E-5	1.5E-2	3.6E-3	1.8E-4
620	1.9E-2	4.3E-5	1.1E-5	2.7E-5	1.5E-2	3.6E-3	1.7E-4
630	1.8E-2	4.2E-5	1.0E-5	2.6E-5	1.4E-2	3.6E-3	1.7E-4
640	1.8E-2	4.0E-5	9.7E-6	2.5E-5	1.4E-2	3.5E-3	1.7E-4
650	1.7E-2	3.9E-5	9.1E-6	2.3E-5	1.3E-2	3.5E-3	1.7E-4
660	1.7E-2	3.8E-5	8.6E-6	2.2E-5	1.3E-2	3.5E-3	1.6E-4
670	1.6E-2	3.7E-5	8.1E-6	2.1E-5	1.2E-2	3.5E-3	1.6E-4
680	1.6E-2	3.6E-5	7.6E-6	2.0E-5	1.2E-2	3.4E-3	1.6E-4
690	1.5E-2	3.5E-5	7.2E-6	1.9E-5	1.1E-2	3.4E-3	1.6E-4
700	1.5E-2	3.3E-5	6.8E-6	1.8E-5	1.1E-2	3.4E-3	1.6E-4
710	1.5E-2	3.2E-5	6.4E-6	1.8E-5	1.1E-2	3.3E-3	1.5E-4
720	1.4E-2	3.1E-5	6.0E-6	1.7E-5	1.0E-2	3.3E-3	1.5E-4
730	1.4E-2	3.0E-5	5.7E-6	1.6E-5	9.9E-3	3.3E-3	1.5E-4
740	1.3E-2	3.0E-5	5.4E-6	1.5E-5	9.6E-3	3.3E-3	1.5E-4
750	1.3E-2	2.9E-5	5.1E-6	1.5E-5	9.2E-3	3.2E-3	1.5E-4
760	1.3E-2	2.8E-5	4.8E-6	1.4E-5	8.9E-3	3.2E-3	1.5E-4
770	1.2E-2	2.7E-5	4.5E-6	1.3E-5	8.6E-3	3.2E-3	1.4E-4
780	1.2E-2	2.6E-5	4.2E-6	1.3E-5	8.3E-3	3.2E-3	1.4E-4
790	1.2E-2	2.5E-5	4.0E-6	1.2E-5	8.0E-3	3.1E-3	1.4E-4
800	1.1E-2	2.4E-5	3.7E-6	1.2E-5	7.7E-3	3.1E-3	1.4E-4
810	1.1E-2	2.4E-5	3.5E-6	1.1E-5	7.4E-3	3.1E-3	1.4E-4
820	1.1E-2	2.3E-5	3.3E-6	1.1E-5	7.2E-3	3.1E-3	1.4E-4
830	1.0E-2	2.2E-5	3.1E-6	1.0E-5	6.9E-3	3.0E-3	1.4E-4
840	1.0E-2	2.1E-5	3.0E-6	1.0E-5	6.7E-3	3.0E-3	1.3E-4
850	9.9E-3	2.1E-5	2.8E-6	9.6E-6	6.5E-3	3.0E-3	1.3E-4
860	9.7E-3	2.0E-5	2.6E-6	9.2E-6	6.2E-3	3.0E-3	1.3E-4
870	9.4E-3	2.0E-5	2.5E-6	8.8E-6	6.0E-3	3.0E-3	1.3E-4
880	9.2E-3	1.9E-5	2.3E-6	8.5E-6	5.8E-3	2.9E-3	1.3E-4
890	9.0E-3	1.8E-5	2.2E-6	8.1E-6	5.6E-3	2.9E-3	1.3E-4
900	8.7E-3	1.8E-5	2.1E-6	7.8E-6	5.4E-3	2.9E-3	1.3E-4
910	8.5E-3	1.7E-5	1.9E-6	7.5E-6	5.2E-3	2.9E-3	1.3E-4
920	8.3E-3	1.7E-5	1.8E-6	7.2E-6	5.0E-3	2.9E-3	1.2E-4
930	8.1E-3	1.6E-5	1.7E-6	7.0E-6	4.9E-3	2.8E-3	1.2E-4
940	7.9E-3	1.6E-5	1.6E-6	6.7E-6	4.7E-3	2.8E-3	1.2E-4
950	7.7E-3	1.5E-5	1.5E-6	6.5E-6	4.5E-3	2.8E-3	1.2E-4
960	7.6E-3	1.5E-5	1.4E-6	6.3E-6	4.4E-3	2.8E-3	1.2E-4
970	7.4E-3	1.4E-5	1.4E-6	6.0E-6	4.2E-3	2.8E-3	1.2E-4
980	7.2E-3	1.4E-5	1.3E-6	5.8E-6	4.1E-3	2.8E-3	1.2E-4
990	7.0E-3	1.3E-5	1.2E-6	5.6E-6	3.9E-3	2.8E-3	1.2E-4
1000	6.9E-3	1.3E-5	1.1E-6	5.4E-6	3.8E-3	2.7E-3	1.2E-4
1010	6.7E-3	1.3E-5	1.1E-6	5.3E-6	3.7E-3	2.7E-3	1.2E-4
1020	6.6E-3	1.2E-5	1.0E-6	5.1E-6	3.5E-3	2.7E-3	1.2E-4
1030	6.5E-3	1.2E-5	9.4E-7	4.9E-6	3.4E-3	2.7E-3	1.1E-4
1040	6.3E-3	1.1E-5	8.9E-7	4.8E-6	3.3E-3	2.7E-3	1.1E-4
1050	6.2E-3	1.1E-5	8.4E-7	4.6E-6	3.2E-3	2.7E-3	1.1E-4
1060	6.1E-3	1.1E-5	7.9E-7	4.5E-6	3.1E-3	2.6E-3	1.1E-4
1070	5.9E-3	1.0E-5	7.4E-7	4.4E-6	3.0E-3	2.6E-3	1.1E-4
1080	5.8E-3	1.0E-5	7.0E-7	4.2E-6	2.9E-3	2.6E-3	1.1E-4
1090	5.7E-3	9.7E-6	6.6E-7	4.1E-6	2.8E-3	2.6E-3	1.1E-4
1095	5.6E-3	9.6E-6	6.4E-7	4.0E-6	2.7E-3	2.6E-3	1.1E-4
1100	5.6E-3	9.4E-6	6.2E-7	4.0E-6	2.7E-3	2.6E-3	1.1E-4
1200	4.6E-3	6.9E-6	3.4E-7	3.1E-6	1.9E-3	2.5E-3	1.0E-4
1300	4.0E-3	5.1E-6	1.9E-7	2.5E-6	1.3E-3	2.4E-3	9.9E-5
1400	3.5E-3	3.7E-6	1.1E-7	2.2E-6	9.3E-4	2.3E-3	9.5E-5
1500	3.1E-3	2.8E-6	6.2E-8	1.9E-6	6.5E-4	2.2E-3	9.2E-5
1600	2.8E-3	2.1E-6	3.7E-8	1.8E-6	4.6E-4	2.2E-3	9.0E-5
1700	2.6E-3	1.6E-6	2.3E-8	1.7E-6	3.2E-4	2.1E-3	8.8E-5
1800	2.5E-3	1.3E-6	1.5E-8	1.6E-6	2.3E-4	2.0E-3	8.6E-5
1900	2.3E-3	1.0E-6	9.9E-9	1.5E-6	1.6E-4	2.0E-3	8.4E-5
2000	2.2E-3	8.4E-7	7.2E-9	1.5E-6	1.1E-4	1.9E-3	8.2E-5
2100	2.2E-3	7.0E-7	5.5E-9	1.5E-6	7.7E-5	1.9E-3	8.1E-5
2200	2.1E-3	6.0E-7	4.4E-9	1.5E-6	5.4E-5	1.9E-3	7.9E-5
2300	2.0E-3	5.3E-7	3.7E-9	1.5E-6	3.8E-5	1.8E-3	7.8E-5
2400	2.0E-3	4.7E-7	3.3E-9	1.4E-6	2.6E-5	1.8E-3	7.7E-5
2500	1.9E-3	4.3E-7	2.9E-9	1.4E-6	1.8E-5	1.7E-3	7.6E-5
2600	1.9E-3	4.0E-7	2.7E-9	1.4E-6	1.3E-5	1.7E-3	7.4E-5
2700	1.8E-3	3.7E-7	2.5E-9	1.4E-6	9.3E-6	1.7E-3	7.3E-5
2800	1.8E-3	3.5E-7	2.3E-9	1.4E-6	6.7E-6	1.6E-3	7.2E-5
2900	1.8E-3	3.3E-7	2.2E-9	1.4E-6	4.9E-6	1.6E-3	7.1E-5
3000	1.7E-3	3.2E-7	2.1E-9	1.4E-6	3.7E-6	1.6E-3	7.0E-5
3100	1.7E-3	3.0E-7	2.0E-9	1.4E-6	2.8E-6	1.6E-3	6.9E-5
3200	1.7E-3	2.9E-7	1.9E-9	1.4E-6	2.2E-6	1.5E-3	6.8E-5
3300	1.6E-3	2.8E-7	1.8E-9	1.4E-6	1.8E-6	1.5E-3	6.7E-5
3400	1.6E-3	2.7E-7	1.8E-9	1.4E-6	1.5E-6	1.5E-3	6.6E-5
3500	1.6E-3	2.6E-7	1.7E-9	1.4E-6	1.3E-6	1.5E-3	6.5E-5
3600	1.6E-3	2.5E-7	1.7E-9	1.4E-6	1.2E-6	1.4E-3	6.4E-5
3650	1.6E-3	2.4E-7	1.6E-9	1.4E-6	1.1E-6	1.4E-3	6.3E-5
4000	1.5E-3	2.2E-7	1.4E-9	1.4E-6	9.7E-7	1.3E-3	6.0E-5
5000	1.3E-3	1.6E-7	1.1E-9	1.3E-6	8.8E-7	1.2E-3	5.1E-5
6000	1.1E-3	1.2E-7	8.1E-10	1.3E-6	8.6E-7	1.0E-3	4.4E-5
7000	1.0E-3	9.8E-8	6.5E-10	1.3E-6	8.5E-7	9.3E-4	3.9E-5
8000	9.4E-4	8.0E-8	5.3E-10	1.3E-6	8.3E-7	8.5E-4	3.4E-5
9000	8.7E-4	6.8E-8	4.5E-10	1.2E-6	8.1E-7	7.8E-4	3.0E-5
10000	8.0E-4	5.9E-8	3.9E-10	1.2E-6	8.0E-7	7.2E-4	2.6E-5
11000	7.5E-4	5.2E-8	3.5E-10	1.2E-6	7.8E-7	6.7E-4	2.3E-5
12000	7.0E-4	4.7E-8	3.1E-10	1.2E-6	7.7E-7	6.2E-4	2.1E-5
13000	6.5E-4	4.3E-8	2.8E-10	1.1E-6	7.5E-7	5.8E-4	1.9E-5
14000	6.1E-4	3.9E-8	2.6E-10	1.1E-6	7.4E-7	5.4E-4	1.7E-5
15000	5.8E-4	3.6E-8	2.4E-10	1.1E-6	7.3E-7	5.1E-4	1.6E-5
