Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
20	9.1E-3	1.3E-4	6.0E-5	4.6E-5	7.3E-3	1.1E-3	8.0E-5
21	9.4E-3	1.3E-4	5.5E-5	4.5E-5	7.5E-3	1.1E-3	8.3E-5
22	9.7E-3	1.2E-4	5.1E-5	4.4E-5	7.7E-3	1.2E-3	8.5E-5
23	9.9E-3	1.2E-4	4.7E-5	4.2E-5	7.9E-3	1.2E-3	8.7E-5
24	1.0E-2	1.2E-4	4.4E-5	4.2E-5	8.1E-3	1.3E-3	8.9E-5
25	1.0E-2	1.1E-4	4.2E-5	4.1E-5	8.3E-3	1.3E-3	9.0E-5
26	1.1E-2	1.1E-4	4.0E-5	4.1E-5	8.4E-3	1.3E-3	9.2E-5
27	1.1E-2	1.1E-4	3.8E-5	4.0E-5	8.6E-3	1.4E-3	9.4E-5
28	1.1E-2	1.1E-4	3.7E-5	4.0E-5	8.7E-3	1.4E-3	9.6E-5
29	1.1E-2	1.0E-4	3.6E-5	4.0E-5	8.9E-3	1.5E-3	9.7E-5
30	1.1E-2	1.0E-4	3.5E-5	4.0E-5	9.0E-3	1.5E-3	9.9E-5
31	1.1E-2	1.0E-4	3.4E-5	4.0E-5	9.1E-3	1.5E-3	1.0E-4
32	1.2E-2	9.8E-5	3.3E-5	4.0E-5	9.2E-3	1.6E-3	1.0E-4
33	1.2E-2	9.6E-5	3.2E-5	4.0E-5	9.3E-3	1.6E-3	1.0E-4
34	1.2E-2	9.5E-5	3.2E-5	4.0E-5	9.4E-3	1.6E-3	1.0E-4
35	1.2E-2	9.3E-5	3.1E-5	4.1E-5	9.5E-3	1.7E-3	1.1E-4
36	1.2E-2	9.2E-5	3.1E-5	4.1E-5	9.6E-3	1.7E-3	1.1E-4
37	1.2E-2	9.1E-5	3.0E-5	4.1E-5	9.7E-3	1.7E-3	1.1E-4
38	1.2E-2	8.9E-5	3.0E-5	4.1E-5	9.8E-3	1.8E-3	1.1E-4
39	1.2E-2	8.8E-5	3.0E-5	4.1E-5	9.9E-3	1.8E-3	1.1E-4
40	1.3E-2	8.7E-5	2.9E-5	4.1E-5	9.9E-3	1.8E-3	1.1E-4
41	1.3E-2	8.6E-5	2.9E-5	4.2E-5	1.0E-2	1.8E-3	1.1E-4
42	1.3E-2	8.5E-5	2.9E-5	4.2E-5	1.0E-2	1.9E-3	1.1E-4
43	1.3E-2	8.4E-5	2.8E-5	4.2E-5	1.0E-2	1.9E-3	1.1E-4
44	1.3E-2	8.3E-5	2.8E-5	4.2E-5	1.0E-2	1.9E-3	1.2E-4
45	1.3E-2	8.2E-5	2.8E-5	4.2E-5	1.0E-2	1.9E-3	1.2E-4
46	1.3E-2	8.1E-5	2.8E-5	4.2E-5	1.0E-2	2.0E-3	1.2E-4
47	1.3E-2	8.0E-5	2.7E-5	4.2E-5	1.0E-2	2.0E-3	1.2E-4
48	1.3E-2	7.9E-5	2.7E-5	4.3E-5	1.0E-2	2.0E-3	1.2E-4
49	1.3E-2	7.9E-5	2.7E-5	4.3E-5	1.0E-2	2.0E-3	1.2E-4
50	1.3E-2	7.8E-5	2.7E-5	4.3E-5	1.0E-2	2.1E-3	1.2E-4
51	1.3E-2	7.7E-5	2.6E-5	4.3E-5	1.0E-2	2.1E-3	1.2E-4
52	1.3E-2	7.6E-5	2.6E-5	4.3E-5	1.0E-2	2.1E-3	1.2E-4
53	1.3E-2	7.6E-5	2.6E-5	4.3E-5	1.0E-2	2.1E-3	1.2E-4
54	1.3E-2	7.5E-5	2.6E-5	4.3E-5	1.0E-2	2.1E-3	1.2E-4
55	1.3E-2	7.4E-5	2.6E-5	4.3E-5	1.0E-2	2.2E-3	1.2E-4
56	1.3E-2	7.4E-5	2.5E-5	4.3E-5	1.0E-2	2.2E-3	1.2E-4
57	1.3E-2	7.3E-5	2.5E-5	4.3E-5	1.0E-2	2.2E-3	1.3E-4
58	1.3E-2	7.2E-5	2.5E-5	4.3E-5	1.0E-2	2.2E-3	1.3E-4
59	1.3E-2	7.2E-5	2.5E-5	4.3E-5	1.0E-2	2.2E-3	1.3E-4
60	1.4E-2	7.1E-5	2.5E-5	4.3E-5	1.0E-2	2.2E-3	1.3E-4
61	1.4E-2	7.1E-5	2.4E-5	4.3E-5	1.0E-2	2.3E-3	1.3E-4
62	1.4E-2	7.0E-5	2.4E-5	4.3E-5	1.0E-2	2.3E-3	1.3E-4
63	1.4E-2	6.9E-5	2.4E-5	4.3E-5	1.0E-2	2.3E-3	1.3E-4
64	1.4E-2	6.9E-5	2.4E-5	4.3E-5	1.0E-2	2.3E-3	1.3E-4
65	1.4E-2	6.8E-5	2.4E-5	4.3E-5	1.0E-2	2.3E-3	1.3E-4
66	1.4E-2	6.8E-5	2.3E-5	4.2E-5	1.0E-2	2.3E-3	1.3E-4
67	1.4E-2	6.7E-5	2.3E-5	4.2E-5	1.0E-2	2.3E-3	1.3E-4
68	1.3E-2	6.7E-5	2.3E-5	4.2E-5	1.0E-2	2.3E-3	1.3E-4
69	1.3E-2	6.6E-5	2.3E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
70	1.3E-2	6.6E-5	2.3E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
71	1.3E-2	6.5E-5	2.3E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
72	1.3E-2	6.5E-5	2.2E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
73	1.3E-2	6.4E-5	2.2E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
74	1.3E-2	6.4E-5	2.2E-5	4.2E-5	1.0E-2	2.4E-3	1.3E-4
75	1.3E-2	6.3E-5	2.2E-5	4.1E-5	1.0E-2	2.4E-3	1.3E-4
76	1.3E-2	6.3E-5	2.2E-5	4.1E-5	1.0E-2	2.4E-3	1.3E-4
77	1.3E-2	6.2E-5	2.1E-5	4.1E-5	1.0E-2	2.4E-3	1.3E-4
78	1.3E-2	6.2E-5	2.1E-5	4.1E-5	1.0E-2	2.4E-3	1.3E-4
79	1.3E-2	6.1E-5	2.1E-5	4.1E-5	1.0E-2	2.4E-3	1.3E-4
80	1.3E-2	6.1E-5	2.1E-5	4.1E-5	9.9E-3	2.4E-3	1.3E-4
81	1.3E-2	6.0E-5	2.1E-5	4.1E-5	9.9E-3	2.5E-3	1.3E-4
82	1.3E-2	6.0E-5	2.1E-5	4.0E-5	9.8E-3	2.5E-3	1.3E-4
83	1.3E-2	5.9E-5	2.0E-5	4.0E-5	9.8E-3	2.5E-3	1.3E-4
84	1.3E-2	5.9E-5	2.0E-5	4.0E-5	9.8E-3	2.5E-3	1.3E-4
85	1.3E-2	5.9E-5	2.0E-5	4.0E-5	9.7E-3	2.5E-3	1.3E-4
86	1.3E-2	5.8E-5	2.0E-5	4.0E-5	9.7E-3	2.5E-3	1.3E-4
87	1.3E-2	5.8E-5	2.0E-5	3.9E-5	9.6E-3	2.5E-3	1.3E-4
88	1.3E-2	5.7E-5	2.0E-5	3.9E-5	9.6E-3	2.5E-3	1.3E-4
89	1.3E-2	5.7E-5	2.0E-5	3.9E-5	9.6E-3	2.5E-3	1.3E-4
90	1.3E-2	5.7E-5	1.9E-5	3.9E-5	9.5E-3	2.5E-3	1.3E-4
91	1.3E-2	5.6E-5	1.9E-5	3.9E-5	9.5E-3	2.5E-3	1.3E-4
92	1.3E-2	5.6E-5	1.9E-5	3.9E-5	9.4E-3	2.5E-3	1.3E-4
93	1.3E-2	5.5E-5	1.9E-5	3.8E-5	9.4E-3	2.5E-3	1.3E-4
94	1.3E-2	5.5E-5	1.9E-5	3.8E-5	9.3E-3	2.5E-3	1.3E-4
95	1.3E-2	5.5E-5	1.9E-5	3.8E-5	9.3E-3	2.5E-3	1.3E-4
96	1.3E-2	5.4E-5	1.8E-5	3.8E-5	9.3E-3	2.5E-3	1.3E-4
97	1.3E-2	5.4E-5	1.8E-5	3.8E-5	9.2E-3	2.5E-3	1.3E-4
98	1.3E-2	5.3E-5	1.8E-5	3.7E-5	9.2E-3	2.5E-3	1.3E-4
99	1.2E-2	5.3E-5	1.8E-5	3.7E-5	9.1E-3	2.5E-3	1.3E-4
100	1.2E-2	5.3E-5	1.8E-5	3.7E-5	9.1E-3	2.5E-3	1.3E-4
110	1.2E-2	4.9E-5	1.7E-5	3.5E-5	8.6E-3	2.5E-3	1.3E-4
120	1.1E-2	4.6E-5	1.5E-5	3.3E-5	8.1E-3	2.5E-3	1.3E-4
130	1.1E-2	4.3E-5	1.4E-5	3.1E-5	7.7E-3	2.4E-3	1.2E-4
140	1.0E-2	4.0E-5	1.3E-5	2.9E-5	7.2E-3	2.4E-3	1.2E-4
150	9.8E-3	3.7E-5	1.2E-5	2.7E-5	6.8E-3	2.3E-3	1.2E-4
160	9.3E-3	3.5E-5	1.1E-5	2.5E-5	6.4E-3	2.3E-3	1.1E-4
170	8.8E-3	3.3E-5	1.0E-5	2.3E-5	6.0E-3	2.2E-3	1.1E-4
180	8.3E-3	3.1E-5	9.4E-6	2.2E-5	5.6E-3	2.2E-3	1.0E-4
190	7.9E-3	2.9E-5	8.7E-6	2.0E-5	5.2E-3	2.1E-3	1.0E-4
200	7.5E-3	2.7E-5	8.1E-6	1.9E-5	4.9E-3	2.0E-3	9.8E-5
210	7.1E-3	2.5E-5	7.4E-6	1.8E-5	4.6E-3	2.0E-3	9.4E-5
220	6.7E-3	2.4E-5	6.9E-6	1.6E-5	4.3E-3	1.9E-3	9.1E-5
230	6.4E-3	2.2E-5	6.3E-6	1.5E-5	4.0E-3	1.9E-3	8.8E-5
240	6.1E-3	2.1E-5	5.9E-6	1.4E-5	3.8E-3	1.8E-3	8.5E-5
250	5.8E-3	2.0E-5	5.4E-6	1.3E-5	3.6E-3	1.8E-3	8.2E-5
260	5.5E-3	1.8E-5	5.0E-6	1.2E-5	3.3E-3	1.7E-3	8.0E-5
270	5.2E-3	1.7E-5	4.6E-6	1.1E-5	3.1E-3	1.7E-3	7.7E-5
280	5.0E-3	1.6E-5	4.3E-6	1.1E-5	2.9E-3	1.7E-3	7.5E-5
290	4.7E-3	1.5E-5	3.9E-6	9.9E-6	2.8E-3	1.6E-3	7.3E-5
300	4.5E-3	1.4E-5	3.6E-6	9.3E-6	2.6E-3	1.6E-3	7.1E-5
310	4.3E-3	1.3E-5	3.4E-6	8.6E-6	2.4E-3	1.6E-3	6.9E-5
320	4.1E-3	1.3E-5	3.1E-6	8.1E-6	2.3E-3	1.5E-3	6.7E-5
330	3.9E-3	1.2E-5	2.9E-6	7.5E-6	2.1E-3	1.5E-3	6.5E-5
340	3.8E-3	1.1E-5	2.6E-6	7.0E-6	2.0E-3	1.5E-3	6.4E-5
350	3.6E-3	1.1E-5	2.4E-6	6.6E-6	1.9E-3	1.4E-3	6.2E-5
360	3.4E-3	9.9E-6	2.3E-6	6.1E-6	1.8E-3	1.4E-3	6.1E-5
365	3.4E-3	9.6E-6	2.2E-6	5.9E-6	1.7E-3	1.4E-3	6.0E-5
370	3.3E-3	9.4E-6	2.1E-6	5.7E-6	1.7E-3	1.4E-3	5.9E-5
380	3.2E-3	8.8E-6	1.9E-6	5.4E-6	1.6E-3	1.4E-3	5.8E-5
390	3.0E-3	8.3E-6	1.8E-6	5.0E-6	1.5E-3	1.3E-3	5.7E-5
400	2.9E-3	7.8E-6	1.6E-6	4.7E-6	1.4E-3	1.3E-3	5.6E-5
410	2.8E-3	7.4E-6	1.5E-6	4.4E-6	1.3E-3	1.3E-3	5.5E-5
420	2.7E-3	7.0E-6	1.4E-6	4.1E-6	1.2E-3	1.3E-3	5.4E-5
430	2.6E-3	6.6E-6	1.3E-6	3.9E-6	1.2E-3	1.3E-3	5.3E-5
440	2.5E-3	6.2E-6	1.2E-6	3.7E-6	1.1E-3	1.3E-3	5.2E-5
450	2.4E-3	5.8E-6	1.1E-6	3.4E-6	1.0E-3	1.2E-3	5.1E-5
460	2.4E-3	5.5E-6	1.0E-6	3.2E-6	9.6E-4	1.2E-3	5.1E-5
470	2.3E-3	5.2E-6	9.4E-7	3.1E-6	9.0E-4	1.2E-3	5.0E-5
480	2.2E-3	4.9E-6	8.7E-7	2.9E-6	8.5E-4	1.2E-3	4.9E-5
490	2.2E-3	4.7E-6	8.0E-7	2.7E-6	8.0E-4	1.2E-3	4.9E-5
500	2.1E-3	4.4E-6	7.4E-7	2.6E-6	7.6E-4	1.2E-3	4.8E-5
510	2.0E-3	4.2E-6	6.9E-7	2.4E-6	7.1E-4	1.2E-3	4.7E-5
520	2.0E-3	3.9E-6	6.3E-7	2.3E-6	6.7E-4	1.1E-3	4.7E-5
530	1.9E-3	3.7E-6	5.9E-7	2.2E-6	6.3E-4	1.1E-3	4.6E-5
540	1.9E-3	3.5E-6	5.4E-7	2.1E-6	6.0E-4	1.1E-3	4.6E-5
550	1.8E-3	3.3E-6	5.0E-7	2.0E-6	5.6E-4	1.1E-3	4.5E-5
560	1.8E-3	3.2E-6	4.6E-7	1.9E-6	5.3E-4	1.1E-3	4.5E-5
570	1.7E-3	3.0E-6	4.3E-7	1.8E-6	5.0E-4	1.1E-3	4.5E-5
580	1.7E-3	2.9E-6	4.0E-7	1.7E-6	4.7E-4	1.1E-3	4.4E-5
590	1.7E-3	2.7E-6	3.7E-7	1.6E-6	4.5E-4	1.1E-3	4.4E-5
600	1.6E-3	2.6E-6	3.4E-7	1.6E-6	4.2E-4	1.1E-3	4.3E-5
610	1.6E-3	2.4E-6	3.1E-7	1.5E-6	4.0E-4	1.1E-3	4.3E-5
620	1.6E-3	2.3E-6	2.9E-7	1.4E-6	3.8E-4	1.1E-3	4.3E-5
630	1.5E-3	2.2E-6	2.7E-7	1.4E-6	3.6E-4	1.1E-3	4.3E-5
640	1.5E-3	2.1E-6	2.5E-7	1.3E-6	3.4E-4	1.1E-3	4.2E-5
650	1.5E-3	2.0E-6	2.3E-7	1.3E-6	3.2E-4	1.0E-3	4.2E-5
660	1.5E-3	1.9E-6	2.1E-7	1.2E-6	3.0E-4	1.0E-3	4.2E-5
670	1.4E-3	1.8E-6	2.0E-7	1.2E-6	2.8E-4	1.0E-3	4.1E-5
680	1.4E-3	1.7E-6	1.8E-7	1.2E-6	2.7E-4	1.0E-3	4.1E-5
690	1.4E-3	1.6E-6	1.7E-7	1.1E-6	2.5E-4	1.0E-3	4.1E-5
700	1.4E-3	1.6E-6	1.5E-7	1.1E-6	2.4E-4	1.0E-3	4.1E-5
710	1.3E-3	1.5E-6	1.4E-7	1.0E-6	2.3E-4	1.0E-3	4.1E-5
720	1.3E-3	1.4E-6	1.3E-7	1.0E-6	2.1E-4	1.0E-3	4.0E-5
730	1.3E-3	1.4E-6	1.2E-7	9.9E-7	2.0E-4	1.0E-3	4.0E-5
740	1.3E-3	1.3E-6	1.1E-7	9.6E-7	1.9E-4	1.0E-3	4.0E-5
750	1.3E-3	1.2E-6	1.0E-7	9.4E-7	1.8E-4	1.0E-3	4.0E-5
760	1.3E-3	1.2E-6	9.7E-8	9.2E-7	1.7E-4	9.9E-4	4.0E-5
770	1.2E-3	1.1E-6	9.0E-8	9.0E-7	1.6E-4	9.9E-4	3.9E-5
780	1.2E-3	1.1E-6	8.3E-8	8.8E-7	1.5E-4	9.8E-4	3.9E-5
790	1.2E-3	1.0E-6	7.7E-8	8.6E-7	1.5E-4	9.8E-4	3.9E-5
800	1.2E-3	1.0E-6	7.1E-8	8.4E-7	1.4E-4	9.8E-4	3.9E-5
810	1.2E-3	9.6E-7	6.6E-8	8.2E-7	1.3E-4	9.7E-4	3.9E-5
820	1.2E-3	9.2E-7	6.1E-8	8.1E-7	1.2E-4	9.7E-4	3.9E-5
830	1.2E-3	8.8E-7	5.7E-8	7.9E-7	1.2E-4	9.6E-4	3.9E-5
840	1.2E-3	8.5E-7	5.3E-8	7.8E-7	1.1E-4	9.6E-4	3.8E-5
850	1.2E-3	8.1E-7	4.9E-8	7.7E-7	1.1E-4	9.6E-4	3.8E-5
860	1.1E-3	7.8E-7	4.5E-8	7.6E-7	1.0E-4	9.5E-4	3.8E-5
870	1.1E-3	7.5E-7	4.2E-8	7.5E-7	9.5E-5	9.5E-4	3.8E-5
880	1.1E-3	7.3E-7	3.9E-8	7.4E-7	9.0E-5	9.5E-4	3.8E-5
890	1.1E-3	7.0E-7	3.6E-8	7.3E-7	8.5E-5	9.4E-4	3.8E-5
900	1.1E-3	6.8E-7	3.4E-8	7.2E-7	8.1E-5	9.4E-4	3.8E-5
910	1.1E-3	6.5E-7	3.1E-8	7.1E-7	7.6E-5	9.4E-4	3.8E-5
920	1.1E-3	6.3E-7	2.9E-8	7.0E-7	7.2E-5	9.3E-4	3.8E-5
930	1.1E-3	6.1E-7	2.7E-8	7.0E-7	6.9E-5	9.3E-4	3.7E-5
940	1.1E-3	5.9E-7	2.5E-8	6.9E-7	6.5E-5	9.3E-4	3.7E-5
950	1.1E-3	5.7E-7	2.3E-8	6.8E-7	6.2E-5	9.3E-4	3.7E-5
960	1.1E-3	5.5E-7	2.2E-8	6.8E-7	5.9E-5	9.2E-4	3.7E-5
970	1.1E-3	5.3E-7	2.0E-8	6.7E-7	5.6E-5	9.2E-4	3.7E-5
980	1.1E-3	5.2E-7	1.9E-8	6.7E-7	5.3E-5	9.2E-4	3.7E-5
990	1.0E-3	5.0E-7	1.8E-8	6.6E-7	5.0E-5	9.1E-4	3.7E-5
1000	1.0E-3	4.9E-7	1.6E-8	6.6E-7	4.7E-5	9.1E-4	3.7E-5
1010	1.0E-3	4.7E-7	1.5E-8	6.5E-7	4.5E-5	9.1E-4	3.7E-5
1020	1.0E-3	4.6E-7	1.4E-8	6.5E-7	4.3E-5	9.1E-4	3.7E-5
1030	1.0E-3	4.5E-7	1.3E-8	6.4E-7	4.1E-5	9.0E-4	3.7E-5
1040	1.0E-3	4.3E-7	1.2E-8	6.4E-7	3.9E-5	9.0E-4	3.6E-5
1050	1.0E-3	4.2E-7	1.2E-8	6.4E-7	3.7E-5	9.0E-4	3.6E-5
1060	1.0E-3	4.1E-7	1.1E-8	6.3E-7	3.5E-5	9.0E-4	3.6E-5
1070	1.0E-3	4.0E-7	1.0E-8	6.3E-7	3.3E-5	8.9E-4	3.6E-5
1080	1.0E-3	3.9E-7	9.5E-9	6.3E-7	3.1E-5	8.9E-4	3.6E-5
1090	1.0E-3	3.8E-7	8.9E-9	6.3E-7	3.0E-5	8.9E-4	3.6E-5
1095	9.9E-4	3.8E-7	8.6E-9	6.2E-7	2.9E-5	8.9E-4	3.6E-5
1100	9.9E-4	3.7E-7	8.4E-9	6.2E-7	2.8E-5	8.9E-4	3.6E-5
1200	9.6E-4	3.0E-7	4.7E-9	6.0E-7	1.7E-5	8.6E-4	3.5E-5
1300	9.3E-4	2.6E-7	2.9E-9	5.9E-7	1.0E-5	8.4E-4	3.5E-5
1400	9.0E-4	2.3E-7	2.1E-9	5.9E-7	6.4E-6	8.2E-4	3.4E-5
1500	8.8E-4	2.1E-7	1.6E-9	5.8E-7	4.0E-6	8.0E-4	3.4E-5
1600	8.6E-4	1.9E-7	1.4E-9	5.8E-7	2.5E-6	7.9E-4	3.3E-5
1700	8.4E-4	1.8E-7	1.3E-9	5.7E-7	1.7E-6	7.7E-4	3.2E-5
1800	8.2E-4	1.7E-7	1.2E-9	5.7E-7	1.2E-6	7.5E-4	3.2E-5
1900	8.0E-4	1.6E-7	1.1E-9	5.7E-7	8.6E-7	7.4E-4	3.1E-5
2000	7.9E-4	1.6E-7	1.0E-9	5.7E-7	6.7E-7	7.2E-4	3.1E-5
2100	7.7E-4	1.5E-7	1.0E-9	5.7E-7	5.5E-7	7.1E-4	3.0E-5
2200	7.6E-4	1.5E-7	9.6E-10	5.6E-7	4.8E-7	6.9E-4	3.0E-5
2300	7.4E-4	1.4E-7	9.3E-10	5.6E-7	4.4E-7	6.8E-4	3.0E-5
2400	7.3E-4	1.3E-7	8.9E-10	5.6E-7	4.1E-7	6.6E-4	2.9E-5
2500	7.1E-4	1.3E-7	8.6E-10	5.6E-7	4.0E-7	6.5E-4	2.9E-5
2600	7.0E-4	1.2E-7	8.3E-10	5.6E-7	3.9E-7	6.4E-4	2.8E-5
2700	6.9E-4	1.2E-7	8.0E-10	5.6E-7	3.8E-7	6.3E-4	2.8E-5
2800	6.8E-4	1.2E-7	7.7E-10	5.6E-7	3.7E-7	6.2E-4	2.7E-5
2900	6.6E-4	1.1E-7	7.4E-10	5.5E-7	3.7E-7	6.1E-4	2.7E-5
3000	6.5E-4	1.1E-7	7.2E-10	5.5E-7	3.7E-7	6.0E-4	2.6E-5
3100	6.4E-4	1.0E-7	6.9E-10	5.5E-7	3.7E-7	5.9E-4	2.6E-5
3200	6.3E-4	1.0E-7	6.7E-10	5.5E-7	3.7E-7	5.8E-4	2.6E-5
3300	6.2E-4	9.8E-8	6.5E-10	5.5E-7	3.6E-7	5.7E-4	2.5E-5
3400	6.1E-4	9.4E-8	6.3E-10	5.5E-7	3.6E-7	5.6E-4	2.5E-5
3500	6.0E-4	9.1E-8	6.1E-10	5.5E-7	3.6E-7	5.5E-4	2.5E-5
3600	5.9E-4	8.8E-8	5.9E-10	5.4E-7	3.6E-7	5.4E-4	2.4E-5
3650	5.9E-4	8.7E-8	5.8E-10	5.4E-7	3.6E-7	5.4E-4	2.4E-5
4000	5.6E-4	7.8E-8	5.2E-10	5.4E-7	3.6E-7	5.1E-4	2.3E-5
5000	4.9E-4	5.8E-8	3.9E-10	5.3E-7	3.5E-7	4.5E-4	2.0E-5
6000	4.4E-4	4.5E-8	3.0E-10	5.2E-7	3.4E-7	4.0E-4	1.7E-5
7000	4.0E-4	3.6E-8	2.4E-10	5.1E-7	3.4E-7	3.6E-4	1.5E-5
8000	3.7E-4	3.0E-8	2.0E-10	5.0E-7	3.3E-7	3.3E-4	1.3E-5
9000	3.4E-4	2.6E-8	1.7E-10	4.9E-7	3.2E-7	3.0E-4	1.1E-5
10000	3.1E-4	2.3E-8	1.5E-10	4.8E-7	3.2E-7	2.8E-4	1.0E-5
11000	2.9E-4	2.0E-8	1.3E-10	4.7E-7	3.1E-7	2.6E-4	9.0E-6
12000	2.7E-4	1.8E-8	1.2E-10	4.6E-7	3.0E-7	2.4E-4	8.1E-6
13000	2.6E-4	1.6E-8	1.1E-10	4.5E-7	3.0E-7	2.3E-4	7.3E-6
