Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
16	2.8E-3	7.9E-6	4.4E-5	2.4E-5	2.5E-3	5.5E-5	4.2E-6
17	2.9E-3	7.6E-6	3.8E-5	2.2E-5	2.6E-3	5.7E-5	4.3E-6
18	3.0E-3	7.3E-6	3.4E-5	2.1E-5	2.7E-3	6.0E-5	4.4E-6
19	3.1E-3	7.0E-6	3.0E-5	1.9E-5	2.9E-3	6.2E-5	4.6E-6
20	3.3E-3	6.7E-6	2.7E-5	1.8E-5	3.0E-3	6.4E-5	4.7E-6
21	3.4E-3	6.5E-6	2.4E-5	1.7E-5	3.0E-3	6.6E-5	4.8E-6
22	3.5E-3	6.3E-6	2.2E-5	1.7E-5	3.1E-3	6.9E-5	4.9E-6
23	3.6E-3	6.1E-6	2.1E-5	1.6E-5	3.2E-3	7.1E-5	4.9E-6
24	3.7E-3	5.9E-6	1.9E-5	1.6E-5	3.3E-3	7.3E-5	5.0E-6
25	3.7E-3	5.7E-6	1.8E-5	1.5E-5	3.4E-3	7.5E-5	5.1E-6
26	3.8E-3	5.5E-6	1.7E-5	1.5E-5	3.5E-3	7.7E-5	5.2E-6
27	3.9E-3	5.4E-6	1.6E-5	1.5E-5	3.6E-3	7.9E-5	5.3E-6
28	4.0E-3	5.3E-6	1.6E-5	1.5E-5	3.6E-3	8.0E-5	5.3E-6
29	4.1E-3	5.2E-6	1.5E-5	1.5E-5	3.7E-3	8.2E-5	5.4E-6
30	4.2E-3	5.0E-6	1.5E-5	1.4E-5	3.8E-3	8.4E-5	5.5E-6
31	4.2E-3	4.9E-6	1.4E-5	1.4E-5	3.9E-3	8.6E-5	5.5E-6
32	4.3E-3	4.8E-6	1.4E-5	1.4E-5	3.9E-3	8.7E-5	5.6E-6
33	4.4E-3	4.8E-6	1.4E-5	1.4E-5	4.0E-3	8.9E-5	5.6E-6
34	4.4E-3	4.7E-6	1.3E-5	1.5E-5	4.0E-3	9.1E-5	5.7E-6
35	4.5E-3	4.6E-6	1.3E-5	1.5E-5	4.1E-3	9.2E-5	5.7E-6
36	4.6E-3	4.5E-6	1.3E-5	1.5E-5	4.2E-3	9.4E-5	5.8E-6
37	4.6E-3	4.5E-6	1.3E-5	1.5E-5	4.2E-3	9.5E-5	5.8E-6
38	4.7E-3	4.4E-6	1.3E-5	1.5E-5	4.3E-3	9.7E-5	5.9E-6
39	4.8E-3	4.3E-6	1.3E-5	1.5E-5	4.3E-3	9.8E-5	5.9E-6
40	4.8E-3	4.3E-6	1.3E-5	1.5E-5	4.4E-3	9.9E-5	6.0E-6
41	4.9E-3	4.2E-6	1.3E-5	1.5E-5	4.4E-3	1.0E-4	6.0E-6
42	4.9E-3	4.2E-6	1.2E-5	1.5E-5	4.5E-3	1.0E-4	6.0E-6
43	5.0E-3	4.1E-6	1.2E-5	1.5E-5	4.5E-3	1.0E-4	6.1E-6
44	5.0E-3	4.1E-6	1.2E-5	1.5E-5	4.5E-3	1.0E-4	6.1E-6
45	5.0E-3	4.1E-6	1.2E-5	1.6E-5	4.6E-3	1.1E-4	6.2E-6
46	5.1E-3	4.0E-6	1.2E-5	1.6E-5	4.6E-3	1.1E-4	6.2E-6
47	5.1E-3	4.0E-6	1.2E-5	1.6E-5	4.7E-3	1.1E-4	6.2E-6
48	5.2E-3	4.0E-6	1.2E-5	1.6E-5	4.7E-3	1.1E-4	6.3E-6
49	5.2E-3	3.9E-6	1.2E-5	1.6E-5	4.7E-3	1.1E-4	6.3E-6
50	5.2E-3	3.9E-6	1.2E-5	1.6E-5	4.8E-3	1.1E-4	6.3E-6
51	5.3E-3	3.9E-6	1.2E-5	1.6E-5	4.8E-3	1.1E-4	6.4E-6
52	5.3E-3	3.8E-6	1.2E-5	1.6E-5	4.8E-3	1.1E-4	6.4E-6
53	5.3E-3	3.8E-6	1.2E-5	1.6E-5	4.8E-3	1.1E-4	6.4E-6
54	5.4E-3	3.8E-6	1.2E-5	1.6E-5	4.9E-3	1.2E-4	6.4E-6
55	5.4E-3	3.8E-6	1.2E-5	1.6E-5	4.9E-3	1.2E-4	6.5E-6
56	5.4E-3	3.7E-6	1.2E-5	1.6E-5	4.9E-3	1.2E-4	6.5E-6
57	5.5E-3	3.7E-6	1.2E-5	1.7E-5	4.9E-3	1.2E-4	6.5E-6
58	5.5E-3	3.7E-6	1.2E-5	1.7E-5	5.0E-3	1.2E-4	6.6E-6
59	5.5E-3	3.7E-6	1.2E-5	1.7E-5	5.0E-3	1.2E-4	6.6E-6
60	5.5E-3	3.6E-6	1.2E-5	1.7E-5	5.0E-3	1.2E-4	6.6E-6
61	5.5E-3	3.6E-6	1.2E-5	1.7E-5	5.0E-3	1.2E-4	6.6E-6
62	5.6E-3	3.6E-6	1.1E-5	1.7E-5	5.0E-3	1.2E-4	6.7E-6
63	5.6E-3	3.6E-6	1.1E-5	1.7E-5	5.1E-3	1.2E-4	6.7E-6
64	5.6E-3	3.6E-6	1.1E-5	1.7E-5	5.1E-3	1.2E-4	6.7E-6
65	5.6E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.2E-4	6.7E-6
66	5.6E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.3E-4	6.7E-6
67	5.7E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.3E-4	6.8E-6
68	5.7E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.3E-4	6.8E-6
69	5.7E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.3E-4	6.8E-6
70	5.7E-3	3.5E-6	1.1E-5	1.7E-5	5.1E-3	1.3E-4	6.8E-6
71	5.7E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.8E-6
72	5.7E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.9E-6
73	5.7E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.9E-6
74	5.7E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.9E-6
75	5.7E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.9E-6
76	5.8E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	6.9E-6
77	5.8E-3	3.4E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
78	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
79	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
80	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
81	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
82	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
83	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.0E-6
84	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.3E-4	7.1E-6
85	5.8E-3	3.3E-6	1.1E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
86	5.8E-3	3.2E-6	1.1E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
87	5.8E-3	3.2E-6	1.1E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
88	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
89	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
90	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
91	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
92	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
93	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.1E-6
94	5.8E-3	3.2E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
95	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
96	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
97	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
98	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
99	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
100	5.8E-3	3.1E-6	1.0E-5	1.7E-5	5.2E-3	1.4E-4	7.2E-6
110	5.8E-3	3.0E-6	9.7E-6	1.6E-5	5.2E-3	1.4E-4	7.3E-6
120	5.7E-3	2.9E-6	9.4E-6	1.6E-5	5.1E-3	1.4E-4	7.3E-6
130	5.6E-3	2.8E-6	9.0E-6	1.6E-5	5.1E-3	1.4E-4	7.3E-6
140	5.6E-3	2.8E-6	8.7E-6	1.5E-5	5.0E-3	1.4E-4	7.3E-6
150	5.5E-3	2.7E-6	8.4E-6	1.5E-5	4.9E-3	1.4E-4	7.3E-6
160	5.4E-3	2.6E-6	8.1E-6	1.4E-5	4.8E-3	1.4E-4	7.2E-6
170	5.3E-3	2.6E-6	7.9E-6	1.4E-5	4.7E-3	1.4E-4	7.2E-6
180	5.2E-3	2.5E-6	7.6E-6	1.3E-5	4.6E-3	1.4E-4	7.2E-6
190	5.1E-3	2.5E-6	7.3E-6	1.3E-5	4.5E-3	1.4E-4	7.1E-6
200	5.0E-3	2.4E-6	7.1E-6	1.2E-5	4.4E-3	1.4E-4	7.1E-6
210	4.9E-3	2.4E-6	6.8E-6	1.2E-5	4.4E-3	1.4E-4	7.0E-6
220	4.8E-3	2.3E-6	6.6E-6	1.2E-5	4.3E-3	1.4E-4	6.9E-6
230	4.8E-3	2.3E-6	6.4E-6	1.1E-5	4.2E-3	1.4E-4	6.9E-6
240	4.7E-3	2.2E-6	6.2E-6	1.1E-5	4.1E-3	1.3E-4	6.8E-6
250	4.6E-3	2.2E-6	5.9E-6	1.1E-5	4.0E-3	1.3E-4	6.8E-6
260	4.5E-3	2.1E-6	5.7E-6	1.0E-5	3.9E-3	1.3E-4	6.7E-6
270	4.4E-3	2.1E-6	5.5E-6	9.9E-6	3.9E-3	1.3E-4	6.7E-6
280	4.4E-3	2.1E-6	5.4E-6	9.5E-6	3.8E-3	1.3E-4	6.6E-6
290	4.3E-3	2.0E-6	5.2E-6	9.2E-6	3.7E-3	1.3E-4	6.6E-6
300	4.2E-3	2.0E-6	5.0E-6	8.9E-6	3.7E-3	1.3E-4	6.5E-6
310	4.1E-3	2.0E-6	4.8E-6	8.6E-6	3.6E-3	1.3E-4	6.5E-6
320	4.1E-3	1.9E-6	4.7E-6	8.3E-6	3.5E-3	1.3E-4	6.4E-6
330	4.0E-3	1.9E-6	4.5E-6	8.0E-6	3.5E-3	1.3E-4	6.4E-6
340	3.9E-3	1.9E-6	4.3E-6	7.8E-6	3.4E-3	1.3E-4	6.4E-6
350	3.9E-3	1.8E-6	4.2E-6	7.5E-6	3.3E-3	1.3E-4	6.3E-6
360	3.8E-3	1.8E-6	4.0E-6	7.3E-6	3.3E-3	1.3E-4	6.3E-6
365	3.8E-3	1.8E-6	4.0E-6	7.1E-6	3.3E-3	1.3E-4	6.3E-6
370	3.8E-3	1.8E-6	3.9E-6	7.0E-6	3.2E-3	1.3E-4	6.2E-6
380	3.7E-3	1.7E-6	3.8E-6	6.8E-6	3.2E-3	1.3E-4	6.2E-6
390	3.6E-3	1.7E-6	3.6E-6	6.6E-6	3.1E-3	1.3E-4	6.2E-6
400	3.6E-3	1.7E-6	3.5E-6	6.3E-6	3.1E-3	1.2E-4	6.1E-6
410	3.5E-3	1.7E-6	3.4E-6	6.1E-6	3.0E-3	1.2E-4	6.1E-6
420	3.5E-3	1.6E-6	3.3E-6	5.9E-6	3.0E-3	1.2E-4	6.1E-6
430	3.4E-3	1.6E-6	3.2E-6	5.7E-6	2.9E-3	1.2E-4	6.0E-6
440	3.4E-3	1.6E-6	3.1E-6	5.5E-6	2.9E-3	1.2E-4	6.0E-6
450	3.3E-3	1.6E-6	3.0E-6	5.4E-6	2.8E-3	1.2E-4	6.0E-6
460	3.3E-3	1.5E-6	2.9E-6	5.2E-6	2.8E-3	1.2E-4	5.9E-6
470	3.3E-3	1.5E-6	2.8E-6	5.0E-6	2.8E-3	1.2E-4	5.9E-6
480	3.2E-3	1.5E-6	2.7E-6	4.8E-6	2.7E-3	1.2E-4	5.9E-6
490	3.2E-3	1.5E-6	2.6E-6	4.7E-6	2.7E-3	1.2E-4	5.9E-6
500	3.1E-3	1.5E-6	2.5E-6	4.5E-6	2.6E-3	1.2E-4	5.8E-6
510	3.1E-3	1.4E-6	2.4E-6	4.4E-6	2.6E-3	1.2E-4	5.8E-6
520	3.1E-3	1.4E-6	2.3E-6	4.2E-6	2.6E-3	1.2E-4	5.8E-6
530	3.0E-3	1.4E-6	2.2E-6	4.1E-6	2.5E-3	1.2E-4	5.8E-6
540	3.0E-3	1.4E-6	2.2E-6	4.0E-6	2.5E-3	1.2E-4	5.8E-6
550	2.9E-3	1.4E-6	2.1E-6	3.8E-6	2.5E-3	1.2E-4	5.7E-6
560	2.9E-3	1.4E-6	2.0E-6	3.7E-6	2.4E-3	1.2E-4	5.7E-6
570	2.9E-3	1.3E-6	1.9E-6	3.6E-6	2.4E-3	1.2E-4	5.7E-6
580	2.8E-3	1.3E-6	1.9E-6	3.5E-6	2.4E-3	1.2E-4	5.7E-6
590	2.8E-3	1.3E-6	1.8E-6	3.4E-6	2.3E-3	1.2E-4	5.7E-6
600	2.8E-3	1.3E-6	1.8E-6	3.2E-6	2.3E-3	1.2E-4	5.6E-6
610	2.7E-3	1.3E-6	1.7E-6	3.1E-6	2.3E-3	1.2E-4	5.6E-6
620	2.7E-3	1.3E-6	1.6E-6	3.0E-6	2.3E-3	1.2E-4	5.6E-6
630	2.7E-3	1.2E-6	1.6E-6	2.9E-6	2.2E-3	1.2E-4	5.6E-6
640	2.7E-3	1.2E-6	1.5E-6	2.9E-6	2.2E-3	1.2E-4	5.6E-6
650	2.6E-3	1.2E-6	1.5E-6	2.8E-6	2.2E-3	1.2E-4	5.6E-6
660	2.6E-3	1.2E-6	1.4E-6	2.7E-6	2.1E-3	1.2E-4	5.5E-6
670	2.6E-3	1.2E-6	1.4E-6	2.6E-6	2.1E-3	1.2E-4	5.5E-6
680	2.6E-3	1.2E-6	1.3E-6	2.5E-6	2.1E-3	1.2E-4	5.5E-6
690	2.5E-3	1.2E-6	1.3E-6	2.4E-6	2.1E-3	1.2E-4	5.5E-6
700	2.5E-3	1.2E-6	1.2E-6	2.3E-6	2.1E-3	1.2E-4	5.5E-6
710	2.5E-3	1.1E-6	1.2E-6	2.3E-6	2.0E-3	1.2E-4	5.5E-6
720	2.5E-3	1.1E-6	1.2E-6	2.2E-6	2.0E-3	1.2E-4	5.5E-6
730	2.4E-3	1.1E-6	1.1E-6	2.1E-6	2.0E-3	1.2E-4	5.5E-6
740	2.4E-3	1.1E-6	1.1E-6	2.1E-6	2.0E-3	1.2E-4	5.5E-6
750	2.4E-3	1.1E-6	1.0E-6	2.0E-6	1.9E-3	1.2E-4	5.4E-6
760	2.4E-3	1.1E-6	1.0E-6	1.9E-6	1.9E-3	1.2E-4	5.4E-6
770	2.3E-3	1.1E-6	9.7E-7	1.9E-6	1.9E-3	1.2E-4	5.4E-6
780	2.3E-3	1.1E-6	9.4E-7	1.8E-6	1.9E-3	1.2E-4	5.4E-6
790	2.3E-3	1.1E-6	9.0E-7	1.8E-6	1.9E-3	1.2E-4	5.4E-6
800	2.3E-3	1.1E-6	8.7E-7	1.7E-6	1.9E-3	1.2E-4	5.4E-6
810	2.3E-3	1.0E-6	8.4E-7	1.7E-6	1.8E-3	1.2E-4	5.4E-6
820	2.2E-3	1.0E-6	8.1E-7	1.6E-6	1.8E-3	1.2E-4	5.4E-6
830	2.2E-3	1.0E-6	7.9E-7	1.6E-6	1.8E-3	1.2E-4	5.4E-6
840	2.2E-3	1.0E-6	7.6E-7	1.5E-6	1.8E-3	1.2E-4	5.4E-6
850	2.2E-3	1.0E-6	7.3E-7	1.5E-6	1.8E-3	1.2E-4	5.4E-6
860	2.2E-3	1.0E-6	7.1E-7	1.4E-6	1.8E-3	1.2E-4	5.3E-6
870	2.2E-3	9.9E-7	6.8E-7	1.4E-6	1.7E-3	1.2E-4	5.3E-6
880	2.1E-3	9.8E-7	6.6E-7	1.3E-6	1.7E-3	1.2E-4	5.3E-6
890	2.1E-3	9.8E-7	6.4E-7	1.3E-6	1.7E-3	1.2E-4	5.3E-6
900	2.1E-3	9.7E-7	6.2E-7	1.3E-6	1.7E-3	1.2E-4	5.3E-6
910	2.1E-3	9.6E-7	6.0E-7	1.2E-6	1.7E-3	1.2E-4	5.3E-6
920	2.1E-3	9.5E-7	5.7E-7	1.2E-6	1.7E-3	1.2E-4	5.3E-6
930	2.1E-3	9.5E-7	5.6E-7	1.2E-6	1.6E-3	1.2E-4	5.3E-6
940	2.0E-3	9.4E-7	5.4E-7	1.1E-6	1.6E-3	1.2E-4	5.3E-6
950	2.0E-3	9.3E-7	5.2E-7	1.1E-6	1.6E-3	1.2E-4	5.3E-6
960	2.0E-3	9.2E-7	5.0E-7	1.1E-6	1.6E-3	1.2E-4	5.3E-6
970	2.0E-3	9.2E-7	4.8E-7	1.0E-6	1.6E-3	1.2E-4	5.3E-6
980	2.0E-3	9.1E-7	4.7E-7	1.0E-6	1.6E-3	1.2E-4	5.3E-6
990	2.0E-3	9.0E-7	4.5E-7	9.7E-7	1.6E-3	1.2E-4	5.3E-6
1000	2.0E-3	9.0E-7	4.4E-7	9.4E-7	1.6E-3	1.2E-4	5.3E-6
1010	1.9E-3	8.9E-7	4.2E-7	9.2E-7	1.5E-3	1.2E-4	5.3E-6
1020	1.9E-3	8.9E-7	4.1E-7	8.9E-7	1.5E-3	1.2E-4	5.2E-6
1030	1.9E-3	8.8E-7	3.9E-7	8.7E-7	1.5E-3	1.2E-4	5.2E-6
1040	1.9E-3	8.7E-7	3.8E-7	8.4E-7	1.5E-3	1.2E-4	5.2E-6
1050	1.9E-3	8.7E-7	3.7E-7	8.2E-7	1.5E-3	1.2E-4	5.2E-6
1060	1.9E-3	8.6E-7	3.5E-7	8.0E-7	1.5E-3	1.2E-4	5.2E-6
1070	1.9E-3	8.6E-7	3.4E-7	7.8E-7	1.5E-3	1.2E-4	5.2E-6
1080	1.9E-3	8.5E-7	3.3E-7	7.6E-7	1.5E-3	1.2E-4	5.2E-6
1090	1.8E-3	8.4E-7	3.2E-7	7.4E-7	1.5E-3	1.2E-4	5.2E-6
1095	1.8E-3	8.4E-7	3.1E-7	7.3E-7	1.5E-3	1.2E-4	5.2E-6
1100	1.8E-3	8.4E-7	3.1E-7	7.2E-7	1.4E-3	1.2E-4	5.2E-6
1200	1.7E-3	7.9E-7	2.2E-7	5.6E-7	1.4E-3	1.1E-4	5.2E-6
1300	1.6E-3	7.4E-7	1.6E-7	4.4E-7	1.3E-3	1.1E-4	5.1E-6
1400	1.5E-3	7.0E-7	1.1E-7	3.6E-7	1.2E-3	1.1E-4	5.1E-6
1500	1.5E-3	6.6E-7	7.9E-8	3.0E-7	1.1E-3	1.1E-4	5.1E-6
1600	1.4E-3	6.3E-7	5.7E-8	2.6E-7	1.1E-3	1.1E-4	5.0E-6
1700	1.3E-3	6.0E-7	4.1E-8	2.3E-7	1.0E-3	1.1E-4	5.0E-6
1800	1.3E-3	5.7E-7	3.0E-8	2.1E-7	9.6E-4	1.1E-4	5.0E-6
1900	1.2E-3	5.4E-7	2.2E-8	1.9E-7	9.1E-4	1.1E-4	4.9E-6
2000	1.1E-3	5.1E-7	1.6E-8	1.8E-7	8.6E-4	1.1E-4	4.9E-6
2100	1.1E-3	4.9E-7	1.2E-8	1.7E-7	8.2E-4	1.1E-4	4.9E-6
2200	1.0E-3	4.6E-7	9.5E-9	1.6E-7	7.8E-4	1.1E-4	4.8E-6
2300	1.0E-3	4.4E-7	7.5E-9	1.5E-7	7.4E-4	1.1E-4	4.8E-6
2400	9.6E-4	4.2E-7	6.0E-9	1.5E-7	7.0E-4	1.1E-4	4.8E-6
2500	9.1E-4	4.0E-7	4.9E-9	1.4E-7	6.7E-4	1.1E-4	4.7E-6
2600	8.7E-4	3.8E-7	4.1E-9	1.4E-7	6.4E-4	1.0E-4	4.7E-6
2700	8.4E-4	3.6E-7	3.5E-9	1.4E-7	6.1E-4	1.0E-4	4.6E-6
2800	8.0E-4	3.5E-7	3.1E-9	1.3E-7	5.8E-4	1.0E-4	4.6E-6
2900	7.7E-4	3.3E-7	2.8E-9	1.3E-7	5.5E-4	1.0E-4	4.6E-6
3000	7.3E-4	3.2E-7	2.5E-9	1.3E-7	5.2E-4	1.0E-4	4.5E-6
3100	7.0E-4	3.0E-7	2.3E-9	1.2E-7	5.0E-4	9.9E-5	4.5E-6
3200	6.7E-4	2.9E-7	2.1E-9	1.2E-7	4.7E-4	9.8E-5	4.4E-6
3300	6.4E-4	2.7E-7	1.9E-9	1.2E-7	4.5E-4	9.7E-5	4.4E-6
3400	6.1E-4	2.6E-7	1.8E-9	1.2E-7	4.3E-4	9.6E-5	4.3E-6
3500	5.9E-4	2.5E-7	1.7E-9	1.2E-7	4.1E-4	9.5E-5	4.3E-6
3600	5.6E-4	2.4E-7	1.6E-9	1.2E-7	3.9E-4	9.4E-5	4.2E-6
3650	5.5E-4	2.3E-7	1.6E-9	1.1E-7	3.8E-4	9.4E-5	4.2E-6
4000	4.8E-4	2.0E-7	1.3E-9	1.1E-7	3.2E-4	9.0E-5	4.0E-6
5000	3.2E-4	1.2E-7	8.1E-10	9.8E-8	1.9E-4	8.1E-5	3.6E-6
6000	2.2E-4	7.6E-8	5.1E-10	9.1E-8	1.2E-4	7.2E-5	3.2E-6
7000	1.6E-4	4.8E-8	3.2E-10	8.6E-8	7.1E-5	6.5E-5	2.8E-6
8000	1.2E-4	3.1E-8	2.1E-10	8.2E-8	4.3E-5	5.9E-5	2.4E-6
9000	9.1E-5	2.0E-8	1.3E-10	7.9E-8	2.6E-5	5.4E-5	2.1E-6
10000	7.4E-5	1.4E-8	-	7.7E-8	1.6E-5	4.9E-5	1.9E-6
11000	6.2E-5	9.5E-9	-	7.5E-8	9.6E-6	4.5E-5	1.7E-6
12000	5.4E-5	6.8E-9	-	7.3E-8	5.8E-6	4.2E-5	1.5E-6
13000	4.8E-5	5.1E-9	-	7.2E-8	3.6E-6	3.9E-5	1.3E-6
14000	4.3E-5	4.0E-9	-	7.0E-8	2.2E-6	3.6E-5	1.2E-6
15000	4.0E-5	3.2E-9	-	6.9E-8	1.3E-6	3.4E-5	1.1E-6
