Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
6	7.8E-3	5.5E-4	1.3E-2	1.8E-3	4.1E-3	9.5E-4	8.3E-5
6.5	7.6E-3	-	-	1.7E-3	4.1E-3	1.0E-3	8.9E-5
7	7.5E-3	5.0E-4	7.1E-3	1.6E-3	4.0E-3	1.1E-3	9.3E-5
7.5	7.4E-3	-	-	1.5E-3	3.9E-3	1.1E-3	9.8E-5
8	7.3E-3	4.5E-4	5.1E-3	1.4E-3	3.8E-3	1.2E-3	1.0E-4
8.5	7.2E-3	-	-	1.3E-3	3.7E-3	1.3E-3	1.1E-4
9	7.1E-3	4.1E-4	4.0E-3	1.3E-3	3.5E-3	1.3E-3	1.1E-4
9.5	7.0E-3	-	-	1.2E-3	3.4E-3	1.4E-3	1.1E-4
10	6.9E-3	3.7E-4	3.3E-3	1.1E-3	3.3E-3	1.4E-3	1.2E-4
11	6.6E-3	3.4E-4	2.7E-3	9.9E-4	3.1E-3	1.5E-3	1.2E-4
12	6.4E-3	3.1E-4	2.2E-3	8.7E-4	2.8E-3	1.6E-3	1.3E-4
13	6.2E-3	2.9E-4	1.8E-3	7.6E-4	2.6E-3	1.7E-3	1.4E-4
14	6.0E-3	2.6E-4	1.4E-3	6.6E-4	2.5E-3	1.8E-3	1.4E-4
15	5.9E-3	2.4E-4	1.2E-3	5.7E-4	2.3E-3	1.9E-3	1.4E-4
16	5.8E-3	2.3E-4	9.6E-4	4.9E-4	2.2E-3	2.0E-3	1.5E-4
17	5.6E-3	2.1E-4	7.8E-4	4.2E-4	2.1E-3	2.0E-3	1.5E-4
18	5.6E-3	1.9E-4	6.4E-4	3.6E-4	2.0E-3	2.1E-3	1.5E-4
19	5.5E-3	1.8E-4	5.2E-4	3.1E-4	1.9E-3	2.2E-3	1.6E-4
20	5.4E-3	1.7E-4	4.2E-4	2.6E-4	1.8E-3	2.2E-3	1.6E-4
21	5.4E-3	1.6E-4	3.5E-4	2.2E-4	1.8E-3	2.3E-3	1.6E-4
22	5.3E-3	1.5E-4	2.8E-4	1.9E-4	1.7E-3	2.3E-3	1.6E-4
23	5.3E-3	1.4E-4	2.3E-4	1.6E-4	1.7E-3	2.4E-3	1.6E-4
24	5.3E-3	1.3E-4	1.9E-4	1.4E-4	1.7E-3	2.4E-3	1.6E-4
25	5.3E-3	1.2E-4	1.6E-4	1.2E-4	1.6E-3	2.5E-3	1.6E-4
26	5.3E-3	1.2E-4	1.3E-4	1.0E-4	1.6E-3	2.5E-3	1.6E-4
27	5.3E-3	1.1E-4	1.0E-4	8.5E-5	1.6E-3	2.5E-3	1.6E-4
28	5.3E-3	1.0E-4	8.6E-5	7.3E-5	1.6E-3	2.6E-3	1.6E-4
29	5.3E-3	1.0E-4	7.1E-5	6.3E-5	1.6E-3	2.6E-3	1.6E-4
30	5.4E-3	9.5E-5	5.9E-5	5.4E-5	1.6E-3	2.6E-3	1.6E-4
31	5.4E-3	9.1E-5	4.9E-5	4.7E-5	1.6E-3	2.7E-3	1.6E-4
32	5.4E-3	8.7E-5	4.1E-5	4.1E-5	1.6E-3	2.7E-3	1.6E-4
33	5.4E-3	8.3E-5	3.4E-5	3.6E-5	1.6E-3	2.7E-3	1.6E-4
34	5.4E-3	7.9E-5	2.9E-5	3.2E-5	1.7E-3	2.7E-3	1.6E-4
35	5.4E-3	7.6E-5	2.4E-5	2.9E-5	1.7E-3	2.8E-3	1.6E-4
36	5.4E-3	7.3E-5	2.1E-5	2.6E-5	1.7E-3	2.8E-3	1.6E-4
37	5.5E-3	7.0E-5	1.8E-5	2.3E-5	1.7E-3	2.8E-3	1.6E-4
38	5.5E-3	6.8E-5	1.5E-5	2.1E-5	1.7E-3	2.8E-3	1.6E-4
39	5.5E-3	6.5E-5	1.3E-5	2.0E-5	1.7E-3	2.8E-3	1.6E-4
40	5.5E-3	6.3E-5	1.2E-5	1.8E-5	1.7E-3	2.8E-3	1.6E-4
41	5.5E-3	6.1E-5	1.0E-5	1.7E-5	1.7E-3	2.9E-3	1.5E-4
42	5.5E-3	5.9E-5	9.2E-6	1.6E-5	1.7E-3	2.9E-3	1.5E-4
43	5.5E-3	5.7E-5	8.4E-6	1.5E-5	1.7E-3	2.9E-3	1.5E-4
44	5.5E-3	5.6E-5	7.6E-6	1.5E-5	1.7E-3	2.9E-3	1.5E-4
45	5.5E-3	5.4E-5	7.0E-6	1.4E-5	1.7E-3	2.9E-3	1.5E-4
46	5.5E-3	5.3E-5	6.5E-6	1.4E-5	1.7E-3	2.9E-3	1.5E-4
47	5.5E-3	5.1E-5	6.1E-6	1.3E-5	1.8E-3	2.9E-3	1.5E-4
48	5.5E-3	5.0E-5	5.7E-6	1.3E-5	1.8E-3	2.9E-3	1.5E-4
49	5.5E-3	4.8E-5	5.5E-6	1.2E-5	1.8E-3	2.9E-3	1.5E-4
50	5.5E-3	4.7E-5	5.2E-6	1.2E-5	1.8E-3	2.9E-3	1.4E-4
51	5.5E-3	4.6E-5	5.0E-6	1.2E-5	1.8E-3	2.9E-3	1.4E-4
52	5.5E-3	4.5E-5	4.8E-6	1.2E-5	1.8E-3	2.9E-3	1.4E-4
53	5.5E-3	4.4E-5	4.7E-6	1.2E-5	1.8E-3	2.9E-3	1.4E-4
54	5.5E-3	4.3E-5	4.6E-6	1.1E-5	1.8E-3	3.0E-3	1.4E-4
55	5.5E-3	4.2E-5	4.5E-6	1.1E-5	1.8E-3	3.0E-3	1.4E-4
56	5.5E-3	4.1E-5	4.4E-6	1.1E-5	1.8E-3	3.0E-3	1.4E-4
57	5.5E-3	4.0E-5	4.3E-6	1.1E-5	1.8E-3	3.0E-3	1.4E-4
58	5.5E-3	4.0E-5	4.2E-6	1.1E-5	1.8E-3	3.0E-3	1.4E-4
59	5.5E-3	3.9E-5	4.1E-6	1.1E-5	1.8E-3	3.0E-3	1.3E-4
60	5.5E-3	3.8E-5	4.1E-6	1.1E-5	1.8E-3	3.0E-3	1.3E-4
61	5.5E-3	3.7E-5	4.0E-6	1.1E-5	1.8E-3	3.0E-3	1.3E-4
62	5.5E-3	3.7E-5	4.0E-6	1.1E-5	1.8E-3	2.9E-3	1.3E-4
63	5.5E-3	3.6E-5	3.9E-6	1.1E-5	1.8E-3	2.9E-3	1.3E-4
64	5.4E-3	3.5E-5	3.9E-6	1.0E-5	1.8E-3	2.9E-3	1.3E-4
65	5.4E-3	3.5E-5	3.8E-6	1.0E-5	1.8E-3	2.9E-3	1.3E-4
66	5.4E-3	3.4E-5	3.8E-6	1.0E-5	1.8E-3	2.9E-3	1.3E-4
67	5.4E-3	3.3E-5	3.8E-6	1.0E-5	1.8E-3	2.9E-3	1.3E-4
68	5.4E-3	3.3E-5	3.7E-6	1.0E-5	1.8E-3	2.9E-3	1.2E-4
69	5.4E-3	3.2E-5	3.7E-6	1.0E-5	1.8E-3	2.9E-3	1.2E-4
70	5.4E-3	3.2E-5	3.7E-6	1.0E-5	1.8E-3	2.9E-3	1.2E-4
71	5.4E-3	3.1E-5	3.6E-6	1.0E-5	1.7E-3	2.9E-3	1.2E-4
72	5.3E-3	3.1E-5	3.6E-6	9.9E-6	1.7E-3	2.9E-3	1.2E-4
73	5.3E-3	3.0E-5	3.6E-6	9.8E-6	1.7E-3	2.9E-3	1.2E-4
74	5.3E-3	3.0E-5	3.5E-6	9.7E-6	1.7E-3	2.9E-3	1.2E-4
75	5.3E-3	2.9E-5	3.5E-6	9.7E-6	1.7E-3	2.9E-3	1.2E-4
76	5.3E-3	2.9E-5	3.5E-6	9.6E-6	1.7E-3	2.9E-3	1.2E-4
77	5.3E-3	2.8E-5	3.4E-6	9.5E-6	1.7E-3	2.9E-3	1.2E-4
78	5.2E-3	2.8E-5	3.4E-6	9.5E-6	1.7E-3	2.9E-3	1.1E-4
79	5.2E-3	2.8E-5	3.4E-6	9.4E-6	1.7E-3	2.9E-3	1.1E-4
80	5.2E-3	2.7E-5	3.4E-6	9.3E-6	1.7E-3	2.8E-3	1.1E-4
81	5.2E-3	2.7E-5	3.3E-6	9.3E-6	1.7E-3	2.8E-3	1.1E-4
82	5.2E-3	2.6E-5	3.3E-6	9.2E-6	1.7E-3	2.8E-3	1.1E-4
83	5.1E-3	2.6E-5	3.3E-6	9.1E-6	1.7E-3	2.8E-3	1.1E-4
84	5.1E-3	2.6E-5	3.2E-6	9.1E-6	1.7E-3	2.8E-3	1.1E-4
85	5.1E-3	2.5E-5	3.2E-6	9.0E-6	1.7E-3	2.8E-3	1.1E-4
86	5.1E-3	2.5E-5	3.2E-6	8.9E-6	1.7E-3	2.8E-3	1.1E-4
87	5.1E-3	2.5E-5	3.2E-6	8.9E-6	1.7E-3	2.8E-3	1.1E-4
88	5.0E-3	2.4E-5	3.1E-6	8.8E-6	1.7E-3	2.8E-3	1.1E-4
89	5.0E-3	2.4E-5	3.1E-6	8.7E-6	1.6E-3	2.8E-3	1.1E-4
90	5.0E-3	2.4E-5	3.1E-6	8.7E-6	1.6E-3	2.8E-3	1.0E-4
91	5.0E-3	2.3E-5	3.1E-6	8.6E-6	1.6E-3	2.7E-3	1.0E-4
92	5.0E-3	2.3E-5	3.0E-6	8.6E-6	1.6E-3	2.7E-3	1.0E-4
93	4.9E-3	2.3E-5	3.0E-6	8.5E-6	1.6E-3	2.7E-3	1.0E-4
94	4.9E-3	2.3E-5	3.0E-6	8.4E-6	1.6E-3	2.7E-3	1.0E-4
95	4.9E-3	2.2E-5	3.0E-6	8.4E-6	1.6E-3	2.7E-3	1.0E-4
96	4.9E-3	2.2E-5	2.9E-6	8.3E-6	1.6E-3	2.7E-3	1.0E-4
97	4.9E-3	2.2E-5	2.9E-6	8.2E-6	1.6E-3	2.7E-3	1.0E-4
98	4.8E-3	2.1E-5	2.9E-6	8.2E-6	1.6E-3	2.7E-3	9.9E-5
99	4.8E-3	2.1E-5	2.9E-6	8.1E-6	1.6E-3	2.7E-3	9.9E-5
100	4.8E-3	2.1E-5	2.8E-6	8.1E-6	1.6E-3	2.7E-3	9.8E-5
110	4.6E-3	1.9E-5	2.6E-6	7.5E-6	1.5E-3	2.6E-3	9.2E-5
120	4.4E-3	1.7E-5	2.4E-6	6.9E-6	1.4E-3	2.5E-3	8.7E-5
130	4.2E-3	1.5E-5	2.2E-6	6.5E-6	1.3E-3	2.4E-3	8.3E-5
140	4.0E-3	1.4E-5	2.1E-6	6.0E-6	1.3E-3	2.3E-3	7.9E-5
150	3.8E-3	1.2E-5	1.9E-6	5.6E-6	1.2E-3	2.2E-3	7.6E-5
160	3.6E-3	1.1E-5	1.8E-6	5.2E-6	1.1E-3	2.1E-3	7.4E-5
170	3.5E-3	1.0E-5	1.6E-6	4.9E-6	1.0E-3	2.1E-3	7.2E-5
180	3.3E-3	9.5E-6	1.5E-6	4.5E-6	9.8E-4	2.0E-3	7.0E-5
190	3.2E-3	8.7E-6	1.4E-6	4.3E-6	9.2E-4	1.9E-3	6.8E-5
200	3.1E-3	8.0E-6	1.3E-6	4.0E-6	8.6E-4	1.9E-3	6.7E-5
210	3.0E-3	7.4E-6	1.2E-6	3.7E-6	8.1E-4	1.8E-3	6.5E-5
220	2.9E-3	6.9E-6	1.1E-6	3.5E-6	7.6E-4	1.8E-3	6.4E-5
230	2.8E-3	6.4E-6	1.0E-6	3.3E-6	7.1E-4	1.7E-3	6.3E-5
240	2.7E-3	5.9E-6	9.2E-7	3.1E-6	6.7E-4	1.7E-3	6.2E-5
250	2.6E-3	5.5E-6	8.5E-7	3.0E-6	6.3E-4	1.7E-3	6.1E-5
260	2.5E-3	5.1E-6	7.9E-7	2.8E-6	5.9E-4	1.6E-3	6.1E-5
270	2.4E-3	4.8E-6	7.3E-7	2.7E-6	5.6E-4	1.6E-3	6.0E-5
280	2.4E-3	4.5E-6	6.7E-7	2.5E-6	5.2E-4	1.6E-3	5.9E-5
290	2.3E-3	4.2E-6	6.2E-7	2.4E-6	4.9E-4	1.6E-3	5.9E-5
300	2.3E-3	3.9E-6	5.7E-7	2.3E-6	4.6E-4	1.6E-3	5.8E-5
310	2.2E-3	3.7E-6	5.3E-7	2.2E-6	4.3E-4	1.5E-3	5.8E-5
320	2.2E-3	3.5E-6	4.9E-7	2.1E-6	4.1E-4	1.5E-3	5.7E-5
330	2.1E-3	3.2E-6	4.5E-7	2.0E-6	3.8E-4	1.5E-3	5.7E-5
340	2.1E-3	3.1E-6	4.2E-7	1.9E-6	3.6E-4	1.5E-3	5.6E-5
350	2.0E-3	2.9E-6	3.9E-7	1.8E-6	3.4E-4	1.5E-3	5.6E-5
360	2.0E-3	2.7E-6	3.6E-7	1.7E-6	3.2E-4	1.5E-3	5.6E-5
365	2.0E-3	2.6E-6	3.4E-7	1.7E-6	3.1E-4	1.4E-3	5.5E-5
370	1.9E-3	2.6E-6	3.3E-7	1.7E-6	3.0E-4	1.4E-3	5.5E-5
380	1.9E-3	2.4E-6	3.0E-7	1.6E-6	2.8E-4	1.4E-3	5.5E-5
390	1.9E-3	2.3E-6	2.8E-7	1.6E-6	2.7E-4	1.4E-3	5.5E-5
400	1.8E-3	2.2E-6	2.6E-7	1.5E-6	2.5E-4	1.4E-3	5.4E-5
410	1.8E-3	2.1E-6	2.4E-7	1.4E-6	2.4E-4	1.4E-3	5.4E-5
420	1.8E-3	1.9E-6	2.2E-7	1.4E-6	2.2E-4	1.4E-3	5.4E-5
430	1.8E-3	1.8E-6	2.1E-7	1.4E-6	2.1E-4	1.4E-3	5.3E-5
440	1.7E-3	1.8E-6	1.9E-7	1.3E-6	2.0E-4	1.4E-3	5.3E-5
450	1.7E-3	1.7E-6	1.8E-7	1.3E-6	1.9E-4	1.4E-3	5.3E-5
460	1.7E-3	1.6E-6	1.6E-7	1.2E-6	1.8E-4	1.4E-3	5.3E-5
470	1.7E-3	1.5E-6	1.5E-7	1.2E-6	1.7E-4	1.4E-3	5.3E-5
480	1.7E-3	1.4E-6	1.4E-7	1.2E-6	1.6E-4	1.3E-3	5.2E-5
490	1.6E-3	1.4E-6	1.3E-7	1.2E-6	1.5E-4	1.3E-3	5.2E-5
500	1.6E-3	1.3E-6	1.2E-7	1.1E-6	1.4E-4	1.3E-3	5.2E-5
510	1.6E-3	1.3E-6	1.1E-7	1.1E-6	1.3E-4	1.3E-3	5.2E-5
520	1.6E-3	1.2E-6	1.0E-7	1.1E-6	1.3E-4	1.3E-3	5.2E-5
530	1.6E-3	1.2E-6	9.5E-8	1.1E-6	1.2E-4	1.3E-3	5.1E-5
540	1.6E-3	1.1E-6	8.8E-8	1.0E-6	1.1E-4	1.3E-3	5.1E-5
550	1.5E-3	1.1E-6	8.1E-8	1.0E-6	1.1E-4	1.3E-3	5.1E-5
560	1.5E-3	1.0E-6	7.5E-8	1.0E-6	1.0E-4	1.3E-3	5.1E-5
570	1.5E-3	9.8E-7	7.0E-8	9.9E-7	9.4E-5	1.3E-3	5.1E-5
580	1.5E-3	9.4E-7	6.4E-8	9.7E-7	8.9E-5	1.3E-3	5.1E-5
590	1.5E-3	9.1E-7	6.0E-8	9.6E-7	8.4E-5	1.3E-3	5.0E-5
600	1.5E-3	8.8E-7	5.5E-8	9.5E-7	8.0E-5	1.3E-3	5.0E-5
610	1.5E-3	8.5E-7	5.1E-8	9.3E-7	7.5E-5	1.3E-3	5.0E-5
620	1.5E-3	8.2E-7	4.8E-8	9.2E-7	7.1E-5	1.3E-3	5.0E-5
630	1.5E-3	7.9E-7	4.4E-8	9.1E-7	6.7E-5	1.3E-3	5.0E-5
640	1.5E-3	7.6E-7	4.1E-8	9.0E-7	6.4E-5	1.3E-3	5.0E-5
650	1.4E-3	7.4E-7	3.8E-8	8.9E-7	6.0E-5	1.3E-3	5.0E-5
660	1.4E-3	7.1E-7	3.5E-8	8.8E-7	5.7E-5	1.3E-3	5.0E-5
670	1.4E-3	6.9E-7	3.3E-8	8.8E-7	5.4E-5	1.3E-3	4.9E-5
680	1.4E-3	6.7E-7	3.1E-8	8.7E-7	5.1E-5	1.2E-3	4.9E-5
690	1.4E-3	6.5E-7	2.8E-8	8.6E-7	4.8E-5	1.2E-3	4.9E-5
700	1.4E-3	6.3E-7	2.6E-8	8.6E-7	4.6E-5	1.2E-3	4.9E-5
710	1.4E-3	6.1E-7	2.5E-8	8.5E-7	4.4E-5	1.2E-3	4.9E-5
720	1.4E-3	6.0E-7	2.3E-8	8.4E-7	4.1E-5	1.2E-3	4.9E-5
730	1.4E-3	5.8E-7	2.1E-8	8.4E-7	3.9E-5	1.2E-3	4.9E-5
740	1.4E-3	5.7E-7	2.0E-8	8.3E-7	3.7E-5	1.2E-3	4.9E-5
750	1.4E-3	5.5E-7	1.9E-8	8.3E-7	3.5E-5	1.2E-3	4.9E-5
760	1.4E-3	5.4E-7	1.7E-8	8.2E-7	3.3E-5	1.2E-3	4.8E-5
770	1.4E-3	5.3E-7	1.6E-8	8.2E-7	3.2E-5	1.2E-3	4.8E-5
780	1.4E-3	5.1E-7	1.5E-8	8.2E-7	3.0E-5	1.2E-3	4.8E-5
790	1.3E-3	5.0E-7	1.4E-8	8.1E-7	2.8E-5	1.2E-3	4.8E-5
800	1.3E-3	4.9E-7	1.3E-8	8.1E-7	2.7E-5	1.2E-3	4.8E-5
810	1.3E-3	4.8E-7	1.2E-8	8.1E-7	2.6E-5	1.2E-3	4.8E-5
820	1.3E-3	4.7E-7	1.2E-8	8.0E-7	2.4E-5	1.2E-3	4.8E-5
830	1.3E-3	4.6E-7	1.1E-8	8.0E-7	2.3E-5	1.2E-3	4.8E-5
840	1.3E-3	4.5E-7	1.0E-8	8.0E-7	2.2E-5	1.2E-3	4.8E-5
850	1.3E-3	4.4E-7	9.7E-9	7.9E-7	2.1E-5	1.2E-3	4.8E-5
860	1.3E-3	4.3E-7	9.1E-9	7.9E-7	2.0E-5	1.2E-3	4.7E-5
870	1.3E-3	4.3E-7	8.6E-9	7.9E-7	1.9E-5	1.2E-3	4.7E-5
880	1.3E-3	4.2E-7	8.1E-9	7.9E-7	1.8E-5	1.2E-3	4.7E-5
890	1.3E-3	4.1E-7	7.6E-9	7.8E-7	1.7E-5	1.2E-3	4.7E-5
900	1.3E-3	4.0E-7	7.2E-9	7.8E-7	1.6E-5	1.2E-3	4.7E-5
910	1.3E-3	4.0E-7	6.8E-9	7.8E-7	1.5E-5	1.2E-3	4.7E-5
920	1.3E-3	3.9E-7	6.4E-9	7.8E-7	1.4E-5	1.2E-3	4.7E-5
930	1.3E-3	3.9E-7	6.1E-9	7.8E-7	1.4E-5	1.2E-3	4.7E-5
940	1.3E-3	3.8E-7	5.8E-9	7.8E-7	1.3E-5	1.2E-3	4.7E-5
950	1.3E-3	3.7E-7	5.5E-9	7.7E-7	1.2E-5	1.2E-3	4.7E-5
960	1.3E-3	3.7E-7	5.2E-9	7.7E-7	1.2E-5	1.2E-3	4.7E-5
970	1.3E-3	3.6E-7	5.0E-9	7.7E-7	1.1E-5	1.2E-3	4.7E-5
980	1.3E-3	3.6E-7	4.8E-9	7.7E-7	1.1E-5	1.1E-3	4.6E-5
990	1.3E-3	3.5E-7	4.5E-9	7.7E-7	1.0E-5	1.1E-3	4.6E-5
1000	1.3E-3	3.5E-7	4.3E-9	7.7E-7	9.7E-6	1.1E-3	4.6E-5
1010	1.2E-3	3.5E-7	4.2E-9	7.7E-7	9.2E-6	1.1E-3	4.6E-5
1020	1.2E-3	3.4E-7	4.0E-9	7.7E-7	8.8E-6	1.1E-3	4.6E-5
1030	1.2E-3	3.4E-7	3.8E-9	7.6E-7	8.3E-6	1.1E-3	4.6E-5
1040	1.2E-3	3.3E-7	3.7E-9	7.6E-7	7.9E-6	1.1E-3	4.6E-5
1050	1.2E-3	3.3E-7	3.5E-9	7.6E-7	7.6E-6	1.1E-3	4.6E-5
1060	1.2E-3	3.3E-7	3.4E-9	7.6E-7	7.2E-6	1.1E-3	4.6E-5
1070	1.2E-3	3.2E-7	3.3E-9	7.6E-7	6.9E-6	1.1E-3	4.6E-5
1080	1.2E-3	3.2E-7	3.2E-9	7.6E-7	6.5E-6	1.1E-3	4.6E-5
1090	1.2E-3	3.2E-7	3.1E-9	7.6E-7	6.2E-6	1.1E-3	4.6E-5
1095	1.2E-3	3.2E-7	3.0E-9	7.6E-7	6.1E-6	1.1E-3	4.6E-5
1100	1.2E-3	3.1E-7	3.0E-9	7.6E-7	6.0E-6	1.1E-3	4.5E-5
1200	1.2E-3	2.9E-7	2.3E-9	7.5E-7	3.8E-6	1.1E-3	4.5E-5
1300	1.2E-3	2.7E-7	2.0E-9	7.5E-7	2.5E-6	1.1E-3	4.4E-5
1400	1.1E-3	2.5E-7	1.8E-9	7.4E-7	1.7E-6	1.0E-3	4.3E-5
1500	1.1E-3	2.4E-7	1.6E-9	7.4E-7	1.2E-6	1.0E-3	4.3E-5
1600	1.1E-3	2.3E-7	1.5E-9	7.4E-7	9.2E-7	9.9E-4	4.2E-5
1700	1.1E-3	2.2E-7	1.5E-9	7.4E-7	7.5E-7	9.7E-4	4.1E-5
1800	1.0E-3	2.1E-7	1.4E-9	7.3E-7	6.4E-7	9.5E-4	4.1E-5
1900	1.0E-3	2.0E-7	1.3E-9	7.3E-7	5.8E-7	9.3E-4	4.0E-5
2000	1.0E-3	2.0E-7	1.3E-9	7.3E-7	5.4E-7	9.1E-4	3.9E-5
2100	9.8E-4	1.9E-7	1.2E-9	7.3E-7	5.2E-7	8.9E-4	3.9E-5
2200	9.6E-4	1.8E-7	1.2E-9	7.2E-7	5.0E-7	8.8E-4	3.8E-5
2300	9.4E-4	1.7E-7	1.2E-9	7.2E-7	4.9E-7	8.6E-4	3.8E-5
2400	9.2E-4	1.7E-7	1.1E-9	7.2E-7	4.9E-7	8.4E-4	3.7E-5
2500	9.0E-4	1.6E-7	1.1E-9	7.2E-7	4.8E-7	8.3E-4	3.6E-5
2600	8.9E-4	1.6E-7	1.0E-9	7.2E-7	4.8E-7	8.1E-4	3.6E-5
2700	8.7E-4	1.5E-7	1.0E-9	7.1E-7	4.8E-7	8.0E-4	3.5E-5
2800	8.6E-4	1.5E-7	9.7E-10	7.1E-7	4.7E-7	7.8E-4	3.5E-5
2900	8.4E-4	1.4E-7	9.3E-10	7.1E-7	4.7E-7	7.7E-4	3.4E-5
3000	8.3E-4	1.4E-7	9.0E-10	7.1E-7	4.7E-7	7.6E-4	3.4E-5
3100	8.2E-4	1.3E-7	8.7E-10	7.1E-7	4.7E-7	7.4E-4	3.3E-5
3200	8.0E-4	1.3E-7	8.4E-10	7.0E-7	4.7E-7	7.3E-4	3.3E-5
3300	7.9E-4	1.2E-7	8.1E-10	7.0E-7	4.7E-7	7.2E-4	3.2E-5
3400	7.8E-4	1.2E-7	7.9E-10	7.0E-7	4.7E-7	7.1E-4	3.2E-5
3500	7.7E-4	1.1E-7	7.6E-10	7.0E-7	4.6E-7	7.0E-4	3.1E-5
3600	7.5E-4	1.1E-7	7.4E-10	7.0E-7	4.6E-7	6.9E-4	3.1E-5
3650	7.5E-4	1.1E-7	7.3E-10	7.0E-7	4.6E-7	6.8E-4	3.0E-5
4000	7.1E-4	9.8E-8	6.5E-10	6.9E-7	4.6E-7	6.5E-4	2.9E-5
5000	6.3E-4	7.3E-8	4.9E-10	6.8E-7	4.5E-7	5.7E-4	2.5E-5
6000	5.6E-4	5.7E-8	3.8E-10	6.6E-7	4.4E-7	5.1E-4	2.2E-5
7000	5.1E-4	4.6E-8	3.1E-10	6.5E-7	4.3E-7	4.6E-4	1.9E-5
8000	4.7E-4	3.8E-8	2.6E-10	6.4E-7	4.2E-7	4.2E-4	1.6E-5
9000	4.3E-4	3.3E-8	2.2E-10	6.2E-7	4.1E-7	3.9E-4	1.4E-5
10000	4.0E-4	2.9E-8	1.9E-10	6.1E-7	4.1E-7	3.6E-4	1.3E-5
11000	3.7E-4	2.6E-8	1.7E-10	6.0E-7	4.0E-7	3.3E-4	1.1E-5
12000	3.5E-4	2.3E-8	1.5E-10	5.9E-7	3.9E-7	3.1E-4	1.0E-5
13000	3.3E-4	2.1E-8	1.4E-10	5.8E-7	3.8E-7	2.9E-4	9.3E-6
