Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
7	9.8E-2	9.8E-5	1.6E-2	4.0E-3	9.4E-2	5.4E-5	5.1E-6
7.5	1.0E-1	-	-	3.8E-3	9.9E-2	6.2E-5	5.7E-6
8	1.1E-1	1.0E-4	1.3E-2	3.7E-3	1.0E-1	7.0E-5	6.4E-6
8.5	1.1E-1	-	-	3.6E-3	1.1E-1	7.9E-5	7.2E-6
9	1.2E-1	1.0E-4	1.1E-2	3.4E-3	1.1E-1	8.9E-5	8.0E-6
9.5	1.2E-1	-	-	3.3E-3	1.2E-1	9.9E-5	8.8E-6
10	1.3E-1	1.1E-4	9.0E-3	3.2E-3	1.2E-1	1.1E-4	9.7E-6
11	1.4E-1	1.1E-4	7.5E-3	2.9E-3	1.3E-1	1.3E-4	1.2E-5
12	1.4E-1	1.1E-4	6.3E-3	2.6E-3	1.4E-1	1.6E-4	1.4E-5
13	1.5E-1	1.2E-4	5.3E-3	2.4E-3	1.5E-1	1.9E-4	1.6E-5
14	1.6E-1	1.2E-4	4.5E-3	2.2E-3	1.6E-1	2.2E-4	1.8E-5
15	1.7E-1	1.2E-4	3.9E-3	2.0E-3	1.6E-1	2.5E-4	2.1E-5
16	1.7E-1	1.3E-4	3.3E-3	1.8E-3	1.7E-1	2.9E-4	2.4E-5
17	1.8E-1	1.3E-4	2.9E-3	1.7E-3	1.8E-1	3.3E-4	2.7E-5
18	1.9E-1	1.4E-4	2.5E-3	1.5E-3	1.9E-1	3.7E-4	3.0E-5
19	2.0E-1	1.4E-4	2.2E-3	1.4E-3	1.9E-1	4.1E-4	3.3E-5
20	2.0E-1	1.4E-4	2.0E-3	1.3E-3	2.0E-1	4.6E-4	3.7E-5
21	2.1E-1	1.5E-4	1.8E-3	1.3E-3	2.1E-1	5.1E-4	4.1E-5
22	2.2E-1	1.5E-4	1.6E-3	1.2E-3	2.1E-1	5.6E-4	4.5E-5
23	2.2E-1	1.6E-4	1.5E-3	1.1E-3	2.2E-1	6.2E-4	4.9E-5
24	2.3E-1	1.6E-4	1.4E-3	1.1E-3	2.3E-1	6.8E-4	5.3E-5
25	2.3E-1	1.7E-4	1.3E-3	1.1E-3	2.3E-1	7.4E-4	5.8E-5
26	2.4E-1	1.7E-4	1.2E-3	1.0E-3	2.4E-1	8.0E-4	6.2E-5
27	2.5E-1	1.8E-4	1.1E-3	1.0E-3	2.4E-1	8.7E-4	6.7E-5
28	2.5E-1	1.8E-4	1.1E-3	1.0E-3	2.5E-1	9.4E-4	7.2E-5
29	2.6E-1	1.8E-4	1.1E-3	1.0E-3	2.5E-1	1.0E-3	7.8E-5
30	2.6E-1	1.9E-4	1.0E-3	9.9E-4	2.6E-1	1.1E-3	8.3E-5
31	2.7E-1	1.9E-4	9.9E-4	9.9E-4	2.6E-1	1.2E-3	8.9E-5
32	2.7E-1	2.0E-4	9.7E-4	9.9E-4	2.7E-1	1.2E-3	9.4E-5
33	2.7E-1	2.0E-4	9.4E-4	9.9E-4	2.7E-1	1.3E-3	1.0E-4
34	2.8E-1	2.1E-4	9.3E-4	9.9E-4	2.8E-1	1.4E-3	1.1E-4
35	2.8E-1	2.1E-4	9.1E-4	9.9E-4	2.8E-1	1.5E-3	1.1E-4
36	2.9E-1	2.2E-4	9.0E-4	1.0E-3	2.8E-1	1.6E-3	1.2E-4
37	2.9E-1	2.2E-4	8.9E-4	1.0E-3	2.9E-1	1.7E-3	1.3E-4
38	2.9E-1	2.2E-4	8.8E-4	1.0E-3	2.9E-1	1.8E-3	1.3E-4
39	3.0E-1	2.3E-4	8.7E-4	1.0E-3	2.9E-1	1.8E-3	1.4E-4
40	3.0E-1	2.3E-4	8.6E-4	1.0E-3	3.0E-1	1.9E-3	1.5E-4
41	3.0E-1	2.4E-4	8.6E-4	1.0E-3	3.0E-1	2.0E-3	1.5E-4
42	3.1E-1	2.4E-4	8.5E-4	1.0E-3	3.0E-1	2.1E-3	1.6E-4
43	3.1E-1	2.4E-4	8.5E-4	1.0E-3	3.1E-1	2.2E-3	1.7E-4
44	3.1E-1	2.5E-4	8.4E-4	1.0E-3	3.1E-1	2.3E-3	1.7E-4
45	3.2E-1	2.5E-4	8.4E-4	1.1E-3	3.1E-1	2.4E-3	1.8E-4
46	3.2E-1	2.6E-4	8.3E-4	1.1E-3	3.1E-1	2.6E-3	1.9E-4
47	3.2E-1	2.6E-4	8.3E-4	1.1E-3	3.2E-1	2.7E-3	2.0E-4
48	3.2E-1	2.6E-4	8.2E-4	1.1E-3	3.2E-1	2.8E-3	2.0E-4
49	3.3E-1	2.7E-4	8.2E-4	1.1E-3	3.2E-1	2.9E-3	2.1E-4
50	3.3E-1	2.7E-4	8.2E-4	1.1E-3	3.2E-1	3.0E-3	2.2E-4
51	3.3E-1	2.7E-4	8.1E-4	1.1E-3	3.2E-1	3.1E-3	2.3E-4
52	3.3E-1	2.8E-4	8.1E-4	1.1E-3	3.3E-1	3.2E-3	2.3E-4
53	3.3E-1	2.8E-4	8.1E-4	1.1E-3	3.3E-1	3.3E-3	2.4E-4
54	3.4E-1	2.8E-4	8.0E-4	1.1E-3	3.3E-1	3.4E-3	2.5E-4
55	3.4E-1	2.9E-4	8.0E-4	1.1E-3	3.3E-1	3.6E-3	2.6E-4
56	3.4E-1	2.9E-4	8.0E-4	1.1E-3	3.3E-1	3.7E-3	2.7E-4
57	3.4E-1	2.9E-4	7.9E-4	1.1E-3	3.3E-1	3.8E-3	2.7E-4
58	3.4E-1	3.0E-4	7.9E-4	1.1E-3	3.4E-1	3.9E-3	2.8E-4
59	3.4E-1	3.0E-4	7.9E-4	1.1E-3	3.4E-1	4.0E-3	2.9E-4
60	3.5E-1	3.0E-4	7.8E-4	1.1E-3	3.4E-1	4.2E-3	3.0E-4
61	3.5E-1	3.1E-4	7.8E-4	1.1E-3	3.4E-1	4.3E-3	3.1E-4
62	3.5E-1	3.1E-4	7.8E-4	1.1E-3	3.4E-1	4.4E-3	3.2E-4
63	3.5E-1	3.1E-4	7.7E-4	1.1E-3	3.4E-1	4.5E-3	3.2E-4
64	3.5E-1	3.2E-4	7.7E-4	1.1E-3	3.4E-1	4.6E-3	3.3E-4
65	3.5E-1	3.2E-4	7.7E-4	1.1E-3	3.4E-1	4.8E-3	3.4E-4
66	3.5E-1	3.2E-4	7.7E-4	1.1E-3	3.4E-1	4.9E-3	3.5E-4
67	3.5E-1	3.3E-4	7.6E-4	1.1E-3	3.5E-1	5.0E-3	3.6E-4
68	3.5E-1	3.3E-4	7.6E-4	1.2E-3	3.5E-1	5.1E-3	3.7E-4
69	3.5E-1	3.3E-4	7.6E-4	1.2E-3	3.5E-1	5.3E-3	3.7E-4
70	3.6E-1	3.3E-4	7.5E-4	1.2E-3	3.5E-1	5.4E-3	3.8E-4
71	3.6E-1	3.4E-4	7.5E-4	1.2E-3	3.5E-1	5.5E-3	3.9E-4
72	3.6E-1	3.4E-4	7.5E-4	1.2E-3	3.5E-1	5.6E-3	4.0E-4
73	3.6E-1	3.4E-4	7.5E-4	1.2E-3	3.5E-1	5.8E-3	4.1E-4
74	3.6E-1	3.4E-4	7.4E-4	1.2E-3	3.5E-1	5.9E-3	4.2E-4
75	3.6E-1	3.5E-4	7.4E-4	1.2E-3	3.5E-1	6.0E-3	4.2E-4
76	3.6E-1	3.5E-4	7.4E-4	1.2E-3	3.5E-1	6.1E-3	4.3E-4
77	3.6E-1	3.5E-4	7.3E-4	1.2E-3	3.5E-1	6.3E-3	4.4E-4
78	3.6E-1	3.6E-4	7.3E-4	1.2E-3	3.5E-1	6.4E-3	4.5E-4
79	3.6E-1	3.6E-4	7.3E-4	1.2E-3	3.5E-1	6.5E-3	4.6E-4
80	3.6E-1	3.6E-4	7.2E-4	1.2E-3	3.5E-1	6.6E-3	4.6E-4
81	3.6E-1	3.6E-4	7.2E-4	1.2E-3	3.5E-1	6.8E-3	4.7E-4
82	3.6E-1	3.6E-4	7.2E-4	1.2E-3	3.5E-1	6.9E-3	4.8E-4
83	3.6E-1	3.7E-4	7.2E-4	1.2E-3	3.5E-1	7.0E-3	4.9E-4
84	3.6E-1	3.7E-4	7.1E-4	1.2E-3	3.5E-1	7.1E-3	5.0E-4
85	3.6E-1	3.7E-4	7.1E-4	1.2E-3	3.5E-1	7.3E-3	5.0E-4
86	3.6E-1	3.7E-4	7.1E-4	1.2E-3	3.5E-1	7.4E-3	5.1E-4
87	3.6E-1	3.8E-4	7.0E-4	1.2E-3	3.5E-1	7.5E-3	5.2E-4
88	3.6E-1	3.8E-4	7.0E-4	1.2E-3	3.5E-1	7.6E-3	5.3E-4
89	3.6E-1	3.8E-4	7.0E-4	1.2E-3	3.5E-1	7.7E-3	5.4E-4
90	3.6E-1	3.8E-4	7.0E-4	1.1E-3	3.5E-1	7.9E-3	5.4E-4
91	3.6E-1	3.8E-4	6.9E-4	1.1E-3	3.5E-1	8.0E-3	5.5E-4
92	3.6E-1	3.9E-4	6.9E-4	1.1E-3	3.5E-1	8.1E-3	5.6E-4
93	3.6E-1	3.9E-4	6.9E-4	1.1E-3	3.5E-1	8.2E-3	5.7E-4
94	3.6E-1	3.9E-4	6.8E-4	1.1E-3	3.5E-1	8.3E-3	5.7E-4
95	3.6E-1	3.9E-4	6.8E-4	1.1E-3	3.5E-1	8.4E-3	5.8E-4
96	3.6E-1	3.9E-4	6.8E-4	1.1E-3	3.5E-1	8.6E-3	5.9E-4
97	3.6E-1	4.0E-4	6.8E-4	1.1E-3	3.5E-1	8.7E-3	6.0E-4
98	3.6E-1	4.0E-4	6.7E-4	1.1E-3	3.5E-1	8.8E-3	6.0E-4
99	3.6E-1	4.0E-4	6.7E-4	1.1E-3	3.5E-1	8.9E-3	6.1E-4
100	3.6E-1	4.0E-4	6.7E-4	1.1E-3	3.5E-1	9.0E-3	6.2E-4
110	3.6E-1	4.2E-4	6.4E-4	1.1E-3	3.4E-1	1.0E-2	6.9E-4
120	3.5E-1	4.3E-4	6.1E-4	1.1E-3	3.3E-1	1.1E-2	7.5E-4
130	3.4E-1	4.4E-4	5.9E-4	1.0E-3	3.3E-1	1.2E-2	8.0E-4
140	3.4E-1	4.5E-4	5.6E-4	1.0E-3	3.2E-1	1.3E-2	8.5E-4
150	3.3E-1	4.6E-4	5.4E-4	9.8E-4	3.1E-1	1.4E-2	8.9E-4
160	3.2E-1	4.6E-4	5.1E-4	9.4E-4	3.0E-1	1.4E-2	9.3E-4
170	3.1E-1	4.6E-4	4.9E-4	9.0E-4	2.9E-1	1.5E-2	9.6E-4
180	3.0E-1	4.6E-4	4.7E-4	8.7E-4	2.8E-1	1.6E-2	9.8E-4
190	2.9E-1	4.6E-4	4.5E-4	8.3E-4	2.7E-1	1.6E-2	1.0E-3
200	2.9E-1	4.6E-4	4.3E-4	8.0E-4	2.6E-1	1.6E-2	1.0E-3
210	2.8E-1	4.6E-4	4.1E-4	7.7E-4	2.6E-1	1.7E-2	1.0E-3
220	2.7E-1	4.5E-4	3.9E-4	7.3E-4	2.5E-1	1.7E-2	1.0E-3
230	2.6E-1	4.5E-4	3.7E-4	7.0E-4	2.4E-1	1.7E-2	1.0E-3
240	2.5E-1	4.5E-4	3.5E-4	6.7E-4	2.3E-1	1.7E-2	1.1E-3
250	2.5E-1	4.4E-4	3.3E-4	6.4E-4	2.2E-1	1.8E-2	1.1E-3
260	2.4E-1	4.3E-4	3.2E-4	6.1E-4	2.1E-1	1.8E-2	1.1E-3
270	2.3E-1	4.3E-4	3.0E-4	5.9E-4	2.1E-1	1.8E-2	1.1E-3
280	2.2E-1	4.2E-4	2.9E-4	5.6E-4	2.0E-1	1.8E-2	1.0E-3
290	2.2E-1	4.1E-4	2.7E-4	5.3E-4	1.9E-1	1.8E-2	1.0E-3
300	2.1E-1	4.0E-4	2.6E-4	5.1E-4	1.9E-1	1.8E-2	1.0E-3
310	2.0E-1	4.0E-4	2.4E-4	4.9E-4	1.8E-1	1.8E-2	1.0E-3
320	2.0E-1	3.9E-4	2.3E-4	4.6E-4	1.7E-1	1.8E-2	1.0E-3
330	1.9E-1	3.8E-4	2.2E-4	4.4E-4	1.7E-1	1.8E-2	1.0E-3
340	1.8E-1	3.7E-4	2.1E-4	4.2E-4	1.6E-1	1.8E-2	1.0E-3
350	1.8E-1	3.6E-4	2.0E-4	4.0E-4	1.6E-1	1.8E-2	9.9E-4
360	1.7E-1	3.5E-4	1.9E-4	3.8E-4	1.5E-1	1.8E-2	9.7E-4
365	1.7E-1	3.5E-4	1.8E-4	3.7E-4	1.5E-1	1.8E-2	9.7E-4
370	1.7E-1	3.5E-4	1.8E-4	3.7E-4	1.4E-1	1.7E-2	9.6E-4
380	1.6E-1	3.4E-4	1.7E-4	3.5E-4	1.4E-1	1.7E-2	9.5E-4
390	1.6E-1	3.3E-4	1.6E-4	3.3E-4	1.3E-1	1.7E-2	9.4E-4
400	1.5E-1	3.2E-4	1.5E-4	3.2E-4	1.3E-1	1.7E-2	9.3E-4
410	1.5E-1	3.1E-4	1.4E-4	3.0E-4	1.3E-1	1.7E-2	9.1E-4
420	1.4E-1	3.0E-4	1.4E-4	2.9E-4	1.2E-1	1.7E-2	9.0E-4
430	1.4E-1	3.0E-4	1.3E-4	2.7E-4	1.2E-1	1.7E-2	8.9E-4
440	1.3E-1	2.9E-4	1.2E-4	2.6E-4	1.1E-1	1.7E-2	8.8E-4
450	1.3E-1	2.8E-4	1.1E-4	2.5E-4	1.1E-1	1.6E-2	8.6E-4
460	1.2E-1	2.7E-4	1.1E-4	2.3E-4	1.0E-1	1.6E-2	8.5E-4
470	1.2E-1	2.6E-4	1.0E-4	2.2E-4	1.0E-1	1.6E-2	8.4E-4
480	1.2E-1	2.6E-4	9.7E-5	2.1E-4	9.7E-2	1.6E-2	8.3E-4
490	1.1E-1	2.5E-4	9.2E-5	2.0E-4	9.3E-2	1.6E-2	8.1E-4
500	1.1E-1	2.4E-4	8.6E-5	1.9E-4	9.0E-2	1.6E-2	8.0E-4
510	1.1E-1	2.4E-4	8.2E-5	1.8E-4	8.7E-2	1.6E-2	7.9E-4
520	1.0E-1	2.3E-4	7.7E-5	1.7E-4	8.4E-2	1.5E-2	7.8E-4
530	9.9E-2	2.2E-4	7.3E-5	1.7E-4	8.1E-2	1.5E-2	7.7E-4
540	9.6E-2	2.2E-4	6.9E-5	1.6E-4	7.8E-2	1.5E-2	7.6E-4
550	9.3E-2	2.1E-4	6.5E-5	1.5E-4	7.5E-2	1.5E-2	7.5E-4
560	9.0E-2	2.0E-4	6.1E-5	1.4E-4	7.2E-2	1.5E-2	7.4E-4
570	8.7E-2	2.0E-4	5.8E-5	1.4E-4	7.0E-2	1.5E-2	7.2E-4
580	8.5E-2	1.9E-4	5.5E-5	1.3E-4	6.7E-2	1.5E-2	7.1E-4
590	8.2E-2	1.8E-4	5.2E-5	1.2E-4	6.5E-2	1.4E-2	7.0E-4
600	7.9E-2	1.8E-4	4.9E-5	1.2E-4	6.2E-2	1.4E-2	6.9E-4
610	7.7E-2	1.7E-4	4.6E-5	1.1E-4	6.0E-2	1.4E-2	6.8E-4
620	7.5E-2	1.7E-4	4.3E-5	1.1E-4	5.8E-2	1.4E-2	6.8E-4
630	7.2E-2	1.6E-4	4.1E-5	1.0E-4	5.6E-2	1.4E-2	6.7E-4
640	7.0E-2	1.6E-4	3.9E-5	9.7E-5	5.4E-2	1.4E-2	6.6E-4
650	6.8E-2	1.5E-4	3.6E-5	9.3E-5	5.2E-2	1.4E-2	6.5E-4
660	6.6E-2	1.5E-4	3.4E-5	8.8E-5	5.0E-2	1.4E-2	6.4E-4
670	6.4E-2	1.4E-4	3.2E-5	8.4E-5	4.9E-2	1.3E-2	6.3E-4
680	6.2E-2	1.4E-4	3.1E-5	8.0E-5	4.7E-2	1.3E-2	6.2E-4
690	6.1E-2	1.4E-4	2.9E-5	7.7E-5	4.5E-2	1.3E-2	6.2E-4
700	5.9E-2	1.3E-4	2.7E-5	7.3E-5	4.4E-2	1.3E-2	6.1E-4
710	5.7E-2	1.3E-4	2.6E-5	7.0E-5	4.2E-2	1.3E-2	6.0E-4
720	5.5E-2	1.2E-4	2.4E-5	6.7E-5	4.1E-2	1.3E-2	5.9E-4
730	5.4E-2	1.2E-4	2.3E-5	6.4E-5	3.9E-2	1.3E-2	5.9E-4
740	5.2E-2	1.2E-4	2.1E-5	6.1E-5	3.8E-2	1.3E-2	5.8E-4
750	5.1E-2	1.1E-4	2.0E-5	5.8E-5	3.6E-2	1.3E-2	5.7E-4
760	4.9E-2	1.1E-4	1.9E-5	5.6E-5	3.5E-2	1.2E-2	5.7E-4
770	4.8E-2	1.1E-4	1.8E-5	5.3E-5	3.4E-2	1.2E-2	5.6E-4
780	4.7E-2	1.0E-4	1.7E-5	5.1E-5	3.3E-2	1.2E-2	5.5E-4
790	4.5E-2	9.9E-5	1.6E-5	4.9E-5	3.2E-2	1.2E-2	5.5E-4
800	4.4E-2	9.6E-5	1.5E-5	4.7E-5	3.0E-2	1.2E-2	5.4E-4
810	4.3E-2	9.3E-5	1.4E-5	4.5E-5	2.9E-2	1.2E-2	5.4E-4
820	4.2E-2	9.0E-5	1.3E-5	4.3E-5	2.8E-2	1.2E-2	5.3E-4
830	4.1E-2	8.7E-5	1.3E-5	4.1E-5	2.7E-2	1.2E-2	5.3E-4
840	4.0E-2	8.4E-5	1.2E-5	3.9E-5	2.6E-2	1.2E-2	5.2E-4
850	3.9E-2	8.2E-5	1.1E-5	3.8E-5	2.5E-2	1.2E-2	5.2E-4
860	3.8E-2	7.9E-5	1.0E-5	3.6E-5	2.5E-2	1.2E-2	5.1E-4
870	3.7E-2	7.7E-5	9.8E-6	3.5E-5	2.4E-2	1.1E-2	5.1E-4
880	3.6E-2	7.4E-5	9.3E-6	3.3E-5	2.3E-2	1.1E-2	5.0E-4
890	3.5E-2	7.2E-5	8.7E-6	3.2E-5	2.2E-2	1.1E-2	5.0E-4
900	3.4E-2	7.0E-5	8.2E-6	3.1E-5	2.1E-2	1.1E-2	4.9E-4
910	3.3E-2	6.7E-5	7.7E-6	3.0E-5	2.1E-2	1.1E-2	4.9E-4
920	3.2E-2	6.5E-5	7.3E-6	2.9E-5	2.0E-2	1.1E-2	4.8E-4
930	3.2E-2	6.3E-5	6.9E-6	2.7E-5	1.9E-2	1.1E-2	4.8E-4
940	3.1E-2	6.1E-5	6.5E-6	2.6E-5	1.9E-2	1.1E-2	4.8E-4
950	3.0E-2	5.9E-5	6.1E-6	2.5E-5	1.8E-2	1.1E-2	4.7E-4
960	2.9E-2	5.7E-5	5.7E-6	2.5E-5	1.7E-2	1.1E-2	4.7E-4
970	2.9E-2	5.6E-5	5.4E-6	2.4E-5	1.7E-2	1.1E-2	4.6E-4
980	2.8E-2	5.4E-5	5.1E-6	2.3E-5	1.6E-2	1.1E-2	4.6E-4
990	2.7E-2	5.2E-5	4.8E-6	2.2E-5	1.6E-2	1.1E-2	4.6E-4
1000	2.7E-2	5.1E-5	4.5E-6	2.1E-5	1.5E-2	1.1E-2	4.5E-4
1010	2.6E-2	4.9E-5	4.2E-6	2.1E-5	1.4E-2	1.1E-2	4.5E-4
1020	2.6E-2	4.7E-5	4.0E-6	2.0E-5	1.4E-2	1.0E-2	4.5E-4
1030	2.5E-2	4.6E-5	3.8E-6	1.9E-5	1.3E-2	1.0E-2	4.4E-4
1040	2.5E-2	4.5E-5	3.5E-6	1.9E-5	1.3E-2	1.0E-2	4.4E-4
1050	2.4E-2	4.3E-5	3.3E-6	1.8E-5	1.3E-2	1.0E-2	4.4E-4
1060	2.4E-2	4.2E-5	3.1E-6	1.8E-5	1.2E-2	1.0E-2	4.3E-4
1070	2.3E-2	4.1E-5	3.0E-6	1.7E-5	1.2E-2	1.0E-2	4.3E-4
1080	2.3E-2	3.9E-5	2.8E-6	1.7E-5	1.1E-2	1.0E-2	4.3E-4
1090	2.2E-2	3.8E-5	2.6E-6	1.6E-5	1.1E-2	1.0E-2	4.3E-4
1095	2.2E-2	3.7E-5	2.5E-6	1.6E-5	1.1E-2	1.0E-2	4.3E-4
1100	2.2E-2	3.7E-5	2.5E-6	1.6E-5	1.1E-2	1.0E-2	4.2E-4
1200	1.8E-2	2.7E-5	1.4E-6	1.2E-5	7.4E-3	9.6E-3	4.0E-4
1300	1.5E-2	2.0E-5	7.5E-7	9.9E-6	5.2E-3	9.2E-3	3.8E-4
1400	1.3E-2	1.5E-5	4.2E-7	8.4E-6	3.7E-3	8.9E-3	3.7E-4
1500	1.2E-2	1.1E-5	2.4E-7	7.5E-6	2.6E-3	8.6E-3	3.6E-4
1600	1.1E-2	8.3E-6	1.4E-7	6.9E-6	1.8E-3	8.4E-3	3.5E-4
1700	1.0E-2	6.3E-6	8.9E-8	6.5E-6	1.3E-3	8.1E-3	3.4E-4
1800	9.5E-3	5.0E-6	5.7E-8	6.2E-6	8.9E-4	7.9E-3	3.3E-4
1900	9.0E-3	4.0E-6	3.9E-8	6.0E-6	6.2E-4	7.7E-3	3.2E-4
2000	8.6E-3	3.2E-6	2.8E-8	5.8E-6	4.3E-4	7.5E-3	3.2E-4
2100	8.3E-3	2.7E-6	2.1E-8	5.7E-6	3.0E-4	7.4E-3	3.1E-4
2200	8.1E-3	2.3E-6	1.7E-8	5.7E-6	2.1E-4	7.2E-3	3.1E-4
2300	7.8E-3	2.0E-6	1.5E-8	5.6E-6	1.5E-4	7.0E-3	3.0E-4
2400	7.6E-3	1.8E-6	1.3E-8	5.6E-6	1.0E-4	6.9E-3	3.0E-4
2500	7.4E-3	1.7E-6	1.1E-8	5.5E-6	7.3E-5	6.7E-3	2.9E-4
2600	7.3E-3	1.5E-6	1.0E-8	5.5E-6	5.1E-5	6.6E-3	2.9E-4
2700	7.1E-3	1.4E-6	9.6E-9	5.5E-6	3.7E-5	6.5E-3	2.8E-4
2800	7.0E-3	1.4E-6	9.0E-9	5.4E-6	2.6E-5	6.4E-3	2.8E-4
2900	6.8E-3	1.3E-6	8.5E-9	5.4E-6	1.9E-5	6.2E-3	2.7E-4
3000	6.7E-3	1.2E-6	8.1E-9	5.4E-6	1.4E-5	6.1E-3	2.7E-4
3100	6.6E-3	1.2E-6	7.7E-9	5.4E-6	1.1E-5	6.0E-3	2.7E-4
3200	6.5E-3	1.1E-6	7.4E-9	5.4E-6	8.7E-6	5.9E-3	2.6E-4
3300	6.4E-3	1.1E-6	7.1E-9	5.4E-6	7.0E-6	5.8E-3	2.6E-4
3400	6.3E-3	1.0E-6	6.9E-9	5.3E-6	5.9E-6	5.7E-3	2.5E-4
3500	6.2E-3	1.0E-6	6.6E-9	5.3E-6	5.2E-6	5.6E-3	2.5E-4
3600	6.1E-3	9.6E-7	6.4E-9	5.3E-6	4.6E-6	5.5E-3	2.5E-4
3650	6.0E-3	9.4E-7	6.3E-9	5.3E-6	4.5E-6	5.5E-3	2.4E-4
4000	5.7E-3	8.4E-7	5.6E-9	5.3E-6	3.7E-6	5.2E-3	2.3E-4
5000	5.0E-3	6.2E-7	4.1E-9	5.1E-6	3.4E-6	4.5E-3	2.0E-4
6000	4.4E-3	4.7E-7	3.1E-9	5.0E-6	3.3E-6	4.0E-3	1.7E-4
7000	4.0E-3	3.8E-7	2.5E-9	4.9E-6	3.3E-6	3.6E-3	1.5E-4
8000	3.6E-3	3.1E-7	2.1E-9	4.8E-6	3.2E-6	3.3E-3	1.3E-4
9000	3.4E-3	2.6E-7	1.8E-9	4.7E-6	3.1E-6	3.0E-3	1.1E-4
10000	3.1E-3	2.3E-7	1.5E-9	4.6E-6	3.1E-6	2.8E-3	1.0E-4
11000	2.9E-3	2.0E-7	1.3E-9	4.6E-6	3.0E-6	2.6E-3	9.0E-5
12000	2.7E-3	1.8E-7	1.2E-9	4.5E-6	3.0E-6	2.4E-3	8.1E-5
13000	2.5E-3	1.6E-7	1.1E-9	4.4E-6	2.9E-6	2.2E-3	7.3E-5
14000	2.4E-3	1.5E-7	9.9E-10	4.3E-6	2.9E-6	2.1E-3	6.6E-5
15000	2.2E-3	1.4E-7	9.1E-10	4.2E-6	2.8E-6	2.0E-3	6.1E-5
