Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
8	2.0E-1	1.2E-2	1.3E-4	4.4E-3	3.1E-3
8.5	1.9E-1	-	-	4.3E-3	3.0E-3
9	1.9E-1	1.1E-2	1.2E-4	4.1E-3	3.0E-3
9.5	1.8E-1	-	-	4.0E-3	2.9E-3
10	1.8E-1	1.0E-2	1.1E-4	3.9E-3	2.8E-3
11	1.7E-1	9.9E-3	1.1E-4	3.7E-3	2.6E-3
12	1.6E-1	9.3E-3	1.0E-4	3.5E-3	2.5E-3
13	1.5E-1	8.8E-3	9.6E-5	3.3E-3	2.3E-3
14	1.4E-1	8.3E-3	9.0E-5	3.1E-3	2.2E-3
15	1.3E-1	7.8E-3	8.5E-5	2.9E-3	2.1E-3
16	1.2E-1	7.4E-3	8.0E-5	2.7E-3	2.0E-3
17	1.2E-1	7.0E-3	7.6E-5	2.6E-3	1.9E-3
18	1.1E-1	6.6E-3	7.1E-5	2.4E-3	1.8E-3
19	1.0E-1	6.2E-3	6.7E-5	2.3E-3	1.7E-3
20	9.8E-2	5.8E-3	6.4E-5	2.2E-3	1.6E-3
21	9.3E-2	5.5E-3	6.0E-5	2.1E-3	1.5E-3
22	8.8E-2	5.2E-3	5.7E-5	1.9E-3	1.4E-3
23	8.3E-2	4.9E-3	5.3E-5	1.8E-3	1.3E-3
24	7.8E-2	4.6E-3	5.0E-5	1.7E-3	1.2E-3
25	7.4E-2	4.4E-3	4.7E-5	1.6E-3	1.2E-3
26	6.9E-2	4.1E-3	4.5E-5	1.5E-3	1.1E-3
27	6.5E-2	3.9E-3	4.2E-5	1.4E-3	1.0E-3
28	6.2E-2	3.7E-3	4.0E-5	1.4E-3	9.8E-4
29	5.8E-2	3.5E-3	3.8E-5	1.3E-3	9.2E-4
30	5.5E-2	3.3E-3	3.5E-5	1.2E-3	8.7E-4
31	5.2E-2	3.1E-3	3.3E-5	1.1E-3	8.2E-4
32	4.9E-2	2.9E-3	3.2E-5	1.1E-3	7.7E-4
33	4.6E-2	2.7E-3	3.0E-5	1.0E-3	7.3E-4
34	4.4E-2	2.6E-3	2.8E-5	9.6E-4	6.9E-4
35	4.1E-2	2.4E-3	2.7E-5	9.1E-4	6.5E-4
36	3.9E-2	2.3E-3	2.5E-5	8.6E-4	6.1E-4
37	3.7E-2	2.2E-3	2.4E-5	8.1E-4	5.8E-4
38	3.4E-2	2.0E-3	2.2E-5	7.6E-4	5.5E-4
39	3.3E-2	1.9E-3	2.1E-5	7.2E-4	5.2E-4
40	3.1E-2	1.8E-3	2.0E-5	6.8E-4	4.9E-4
41	2.9E-2	1.7E-3	1.9E-5	6.4E-4	4.6E-4
42	2.7E-2	1.6E-3	1.8E-5	6.0E-4	4.3E-4
43	2.6E-2	1.5E-3	1.7E-5	5.7E-4	4.1E-4
44	2.4E-2	1.4E-3	1.6E-5	5.4E-4	3.8E-4
45	2.3E-2	1.4E-3	1.5E-5	5.1E-4	3.6E-4
46	2.2E-2	1.3E-3	1.4E-5	4.8E-4	3.4E-4
47	2.0E-2	1.2E-3	1.3E-5	4.5E-4	3.2E-4
48	1.9E-2	1.1E-3	1.2E-5	4.3E-4	3.0E-4
49	1.8E-2	1.1E-3	1.2E-5	4.0E-4	2.9E-4
50	1.7E-2	1.0E-3	1.1E-5	3.8E-4	2.7E-4
51	1.6E-2	9.6E-4	1.0E-5	3.6E-4	2.6E-4
52	1.5E-2	9.1E-4	9.8E-6	3.4E-4	2.4E-4
53	1.4E-2	8.5E-4	9.3E-6	3.2E-4	2.3E-4
54	1.4E-2	8.1E-4	8.8E-6	3.0E-4	2.1E-4
55	1.3E-2	7.6E-4	8.3E-6	2.8E-4	2.0E-4
56	1.2E-2	7.2E-4	7.8E-6	2.7E-4	1.9E-4
57	1.1E-2	6.8E-4	7.4E-6	2.5E-4	1.8E-4
58	1.1E-2	6.4E-4	6.9E-6	2.4E-4	1.7E-4
59	1.0E-2	6.0E-4	6.5E-6	2.2E-4	1.6E-4
60	9.6E-3	5.7E-4	6.2E-6	2.1E-4	1.5E-4
61	9.0E-3	5.4E-4	5.8E-6	2.0E-4	1.4E-4
62	8.5E-3	5.1E-4	5.5E-6	1.9E-4	1.3E-4
63	8.0E-3	4.8E-4	5.2E-6	1.8E-4	1.3E-4
64	7.6E-3	4.5E-4	4.9E-6	1.7E-4	1.2E-4
65	7.2E-3	4.2E-4	4.6E-6	1.6E-4	1.1E-4
66	6.7E-3	4.0E-4	4.4E-6	1.5E-4	1.1E-4
67	6.4E-3	3.8E-4	4.1E-6	1.4E-4	1.0E-4
68	6.0E-3	3.6E-4	3.9E-6	1.3E-4	9.5E-5
69	5.7E-3	3.4E-4	3.7E-6	1.3E-4	9.0E-5
70	5.3E-3	3.2E-4	3.4E-6	1.2E-4	8.5E-5
71	5.0E-3	3.0E-4	3.3E-6	1.1E-4	8.0E-5
72	4.8E-3	2.8E-4	3.1E-6	1.1E-4	7.5E-5
73	4.5E-3	2.7E-4	2.9E-6	9.9E-5	7.1E-5
74	4.2E-3	2.5E-4	2.7E-6	9.3E-5	6.7E-5
75	4.0E-3	2.4E-4	2.6E-6	8.8E-5	6.3E-5
76	3.8E-3	2.2E-4	2.4E-6	8.3E-5	6.0E-5
77	3.6E-3	2.1E-4	2.3E-6	7.9E-5	5.6E-5
78	3.4E-3	2.0E-4	2.2E-6	7.4E-5	5.3E-5
79	3.2E-3	1.9E-4	2.0E-6	7.0E-5	5.0E-5
80	3.0E-3	1.8E-4	1.9E-6	6.6E-5	4.7E-5
81	2.8E-3	1.7E-4	1.8E-6	6.2E-5	4.5E-5
82	2.7E-3	1.6E-4	1.7E-6	5.9E-5	4.2E-5
83	2.5E-3	1.5E-4	1.6E-6	5.5E-5	4.0E-5
84	2.4E-3	1.4E-4	1.5E-6	5.2E-5	3.7E-5
85	2.2E-3	1.3E-4	1.4E-6	4.9E-5	3.5E-5
86	2.1E-3	1.2E-4	1.4E-6	4.6E-5	3.3E-5
87	2.0E-3	1.2E-4	1.3E-6	4.4E-5	3.1E-5
88	1.9E-3	1.1E-4	1.2E-6	4.1E-5	3.0E-5
89	1.8E-3	1.0E-4	1.1E-6	3.9E-5	2.8E-5
90	1.7E-3	9.9E-5	1.1E-6	3.7E-5	2.6E-5
91	1.6E-3	9.3E-5	1.0E-6	3.5E-5	2.5E-5
92	1.5E-3	8.8E-5	9.6E-7	3.3E-5	2.3E-5
93	1.4E-3	8.3E-5	9.0E-7	3.1E-5	2.2E-5
94	1.3E-3	7.8E-5	8.5E-7	2.9E-5	2.1E-5
95	1.2E-3	7.4E-5	8.0E-7	2.7E-5	2.0E-5
96	1.2E-3	7.0E-5	7.6E-7	2.6E-5	1.9E-5
97	1.1E-3	6.6E-5	7.2E-7	2.4E-5	1.8E-5
98	1.0E-3	6.2E-5	6.7E-7	2.3E-5	1.7E-5
99	9.9E-4	5.9E-5	6.4E-7	2.2E-5	1.6E-5
100	9.3E-4	5.5E-5	6.0E-7	2.1E-5	1.5E-5
110	5.2E-4	3.1E-5	3.4E-7	1.1E-5	8.2E-6
120	2.9E-4	1.7E-5	1.9E-7	6.4E-6	4.6E-6
130	1.6E-4	9.6E-6	1.0E-7	3.6E-6	2.6E-6
140	9.0E-5	5.4E-6	5.8E-8	2.0E-6	1.4E-6
150	5.0E-5	3.0E-6	3.3E-8	1.1E-6	8.0E-7
160	2.8E-5	1.7E-6	1.8E-8	6.2E-7	4.5E-7
170	1.6E-5	9.3E-7	1.0E-8	3.5E-7	2.5E-7
180	8.8E-6	5.2E-7	5.7E-9	1.9E-7	1.4E-7
190	4.9E-6	2.9E-7	3.2E-9	1.1E-7	7.8E-8
200	2.7E-6	1.6E-7	1.8E-9	6.1E-8	4.3E-8
210	1.5E-6	9.1E-8	9.9E-10	3.4E-8	2.4E-8
220	8.5E-7	5.1E-8	5.5E-10	1.9E-8	1.4E-8
230	4.8E-7	2.8E-8	3.1E-10	1.1E-8	7.6E-9
240	2.7E-7	1.6E-8	1.7E-10	5.9E-9	4.2E-9
250	1.5E-7	8.8E-9	-	3.3E-9	2.4E-9
260	8.3E-8	4.9E-9	-	1.8E-9	1.3E-9
270	4.6E-8	2.8E-9	-	1.0E-9	7.3E-10
280	2.6E-8	1.5E-9	-	5.7E-10	4.1E-10
290	1.4E-8	8.6E-10	-	3.2E-10	2.3E-10
300	8.1E-9	4.8E-10	-	1.8E-10	1.3E-10
310	4.5E-9	2.7E-10	-	-	-
320	2.5E-9	1.5E-10	-	-	-
330	1.4E-9	-	-	-	-
340	7.8E-10	-	-	-	-
350	4.4E-10	-	-	-	-
360	2.4E-10	-	-	-	-
365	1.8E-10	-	-	-	-
370	1.4E-10	-	-	-	-
