Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
7.5	4.6E-2	-	-	5.0E-4	2.2E-2	2.2E-2	2.4E-4
8	4.4E-2	1.5E-4	3.4E-4	4.2E-4	2.1E-2	2.1E-2	2.4E-4
8.5	4.1E-2	-	-	3.7E-4	2.0E-2	2.0E-2	2.4E-4
9	4.0E-2	1.4E-4	2.2E-4	3.3E-4	1.9E-2	1.9E-2	2.4E-4
9.5	3.8E-2	-	-	3.0E-4	1.8E-2	1.8E-2	2.4E-4
10	3.6E-2	1.2E-4	1.6E-4	2.7E-4	1.7E-2	1.7E-2	2.3E-4
11	3.3E-2	1.1E-4	1.3E-4	2.2E-4	1.6E-2	1.6E-2	2.3E-4
12	3.0E-2	1.0E-4	1.0E-4	1.8E-4	1.4E-2	1.4E-2	2.2E-4
13	2.7E-2	9.4E-5	8.5E-5	1.5E-4	1.3E-2	1.3E-2	2.1E-4
14	2.5E-2	8.6E-5	7.0E-5	1.3E-4	1.2E-2	1.2E-2	2.0E-4
15	2.3E-2	7.9E-5	5.8E-5	1.1E-4	1.1E-2	1.1E-2	1.9E-4
16	2.1E-2	7.3E-5	4.9E-5	9.6E-5	9.8E-3	1.0E-2	1.7E-4
17	1.9E-2	6.7E-5	4.2E-5	8.4E-5	8.9E-3	9.2E-3	1.6E-4
18	1.7E-2	6.1E-5	3.6E-5	7.4E-5	8.1E-3	8.4E-3	1.5E-4
19	1.6E-2	5.6E-5	3.1E-5	6.5E-5	7.3E-3	7.6E-3	1.4E-4
20	1.4E-2	5.2E-5	2.7E-5	5.8E-5	6.7E-3	7.0E-3	1.3E-4
21	1.3E-2	4.7E-5	2.4E-5	5.2E-5	6.1E-3	6.4E-3	1.2E-4
22	1.2E-2	4.3E-5	2.1E-5	4.7E-5	5.5E-3	5.8E-3	1.1E-4
23	1.1E-2	4.0E-5	1.9E-5	4.2E-5	5.0E-3	5.3E-3	1.0E-4
24	9.9E-3	3.7E-5	1.7E-5	3.8E-5	4.6E-3	4.9E-3	9.7E-5
25	9.0E-3	3.4E-5	1.5E-5	3.4E-5	4.2E-3	4.4E-3	8.9E-5
26	8.2E-3	3.1E-5	1.3E-5	3.1E-5	3.8E-3	4.1E-3	8.2E-5
27	7.5E-3	2.8E-5	1.2E-5	2.8E-5	3.5E-3	3.7E-3	7.6E-5
28	6.8E-3	2.6E-5	1.1E-5	2.6E-5	3.2E-3	3.4E-3	7.0E-5
29	6.2E-3	2.4E-5	9.9E-6	2.4E-5	2.9E-3	3.1E-3	6.4E-5
30	5.7E-3	2.2E-5	9.0E-6	2.1E-5	2.6E-3	2.8E-3	5.9E-5
31	5.2E-3	2.0E-5	8.2E-6	2.0E-5	2.4E-3	2.6E-3	5.4E-5
32	4.7E-3	1.8E-5	7.4E-6	1.8E-5	2.2E-3	2.4E-3	5.0E-5
33	4.3E-3	1.7E-5	6.7E-6	1.6E-5	2.0E-3	2.1E-3	4.6E-5
34	3.9E-3	1.5E-5	6.1E-6	1.5E-5	1.8E-3	2.0E-3	4.2E-5
35	3.6E-3	1.4E-5	5.6E-6	1.4E-5	1.6E-3	1.8E-3	3.8E-5
36	3.3E-3	1.3E-5	5.1E-6	1.2E-5	1.5E-3	1.6E-3	3.5E-5
37	3.0E-3	1.2E-5	4.6E-6	1.1E-5	1.4E-3	1.5E-3	3.2E-5
38	2.7E-3	1.1E-5	4.2E-6	1.0E-5	1.2E-3	1.4E-3	2.9E-5
39	2.5E-3	9.6E-6	3.9E-6	9.4E-6	1.1E-3	1.2E-3	2.7E-5
40	2.3E-3	8.8E-6	3.5E-6	8.6E-6	1.0E-3	1.1E-3	2.5E-5
41	2.1E-3	8.0E-6	3.2E-6	7.8E-6	9.4E-4	1.0E-3	2.3E-5
42	1.9E-3	7.3E-6	2.9E-6	7.1E-6	8.5E-4	9.5E-4	2.1E-5
43	1.7E-3	6.7E-6	2.7E-6	6.5E-6	7.8E-4	8.7E-4	1.9E-5
44	1.6E-3	6.1E-6	2.4E-6	5.9E-6	7.1E-4	7.9E-4	1.7E-5
45	1.4E-3	5.6E-6	2.2E-6	5.4E-6	6.5E-4	7.2E-4	1.6E-5
46	1.3E-3	5.1E-6	2.0E-6	5.0E-6	5.9E-4	6.6E-4	1.4E-5
47	1.2E-3	4.7E-6	1.8E-6	4.5E-6	5.4E-4	6.0E-4	1.3E-5
48	1.1E-3	4.2E-6	1.7E-6	4.1E-6	4.9E-4	5.5E-4	1.2E-5
49	1.0E-3	3.9E-6	1.5E-6	3.8E-6	4.4E-4	5.0E-4	1.1E-5
50	9.1E-4	3.5E-6	1.4E-6	3.4E-6	4.1E-4	4.6E-4	1.0E-5
51	8.3E-4	3.2E-6	1.3E-6	3.1E-6	3.7E-4	4.2E-4	9.2E-6
52	7.6E-4	2.9E-6	1.2E-6	2.9E-6	3.4E-4	3.8E-4	8.4E-6
53	6.9E-4	2.7E-6	1.1E-6	2.6E-6	3.1E-4	3.5E-4	7.7E-6
54	6.3E-4	2.5E-6	9.7E-7	2.4E-6	2.8E-4	3.2E-4	7.0E-6
55	5.7E-4	2.2E-6	8.8E-7	2.2E-6	2.5E-4	2.9E-4	6.4E-6
56	5.2E-4	2.0E-6	8.1E-7	2.0E-6	2.3E-4	2.7E-4	5.9E-6
57	4.8E-4	1.9E-6	7.4E-7	1.8E-6	2.1E-4	2.4E-4	5.4E-6
58	4.4E-4	1.7E-6	6.7E-7	1.7E-6	1.9E-4	2.2E-4	4.9E-6
59	4.0E-4	1.6E-6	6.1E-7	1.5E-6	1.7E-4	2.0E-4	4.5E-6
60	3.6E-4	1.4E-6	5.6E-7	1.4E-6	1.6E-4	1.9E-4	4.1E-6
61	3.3E-4	1.3E-6	5.1E-7	1.3E-6	1.5E-4	1.7E-4	3.7E-6
62	3.0E-4	1.2E-6	4.6E-7	1.1E-6	1.3E-4	1.5E-4	3.4E-6
63	2.8E-4	1.1E-6	4.2E-7	1.0E-6	1.2E-4	1.4E-4	3.1E-6
64	2.5E-4	9.8E-7	3.9E-7	9.5E-7	1.1E-4	1.3E-4	2.9E-6
65	2.3E-4	9.0E-7	3.5E-7	8.7E-7	1.0E-4	1.2E-4	2.6E-6
66	2.1E-4	8.2E-7	3.2E-7	7.9E-7	9.1E-5	1.1E-4	2.4E-6
67	1.9E-4	7.5E-7	2.9E-7	7.2E-7	8.3E-5	9.8E-5	2.2E-6
68	1.7E-4	6.8E-7	2.7E-7	6.6E-7	7.6E-5	9.0E-5	2.0E-6
69	1.6E-4	6.2E-7	2.4E-7	6.0E-7	6.9E-5	8.2E-5	1.8E-6
70	1.4E-4	5.7E-7	2.2E-7	5.5E-7	6.3E-5	7.5E-5	1.7E-6
71	1.3E-4	5.2E-7	2.0E-7	5.0E-7	5.7E-5	6.8E-5	1.5E-6
72	1.2E-4	4.7E-7	1.8E-7	4.6E-7	5.2E-5	6.2E-5	1.4E-6
73	1.1E-4	4.3E-7	1.7E-7	4.2E-7	4.7E-5	5.7E-5	1.3E-6
74	1.0E-4	3.9E-7	1.5E-7	3.8E-7	4.3E-5	5.2E-5	1.2E-6
75	9.1E-5	3.6E-7	1.4E-7	3.5E-7	3.9E-5	4.8E-5	1.1E-6
76	8.3E-5	3.3E-7	1.3E-7	3.2E-7	3.6E-5	4.3E-5	9.6E-7
77	7.6E-5	3.0E-7	1.2E-7	2.9E-7	3.3E-5	4.0E-5	8.8E-7
78	6.9E-5	2.7E-7	1.1E-7	2.6E-7	3.0E-5	3.6E-5	8.0E-7
79	6.3E-5	2.5E-7	9.7E-8	2.4E-7	2.7E-5	3.3E-5	7.3E-7
80	5.8E-5	2.3E-7	8.8E-8	2.2E-7	2.5E-5	3.0E-5	6.7E-7
81	5.3E-5	2.1E-7	8.0E-8	2.0E-7	2.2E-5	2.8E-5	6.1E-7
82	4.8E-5	1.9E-7	7.3E-8	1.8E-7	2.0E-5	2.5E-5	5.6E-7
83	4.4E-5	1.7E-7	6.7E-8	1.7E-7	1.9E-5	2.3E-5	5.1E-7
84	4.0E-5	1.6E-7	6.1E-8	1.5E-7	1.7E-5	2.1E-5	4.6E-7
85	3.6E-5	1.4E-7	5.6E-8	1.4E-7	1.5E-5	1.9E-5	4.2E-7
86	3.3E-5	1.3E-7	5.1E-8	1.3E-7	1.4E-5	1.8E-5	3.9E-7
87	3.0E-5	1.2E-7	4.6E-8	1.2E-7	1.3E-5	1.6E-5	3.5E-7
88	2.8E-5	1.1E-7	4.2E-8	1.0E-7	1.2E-5	1.5E-5	3.2E-7
89	2.5E-5	9.9E-8	3.8E-8	9.6E-8	1.1E-5	1.3E-5	3.0E-7
90	2.3E-5	9.0E-8	3.5E-8	8.7E-8	9.7E-6	1.2E-5	2.7E-7
91	2.1E-5	8.2E-8	3.2E-8	8.0E-8	8.8E-6	1.1E-5	2.5E-7
92	1.9E-5	7.5E-8	2.9E-8	7.3E-8	8.1E-6	1.0E-5	2.2E-7
93	1.7E-5	6.9E-8	2.7E-8	6.6E-8	7.3E-6	9.3E-6	2.1E-7
94	1.6E-5	6.3E-8	2.4E-8	6.0E-8	6.7E-6	8.5E-6	1.9E-7
95	1.5E-5	5.7E-8	2.2E-8	5.5E-8	6.1E-6	7.7E-6	1.7E-7
96	1.3E-5	5.2E-8	2.0E-8	5.0E-8	5.6E-6	7.1E-6	1.6E-7
97	1.2E-5	4.8E-8	1.8E-8	4.6E-8	5.1E-6	6.4E-6	1.4E-7
98	1.1E-5	4.3E-8	1.7E-8	4.2E-8	4.6E-6	5.9E-6	1.3E-7
99	1.0E-5	4.0E-8	1.5E-8	3.8E-8	4.2E-6	5.4E-6	1.2E-7
100	9.2E-6	3.6E-8	1.4E-8	3.5E-8	3.8E-6	4.9E-6	1.1E-7
110	3.7E-6	1.4E-8	5.5E-9	1.4E-8	1.5E-6	2.0E-6	4.4E-8
120	1.5E-6	5.8E-9	2.2E-9	5.5E-9	5.9E-7	8.0E-7	1.8E-8
130	5.9E-7	2.3E-9	8.7E-10	2.2E-9	2.3E-7	3.2E-7	7.1E-9
140	2.3E-7	9.2E-10	3.5E-10	8.8E-10	9.2E-8	1.3E-7	2.9E-9
150	9.3E-8	3.7E-10	1.4E-10	3.5E-10	3.6E-8	5.2E-8	1.2E-9
160	3.7E-8	1.5E-10	-	1.4E-10	1.4E-8	2.1E-8	4.6E-10
170	1.5E-8	-	-	-	5.6E-9	8.4E-9	1.9E-10
180	5.9E-9	-	-	-	2.2E-9	3.4E-9	-
190	2.4E-9	-	-	-	8.7E-10	1.4E-9	-
200	9.5E-10	-	-	-	3.5E-10	5.5E-10	-
210	3.8E-10	-	-	-	1.4E-10	2.2E-10	-
220	1.5E-10	-	-	-	-	-	-
