Radionuclide	Ba-133
Route of Intake	Ingestion
Material	Soluble forms, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
26	2.1E-2	1.3E-5	1.2E-4	2.0E-4	2.0E-2
27	2.1E-2	1.3E-5	1.2E-4	2.0E-4	2.0E-2
28	2.1E-2	1.3E-5	1.2E-4	2.0E-4	2.0E-2
29	2.1E-2	1.3E-5	1.2E-4	2.0E-4	1.9E-2
30	2.1E-2	1.3E-5	1.2E-4	1.9E-4	1.9E-2
31	2.1E-2	1.2E-5	1.1E-4	1.9E-4	1.9E-2
32	2.0E-2	1.2E-5	1.1E-4	1.9E-4	1.9E-2
33	2.0E-2	1.2E-5	1.1E-4	1.9E-4	1.9E-2
34	2.0E-2	1.2E-5	1.1E-4	1.8E-4	1.9E-2
35	2.0E-2	1.2E-5	1.1E-4	1.8E-4	1.9E-2
36	2.0E-2	1.2E-5	1.1E-4	1.8E-4	1.9E-2
37	2.0E-2	1.2E-5	1.1E-4	1.8E-4	1.8E-2
38	2.0E-2	1.1E-5	1.0E-4	1.8E-4	1.8E-2
39	2.0E-2	1.1E-5	1.0E-4	1.8E-4	1.8E-2
40	1.9E-2	1.1E-5	1.0E-4	1.7E-4	1.8E-2
41	1.9E-2	1.1E-5	1.0E-4	1.7E-4	1.8E-2
42	1.9E-2	1.1E-5	1.0E-4	1.7E-4	1.8E-2
43	1.9E-2	1.1E-5	9.9E-5	1.7E-4	1.8E-2
44	1.9E-2	1.1E-5	9.7E-5	1.7E-4	1.8E-2
45	1.9E-2	1.1E-5	9.6E-5	1.7E-4	1.8E-2
46	1.9E-2	1.0E-5	9.5E-5	1.6E-4	1.7E-2
47	1.9E-2	1.0E-5	9.4E-5	1.6E-4	1.7E-2
48	1.9E-2	1.0E-5	9.3E-5	1.6E-4	1.7E-2
49	1.8E-2	1.0E-5	9.2E-5	1.6E-4	1.7E-2
50	1.8E-2	1.0E-5	9.1E-5	1.6E-4	1.7E-2
51	1.8E-2	9.9E-6	9.0E-5	1.6E-4	1.7E-2
52	1.8E-2	9.7E-6	8.9E-5	1.5E-4	1.7E-2
53	1.8E-2	9.6E-6	8.8E-5	1.5E-4	1.7E-2
54	1.8E-2	9.5E-6	8.7E-5	1.5E-4	1.7E-2
55	1.8E-2	9.4E-6	8.6E-5	1.5E-4	1.7E-2
56	1.8E-2	9.3E-6	8.5E-5	1.5E-4	1.6E-2
57	1.8E-2	9.2E-6	8.4E-5	1.5E-4	1.6E-2
58	1.8E-2	9.1E-6	8.3E-5	1.5E-4	1.6E-2
59	1.7E-2	9.0E-6	8.2E-5	1.4E-4	1.6E-2
60	1.7E-2	8.9E-6	8.2E-5	1.4E-4	1.6E-2
61	1.7E-2	8.8E-6	8.1E-5	1.4E-4	1.6E-2
62	1.7E-2	8.7E-6	8.0E-5	1.4E-4	1.6E-2
63	1.7E-2	8.6E-6	7.9E-5	1.4E-4	1.6E-2
64	1.7E-2	8.5E-6	7.8E-5	1.4E-4	1.6E-2
65	1.7E-2	8.4E-6	7.7E-5	1.4E-4	1.6E-2
66	1.7E-2	8.3E-6	7.6E-5	1.4E-4	1.6E-2
67	1.7E-2	8.3E-6	7.5E-5	1.3E-4	1.5E-2
68	1.7E-2	8.2E-6	7.5E-5	1.3E-4	1.5E-2
69	1.7E-2	8.1E-6	7.4E-5	1.3E-4	1.5E-2
70	1.6E-2	8.0E-6	7.3E-5	1.3E-4	1.5E-2
71	1.6E-2	7.9E-6	7.2E-5	1.3E-4	1.5E-2
72	1.6E-2	7.8E-6	7.1E-5	1.3E-4	1.5E-2
73	1.6E-2	7.7E-6	7.1E-5	1.3E-4	1.5E-2
74	1.6E-2	7.6E-6	7.0E-5	1.3E-4	1.5E-2
75	1.6E-2	7.6E-6	6.9E-5	1.2E-4	1.5E-2
76	1.6E-2	7.5E-6	6.8E-5	1.2E-4	1.5E-2
77	1.6E-2	7.4E-6	6.8E-5	1.2E-4	1.5E-2
78	1.6E-2	7.3E-6	6.7E-5	1.2E-4	1.5E-2
79	1.6E-2	7.2E-6	6.6E-5	1.2E-4	1.5E-2
80	1.6E-2	7.1E-6	6.5E-5	1.2E-4	1.4E-2
81	1.6E-2	7.1E-6	6.5E-5	1.2E-4	1.4E-2
82	1.6E-2	7.0E-6	6.4E-5	1.2E-4	1.4E-2
83	1.5E-2	6.9E-6	6.3E-5	1.2E-4	1.4E-2
84	1.5E-2	6.8E-6	6.3E-5	1.1E-4	1.4E-2
85	1.5E-2	6.8E-6	6.2E-5	1.1E-4	1.4E-2
86	1.5E-2	6.7E-6	6.1E-5	1.1E-4	1.4E-2
87	1.5E-2	6.6E-6	6.0E-5	1.1E-4	1.4E-2
88	1.5E-2	6.5E-6	6.0E-5	1.1E-4	1.4E-2
89	1.5E-2	6.5E-6	5.9E-5	1.1E-4	1.4E-2
90	1.5E-2	6.4E-6	5.9E-5	1.1E-4	1.4E-2
91	1.5E-2	6.3E-6	5.8E-5	1.1E-4	1.4E-2
92	1.5E-2	6.3E-6	5.7E-5	1.1E-4	1.4E-2
93	1.5E-2	6.2E-6	5.7E-5	1.1E-4	1.4E-2
94	1.5E-2	6.1E-6	5.6E-5	1.1E-4	1.4E-2
95	1.5E-2	6.1E-6	5.5E-5	1.0E-4	1.3E-2
96	1.5E-2	6.0E-6	5.5E-5	1.0E-4	1.3E-2
97	1.5E-2	5.9E-6	5.4E-5	1.0E-4	1.3E-2
98	1.4E-2	5.9E-6	5.4E-5	1.0E-4	1.3E-2
99	1.4E-2	5.8E-6	5.3E-5	1.0E-4	1.3E-2
100	1.4E-2	5.7E-6	5.2E-5	1.0E-4	1.3E-2
110	1.4E-2	5.1E-6	4.7E-5	9.2E-5	1.3E-2
120	1.3E-2	4.6E-6	4.2E-5	8.4E-5	1.2E-2
130	1.3E-2	4.1E-6	3.8E-5	7.8E-5	1.2E-2
140	1.2E-2	3.7E-6	3.4E-5	7.2E-5	1.1E-2
150	1.2E-2	3.4E-6	3.1E-5	6.7E-5	1.1E-2
160	1.2E-2	3.0E-6	2.8E-5	6.2E-5	1.1E-2
170	1.1E-2	2.7E-6	2.5E-5	5.8E-5	1.0E-2
180	1.1E-2	2.5E-6	2.2E-5	5.4E-5	1.0E-2
190	1.1E-2	2.2E-6	2.0E-5	5.1E-5	9.7E-3
200	1.1E-2	2.0E-6	1.8E-5	4.8E-5	9.5E-3
210	1.0E-2	1.8E-6	1.7E-5	4.5E-5	9.3E-3
220	1.0E-2	1.6E-6	1.5E-5	4.3E-5	9.1E-3
230	1.0E-2	1.5E-6	1.4E-5	4.1E-5	8.9E-3
240	9.9E-3	1.4E-6	1.2E-5	3.9E-5	8.8E-3
250	9.7E-3	1.2E-6	1.1E-5	3.7E-5	8.6E-3
260	9.6E-3	1.1E-6	1.0E-5	3.5E-5	8.5E-3
270	9.4E-3	1.0E-6	9.4E-6	3.4E-5	8.4E-3
280	9.3E-3	9.5E-7	8.6E-6	3.3E-5	8.3E-3
290	9.2E-3	8.7E-7	7.9E-6	3.1E-5	8.2E-3
300	9.1E-3	8.0E-7	7.3E-6	3.0E-5	8.1E-3
310	9.0E-3	7.4E-7	6.8E-6	3.0E-5	8.0E-3
320	8.9E-3	6.9E-7	6.3E-6	2.9E-5	7.9E-3
330	8.8E-3	6.4E-7	5.8E-6	2.8E-5	7.8E-3
340	8.8E-3	6.0E-7	5.4E-6	2.7E-5	7.8E-3
350	8.7E-3	5.6E-7	5.1E-6	2.7E-5	7.7E-3
360	8.6E-3	5.2E-7	4.7E-6	2.6E-5	7.6E-3
365	8.6E-3	5.1E-7	4.6E-6	2.6E-5	7.6E-3
370	8.6E-3	4.9E-7	4.5E-6	2.5E-5	7.6E-3
380	8.5E-3	4.6E-7	4.2E-6	2.5E-5	7.5E-3
390	8.4E-3	4.4E-7	4.0E-6	2.5E-5	7.5E-3
400	8.4E-3	4.1E-7	3.8E-6	2.4E-5	7.4E-3
410	8.3E-3	3.9E-7	3.6E-6	2.4E-5	7.4E-3
420	8.3E-3	3.8E-7	3.4E-6	2.3E-5	7.3E-3
430	8.2E-3	3.6E-7	3.3E-6	2.3E-5	7.3E-3
440	8.2E-3	3.4E-7	3.1E-6	2.3E-5	7.2E-3
450	8.1E-3	3.3E-7	3.0E-6	2.2E-5	7.2E-3
460	8.1E-3	3.2E-7	2.9E-6	2.2E-5	7.1E-3
470	8.0E-3	3.1E-7	2.8E-6	2.2E-5	7.1E-3
480	8.0E-3	3.0E-7	2.7E-6	2.2E-5	7.1E-3
490	7.9E-3	2.9E-7	2.6E-6	2.2E-5	7.0E-3
500	7.9E-3	2.8E-7	2.5E-6	2.1E-5	7.0E-3
510	7.9E-3	2.7E-7	2.5E-6	2.1E-5	6.9E-3
520	7.8E-3	2.7E-7	2.4E-6	2.1E-5	6.9E-3
530	7.8E-3	2.6E-7	2.4E-6	2.1E-5	6.9E-3
540	7.7E-3	2.6E-7	2.3E-6	2.1E-5	6.8E-3
550	7.7E-3	2.5E-7	2.3E-6	2.0E-5	6.8E-3
560	7.7E-3	2.5E-7	2.2E-6	2.0E-5	6.8E-3
570	7.6E-3	2.4E-7	2.2E-6	2.0E-5	6.7E-3
580	7.6E-3	2.4E-7	2.1E-6	2.0E-5	6.7E-3
590	7.5E-3	2.3E-7	2.1E-6	2.0E-5	6.7E-3
600	7.5E-3	2.3E-7	2.1E-6	2.0E-5	6.6E-3
610	7.5E-3	2.3E-7	2.1E-6	2.0E-5	6.6E-3
620	7.4E-3	2.2E-7	2.0E-6	1.9E-5	6.6E-3
630	7.4E-3	2.2E-7	2.0E-6	1.9E-5	6.5E-3
640	7.4E-3	2.2E-7	2.0E-6	1.9E-5	6.5E-3
650	7.3E-3	2.2E-7	2.0E-6	1.9E-5	6.5E-3
660	7.3E-3	2.1E-7	1.9E-6	1.9E-5	6.5E-3
670	7.3E-3	2.1E-7	1.9E-6	1.9E-5	6.4E-3
680	7.2E-3	2.1E-7	1.9E-6	1.9E-5	6.4E-3
690	7.2E-3	2.1E-7	1.9E-6	1.9E-5	6.4E-3
700	7.2E-3	2.1E-7	1.9E-6	1.8E-5	6.3E-3
710	7.1E-3	2.0E-7	1.8E-6	1.8E-5	6.3E-3
720	7.1E-3	2.0E-7	1.8E-6	1.8E-5	6.3E-3
730	7.1E-3	2.0E-7	1.8E-6	1.8E-5	6.2E-3
740	7.0E-3	2.0E-7	1.8E-6	1.8E-5	6.2E-3
750	7.0E-3	2.0E-7	1.8E-6	1.8E-5	6.2E-3
760	7.0E-3	2.0E-7	1.8E-6	1.8E-5	6.2E-3
770	6.9E-3	2.0E-7	1.8E-6	1.8E-5	6.1E-3
780	6.9E-3	1.9E-7	1.7E-6	1.8E-5	6.1E-3
790	6.9E-3	1.9E-7	1.7E-6	1.8E-5	6.1E-3
800	6.8E-3	1.9E-7	1.7E-6	1.7E-5	6.1E-3
810	6.8E-3	1.9E-7	1.7E-6	1.7E-5	6.0E-3
820	6.8E-3	1.9E-7	1.7E-6	1.7E-5	6.0E-3
830	6.7E-3	1.9E-7	1.7E-6	1.7E-5	6.0E-3
840	6.7E-3	1.9E-7	1.7E-6	1.7E-5	5.9E-3
850	6.7E-3	1.9E-7	1.7E-6	1.7E-5	5.9E-3
860	6.6E-3	1.8E-7	1.7E-6	1.7E-5	5.9E-3
870	6.6E-3	1.8E-7	1.6E-6	1.7E-5	5.9E-3
880	6.6E-3	1.8E-7	1.6E-6	1.7E-5	5.8E-3
890	6.6E-3	1.8E-7	1.6E-6	1.7E-5	5.8E-3
900	6.5E-3	1.8E-7	1.6E-6	1.7E-5	5.8E-3
910	6.5E-3	1.8E-7	1.6E-6	1.6E-5	5.8E-3
920	6.5E-3	1.8E-7	1.6E-6	1.6E-5	5.7E-3
930	6.4E-3	1.8E-7	1.6E-6	1.6E-5	5.7E-3
940	6.4E-3	1.8E-7	1.6E-6	1.6E-5	5.7E-3
950	6.4E-3	1.7E-7	1.6E-6	1.6E-5	5.7E-3
960	6.3E-3	1.7E-7	1.6E-6	1.6E-5	5.6E-3
970	6.3E-3	1.7E-7	1.5E-6	1.6E-5	5.6E-3
980	6.3E-3	1.7E-7	1.5E-6	1.6E-5	5.6E-3
990	6.3E-3	1.7E-7	1.5E-6	1.6E-5	5.6E-3
1000	6.2E-3	1.7E-7	1.5E-6	1.6E-5	5.5E-3
1010	6.2E-3	1.7E-7	1.5E-6	1.6E-5	5.5E-3
1020	6.2E-3	1.7E-7	1.5E-6	1.5E-5	5.5E-3
1030	6.1E-3	1.7E-7	1.5E-6	1.5E-5	5.5E-3
1040	6.1E-3	1.6E-7	1.5E-6	1.5E-5	5.4E-3
1050	6.1E-3	1.6E-7	1.5E-6	1.5E-5	5.4E-3
1060	6.1E-3	1.6E-7	1.5E-6	1.5E-5	5.4E-3
1070	6.0E-3	1.6E-7	1.5E-6	1.5E-5	5.4E-3
1080	6.0E-3	1.6E-7	1.5E-6	1.5E-5	5.3E-3
1090	6.0E-3	1.6E-7	1.4E-6	1.5E-5	5.3E-3
1095	6.0E-3	1.6E-7	1.4E-6	1.5E-5	5.3E-3
1100	6.0E-3	1.6E-7	1.4E-6	1.5E-5	5.3E-3
1200	5.7E-3	1.5E-7	1.4E-6	1.4E-5	5.1E-3
1300	5.5E-3	1.4E-7	1.3E-6	1.3E-5	4.9E-3
1400	5.2E-3	1.3E-7	1.2E-6	1.3E-5	4.7E-3
1500	5.0E-3	1.3E-7	1.1E-6	1.2E-5	4.5E-3
1600	4.8E-3	1.2E-7	1.1E-6	1.1E-5	4.3E-3
1700	4.6E-3	1.1E-7	1.0E-6	1.1E-5	4.1E-3
1800	4.4E-3	1.1E-7	9.6E-7	1.0E-5	3.9E-3
1900	4.2E-3	1.0E-7	9.1E-7	9.5E-6	3.8E-3
2000	4.0E-3	9.5E-8	8.6E-7	9.0E-6	3.6E-3
2100	3.9E-3	9.0E-8	8.1E-7	8.5E-6	3.5E-3
2200	3.7E-3	8.5E-8	7.6E-7	8.1E-6	3.4E-3
2300	3.6E-3	8.0E-8	7.2E-7	7.6E-6	3.2E-3
2400	3.4E-3	7.6E-8	6.8E-7	7.2E-6	3.1E-3
2500	3.3E-3	7.2E-8	6.5E-7	6.9E-6	3.0E-3
2600	3.2E-3	6.8E-8	6.1E-7	6.5E-6	2.9E-3
2700	3.0E-3	6.4E-8	5.8E-7	6.1E-6	2.8E-3
2800	2.9E-3	6.1E-8	5.5E-7	5.8E-6	2.7E-3
2900	2.8E-3	5.8E-8	5.2E-7	5.5E-6	2.6E-3
3000	2.7E-3	5.5E-8	4.9E-7	5.2E-6	2.5E-3
3100	2.6E-3	5.2E-8	4.7E-7	4.9E-6	2.4E-3
3200	2.5E-3	4.9E-8	4.4E-7	4.7E-6	2.3E-3
3300	2.4E-3	4.7E-8	4.2E-7	4.4E-6	2.2E-3
3400	2.3E-3	4.4E-8	4.0E-7	4.2E-6	2.1E-3
3500	2.2E-3	4.2E-8	3.8E-7	4.0E-6	2.1E-3
3600	2.2E-3	4.0E-8	3.6E-7	3.8E-6	2.0E-3
3650	2.1E-3	3.9E-8	3.5E-7	3.7E-6	2.0E-3
4000	1.9E-3	3.3E-8	2.9E-7	3.0E-6	1.7E-3
5000	1.3E-3	2.0E-8	1.8E-7	1.8E-6	1.3E-3
6000	9.7E-4	1.3E-8	1.1E-7	1.0E-6	9.2E-4
7000	7.1E-4	8.4E-9	7.5E-8	6.2E-7	6.9E-4
8000	5.3E-4	5.7E-9	5.1E-8	3.7E-7	5.2E-4
9000	4.0E-4	4.0E-9	3.6E-8	2.3E-7	3.9E-4
10000	3.0E-4	2.8E-9	2.6E-8	1.4E-7	3.0E-4
11000	2.3E-4	2.1E-9	1.9E-8	8.9E-8	2.3E-4
12000	1.8E-4	1.5E-9	1.4E-8	5.7E-8	1.8E-4
13000	1.4E-4	1.2E-9	1.0E-8	3.8E-8	1.3E-4
14000	1.0E-4	8.7E-10	7.8E-9	2.5E-8	1.0E-4
15000	8.0E-5	6.6E-10	6.0E-9	1.7E-8	7.9E-5
16000	6.1E-5	5.0E-10	4.5E-9	1.2E-8	6.1E-5
17000	4.7E-5	3.9E-10	3.5E-9	8.7E-9	4.7E-5
18000	3.6E-5	3.0E-10	2.7E-9	6.3E-9	3.6E-5
18250	3.4E-5	2.8E-10	2.5E-9	5.8E-9	3.4E-5
