Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified compounds, glass fragments, luminous paint, titanium tritide, zirconium tritide, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
6	1.4E-1	3.8E-3	4.4E-3	4.6E-3	4.6E-2
6.5	1.4E-1	-	-	3.9E-3	4.5E-2
7	1.4E-1	3.6E-3	1.6E-3	3.5E-3	4.5E-2
7.5	1.3E-1	-	-	3.2E-3	4.4E-2
8	1.3E-1	3.4E-3	9.1E-4	3.1E-3	4.4E-2
8.5	1.3E-1	-	-	2.9E-3	4.4E-2
9	1.2E-1	3.1E-3	6.9E-4	2.8E-3	4.3E-2
9.5	1.2E-1	-	-	2.6E-3	4.3E-2
10	1.2E-1	2.9E-3	5.9E-4	2.5E-3	4.3E-2
11	1.1E-1	2.8E-3	5.1E-4	2.3E-3	4.2E-2
12	1.1E-1	2.6E-3	4.6E-4	2.2E-3	4.1E-2
13	1.0E-1	2.4E-3	4.1E-4	2.0E-3	4.1E-2
14	9.8E-2	2.3E-3	3.7E-4	1.8E-3	4.1E-2
15	9.4E-2	2.1E-3	3.3E-4	1.7E-3	4.0E-2
16	9.0E-2	2.0E-3	3.0E-4	1.6E-3	4.0E-2
17	8.7E-2	1.9E-3	2.8E-4	1.5E-3	3.9E-2
18	8.4E-2	1.7E-3	2.5E-4	1.4E-3	3.9E-2
19	8.1E-2	1.6E-3	2.3E-4	1.3E-3	3.9E-2
20	7.8E-2	1.5E-3	2.2E-4	1.2E-3	3.8E-2
21	7.5E-2	1.4E-3	2.0E-4	1.1E-3	3.8E-2
22	7.2E-2	1.3E-3	1.9E-4	1.1E-3	3.8E-2
23	7.0E-2	1.3E-3	1.8E-4	1.0E-3	3.7E-2
24	6.8E-2	1.2E-3	1.7E-4	9.5E-4	3.7E-2
25	6.6E-2	1.1E-3	1.6E-4	9.0E-4	3.7E-2
26	6.4E-2	1.0E-3	1.5E-4	8.5E-4	3.6E-2
27	6.2E-2	9.8E-4	1.4E-4	8.0E-4	3.6E-2
28	6.0E-2	9.2E-4	1.4E-4	7.6E-4	3.6E-2
29	5.8E-2	8.7E-4	1.3E-4	7.2E-4	3.5E-2
30	5.7E-2	8.2E-4	1.2E-4	6.8E-4	3.5E-2
31	5.5E-2	7.7E-4	1.2E-4	6.4E-4	3.5E-2
32	5.4E-2	7.2E-4	1.1E-4	6.1E-4	3.5E-2
33	5.3E-2	6.8E-4	1.1E-4	5.8E-4	3.4E-2
34	5.1E-2	6.4E-4	1.1E-4	5.5E-4	3.4E-2
35	5.0E-2	6.1E-4	1.0E-4	5.3E-4	3.4E-2
36	4.9E-2	5.7E-4	9.9E-5	5.0E-4	3.4E-2
37	4.8E-2	5.4E-4	9.6E-5	4.8E-4	3.3E-2
38	4.7E-2	5.1E-4	9.3E-5	4.6E-4	3.3E-2
39	4.6E-2	4.8E-4	9.0E-5	4.4E-4	3.3E-2
40	4.5E-2	4.6E-4	8.7E-5	4.2E-4	3.3E-2
41	4.4E-2	4.3E-4	8.5E-5	4.0E-4	3.2E-2
42	4.4E-2	4.1E-4	8.3E-5	3.9E-4	3.2E-2
43	4.3E-2	3.9E-4	8.1E-5	3.7E-4	3.2E-2
44	4.2E-2	3.7E-4	7.8E-5	3.6E-4	3.2E-2
45	4.1E-2	3.5E-4	7.7E-5	3.4E-4	3.1E-2
46	4.1E-2	3.4E-4	7.5E-5	3.3E-4	3.1E-2
47	4.0E-2	3.2E-4	7.3E-5	3.2E-4	3.1E-2
48	4.0E-2	3.0E-4	7.1E-5	3.1E-4	3.1E-2
49	3.9E-2	2.9E-4	7.0E-5	3.0E-4	3.1E-2
50	3.8E-2	2.8E-4	6.8E-5	2.9E-4	3.0E-2
51	3.8E-2	2.6E-4	6.7E-5	2.8E-4	3.0E-2
52	3.7E-2	2.5E-4	6.6E-5	2.7E-4	3.0E-2
53	3.7E-2	2.4E-4	6.5E-5	2.6E-4	3.0E-2
54	3.6E-2	2.3E-4	6.3E-5	2.5E-4	2.9E-2
55	3.6E-2	2.2E-4	6.2E-5	2.4E-4	2.9E-2
56	3.6E-2	2.1E-4	6.1E-5	2.4E-4	2.9E-2
57	3.5E-2	2.1E-4	6.0E-5	2.3E-4	2.9E-2
58	3.5E-2	2.0E-4	5.9E-5	2.3E-4	2.9E-2
59	3.4E-2	1.9E-4	5.8E-5	2.2E-4	2.8E-2
60	3.4E-2	1.8E-4	5.7E-5	2.1E-4	2.8E-2
61	3.4E-2	1.8E-4	5.6E-5	2.1E-4	2.8E-2
62	3.3E-2	1.7E-4	5.6E-5	2.0E-4	2.8E-2
63	3.3E-2	1.7E-4	5.5E-5	2.0E-4	2.8E-2
64	3.3E-2	1.6E-4	5.4E-5	1.9E-4	2.7E-2
65	3.2E-2	1.6E-4	5.3E-5	1.9E-4	2.7E-2
66	3.2E-2	1.5E-4	5.3E-5	1.9E-4	2.7E-2
67	3.2E-2	1.5E-4	5.2E-5	1.8E-4	2.7E-2
68	3.1E-2	1.4E-4	5.1E-5	1.8E-4	2.7E-2
69	3.1E-2	1.4E-4	5.1E-5	1.8E-4	2.6E-2
70	3.1E-2	1.3E-4	5.0E-5	1.7E-4	2.6E-2
71	3.0E-2	1.3E-4	4.9E-5	1.7E-4	2.6E-2
72	3.0E-2	1.3E-4	4.9E-5	1.7E-4	2.6E-2
73	3.0E-2	1.2E-4	4.8E-5	1.6E-4	2.6E-2
74	3.0E-2	1.2E-4	4.8E-5	1.6E-4	2.6E-2
75	2.9E-2	1.2E-4	4.7E-5	1.6E-4	2.5E-2
76	2.9E-2	1.2E-4	4.7E-5	1.6E-4	2.5E-2
77	2.9E-2	1.1E-4	4.6E-5	1.5E-4	2.5E-2
78	2.9E-2	1.1E-4	4.6E-5	1.5E-4	2.5E-2
79	2.8E-2	1.1E-4	4.5E-5	1.5E-4	2.5E-2
80	2.8E-2	1.1E-4	4.5E-5	1.5E-4	2.4E-2
81	2.8E-2	1.0E-4	4.4E-5	1.5E-4	2.4E-2
82	2.8E-2	1.0E-4	4.4E-5	1.4E-4	2.4E-2
83	2.7E-2	1.0E-4	4.3E-5	1.4E-4	2.4E-2
84	2.7E-2	9.9E-5	4.3E-5	1.4E-4	2.4E-2
85	2.7E-2	9.7E-5	4.2E-5	1.4E-4	2.4E-2
86	2.7E-2	9.5E-5	4.2E-5	1.4E-4	2.3E-2
87	2.7E-2	9.4E-5	4.2E-5	1.3E-4	2.3E-2
88	2.6E-2	9.2E-5	4.1E-5	1.3E-4	2.3E-2
89	2.6E-2	9.1E-5	4.1E-5	1.3E-4	2.3E-2
90	2.6E-2	9.0E-5	4.0E-5	1.3E-4	2.3E-2
91	2.6E-2	8.8E-5	4.0E-5	1.3E-4	2.3E-2
92	2.6E-2	8.7E-5	4.0E-5	1.3E-4	2.3E-2
93	2.5E-2	8.6E-5	3.9E-5	1.3E-4	2.2E-2
94	2.5E-2	8.5E-5	3.9E-5	1.2E-4	2.2E-2
95	2.5E-2	8.4E-5	3.9E-5	1.2E-4	2.2E-2
96	2.5E-2	8.3E-5	3.8E-5	1.2E-4	2.2E-2
97	2.5E-2	8.2E-5	3.8E-5	1.2E-4	2.2E-2
98	2.4E-2	8.1E-5	3.8E-5	1.2E-4	2.2E-2
99	2.4E-2	8.0E-5	3.7E-5	1.2E-4	2.1E-2
100	2.4E-2	7.9E-5	3.7E-5	1.2E-4	2.1E-2
110	2.2E-2	7.1E-5	3.4E-5	1.1E-4	2.0E-2
120	2.1E-2	6.5E-5	3.1E-5	9.8E-5	1.9E-2
130	1.9E-2	6.0E-5	2.9E-5	9.0E-5	1.7E-2
140	1.8E-2	5.5E-5	2.7E-5	8.3E-5	1.6E-2
150	1.7E-2	5.1E-5	2.4E-5	7.7E-5	1.5E-2
160	1.6E-2	4.8E-5	2.3E-5	7.1E-5	1.4E-2
170	1.5E-2	4.5E-5	2.1E-5	6.6E-5	1.3E-2
180	1.4E-2	4.1E-5	1.9E-5	6.1E-5	1.2E-2
190	1.3E-2	3.9E-5	1.8E-5	5.7E-5	1.1E-2
200	1.2E-2	3.6E-5	1.6E-5	5.3E-5	1.1E-2
210	1.1E-2	3.4E-5	1.5E-5	4.9E-5	1.0E-2
220	1.1E-2	3.1E-5	1.4E-5	4.5E-5	9.4E-3
230	9.9E-3	2.9E-5	1.3E-5	4.2E-5	8.8E-3
240	9.2E-3	2.7E-5	1.2E-5	3.9E-5	8.2E-3
250	8.6E-3	2.6E-5	1.1E-5	3.7E-5	7.7E-3
260	8.1E-3	2.4E-5	1.0E-5	3.4E-5	7.2E-3
270	7.6E-3	2.2E-5	9.4E-6	3.2E-5	6.7E-3
280	7.1E-3	2.1E-5	8.7E-6	3.0E-5	6.3E-3
290	6.7E-3	2.0E-5	8.0E-6	2.8E-5	5.9E-3
300	6.2E-3	1.8E-5	7.4E-6	2.6E-5	5.5E-3
310	5.9E-3	1.7E-5	6.9E-6	2.4E-5	5.2E-3
320	5.5E-3	1.6E-5	6.4E-6	2.2E-5	4.9E-3
330	5.2E-3	1.5E-5	5.9E-6	2.1E-5	4.6E-3
340	4.8E-3	1.4E-5	5.4E-6	2.0E-5	4.3E-3
350	4.5E-3	1.3E-5	5.0E-6	1.8E-5	4.0E-3
360	4.3E-3	1.2E-5	4.6E-6	1.7E-5	3.8E-3
365	4.1E-3	1.2E-5	4.5E-6	1.7E-5	3.6E-3
370	4.0E-3	1.2E-5	4.3E-6	1.6E-5	3.5E-3
380	3.8E-3	1.1E-5	4.0E-6	1.5E-5	3.3E-3
390	3.5E-3	1.0E-5	3.7E-6	1.4E-5	3.1E-3
400	3.3E-3	9.5E-6	3.4E-6	1.3E-5	2.9E-3
410	3.1E-3	9.0E-6	3.1E-6	1.2E-5	2.7E-3
420	2.9E-3	8.4E-6	2.9E-6	1.2E-5	2.6E-3
430	2.8E-3	7.9E-6	2.7E-6	1.1E-5	2.4E-3
440	2.6E-3	7.4E-6	2.5E-6	1.0E-5	2.3E-3
450	2.4E-3	7.0E-6	2.3E-6	9.5E-6	2.1E-3
460	2.3E-3	6.5E-6	2.1E-6	9.0E-6	2.0E-3
470	2.2E-3	6.2E-6	2.0E-6	8.4E-6	1.9E-3
480	2.0E-3	5.8E-6	1.8E-6	7.9E-6	1.8E-3
490	1.9E-3	5.4E-6	1.7E-6	7.5E-6	1.7E-3
500	1.8E-3	5.1E-6	1.6E-6	7.0E-6	1.6E-3
510	1.7E-3	4.8E-6	1.5E-6	6.6E-6	1.5E-3
520	1.6E-3	4.5E-6	1.3E-6	6.2E-6	1.4E-3
530	1.5E-3	4.3E-6	1.2E-6	5.9E-6	1.3E-3
540	1.4E-3	4.0E-6	1.2E-6	5.6E-6	1.2E-3
550	1.4E-3	3.8E-6	1.1E-6	5.2E-6	1.2E-3
560	1.3E-3	3.6E-6	9.9E-7	5.0E-6	1.1E-3
570	1.2E-3	3.4E-6	9.2E-7	4.7E-6	1.0E-3
580	1.1E-3	3.2E-6	8.5E-7	4.4E-6	9.7E-4
590	1.1E-3	3.0E-6	7.9E-7	4.2E-6	9.2E-4
600	1.0E-3	2.8E-6	7.3E-7	4.0E-6	8.6E-4
610	9.6E-4	2.6E-6	6.8E-7	3.8E-6	8.1E-4
620	9.1E-4	2.5E-6	6.3E-7	3.6E-6	7.7E-4
630	8.6E-4	2.4E-6	5.9E-7	3.4E-6	7.2E-4
640	8.1E-4	2.2E-6	5.4E-7	3.2E-6	6.8E-4
650	7.7E-4	2.1E-6	5.0E-7	3.1E-6	6.4E-4
660	7.3E-4	2.0E-6	4.7E-7	2.9E-6	6.1E-4
670	6.9E-4	1.9E-6	4.4E-7	2.8E-6	5.7E-4
680	6.5E-4	1.8E-6	4.0E-7	2.6E-6	5.4E-4
690	6.2E-4	1.7E-6	3.8E-7	2.5E-6	5.1E-4
700	5.8E-4	1.6E-6	3.5E-7	2.4E-6	4.8E-4
710	5.5E-4	1.5E-6	3.2E-7	2.3E-6	4.6E-4
720	5.2E-4	1.4E-6	3.0E-7	2.2E-6	4.3E-4
730	5.0E-4	1.3E-6	2.8E-7	2.1E-6	4.1E-4
740	4.7E-4	1.3E-6	2.6E-7	2.0E-6	3.8E-4
750	4.5E-4	1.2E-6	2.4E-7	1.9E-6	3.6E-4
760	4.2E-4	1.1E-6	2.3E-7	1.8E-6	3.4E-4
770	4.0E-4	1.1E-6	2.1E-7	1.7E-6	3.2E-4
780	3.8E-4	1.0E-6	2.0E-7	1.7E-6	3.1E-4
790	3.6E-4	9.5E-7	1.8E-7	1.6E-6	2.9E-4
800	3.4E-4	9.0E-7	1.7E-7	1.5E-6	2.7E-4
810	3.3E-4	8.5E-7	1.6E-7	1.5E-6	2.6E-4
820	3.1E-4	8.0E-7	1.5E-7	1.4E-6	2.4E-4
830	2.9E-4	7.6E-7	1.4E-7	1.3E-6	2.3E-4
840	2.8E-4	7.2E-7	1.3E-7	1.3E-6	2.2E-4
850	2.7E-4	6.8E-7	1.2E-7	1.2E-6	2.1E-4
860	2.5E-4	6.5E-7	1.1E-7	1.2E-6	2.0E-4
870	2.4E-4	6.1E-7	1.0E-7	1.1E-6	1.9E-4
880	2.3E-4	5.8E-7	9.6E-8	1.1E-6	1.8E-4
890	2.2E-4	5.5E-7	9.0E-8	1.1E-6	1.7E-4
900	2.1E-4	5.2E-7	8.4E-8	1.0E-6	1.6E-4
910	2.0E-4	5.0E-7	7.8E-8	9.9E-7	1.5E-4
920	1.9E-4	4.7E-7	7.3E-8	9.5E-7	1.4E-4
930	1.8E-4	4.5E-7	6.8E-8	9.2E-7	1.3E-4
940	1.7E-4	4.2E-7	6.4E-8	8.9E-7	1.3E-4
950	1.6E-4	4.0E-7	6.0E-8	8.6E-7	1.2E-4
960	1.5E-4	3.8E-7	5.6E-8	8.3E-7	1.1E-4
970	1.5E-4	3.6E-7	5.2E-8	8.0E-7	1.1E-4
980	1.4E-4	3.4E-7	4.9E-8	7.7E-7	1.0E-4
990	1.3E-4	3.3E-7	4.6E-8	7.5E-7	9.6E-5
1000	1.3E-4	3.1E-7	4.3E-8	7.2E-7	9.1E-5
1010	1.2E-4	2.9E-7	4.0E-8	7.0E-7	8.6E-5
1020	1.2E-4	2.8E-7	3.8E-8	6.8E-7	8.2E-5
1030	1.1E-4	2.7E-7	3.5E-8	6.6E-7	7.7E-5
1040	1.1E-4	2.5E-7	3.3E-8	6.3E-7	7.3E-5
1050	1.0E-4	2.4E-7	3.1E-8	6.1E-7	6.9E-5
1060	9.7E-5	2.3E-7	2.9E-8	6.0E-7	6.6E-5
1070	9.2E-5	2.2E-7	2.7E-8	5.8E-7	6.2E-5
1080	8.8E-5	2.1E-7	2.6E-8	5.6E-7	5.9E-5
1090	8.4E-5	2.0E-7	2.4E-8	5.4E-7	5.6E-5
1095	8.2E-5	1.9E-7	2.3E-8	5.4E-7	5.4E-5
1100	8.1E-5	1.9E-7	2.3E-8	5.3E-7	5.3E-5
1200	5.2E-5	1.1E-7	1.2E-8	4.0E-7	3.1E-5
1300	3.5E-5	7.1E-8	7.0E-9	3.1E-7	1.8E-5
1400	2.4E-5	4.6E-8	4.1E-9	2.4E-7	1.1E-5
1500	1.7E-5	3.0E-8	2.5E-9	1.9E-7	6.5E-6
1600	1.2E-5	2.0E-8	1.6E-9	1.5E-7	3.9E-6
1700	9.0E-6	1.4E-8	1.1E-9	1.2E-7	2.3E-6
1800	6.7E-6	9.6E-9	7.3E-10	9.7E-8	1.4E-6
1900	5.2E-6	6.9E-9	5.2E-10	7.8E-8	8.4E-7
2000	4.0E-6	5.1E-9	3.8E-10	6.3E-8	5.1E-7
2100	3.2E-6	3.8E-9	2.8E-10	5.1E-8	3.1E-7
2200	2.5E-6	2.9E-9	2.2E-10	4.2E-8	1.9E-7
2300	2.0E-6	2.3E-9	1.7E-10	3.4E-8	1.2E-7
2400	1.6E-6	1.8E-9	1.3E-10	2.7E-8	7.3E-8
2500	1.3E-6	1.4E-9	1.0E-10	2.2E-8	4.6E-8
2600	1.0E-6	1.1E-9	-	1.8E-8	3.0E-8
2700	8.4E-7	9.0E-10	-	1.5E-8	2.0E-8
2800	6.8E-7	7.3E-10	-	1.2E-8	1.3E-8
2900	5.5E-7	5.9E-10	-	9.8E-9	9.0E-9
3000	4.5E-7	4.8E-10	-	8.0E-9	6.4E-9
3100	3.7E-7	3.9E-10	-	6.5E-9	4.6E-9
3200	3.0E-7	3.1E-10	-	5.3E-9	3.3E-9
3300	2.4E-7	2.5E-10	-	4.3E-9	2.5E-9
3400	2.0E-7	2.1E-10	-	3.5E-9	1.9E-9
3500	1.6E-7	1.7E-10	-	2.9E-9	1.5E-9
3600	1.3E-7	1.4E-10	-	2.3E-9	1.2E-9
3650	1.2E-7	1.2E-10	-	2.1E-9	9.5E-10
4000	5.8E-8	-	-	1.0E-9	4.7E-10
5000	7.4E-9	-	-	1.3E-10	-
6000	9.5E-10	-	-	-	-
7000	1.2E-10	-	-	-	-
