Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type M, Oxide and all unspecified forms, fA=0.18
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
51	7.9E-2	5.5E-4	1.8E-4	6.6E-4	3.0E-2	2.6E-2
52	7.8E-2	5.5E-4	1.8E-4	6.5E-4	3.0E-2	2.6E-2
53	7.7E-2	5.4E-4	1.7E-4	6.5E-4	3.0E-2	2.6E-2
54	7.6E-2	5.4E-4	1.7E-4	6.4E-4	3.0E-2	2.5E-2
55	7.6E-2	5.3E-4	1.7E-4	6.4E-4	3.0E-2	2.5E-2
56	7.5E-2	5.3E-4	1.7E-4	6.3E-4	2.9E-2	2.4E-2
57	7.4E-2	5.2E-4	1.6E-4	6.3E-4	2.9E-2	2.4E-2
58	7.4E-2	5.2E-4	1.6E-4	6.2E-4	2.9E-2	2.4E-2
59	7.3E-2	5.1E-4	1.6E-4	6.1E-4	2.9E-2	2.3E-2
60	7.2E-2	5.1E-4	1.6E-4	6.1E-4	2.9E-2	2.3E-2
61	7.2E-2	5.1E-4	1.6E-4	6.0E-4	2.8E-2	2.3E-2
62	7.1E-2	5.0E-4	1.5E-4	6.0E-4	2.8E-2	2.2E-2
63	7.0E-2	5.0E-4	1.5E-4	5.9E-4	2.8E-2	2.2E-2
64	7.0E-2	4.9E-4	1.5E-4	5.9E-4	2.8E-2	2.2E-2
65	6.9E-2	4.9E-4	1.5E-4	5.8E-4	2.8E-2	2.2E-2
66	6.8E-2	4.8E-4	1.5E-4	5.8E-4	2.7E-2	2.1E-2
67	6.8E-2	4.8E-4	1.5E-4	5.7E-4	2.7E-2	2.1E-2
68	6.7E-2	4.8E-4	1.4E-4	5.7E-4	2.7E-2	2.1E-2
69	6.7E-2	4.7E-4	1.4E-4	5.6E-4	2.7E-2	2.0E-2
70	6.6E-2	4.7E-4	1.4E-4	5.6E-4	2.7E-2	2.0E-2
71	6.5E-2	4.6E-4	1.4E-4	5.5E-4	2.6E-2	2.0E-2
72	6.5E-2	4.6E-4	1.4E-4	5.5E-4	2.6E-2	2.0E-2
73	6.4E-2	4.5E-4	1.4E-4	5.4E-4	2.6E-2	1.9E-2
74	6.4E-2	4.5E-4	1.3E-4	5.4E-4	2.6E-2	1.9E-2
75	6.3E-2	4.5E-4	1.3E-4	5.3E-4	2.6E-2	1.9E-2
76	6.2E-2	4.4E-4	1.3E-4	5.3E-4	2.6E-2	1.8E-2
77	6.2E-2	4.4E-4	1.3E-4	5.2E-4	2.5E-2	1.8E-2
78	6.1E-2	4.3E-4	1.3E-4	5.2E-4	2.5E-2	1.8E-2
79	6.1E-2	4.3E-4	1.3E-4	5.1E-4	2.5E-2	1.8E-2
80	6.0E-2	4.3E-4	1.2E-4	5.1E-4	2.5E-2	1.7E-2
81	6.0E-2	4.2E-4	1.2E-4	5.0E-4	2.5E-2	1.7E-2
82	5.9E-2	4.2E-4	1.2E-4	5.0E-4	2.5E-2	1.7E-2
83	5.9E-2	4.2E-4	1.2E-4	4.9E-4	2.4E-2	1.7E-2
84	5.8E-2	4.1E-4	1.2E-4	4.9E-4	2.4E-2	1.7E-2
85	5.8E-2	4.1E-4	1.2E-4	4.8E-4	2.4E-2	1.6E-2
86	5.7E-2	4.0E-4	1.2E-4	4.8E-4	2.4E-2	1.6E-2
87	5.7E-2	4.0E-4	1.1E-4	4.8E-4	2.4E-2	1.6E-2
88	5.6E-2	4.0E-4	1.1E-4	4.7E-4	2.4E-2	1.6E-2
89	5.6E-2	3.9E-4	1.1E-4	4.7E-4	2.3E-2	1.5E-2
90	5.5E-2	3.9E-4	1.1E-4	4.6E-4	2.3E-2	1.5E-2
91	5.5E-2	3.9E-4	1.1E-4	4.6E-4	2.3E-2	1.5E-2
92	5.4E-2	3.8E-4	1.1E-4	4.5E-4	2.3E-2	1.5E-2
93	5.4E-2	3.8E-4	1.1E-4	4.5E-4	2.3E-2	1.5E-2
94	5.3E-2	3.8E-4	1.1E-4	4.4E-4	2.3E-2	1.4E-2
95	5.3E-2	3.7E-4	1.0E-4	4.4E-4	2.2E-2	1.4E-2
96	5.2E-2	3.7E-4	1.0E-4	4.4E-4	2.2E-2	1.4E-2
97	5.2E-2	3.7E-4	1.0E-4	4.3E-4	2.2E-2	1.4E-2
98	5.1E-2	3.6E-4	1.0E-4	4.3E-4	2.2E-2	1.4E-2
99	5.1E-2	3.6E-4	9.9E-5	4.2E-4	2.2E-2	1.4E-2
100	5.0E-2	3.6E-4	9.8E-5	4.2E-4	2.2E-2	1.3E-2
110	4.6E-2	3.2E-4	8.8E-5	3.8E-4	2.0E-2	1.2E-2
120	4.2E-2	3.0E-4	7.8E-5	3.5E-4	1.9E-2	1.0E-2
130	3.9E-2	2.7E-4	7.0E-5	3.2E-4	1.8E-2	9.1E-3
140	3.5E-2	2.4E-4	6.3E-5	2.9E-4	1.7E-2	8.0E-3
150	3.2E-2	2.2E-4	5.7E-5	2.6E-4	1.5E-2	7.1E-3
160	3.0E-2	2.0E-4	5.1E-5	2.4E-4	1.4E-2	6.3E-3
170	2.7E-2	1.9E-4	4.6E-5	2.2E-4	1.4E-2	5.6E-3
180	2.5E-2	1.7E-4	4.2E-5	2.0E-4	1.3E-2	5.0E-3
190	2.3E-2	1.5E-4	3.8E-5	1.8E-4	1.2E-2	4.5E-3
200	2.1E-2	1.4E-4	3.4E-5	1.6E-4	1.1E-2	4.0E-3
210	2.0E-2	1.3E-4	3.1E-5	1.5E-4	1.0E-2	3.6E-3
220	1.8E-2	1.2E-4	2.8E-5	1.3E-4	9.7E-3	3.3E-3
230	1.7E-2	1.1E-4	2.6E-5	1.2E-4	9.1E-3	3.0E-3
240	1.5E-2	9.8E-5	2.4E-5	1.1E-4	8.5E-3	2.7E-3
250	1.4E-2	8.9E-5	2.2E-5	1.0E-4	8.0E-3	2.4E-3
260	1.3E-2	8.2E-5	2.0E-5	9.3E-5	7.5E-3	2.2E-3
270	1.2E-2	7.5E-5	1.8E-5	8.5E-5	7.0E-3	2.0E-3
280	1.1E-2	6.9E-5	1.7E-5	7.8E-5	6.6E-3	1.8E-3
290	1.1E-2	6.3E-5	1.5E-5	7.2E-5	6.2E-3	1.7E-3
300	9.9E-3	5.8E-5	1.4E-5	6.6E-5	5.8E-3	1.6E-3
310	9.2E-3	5.4E-5	1.3E-5	6.0E-5	5.5E-3	1.4E-3
320	8.5E-3	4.9E-5	1.2E-5	5.5E-5	5.1E-3	1.3E-3
330	7.9E-3	4.5E-5	1.1E-5	5.1E-5	4.8E-3	1.2E-3
340	7.4E-3	4.2E-5	1.0E-5	4.7E-5	4.5E-3	1.1E-3
350	6.9E-3	3.9E-5	9.4E-6	4.3E-5	4.2E-3	1.0E-3
360	6.4E-3	3.6E-5	8.7E-6	4.0E-5	4.0E-3	9.6E-4
365	6.2E-3	3.4E-5	8.4E-6	3.8E-5	3.9E-3	9.2E-4
370	6.0E-3	3.3E-5	8.1E-6	3.6E-5	3.7E-3	8.9E-4
380	5.6E-3	3.1E-5	7.5E-6	3.4E-5	3.5E-3	8.3E-4
390	5.3E-3	2.8E-5	6.9E-6	3.1E-5	3.3E-3	7.7E-4
400	4.9E-3	2.6E-5	6.4E-6	2.9E-5	3.1E-3	7.1E-4
410	4.6E-3	2.5E-5	5.9E-6	2.7E-5	2.9E-3	6.7E-4
420	4.3E-3	2.3E-5	5.5E-6	2.5E-5	2.8E-3	6.2E-4
430	4.0E-3	2.1E-5	5.1E-6	2.3E-5	2.6E-3	5.8E-4
440	3.8E-3	2.0E-5	4.8E-6	2.1E-5	2.4E-3	5.4E-4
450	3.5E-3	1.8E-5	4.4E-6	2.0E-5	2.3E-3	5.1E-4
460	3.3E-3	1.7E-5	4.1E-6	1.8E-5	2.2E-3	4.7E-4
470	3.1E-3	1.6E-5	3.8E-6	1.7E-5	2.0E-3	4.4E-4
480	2.9E-3	1.5E-5	3.6E-6	1.6E-5	1.9E-3	4.1E-4
490	2.7E-3	1.4E-5	3.3E-6	1.5E-5	1.8E-3	3.9E-4
500	2.6E-3	1.3E-5	3.1E-6	1.4E-5	1.7E-3	3.6E-4
510	2.4E-3	1.2E-5	2.9E-6	1.3E-5	1.6E-3	3.4E-4
520	2.3E-3	1.1E-5	2.7E-6	1.2E-5	1.5E-3	3.2E-4
530	2.1E-3	1.1E-5	2.5E-6	1.1E-5	1.4E-3	3.0E-4
540	2.0E-3	1.0E-5	2.3E-6	1.0E-5	1.3E-3	2.8E-4
550	1.9E-3	9.4E-6	2.2E-6	9.6E-6	1.3E-3	2.6E-4
560	1.8E-3	8.8E-6	2.0E-6	9.0E-6	1.2E-3	2.5E-4
570	1.7E-3	8.3E-6	1.9E-6	8.4E-6	1.1E-3	2.3E-4
580	1.6E-3	7.7E-6	1.8E-6	7.8E-6	1.1E-3	2.2E-4
590	1.5E-3	7.3E-6	1.6E-6	7.3E-6	1.0E-3	2.1E-4
600	1.4E-3	6.8E-6	1.5E-6	6.9E-6	9.5E-4	1.9E-4
610	1.3E-3	6.4E-6	1.4E-6	6.4E-6	8.9E-4	1.8E-4
620	1.3E-3	6.0E-6	1.3E-6	6.0E-6	8.4E-4	1.7E-4
630	1.2E-3	5.7E-6	1.3E-6	5.6E-6	8.0E-4	1.6E-4
640	1.1E-3	5.3E-6	1.2E-6	5.3E-6	7.5E-4	1.5E-4
650	1.1E-3	5.0E-6	1.1E-6	4.9E-6	7.1E-4	1.4E-4
660	9.9E-4	4.7E-6	1.0E-6	4.6E-6	6.7E-4	1.4E-4
670	9.4E-4	4.5E-6	9.6E-7	4.3E-6	6.4E-4	1.3E-4
680	8.8E-4	4.2E-6	9.0E-7	4.1E-6	6.0E-4	1.2E-4
690	8.4E-4	4.0E-6	8.4E-7	3.8E-6	5.7E-4	1.1E-4
700	7.9E-4	3.7E-6	7.9E-7	3.6E-6	5.4E-4	1.1E-4
710	7.5E-4	3.5E-6	7.4E-7	3.4E-6	5.1E-4	1.0E-4
720	7.0E-4	3.3E-6	6.9E-7	3.2E-6	4.8E-4	9.6E-5
730	6.7E-4	3.1E-6	6.5E-7	3.0E-6	4.5E-4	9.0E-5
740	6.3E-4	2.9E-6	6.1E-7	2.8E-6	4.3E-4	8.5E-5
750	5.9E-4	2.8E-6	5.7E-7	2.6E-6	4.1E-4	8.0E-5
760	5.6E-4	2.6E-6	5.3E-7	2.5E-6	3.8E-4	7.6E-5
770	5.3E-4	2.5E-6	5.0E-7	2.3E-6	3.6E-4	7.2E-5
780	5.0E-4	2.3E-6	4.7E-7	2.2E-6	3.4E-4	6.8E-5
790	4.8E-4	2.2E-6	4.4E-7	2.1E-6	3.3E-4	6.4E-5
800	4.5E-4	2.1E-6	4.1E-7	1.9E-6	3.1E-4	6.1E-5
810	4.3E-4	2.0E-6	3.9E-7	1.8E-6	2.9E-4	5.7E-5
820	4.0E-4	1.9E-6	3.6E-7	1.7E-6	2.8E-4	5.4E-5
830	3.8E-4	1.8E-6	3.4E-7	1.6E-6	2.6E-4	5.1E-5
840	3.6E-4	1.7E-6	3.2E-7	1.5E-6	2.5E-4	4.8E-5
850	3.4E-4	1.6E-6	3.0E-7	1.4E-6	2.4E-4	4.6E-5
860	3.2E-4	1.5E-6	2.8E-7	1.4E-6	2.2E-4	4.3E-5
870	3.1E-4	1.4E-6	2.7E-7	1.3E-6	2.1E-4	4.1E-5
880	2.9E-4	1.3E-6	2.5E-7	1.2E-6	2.0E-4	3.9E-5
890	2.7E-4	1.3E-6	2.4E-7	1.1E-6	1.9E-4	3.7E-5
900	2.6E-4	1.2E-6	2.2E-7	1.1E-6	1.8E-4	3.5E-5
910	2.5E-4	1.1E-6	2.1E-7	1.0E-6	1.7E-4	3.3E-5
920	2.3E-4	1.1E-6	2.0E-7	9.6E-7	1.6E-4	3.1E-5
930	2.2E-4	1.0E-6	1.9E-7	9.1E-7	1.5E-4	2.9E-5
940	2.1E-4	9.6E-7	1.7E-7	8.6E-7	1.5E-4	2.8E-5
950	2.0E-4	9.0E-7	1.6E-7	8.1E-7	1.4E-4	2.6E-5
960	1.9E-4	8.6E-7	1.5E-7	7.7E-7	1.3E-4	2.5E-5
970	1.8E-4	8.1E-7	1.5E-7	7.2E-7	1.2E-4	2.4E-5
980	1.7E-4	7.7E-7	1.4E-7	6.8E-7	1.2E-4	2.2E-5
990	1.6E-4	7.3E-7	1.3E-7	6.5E-7	1.1E-4	2.1E-5
1000	1.5E-4	6.9E-7	1.2E-7	6.1E-7	1.1E-4	2.0E-5
1010	1.4E-4	6.5E-7	1.1E-7	5.8E-7	1.0E-4	1.9E-5
1020	1.4E-4	6.2E-7	1.1E-7	5.5E-7	9.5E-5	1.8E-5
1030	1.3E-4	5.9E-7	1.0E-7	5.2E-7	9.0E-5	1.7E-5
1040	1.2E-4	5.6E-7	9.6E-8	4.9E-7	8.6E-5	1.6E-5
1050	1.2E-4	5.3E-7	9.1E-8	4.6E-7	8.1E-5	1.5E-5
1060	1.1E-4	5.0E-7	8.6E-8	4.4E-7	7.7E-5	1.5E-5
1070	1.1E-4	4.7E-7	8.1E-8	4.1E-7	7.3E-5	1.4E-5
1080	1.0E-4	4.5E-7	7.6E-8	3.9E-7	6.9E-5	1.3E-5
1090	9.5E-5	4.3E-7	7.2E-8	3.7E-7	6.6E-5	1.2E-5
1095	9.2E-5	4.1E-7	7.0E-8	3.6E-7	6.4E-5	1.2E-5
1100	9.0E-5	4.0E-7	6.8E-8	3.5E-7	6.3E-5	1.2E-5
1200	5.3E-5	2.4E-7	3.9E-8	2.0E-7	3.7E-5	7.0E-6
1300	3.2E-5	1.4E-7	2.2E-8	1.2E-7	2.2E-5	4.2E-6
1400	1.9E-5	8.5E-8	1.3E-8	7.1E-8	1.3E-5	2.5E-6
1500	1.1E-5	5.1E-8	7.7E-9	4.2E-8	8.1E-6	1.5E-6
1600	6.9E-6	3.1E-8	4.5E-9	2.5E-8	4.9E-6	9.0E-7
1700	4.2E-6	1.8E-8	2.7E-9	1.5E-8	2.9E-6	5.4E-7
1800	2.5E-6	1.1E-8	1.6E-9	9.1E-9	1.8E-6	3.3E-7
1900	1.5E-6	6.7E-9	9.7E-10	5.5E-9	1.1E-6	2.0E-7
2000	9.2E-7	4.1E-9	5.9E-10	3.3E-9	6.5E-7	1.2E-7
2100	5.6E-7	2.5E-9	3.5E-10	2.0E-9	3.9E-7	7.2E-8
2200	3.4E-7	1.5E-9	2.1E-10	1.2E-9	2.4E-7	4.4E-8
2300	2.1E-7	9.0E-10	1.3E-10	5.4E-10	1.4E-7	2.7E-8
2400	1.2E-7	5.5E-10	-	3.3E-10	8.8E-8	1.6E-8
2500	7.5E-8	3.3E-10	-	2.0E-10	5.3E-8	9.7E-9
2600	4.6E-8	2.0E-10	-	1.2E-10	3.2E-8	5.9E-9
2700	2.8E-8	1.2E-10	-	-	2.0E-8	3.6E-9
2800	1.7E-8	-	-	-	1.2E-8	2.2E-9
2900	1.0E-8	-	-	-	7.2E-9	1.3E-9
3000	6.2E-9	-	-	-	4.4E-9	8.0E-10
3100	3.8E-9	-	-	-	2.6E-9	4.8E-10
3200	2.3E-9	-	-	-	1.6E-9	2.9E-10
3300	1.4E-9	-	-	-	8.9E-10	1.8E-10
3400	8.4E-10	-	-	-	5.4E-10	1.1E-10
3500	5.1E-10	-	-	-	3.2E-10	-
3600	3.1E-10	-	-	-	2.0E-10	-
3650	2.4E-10	-	-	-	1.5E-10	-
