Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Water soluble forms, including thorium chloride, citrate, nitrate and sulphate; thorium fluoride, fA=5E-5
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
14	2.9E-2	3.2E-5	1.4E-4	2.0E-3	1.7E-2	7.6E-3	9.8E-4
15	3.0E-2	3.1E-5	1.2E-4	2.0E-3	1.7E-2	7.7E-3	9.9E-4
16	3.0E-2	2.9E-5	1.1E-4	2.0E-3	1.7E-2	7.8E-3	9.9E-4
17	3.0E-2	2.8E-5	9.3E-5	2.0E-3	1.7E-2	7.9E-3	1.0E-3
18	3.0E-2	2.7E-5	8.2E-5	2.0E-3	1.7E-2	7.9E-3	1.0E-3
19	3.0E-2	2.6E-5	7.4E-5	1.9E-3	1.7E-2	8.0E-3	1.0E-3
20	3.0E-2	2.5E-5	6.7E-5	1.9E-3	1.7E-2	8.1E-3	1.0E-3
21	3.0E-2	2.4E-5	6.1E-5	1.9E-3	1.7E-2	8.1E-3	1.0E-3
22	3.0E-2	2.3E-5	5.6E-5	1.9E-3	1.7E-2	8.1E-3	1.0E-3
23	3.0E-2	2.3E-5	5.3E-5	1.9E-3	1.6E-2	8.2E-3	1.0E-3
24	3.0E-2	2.2E-5	4.9E-5	1.9E-3	1.6E-2	8.2E-3	1.0E-3
25	3.0E-2	2.1E-5	4.7E-5	1.9E-3	1.6E-2	8.3E-3	1.0E-3
26	3.0E-2	2.1E-5	4.4E-5	1.9E-3	1.6E-2	8.3E-3	1.0E-3
27	2.9E-2	2.0E-5	4.2E-5	1.9E-3	1.6E-2	8.3E-3	1.0E-3
28	2.9E-2	1.9E-5	4.1E-5	1.9E-3	1.6E-2	8.3E-3	1.0E-3
29	2.9E-2	1.9E-5	4.0E-5	1.9E-3	1.6E-2	8.4E-3	1.0E-3
30	2.9E-2	1.8E-5	3.8E-5	1.9E-3	1.6E-2	8.4E-3	1.0E-3
31	2.9E-2	1.8E-5	3.7E-5	1.9E-3	1.6E-2	8.4E-3	1.0E-3
32	2.9E-2	1.7E-5	3.7E-5	1.9E-3	1.5E-2	8.4E-3	1.0E-3
33	2.9E-2	1.7E-5	3.6E-5	1.9E-3	1.5E-2	8.5E-3	1.0E-3
34	2.9E-2	1.6E-5	3.5E-5	1.9E-3	1.5E-2	8.5E-3	1.0E-3
35	2.9E-2	1.6E-5	3.5E-5	1.9E-3	1.5E-2	8.5E-3	1.0E-3
36	2.9E-2	1.6E-5	3.4E-5	1.9E-3	1.5E-2	8.5E-3	1.0E-3
37	2.9E-2	1.5E-5	3.4E-5	1.9E-3	1.5E-2	8.6E-3	1.0E-3
38	2.9E-2	1.5E-5	3.3E-5	1.9E-3	1.5E-2	8.6E-3	1.0E-3
39	2.8E-2	1.4E-5	3.3E-5	1.9E-3	1.5E-2	8.6E-3	1.1E-3
40	2.8E-2	1.4E-5	3.2E-5	1.9E-3	1.5E-2	8.6E-3	1.1E-3
41	2.8E-2	1.4E-5	3.2E-5	1.9E-3	1.4E-2	8.6E-3	1.1E-3
42	2.8E-2	1.3E-5	3.2E-5	1.9E-3	1.4E-2	8.7E-3	1.1E-3
43	2.8E-2	1.3E-5	3.1E-5	1.9E-3	1.4E-2	8.7E-3	1.1E-3
44	2.8E-2	1.3E-5	3.1E-5	2.0E-3	1.4E-2	8.7E-3	1.1E-3
45	2.8E-2	1.3E-5	3.1E-5	2.0E-3	1.4E-2	8.7E-3	1.1E-3
46	2.8E-2	1.2E-5	3.0E-5	2.0E-3	1.4E-2	8.7E-3	1.1E-3
47	2.8E-2	1.2E-5	3.0E-5	2.0E-3	1.4E-2	8.8E-3	1.1E-3
48	2.8E-2	1.2E-5	3.0E-5	2.0E-3	1.4E-2	8.8E-3	1.1E-3
49	2.8E-2	1.2E-5	2.9E-5	2.0E-3	1.4E-2	8.8E-3	1.1E-3
50	2.7E-2	1.1E-5	2.9E-5	2.0E-3	1.3E-2	8.8E-3	1.1E-3
51	2.7E-2	1.1E-5	2.9E-5	2.0E-3	1.3E-2	8.8E-3	1.1E-3
52	2.7E-2	1.1E-5	2.9E-5	2.0E-3	1.3E-2	8.8E-3	1.1E-3
53	2.7E-2	1.1E-5	2.8E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
54	2.7E-2	1.0E-5	2.8E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
55	2.7E-2	1.0E-5	2.8E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
56	2.7E-2	1.0E-5	2.8E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
57	2.7E-2	9.9E-6	2.7E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
58	2.7E-2	9.8E-6	2.7E-5	2.0E-3	1.3E-2	8.9E-3	1.1E-3
59	2.7E-2	9.6E-6	2.7E-5	2.0E-3	1.3E-2	9.0E-3	1.1E-3
60	2.7E-2	9.4E-6	2.7E-5	2.0E-3	1.2E-2	9.0E-3	1.1E-3
61	2.7E-2	9.3E-6	2.6E-5	2.0E-3	1.2E-2	9.0E-3	1.1E-3
62	2.7E-2	9.1E-6	2.6E-5	2.0E-3	1.2E-2	9.0E-3	1.1E-3
63	2.6E-2	9.0E-6	2.6E-5	2.0E-3	1.2E-2	9.0E-3	1.1E-3
64	2.6E-2	8.8E-6	2.6E-5	2.0E-3	1.2E-2	9.0E-3	1.1E-3
65	2.6E-2	8.7E-6	2.6E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
66	2.6E-2	8.6E-6	2.5E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
67	2.6E-2	8.5E-6	2.5E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
68	2.6E-2	8.3E-6	2.5E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
69	2.6E-2	8.2E-6	2.5E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
70	2.6E-2	8.1E-6	2.4E-5	2.0E-3	1.2E-2	9.1E-3	1.1E-3
71	2.6E-2	8.0E-6	2.4E-5	2.0E-3	1.1E-2	9.1E-3	1.1E-3
72	2.6E-2	7.9E-6	2.4E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
73	2.6E-2	7.8E-6	2.4E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
74	2.6E-2	7.7E-6	2.4E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
75	2.6E-2	7.6E-6	2.3E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
76	2.5E-2	7.5E-6	2.3E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
77	2.5E-2	7.4E-6	2.3E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
78	2.5E-2	7.3E-6	2.3E-5	2.0E-3	1.1E-2	9.2E-3	1.1E-3
79	2.5E-2	7.2E-6	2.3E-5	2.0E-3	1.1E-2	9.3E-3	1.1E-3
80	2.5E-2	7.1E-6	2.2E-5	2.0E-3	1.1E-2	9.3E-3	1.1E-3
81	2.5E-2	7.0E-6	2.2E-5	2.0E-3	1.1E-2	9.3E-3	1.1E-3
82	2.5E-2	7.0E-6	2.2E-5	2.0E-3	1.1E-2	9.3E-3	1.1E-3
83	2.5E-2	6.9E-6	2.2E-5	2.0E-3	1.0E-2	9.3E-3	1.1E-3
84	2.5E-2	6.8E-6	2.2E-5	2.0E-3	1.0E-2	9.3E-3	1.1E-3
85	2.5E-2	6.7E-6	2.1E-5	2.0E-3	1.0E-2	9.3E-3	1.1E-3
86	2.5E-2	6.7E-6	2.1E-5	2.0E-3	1.0E-2	9.3E-3	1.1E-3
87	2.5E-2	6.6E-6	2.1E-5	2.0E-3	1.0E-2	9.4E-3	1.1E-3
88	2.5E-2	6.5E-6	2.1E-5	2.0E-3	1.0E-2	9.4E-3	1.1E-3
89	2.5E-2	6.5E-6	2.1E-5	2.0E-3	1.0E-2	9.4E-3	1.1E-3
90	2.5E-2	6.4E-6	2.1E-5	2.0E-3	9.9E-3	9.4E-3	1.1E-3
91	2.4E-2	6.3E-6	2.0E-5	2.0E-3	9.8E-3	9.4E-3	1.1E-3
92	2.4E-2	6.3E-6	2.0E-5	2.0E-3	9.7E-3	9.4E-3	1.1E-3
93	2.4E-2	6.2E-6	2.0E-5	2.0E-3	9.7E-3	9.4E-3	1.1E-3
94	2.4E-2	6.1E-6	2.0E-5	2.0E-3	9.6E-3	9.4E-3	1.1E-3
95	2.4E-2	6.1E-6	2.0E-5	2.0E-3	9.5E-3	9.4E-3	1.1E-3
96	2.4E-2	6.0E-6	1.9E-5	2.0E-3	9.4E-3	9.5E-3	1.1E-3
97	2.4E-2	6.0E-6	1.9E-5	2.0E-3	9.4E-3	9.5E-3	1.1E-3
98	2.4E-2	5.9E-6	1.9E-5	2.0E-3	9.3E-3	9.5E-3	1.1E-3
99	2.4E-2	5.9E-6	1.9E-5	2.0E-3	9.2E-3	9.5E-3	1.2E-3
100	2.4E-2	5.8E-6	1.9E-5	2.0E-3	9.2E-3	9.5E-3	1.2E-3
110	2.3E-2	5.3E-6	1.7E-5	2.0E-3	8.5E-3	9.6E-3	1.2E-3
120	2.3E-2	4.9E-6	1.6E-5	2.0E-3	7.9E-3	9.7E-3	1.2E-3
130	2.2E-2	4.6E-6	1.5E-5	2.0E-3	7.3E-3	9.7E-3	1.2E-3
140	2.2E-2	4.3E-6	1.3E-5	2.0E-3	6.8E-3	9.8E-3	1.2E-3
150	2.1E-2	4.0E-6	1.2E-5	2.0E-3	6.3E-3	9.8E-3	1.2E-3
160	2.1E-2	3.8E-6	1.1E-5	2.0E-3	5.8E-3	9.9E-3	1.2E-3
170	2.1E-2	3.5E-6	1.0E-5	2.0E-3	5.4E-3	9.9E-3	1.2E-3
180	2.0E-2	3.3E-6	9.5E-6	2.0E-3	5.0E-3	9.9E-3	1.2E-3
190	2.0E-2	3.1E-6	8.7E-6	2.0E-3	4.7E-3	9.9E-3	1.2E-3
200	1.9E-2	3.0E-6	8.0E-6	2.0E-3	4.3E-3	9.9E-3	1.2E-3
210	1.9E-2	2.8E-6	7.3E-6	2.0E-3	4.0E-3	9.9E-3	1.2E-3
220	1.9E-2	2.7E-6	6.8E-6	1.9E-3	3.7E-3	9.9E-3	1.2E-3
230	1.8E-2	2.5E-6	6.2E-6	1.9E-3	3.5E-3	9.9E-3	1.2E-3
240	1.8E-2	2.4E-6	5.7E-6	1.9E-3	3.2E-3	9.9E-3	1.2E-3
250	1.8E-2	2.3E-6	5.3E-6	1.9E-3	3.0E-3	9.8E-3	1.2E-3
260	1.8E-2	2.2E-6	4.9E-6	1.9E-3	2.8E-3	9.8E-3	1.2E-3
270	1.7E-2	2.1E-6	4.5E-6	1.9E-3	2.6E-3	9.8E-3	1.2E-3
280	1.7E-2	2.0E-6	4.1E-6	1.9E-3	2.4E-3	9.8E-3	1.2E-3
290	1.7E-2	1.9E-6	3.8E-6	1.8E-3	2.3E-3	9.7E-3	1.2E-3
300	1.7E-2	1.8E-6	3.5E-6	1.8E-3	2.1E-3	9.7E-3	1.2E-3
310	1.6E-2	1.7E-6	3.2E-6	1.8E-3	2.0E-3	9.6E-3	1.2E-3
320	1.6E-2	1.6E-6	3.0E-6	1.8E-3	1.8E-3	9.6E-3	1.2E-3
330	1.6E-2	1.6E-6	2.8E-6	1.8E-3	1.7E-3	9.5E-3	1.2E-3
340	1.6E-2	1.5E-6	2.6E-6	1.8E-3	1.6E-3	9.5E-3	1.2E-3
350	1.6E-2	1.5E-6	2.4E-6	1.8E-3	1.5E-3	9.4E-3	1.2E-3
360	1.5E-2	1.4E-6	2.2E-6	1.7E-3	1.4E-3	9.4E-3	1.2E-3
365	1.5E-2	1.4E-6	2.1E-6	1.7E-3	1.4E-3	9.3E-3	1.2E-3
370	1.5E-2	1.3E-6	2.0E-6	1.7E-3	1.3E-3	9.3E-3	1.2E-3
380	1.5E-2	1.3E-6	1.9E-6	1.7E-3	1.2E-3	9.3E-3	1.1E-3
390	1.5E-2	1.3E-6	1.8E-6	1.7E-3	1.2E-3	9.2E-3	1.1E-3
400	1.5E-2	1.2E-6	1.6E-6	1.7E-3	1.1E-3	9.1E-3	1.1E-3
410	1.5E-2	1.2E-6	1.5E-6	1.7E-3	1.0E-3	9.1E-3	1.1E-3
420	1.4E-2	1.1E-6	1.4E-6	1.6E-3	9.5E-4	9.0E-3	1.1E-3
430	1.4E-2	1.1E-6	1.3E-6	1.6E-3	8.9E-4	9.0E-3	1.1E-3
440	1.4E-2	1.1E-6	1.2E-6	1.6E-3	8.4E-4	8.9E-3	1.1E-3
450	1.4E-2	1.0E-6	1.2E-6	1.6E-3	7.9E-4	8.8E-3	1.1E-3
460	1.4E-2	1.0E-6	1.1E-6	1.6E-3	7.4E-4	8.8E-3	1.1E-3
470	1.4E-2	9.7E-7	1.0E-6	1.6E-3	7.0E-4	8.7E-3	1.1E-3
480	1.3E-2	9.4E-7	9.5E-7	1.5E-3	6.6E-4	8.6E-3	1.1E-3
490	1.3E-2	9.2E-7	8.9E-7	1.5E-3	6.2E-4	8.6E-3	1.1E-3
500	1.3E-2	8.9E-7	8.4E-7	1.5E-3	5.9E-4	8.5E-3	1.1E-3
510	1.3E-2	8.7E-7	7.9E-7	1.5E-3	5.5E-4	8.4E-3	1.1E-3
520	1.3E-2	8.5E-7	7.4E-7	1.5E-3	5.2E-4	8.4E-3	1.1E-3
530	1.3E-2	8.3E-7	7.0E-7	1.5E-3	4.9E-4	8.3E-3	1.0E-3
540	1.3E-2	8.1E-7	6.6E-7	1.4E-3	4.7E-4	8.2E-3	1.0E-3
550	1.2E-2	7.9E-7	6.3E-7	1.4E-3	4.4E-4	8.2E-3	1.0E-3
560	1.2E-2	7.7E-7	5.9E-7	1.4E-3	4.2E-4	8.1E-3	1.0E-3
570	1.2E-2	7.5E-7	5.6E-7	1.4E-3	4.0E-4	8.0E-3	1.0E-3
580	1.2E-2	7.3E-7	5.3E-7	1.4E-3	3.8E-4	8.0E-3	1.0E-3
590	1.2E-2	7.2E-7	5.1E-7	1.4E-3	3.6E-4	7.9E-3	1.0E-3
600	1.2E-2	7.0E-7	4.8E-7	1.3E-3	3.4E-4	7.9E-3	9.9E-4
610	1.2E-2	6.9E-7	4.6E-7	1.3E-3	3.2E-4	7.8E-3	9.9E-4
620	1.2E-2	6.7E-7	4.4E-7	1.3E-3	3.1E-4	7.7E-3	9.8E-4
630	1.2E-2	6.6E-7	4.2E-7	1.3E-3	2.9E-4	7.7E-3	9.7E-4
640	1.1E-2	6.5E-7	4.0E-7	1.3E-3	2.8E-4	7.6E-3	9.6E-4
650	1.1E-2	6.4E-7	3.8E-7	1.3E-3	2.7E-4	7.5E-3	9.6E-4
660	1.1E-2	6.2E-7	3.6E-7	1.3E-3	2.5E-4	7.5E-3	9.5E-4
670	1.1E-2	6.1E-7	3.5E-7	1.2E-3	2.4E-4	7.4E-3	9.4E-4
680	1.1E-2	6.0E-7	3.3E-7	1.2E-3	2.3E-4	7.3E-3	9.3E-4
690	1.1E-2	5.9E-7	3.2E-7	1.2E-3	2.2E-4	7.3E-3	9.3E-4
700	1.1E-2	5.8E-7	3.1E-7	1.2E-3	2.1E-4	7.2E-3	9.2E-4
710	1.1E-2	5.7E-7	3.0E-7	1.2E-3	2.0E-4	7.1E-3	9.1E-4
720	1.1E-2	5.6E-7	2.9E-7	1.2E-3	2.0E-4	7.1E-3	9.0E-4
730	1.0E-2	5.5E-7	2.8E-7	1.2E-3	1.9E-4	7.0E-3	9.0E-4
740	1.0E-2	5.4E-7	2.7E-7	1.2E-3	1.8E-4	7.0E-3	8.9E-4
750	1.0E-2	5.3E-7	2.6E-7	1.1E-3	1.7E-4	6.9E-3	8.8E-4
760	1.0E-2	5.2E-7	2.5E-7	1.1E-3	1.7E-4	6.8E-3	8.7E-4
770	1.0E-2	5.2E-7	2.4E-7	1.1E-3	1.6E-4	6.8E-3	8.7E-4
780	9.9E-3	5.1E-7	2.3E-7	1.1E-3	1.5E-4	6.7E-3	8.6E-4
790	9.8E-3	5.0E-7	2.3E-7	1.1E-3	1.5E-4	6.7E-3	8.5E-4
800	9.7E-3	4.9E-7	2.2E-7	1.1E-3	1.4E-4	6.6E-3	8.4E-4
810	9.6E-3	4.8E-7	2.1E-7	1.1E-3	1.4E-4	6.5E-3	8.4E-4
820	9.5E-3	4.8E-7	2.1E-7	1.1E-3	1.3E-4	6.5E-3	8.3E-4
830	9.5E-3	4.7E-7	2.0E-7	1.0E-3	1.3E-4	6.4E-3	8.2E-4
840	9.4E-3	4.6E-7	1.9E-7	1.0E-3	1.3E-4	6.4E-3	8.2E-4
850	9.3E-3	4.6E-7	1.9E-7	1.0E-3	1.2E-4	6.3E-3	8.1E-4
860	9.2E-3	4.5E-7	1.8E-7	1.0E-3	1.2E-4	6.3E-3	8.0E-4
870	9.1E-3	4.4E-7	1.8E-7	1.0E-3	1.1E-4	6.2E-3	7.9E-4
880	9.0E-3	4.4E-7	1.7E-7	9.9E-4	1.1E-4	6.1E-3	7.9E-4
890	8.9E-3	4.3E-7	1.7E-7	9.8E-4	1.1E-4	6.1E-3	7.8E-4
900	8.8E-3	4.2E-7	1.7E-7	9.6E-4	1.1E-4	6.0E-3	7.7E-4
910	8.7E-3	4.2E-7	1.6E-7	9.5E-4	1.0E-4	6.0E-3	7.7E-4
920	8.7E-3	4.1E-7	1.6E-7	9.4E-4	1.0E-4	5.9E-3	7.6E-4
930	8.6E-3	4.1E-7	1.5E-7	9.3E-4	9.7E-5	5.9E-3	7.5E-4
940	8.5E-3	4.0E-7	1.5E-7	9.2E-4	9.5E-5	5.8E-3	7.5E-4
950	8.4E-3	4.0E-7	1.5E-7	9.1E-4	9.2E-5	5.8E-3	7.4E-4
960	8.3E-3	3.9E-7	1.4E-7	9.0E-4	9.0E-5	5.7E-3	7.3E-4
970	8.2E-3	3.9E-7	1.4E-7	8.9E-4	8.8E-5	5.7E-3	7.3E-4
980	8.2E-3	3.8E-7	1.4E-7	8.8E-4	8.6E-5	5.6E-3	7.2E-4
990	8.1E-3	3.7E-7	1.3E-7	8.7E-4	8.4E-5	5.5E-3	7.1E-4
1000	8.0E-3	3.7E-7	1.3E-7	8.6E-4	8.2E-5	5.5E-3	7.1E-4
1010	7.9E-3	3.6E-7	1.3E-7	8.5E-4	8.0E-5	5.4E-3	7.0E-4
1020	7.9E-3	3.6E-7	1.3E-7	8.4E-4	7.9E-5	5.4E-3	6.9E-4
1030	7.8E-3	3.6E-7	1.2E-7	8.3E-4	7.7E-5	5.3E-3	6.9E-4
1040	7.7E-3	3.5E-7	1.2E-7	8.3E-4	7.5E-5	5.3E-3	6.8E-4
1050	7.6E-3	3.5E-7	1.2E-7	8.2E-4	7.4E-5	5.3E-3	6.7E-4
1060	7.6E-3	3.4E-7	1.2E-7	8.1E-4	7.2E-5	5.2E-3	6.7E-4
1070	7.5E-3	3.4E-7	1.1E-7	8.0E-4	7.1E-5	5.2E-3	6.6E-4
1080	7.4E-3	3.3E-7	1.1E-7	7.9E-4	7.0E-5	5.1E-3	6.6E-4
1090	7.3E-3	3.3E-7	1.1E-7	7.8E-4	6.8E-5	5.1E-3	6.5E-4
1095	7.3E-3	3.3E-7	1.1E-7	7.8E-4	6.8E-5	5.0E-3	6.5E-4
1100	7.3E-3	3.2E-7	1.1E-7	7.7E-4	6.7E-5	5.0E-3	6.4E-4
1200	6.6E-3	2.9E-7	8.9E-8	6.9E-4	5.7E-5	4.6E-3	5.9E-4
1300	6.0E-3	2.5E-7	7.5E-8	6.2E-4	4.9E-5	4.2E-3	5.3E-4
1400	5.4E-3	2.2E-7	6.3E-8	5.5E-4	4.3E-5	3.8E-3	4.8E-4
1500	4.9E-3	2.0E-7	5.4E-8	5.0E-4	3.8E-5	3.4E-3	4.4E-4
1600	4.4E-3	1.8E-7	4.6E-8	4.5E-4	3.4E-5	3.1E-3	4.0E-4
1700	4.0E-3	1.6E-7	4.0E-8	4.0E-4	3.0E-5	2.8E-3	3.6E-4
1800	3.6E-3	1.4E-7	3.4E-8	3.6E-4	2.7E-5	2.6E-3	3.3E-4
1900	3.3E-3	1.2E-7	3.0E-8	3.2E-4	2.4E-5	2.3E-3	3.0E-4
2000	3.0E-3	1.1E-7	2.6E-8	2.9E-4	2.2E-5	2.1E-3	2.7E-4
2100	2.7E-3	9.8E-8	2.3E-8	2.6E-4	2.0E-5	1.9E-3	2.4E-4
2200	2.4E-3	8.7E-8	2.0E-8	2.3E-4	1.8E-5	1.7E-3	2.2E-4
2300	2.2E-3	7.8E-8	1.7E-8	2.1E-4	1.6E-5	1.6E-3	2.0E-4
2400	2.0E-3	6.9E-8	1.5E-8	1.9E-4	1.4E-5	1.4E-3	1.8E-4
2500	1.8E-3	6.2E-8	1.4E-8	1.7E-4	1.3E-5	1.3E-3	1.6E-4
2600	1.6E-3	5.5E-8	1.2E-8	1.5E-4	1.2E-5	1.2E-3	1.5E-4
2700	1.5E-3	4.9E-8	1.1E-8	1.4E-4	1.1E-5	1.1E-3	1.3E-4
2800	1.3E-3	4.4E-8	9.4E-9	1.3E-4	9.5E-6	9.6E-4	1.2E-4
2900	1.2E-3	3.9E-8	8.3E-9	1.1E-4	8.6E-6	8.7E-4	1.1E-4
3000	1.1E-3	3.5E-8	7.4E-9	1.0E-4	7.7E-6	7.9E-4	9.7E-5
3100	9.9E-4	3.1E-8	6.6E-9	9.1E-5	7.0E-6	7.1E-4	8.7E-5
3200	9.0E-4	2.8E-8	5.8E-9	8.2E-5	6.3E-6	6.5E-4	7.9E-5
3300	8.1E-4	2.5E-8	5.2E-9	7.4E-5	5.7E-6	5.9E-4	7.1E-5
3400	7.3E-4	2.2E-8	4.6E-9	6.7E-5	5.1E-6	5.3E-4	6.4E-5
3500	6.6E-4	2.0E-8	4.1E-9	6.0E-5	4.6E-6	4.8E-4	5.8E-5
3600	6.0E-4	1.8E-8	3.7E-9	5.5E-5	4.1E-6	4.3E-4	5.2E-5
3650	5.7E-4	1.7E-8	3.5E-9	5.2E-5	3.9E-6	4.1E-4	5.0E-5
4000	4.0E-4	1.1E-8	2.3E-9	3.6E-5	2.7E-6	2.9E-4	3.5E-5
5000	1.5E-4	3.8E-9	7.8E-10	1.3E-5	9.9E-7	1.1E-4	1.2E-5
6000	5.3E-5	1.3E-9	2.6E-10	4.7E-6	3.5E-7	3.9E-5	4.4E-6
7000	1.9E-5	4.5E-10	-	1.7E-6	1.3E-7	1.4E-5	1.5E-6
8000	7.1E-6	1.6E-10	-	6.1E-7	4.6E-8	5.3E-6	5.5E-7
9000	2.6E-6	-	-	2.2E-7	1.7E-8	2.0E-6	1.9E-7
10000	9.5E-7	-	-	7.9E-8	5.9E-9	7.2E-7	6.9E-8
11000	3.5E-7	-	-	2.9E-8	2.1E-9	2.7E-7	2.4E-8
12000	1.3E-7	-	-	1.0E-8	7.7E-10	9.7E-8	8.7E-9
13000	4.6E-8	-	-	3.7E-9	2.8E-10	3.6E-8	3.1E-9
14000	1.7E-8	-	-	1.3E-9	1.0E-10	1.3E-8	1.1E-9
15000	6.2E-9	-	-	4.9E-10	-	4.8E-9	4.0E-10
