Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Water soluble forms, including thorium chloride, citrate, nitrate and sulphate; thorium fluoride, fA=5E-5
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
42	8.4E-2	3.7E-5	1.4E-4	3.1E-3	6.4E-2	1.3E-2	1.6E-3
43	8.4E-2	3.7E-5	1.4E-4	3.2E-3	6.4E-2	1.3E-2	1.6E-3
44	8.4E-2	3.7E-5	1.4E-4	3.2E-3	6.3E-2	1.3E-2	1.6E-3
45	8.3E-2	3.6E-5	1.4E-4	3.2E-3	6.3E-2	1.3E-2	1.6E-3
46	8.3E-2	3.6E-5	1.3E-4	3.2E-3	6.2E-2	1.3E-2	1.6E-3
47	8.3E-2	3.6E-5	1.3E-4	3.2E-3	6.2E-2	1.3E-2	1.7E-3
48	8.2E-2	3.5E-5	1.3E-4	3.2E-3	6.1E-2	1.3E-2	1.7E-3
49	8.2E-2	3.5E-5	1.3E-4	3.2E-3	6.1E-2	1.3E-2	1.7E-3
50	8.2E-2	3.4E-5	1.3E-4	3.3E-3	6.0E-2	1.3E-2	1.7E-3
51	8.1E-2	3.4E-5	1.3E-4	3.3E-3	6.0E-2	1.4E-2	1.7E-3
52	8.1E-2	3.4E-5	1.3E-4	3.3E-3	5.9E-2	1.4E-2	1.7E-3
53	8.1E-2	3.3E-5	1.3E-4	3.3E-3	5.9E-2	1.4E-2	1.7E-3
54	8.0E-2	3.3E-5	1.2E-4	3.3E-3	5.8E-2	1.4E-2	1.7E-3
55	8.0E-2	3.3E-5	1.2E-4	3.3E-3	5.8E-2	1.4E-2	1.7E-3
56	8.0E-2	3.3E-5	1.2E-4	3.4E-3	5.7E-2	1.4E-2	1.8E-3
57	7.9E-2	3.2E-5	1.2E-4	3.4E-3	5.7E-2	1.4E-2	1.8E-3
58	7.9E-2	3.2E-5	1.2E-4	3.4E-3	5.7E-2	1.4E-2	1.8E-3
59	7.9E-2	3.2E-5	1.2E-4	3.4E-3	5.6E-2	1.4E-2	1.8E-3
60	7.8E-2	3.1E-5	1.2E-4	3.4E-3	5.6E-2	1.4E-2	1.8E-3
61	7.8E-2	3.1E-5	1.2E-4	3.4E-3	5.5E-2	1.4E-2	1.8E-3
62	7.8E-2	3.1E-5	1.2E-4	3.4E-3	5.5E-2	1.5E-2	1.8E-3
63	7.8E-2	3.1E-5	1.2E-4	3.5E-3	5.4E-2	1.5E-2	1.8E-3
64	7.7E-2	3.0E-5	1.1E-4	3.5E-3	5.4E-2	1.5E-2	1.8E-3
65	7.7E-2	3.0E-5	1.1E-4	3.5E-3	5.4E-2	1.5E-2	1.8E-3
66	7.7E-2	3.0E-5	1.1E-4	3.5E-3	5.3E-2	1.5E-2	1.9E-3
67	7.6E-2	2.9E-5	1.1E-4	3.5E-3	5.3E-2	1.5E-2	1.9E-3
68	7.6E-2	2.9E-5	1.1E-4	3.5E-3	5.2E-2	1.5E-2	1.9E-3
69	7.6E-2	2.9E-5	1.1E-4	3.5E-3	5.2E-2	1.5E-2	1.9E-3
70	7.5E-2	2.9E-5	1.1E-4	3.5E-3	5.1E-2	1.5E-2	1.9E-3
71	7.5E-2	2.9E-5	1.1E-4	3.6E-3	5.1E-2	1.5E-2	1.9E-3
72	7.5E-2	2.8E-5	1.1E-4	3.6E-3	5.1E-2	1.5E-2	1.9E-3
73	7.5E-2	2.8E-5	1.1E-4	3.6E-3	5.0E-2	1.5E-2	1.9E-3
74	7.4E-2	2.8E-5	1.0E-4	3.6E-3	5.0E-2	1.6E-2	1.9E-3
75	7.4E-2	2.8E-5	1.0E-4	3.6E-3	5.0E-2	1.6E-2	1.9E-3
76	7.4E-2	2.7E-5	1.0E-4	3.6E-3	4.9E-2	1.6E-2	1.9E-3
77	7.4E-2	2.7E-5	1.0E-4	3.6E-3	4.9E-2	1.6E-2	2.0E-3
78	7.3E-2	2.7E-5	1.0E-4	3.6E-3	4.8E-2	1.6E-2	2.0E-3
79	7.3E-2	2.7E-5	1.0E-4	3.6E-3	4.8E-2	1.6E-2	2.0E-3
80	7.3E-2	2.6E-5	9.9E-5	3.7E-3	4.8E-2	1.6E-2	2.0E-3
81	7.2E-2	2.6E-5	9.8E-5	3.7E-3	4.7E-2	1.6E-2	2.0E-3
82	7.2E-2	2.6E-5	9.7E-5	3.7E-3	4.7E-2	1.6E-2	2.0E-3
83	7.2E-2	2.6E-5	9.6E-5	3.7E-3	4.7E-2	1.6E-2	2.0E-3
84	7.2E-2	2.6E-5	9.6E-5	3.7E-3	4.6E-2	1.6E-2	2.0E-3
85	7.1E-2	2.5E-5	9.5E-5	3.7E-3	4.6E-2	1.6E-2	2.0E-3
86	7.1E-2	2.5E-5	9.4E-5	3.7E-3	4.5E-2	1.6E-2	2.0E-3
87	7.1E-2	2.5E-5	9.3E-5	3.7E-3	4.5E-2	1.6E-2	2.0E-3
88	7.1E-2	2.5E-5	9.2E-5	3.7E-3	4.5E-2	1.7E-2	2.0E-3
89	7.0E-2	2.5E-5	9.1E-5	3.7E-3	4.4E-2	1.7E-2	2.0E-3
90	7.0E-2	2.4E-5	9.1E-5	3.8E-3	4.4E-2	1.7E-2	2.1E-3
91	7.0E-2	2.4E-5	9.0E-5	3.8E-3	4.4E-2	1.7E-2	2.1E-3
92	7.0E-2	2.4E-5	8.9E-5	3.8E-3	4.3E-2	1.7E-2	2.1E-3
93	6.9E-2	2.4E-5	8.8E-5	3.8E-3	4.3E-2	1.7E-2	2.1E-3
94	6.9E-2	2.4E-5	8.8E-5	3.8E-3	4.3E-2	1.7E-2	2.1E-3
95	6.9E-2	2.4E-5	8.7E-5	3.8E-3	4.2E-2	1.7E-2	2.1E-3
96	6.9E-2	2.3E-5	8.6E-5	3.8E-3	4.2E-2	1.7E-2	2.1E-3
97	6.8E-2	2.3E-5	8.5E-5	3.8E-3	4.2E-2	1.7E-2	2.1E-3
98	6.8E-2	2.3E-5	8.4E-5	3.8E-3	4.1E-2	1.7E-2	2.1E-3
99	6.8E-2	2.3E-5	8.4E-5	3.8E-3	4.1E-2	1.7E-2	2.1E-3
100	6.8E-2	2.3E-5	8.3E-5	3.8E-3	4.1E-2	1.7E-2	2.1E-3
110	6.5E-2	2.1E-5	7.6E-5	3.9E-3	3.8E-2	1.8E-2	2.2E-3
120	6.3E-2	2.0E-5	7.0E-5	4.0E-3	3.5E-2	1.8E-2	2.3E-3
130	6.1E-2	1.8E-5	6.4E-5	4.1E-3	3.2E-2	1.9E-2	2.3E-3
140	6.0E-2	1.7E-5	5.8E-5	4.1E-3	3.0E-2	1.9E-2	2.4E-3
150	5.8E-2	1.6E-5	5.3E-5	4.1E-3	2.8E-2	2.0E-2	2.4E-3
160	5.6E-2	1.5E-5	4.9E-5	4.2E-3	2.6E-2	2.0E-2	2.4E-3
170	5.5E-2	1.4E-5	4.5E-5	4.2E-3	2.4E-2	2.0E-2	2.5E-3
180	5.3E-2	1.3E-5	4.1E-5	4.2E-3	2.2E-2	2.0E-2	2.5E-3
190	5.2E-2	1.2E-5	3.8E-5	4.3E-3	2.1E-2	2.1E-2	2.5E-3
200	5.1E-2	1.1E-5	3.5E-5	4.3E-3	1.9E-2	2.1E-2	2.5E-3
210	5.0E-2	1.1E-5	3.2E-5	4.3E-3	1.8E-2	2.1E-2	2.6E-3
220	4.9E-2	1.0E-5	2.9E-5	4.3E-3	1.6E-2	2.1E-2	2.6E-3
230	4.8E-2	9.4E-6	2.7E-5	4.3E-3	1.5E-2	2.1E-2	2.6E-3
240	4.7E-2	8.8E-6	2.5E-5	4.3E-3	1.4E-2	2.1E-2	2.6E-3
250	4.6E-2	8.3E-6	2.3E-5	4.3E-3	1.3E-2	2.1E-2	2.6E-3
260	4.5E-2	7.8E-6	2.1E-5	4.2E-3	1.2E-2	2.2E-2	2.6E-3
270	4.4E-2	7.4E-6	1.9E-5	4.2E-3	1.1E-2	2.2E-2	2.6E-3
280	4.3E-2	7.0E-6	1.7E-5	4.2E-3	1.1E-2	2.2E-2	2.6E-3
290	4.2E-2	6.6E-6	1.6E-5	4.2E-3	9.9E-3	2.2E-2	2.6E-3
300	4.2E-2	6.3E-6	1.5E-5	4.2E-3	9.2E-3	2.2E-2	2.6E-3
310	4.1E-2	5.9E-6	1.4E-5	4.2E-3	8.6E-3	2.2E-2	2.6E-3
320	4.0E-2	5.6E-6	1.2E-5	4.1E-3	8.0E-3	2.2E-2	2.6E-3
330	4.0E-2	5.3E-6	1.2E-5	4.1E-3	7.4E-3	2.1E-2	2.6E-3
340	3.9E-2	5.1E-6	1.1E-5	4.1E-3	6.9E-3	2.1E-2	2.6E-3
350	3.8E-2	4.8E-6	9.8E-6	4.0E-3	6.5E-3	2.1E-2	2.6E-3
360	3.8E-2	4.6E-6	9.0E-6	4.0E-3	6.0E-3	2.1E-2	2.6E-3
365	3.8E-2	4.5E-6	8.6E-6	4.0E-3	5.8E-3	2.1E-2	2.6E-3
370	3.7E-2	4.4E-6	8.3E-6	4.0E-3	5.6E-3	2.1E-2	2.6E-3
380	3.7E-2	4.2E-6	7.7E-6	4.0E-3	5.3E-3	2.1E-2	2.6E-3
390	3.6E-2	4.0E-6	7.1E-6	3.9E-3	4.9E-3	2.1E-2	2.6E-3
400	3.6E-2	3.8E-6	6.5E-6	3.9E-3	4.6E-3	2.1E-2	2.6E-3
410	3.5E-2	3.7E-6	6.1E-6	3.9E-3	4.3E-3	2.1E-2	2.6E-3
420	3.5E-2	3.5E-6	5.6E-6	3.8E-3	4.0E-3	2.1E-2	2.6E-3
430	3.4E-2	3.4E-6	5.2E-6	3.8E-3	3.8E-3	2.1E-2	2.6E-3
440	3.4E-2	3.2E-6	4.8E-6	3.8E-3	3.5E-3	2.1E-2	2.5E-3
450	3.4E-2	3.1E-6	4.5E-6	3.7E-3	3.3E-3	2.0E-2	2.5E-3
460	3.3E-2	3.0E-6	4.1E-6	3.7E-3	3.1E-3	2.0E-2	2.5E-3
470	3.3E-2	2.9E-6	3.8E-6	3.7E-3	2.9E-3	2.0E-2	2.5E-3
480	3.2E-2	2.8E-6	3.6E-6	3.6E-3	2.7E-3	2.0E-2	2.5E-3
490	3.2E-2	2.7E-6	3.3E-6	3.6E-3	2.6E-3	2.0E-2	2.5E-3
500	3.2E-2	2.6E-6	3.1E-6	3.6E-3	2.4E-3	2.0E-2	2.5E-3
510	3.1E-2	2.5E-6	2.9E-6	3.5E-3	2.3E-3	2.0E-2	2.5E-3
520	3.1E-2	2.4E-6	2.7E-6	3.5E-3	2.1E-3	1.9E-2	2.4E-3
530	3.1E-2	2.3E-6	2.5E-6	3.4E-3	2.0E-3	1.9E-2	2.4E-3
540	3.0E-2	2.3E-6	2.4E-6	3.4E-3	1.9E-3	1.9E-2	2.4E-3
550	3.0E-2	2.2E-6	2.2E-6	3.4E-3	1.8E-3	1.9E-2	2.4E-3
560	3.0E-2	2.1E-6	2.1E-6	3.3E-3	1.7E-3	1.9E-2	2.4E-3
570	2.9E-2	2.1E-6	1.9E-6	3.3E-3	1.6E-3	1.9E-2	2.4E-3
580	2.9E-2	2.0E-6	1.8E-6	3.3E-3	1.5E-3	1.9E-2	2.3E-3
590	2.9E-2	2.0E-6	1.7E-6	3.2E-3	1.4E-3	1.9E-2	2.3E-3
600	2.8E-2	1.9E-6	1.6E-6	3.2E-3	1.3E-3	1.8E-2	2.3E-3
610	2.8E-2	1.9E-6	1.5E-6	3.2E-3	1.2E-3	1.8E-2	2.3E-3
620	2.8E-2	1.8E-6	1.4E-6	3.1E-3	1.2E-3	1.8E-2	2.3E-3
630	2.7E-2	1.8E-6	1.4E-6	3.1E-3	1.1E-3	1.8E-2	2.3E-3
640	2.7E-2	1.7E-6	1.3E-6	3.1E-3	1.1E-3	1.8E-2	2.3E-3
650	2.7E-2	1.7E-6	1.2E-6	3.0E-3	9.9E-4	1.8E-2	2.2E-3
660	2.7E-2	1.6E-6	1.2E-6	3.0E-3	9.4E-4	1.8E-2	2.2E-3
670	2.6E-2	1.6E-6	1.1E-6	3.0E-3	8.9E-4	1.7E-2	2.2E-3
680	2.6E-2	1.6E-6	1.0E-6	2.9E-3	8.5E-4	1.7E-2	2.2E-3
690	2.6E-2	1.5E-6	9.9E-7	2.9E-3	8.1E-4	1.7E-2	2.2E-3
700	2.6E-2	1.5E-6	9.4E-7	2.9E-3	7.7E-4	1.7E-2	2.2E-3
710	2.5E-2	1.5E-6	9.0E-7	2.8E-3	7.3E-4	1.7E-2	2.1E-3
720	2.5E-2	1.4E-6	8.6E-7	2.8E-3	6.9E-4	1.7E-2	2.1E-3
730	2.5E-2	1.4E-6	8.2E-7	2.8E-3	6.6E-4	1.7E-2	2.1E-3
740	2.5E-2	1.4E-6	7.9E-7	2.8E-3	6.3E-4	1.6E-2	2.1E-3
750	2.4E-2	1.4E-6	7.5E-7	2.7E-3	6.0E-4	1.6E-2	2.1E-3
760	2.4E-2	1.3E-6	7.2E-7	2.7E-3	5.7E-4	1.6E-2	2.1E-3
770	2.4E-2	1.3E-6	6.9E-7	2.7E-3	5.5E-4	1.6E-2	2.0E-3
780	2.4E-2	1.3E-6	6.7E-7	2.6E-3	5.2E-4	1.6E-2	2.0E-3
790	2.3E-2	1.3E-6	6.4E-7	2.6E-3	5.0E-4	1.6E-2	2.0E-3
800	2.3E-2	1.2E-6	6.2E-7	2.6E-3	4.8E-4	1.6E-2	2.0E-3
810	2.3E-2	1.2E-6	6.0E-7	2.5E-3	4.6E-4	1.5E-2	2.0E-3
820	2.3E-2	1.2E-6	5.8E-7	2.5E-3	4.4E-4	1.5E-2	2.0E-3
830	2.2E-2	1.2E-6	5.6E-7	2.5E-3	4.2E-4	1.5E-2	1.9E-3
840	2.2E-2	1.2E-6	5.4E-7	2.5E-3	4.0E-4	1.5E-2	1.9E-3
850	2.2E-2	1.1E-6	5.2E-7	2.4E-3	3.9E-4	1.5E-2	1.9E-3
860	2.2E-2	1.1E-6	5.0E-7	2.4E-3	3.7E-4	1.5E-2	1.9E-3
870	2.2E-2	1.1E-6	4.9E-7	2.4E-3	3.6E-4	1.5E-2	1.9E-3
880	2.1E-2	1.1E-6	4.7E-7	2.4E-3	3.5E-4	1.4E-2	1.9E-3
890	2.1E-2	1.1E-6	4.6E-7	2.3E-3	3.3E-4	1.4E-2	1.8E-3
900	2.1E-2	1.1E-6	4.5E-7	2.3E-3	3.2E-4	1.4E-2	1.8E-3
910	2.1E-2	1.0E-6	4.3E-7	2.3E-3	3.1E-4	1.4E-2	1.8E-3
920	2.1E-2	1.0E-6	4.2E-7	2.3E-3	3.0E-4	1.4E-2	1.8E-3
930	2.0E-2	1.0E-6	4.1E-7	2.2E-3	2.9E-4	1.4E-2	1.8E-3
940	2.0E-2	9.9E-7	4.0E-7	2.2E-3	2.8E-4	1.4E-2	1.8E-3
950	2.0E-2	9.7E-7	3.9E-7	2.2E-3	2.7E-4	1.4E-2	1.7E-3
960	2.0E-2	9.6E-7	3.8E-7	2.2E-3	2.6E-4	1.3E-2	1.7E-3
970	2.0E-2	9.5E-7	3.7E-7	2.1E-3	2.6E-4	1.3E-2	1.7E-3
980	1.9E-2	9.3E-7	3.6E-7	2.1E-3	2.5E-4	1.3E-2	1.7E-3
990	1.9E-2	9.2E-7	3.5E-7	2.1E-3	2.4E-4	1.3E-2	1.7E-3
1000	1.9E-2	9.1E-7	3.4E-7	2.1E-3	2.3E-4	1.3E-2	1.7E-3
1010	1.9E-2	8.9E-7	3.3E-7	2.0E-3	2.3E-4	1.3E-2	1.7E-3
1020	1.9E-2	8.8E-7	3.3E-7	2.0E-3	2.2E-4	1.3E-2	1.6E-3
1030	1.8E-2	8.7E-7	3.2E-7	2.0E-3	2.1E-4	1.3E-2	1.6E-3
1040	1.8E-2	8.6E-7	3.1E-7	2.0E-3	2.1E-4	1.3E-2	1.6E-3
1050	1.8E-2	8.4E-7	3.0E-7	2.0E-3	2.0E-4	1.2E-2	1.6E-3
1060	1.8E-2	8.3E-7	3.0E-7	1.9E-3	2.0E-4	1.2E-2	1.6E-3
1070	1.8E-2	8.2E-7	2.9E-7	1.9E-3	1.9E-4	1.2E-2	1.6E-3
1080	1.8E-2	8.1E-7	2.8E-7	1.9E-3	1.9E-4	1.2E-2	1.6E-3
1090	1.7E-2	8.0E-7	2.8E-7	1.9E-3	1.8E-4	1.2E-2	1.5E-3
1095	1.7E-2	7.9E-7	2.8E-7	1.9E-3	1.8E-4	1.2E-2	1.5E-3
1100	1.7E-2	7.9E-7	2.7E-7	1.8E-3	1.8E-4	1.2E-2	1.5E-3
1200	1.6E-2	6.9E-7	2.2E-7	1.7E-3	1.5E-4	1.1E-2	1.4E-3
1300	1.4E-2	6.1E-7	1.9E-7	1.5E-3	1.2E-4	9.8E-3	1.3E-3
1400	1.3E-2	5.4E-7	1.6E-7	1.3E-3	1.1E-4	8.9E-3	1.1E-3
1500	1.2E-2	4.8E-7	1.3E-7	1.2E-3	9.3E-5	8.1E-3	1.0E-3
1600	1.1E-2	4.2E-7	1.1E-7	1.1E-3	8.2E-5	7.4E-3	9.4E-4
1700	9.5E-3	3.8E-7	9.7E-8	9.6E-4	7.3E-5	6.7E-3	8.6E-4
1800	8.6E-3	3.3E-7	8.3E-8	8.6E-4	6.5E-5	6.1E-3	7.7E-4
1900	7.8E-3	3.0E-7	7.2E-8	7.7E-4	5.8E-5	5.5E-3	7.0E-4
2000	7.1E-3	2.6E-7	6.3E-8	6.9E-4	5.2E-5	5.0E-3	6.3E-4
2100	6.4E-3	2.3E-7	5.5E-8	6.2E-4	4.7E-5	4.6E-3	5.7E-4
2200	5.8E-3	2.1E-7	4.8E-8	5.6E-4	4.2E-5	4.1E-3	5.2E-4
2300	5.3E-3	1.9E-7	4.2E-8	5.0E-4	3.8E-5	3.7E-3	4.7E-4
2400	4.8E-3	1.7E-7	3.7E-8	4.5E-4	3.4E-5	3.4E-3	4.2E-4
2500	4.3E-3	1.5E-7	3.3E-8	4.1E-4	3.1E-5	3.1E-3	3.8E-4
2600	3.9E-3	1.3E-7	2.9E-8	3.7E-4	2.8E-5	2.8E-3	3.5E-4
2700	3.5E-3	1.2E-7	2.5E-8	3.3E-4	2.5E-5	2.5E-3	3.1E-4
2800	3.2E-3	1.1E-7	2.3E-8	3.0E-4	2.3E-5	2.3E-3	2.8E-4
2900	2.9E-3	9.4E-8	2.0E-8	2.7E-4	2.0E-5	2.1E-3	2.5E-4
3000	2.6E-3	8.4E-8	1.8E-8	2.4E-4	1.8E-5	1.9E-3	2.3E-4
3100	2.4E-3	7.5E-8	1.6E-8	2.2E-4	1.7E-5	1.7E-3	2.1E-4
3200	2.1E-3	6.7E-8	1.4E-8	2.0E-4	1.5E-5	1.5E-3	1.9E-4
3300	1.9E-3	6.0E-8	1.2E-8	1.8E-4	1.3E-5	1.4E-3	1.7E-4
3400	1.7E-3	5.3E-8	1.1E-8	1.6E-4	1.2E-5	1.3E-3	1.5E-4
3500	1.6E-3	4.8E-8	9.9E-9	1.4E-4	1.1E-5	1.1E-3	1.4E-4
3600	1.4E-3	4.3E-8	8.8E-9	1.3E-4	9.9E-6	1.0E-3	1.2E-4
3650	1.4E-3	4.0E-8	8.3E-9	1.2E-4	9.4E-6	9.8E-4	1.2E-4
4000	9.5E-4	2.7E-8	5.6E-9	8.6E-5	6.5E-6	6.9E-4	8.2E-5
5000	3.5E-4	9.2E-9	1.9E-9	3.1E-5	2.3E-6	2.5E-4	2.9E-5
6000	1.3E-4	3.1E-9	6.3E-10	1.1E-5	8.4E-7	9.3E-5	1.0E-5
7000	4.6E-5	1.1E-9	2.1E-10	4.0E-6	3.0E-7	3.4E-5	3.7E-6
8000	1.7E-5	3.7E-10	-	1.4E-6	1.1E-7	1.3E-5	1.3E-6
9000	6.2E-6	1.3E-10	-	5.2E-7	3.9E-8	4.6E-6	4.6E-7
10000	2.3E-6	-	-	1.9E-7	1.4E-8	1.7E-6	1.6E-7
11000	8.2E-7	-	-	6.8E-8	5.1E-9	6.3E-7	5.8E-8
12000	3.0E-7	-	-	2.4E-8	1.8E-9	2.3E-7	2.1E-8
13000	1.1E-7	-	-	8.9E-9	6.6E-10	8.5E-8	7.4E-9
14000	4.0E-8	-	-	3.2E-9	2.4E-10	3.1E-8	2.6E-9
15000	1.5E-8	-	-	1.2E-9	-	1.1E-8	9.4E-10
