Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
78	1.3E-1	4.7E-5	1.7E-4	6.9E-3	8.4E-2	3.0E-2	3.8E-3
79	1.3E-1	4.7E-5	1.7E-4	6.9E-3	8.3E-2	3.1E-2	3.8E-3
80	1.3E-1	4.6E-5	1.7E-4	7.0E-3	8.2E-2	3.1E-2	3.8E-3
81	1.3E-1	4.6E-5	1.7E-4	7.0E-3	8.2E-2	3.1E-2	3.8E-3
82	1.3E-1	4.6E-5	1.7E-4	7.0E-3	8.1E-2	3.1E-2	3.8E-3
83	1.3E-1	4.5E-5	1.7E-4	7.0E-3	8.0E-2	3.1E-2	3.8E-3
84	1.3E-1	4.5E-5	1.7E-4	7.0E-3	8.0E-2	3.1E-2	3.8E-3
85	1.3E-1	4.4E-5	1.6E-4	7.0E-3	7.9E-2	3.1E-2	3.9E-3
86	1.3E-1	4.4E-5	1.6E-4	7.1E-3	7.9E-2	3.1E-2	3.9E-3
87	1.3E-1	4.4E-5	1.6E-4	7.1E-3	7.8E-2	3.2E-2	3.9E-3
88	1.3E-1	4.3E-5	1.6E-4	7.1E-3	7.7E-2	3.2E-2	3.9E-3
89	1.3E-1	4.3E-5	1.6E-4	7.1E-3	7.7E-2	3.2E-2	3.9E-3
90	1.3E-1	4.3E-5	1.6E-4	7.1E-3	7.6E-2	3.2E-2	3.9E-3
91	1.3E-1	4.2E-5	1.6E-4	7.1E-3	7.6E-2	3.2E-2	3.9E-3
92	1.2E-1	4.2E-5	1.5E-4	7.2E-3	7.5E-2	3.2E-2	3.9E-3
93	1.2E-1	4.2E-5	1.5E-4	7.2E-3	7.4E-2	3.2E-2	4.0E-3
94	1.2E-1	4.1E-5	1.5E-4	7.2E-3	7.4E-2	3.2E-2	4.0E-3
95	1.2E-1	4.1E-5	1.5E-4	7.2E-3	7.3E-2	3.2E-2	4.0E-3
96	1.2E-1	4.1E-5	1.5E-4	7.2E-3	7.3E-2	3.3E-2	4.0E-3
97	1.2E-1	4.0E-5	1.5E-4	7.2E-3	7.2E-2	3.3E-2	4.0E-3
98	1.2E-1	4.0E-5	1.5E-4	7.2E-3	7.2E-2	3.3E-2	4.0E-3
99	1.2E-1	4.0E-5	1.4E-4	7.3E-3	7.1E-2	3.3E-2	4.0E-3
100	1.2E-1	3.9E-5	1.4E-4	7.3E-3	7.1E-2	3.3E-2	4.0E-3
110	1.2E-1	3.7E-5	1.3E-4	7.4E-3	6.5E-2	3.4E-2	4.2E-3
120	1.1E-1	3.4E-5	1.2E-4	7.5E-3	6.0E-2	3.5E-2	4.3E-3
130	1.1E-1	3.2E-5	1.1E-4	7.6E-3	5.6E-2	3.6E-2	4.3E-3
140	1.1E-1	2.9E-5	1.0E-4	7.7E-3	5.2E-2	3.6E-2	4.4E-3
150	1.0E-1	2.8E-5	9.3E-5	7.8E-3	4.8E-2	3.7E-2	4.5E-3
160	1.0E-1	2.6E-5	8.5E-5	7.8E-3	4.5E-2	3.7E-2	4.6E-3
170	9.9E-2	2.4E-5	7.8E-5	7.8E-3	4.1E-2	3.8E-2	4.6E-3
180	9.7E-2	2.2E-5	7.1E-5	7.9E-3	3.8E-2	3.8E-2	4.7E-3
190	9.4E-2	2.1E-5	6.5E-5	7.9E-3	3.6E-2	3.9E-2	4.7E-3
200	9.2E-2	2.0E-5	6.0E-5	7.9E-3	3.3E-2	3.9E-2	4.7E-3
210	9.0E-2	1.9E-5	5.5E-5	7.9E-3	3.1E-2	3.9E-2	4.8E-3
220	8.8E-2	1.7E-5	5.0E-5	7.9E-3	2.8E-2	3.9E-2	4.8E-3
230	8.6E-2	1.6E-5	4.6E-5	7.9E-3	2.6E-2	4.0E-2	4.8E-3
240	8.5E-2	1.5E-5	4.3E-5	7.9E-3	2.5E-2	4.0E-2	4.9E-3
250	8.3E-2	1.5E-5	3.9E-5	7.9E-3	2.3E-2	4.0E-2	4.9E-3
260	8.1E-2	1.4E-5	3.6E-5	7.8E-3	2.1E-2	4.0E-2	4.9E-3
270	8.0E-2	1.3E-5	3.3E-5	7.8E-3	2.0E-2	4.0E-2	4.9E-3
280	7.8E-2	1.2E-5	3.0E-5	7.8E-3	1.8E-2	4.0E-2	4.9E-3
290	7.7E-2	1.2E-5	2.8E-5	7.7E-3	1.7E-2	4.0E-2	4.9E-3
300	7.6E-2	1.1E-5	2.6E-5	7.7E-3	1.6E-2	4.0E-2	4.9E-3
310	7.5E-2	1.0E-5	2.4E-5	7.7E-3	1.5E-2	4.0E-2	4.9E-3
320	7.3E-2	9.9E-6	2.2E-5	7.6E-3	1.4E-2	4.0E-2	4.9E-3
330	7.2E-2	9.4E-6	2.0E-5	7.6E-3	1.3E-2	4.0E-2	4.9E-3
340	7.1E-2	8.9E-6	1.8E-5	7.5E-3	1.2E-2	4.0E-2	4.9E-3
350	7.0E-2	8.5E-6	1.7E-5	7.4E-3	1.1E-2	3.9E-2	4.9E-3
360	6.9E-2	8.1E-6	1.6E-5	7.4E-3	1.0E-2	3.9E-2	4.8E-3
365	6.9E-2	7.9E-6	1.5E-5	7.4E-3	1.0E-2	3.9E-2	4.8E-3
370	6.8E-2	7.8E-6	1.4E-5	7.3E-3	9.8E-3	3.9E-2	4.8E-3
380	6.7E-2	7.4E-6	1.3E-5	7.3E-3	9.1E-3	3.9E-2	4.8E-3
390	6.6E-2	7.1E-6	1.2E-5	7.2E-3	8.5E-3	3.9E-2	4.8E-3
400	6.5E-2	6.8E-6	1.1E-5	7.2E-3	8.0E-3	3.9E-2	4.8E-3
410	6.5E-2	6.5E-6	1.1E-5	7.1E-3	7.5E-3	3.8E-2	4.8E-3
420	6.4E-2	6.2E-6	9.8E-6	7.0E-3	7.0E-3	3.8E-2	4.7E-3
430	6.3E-2	6.0E-6	9.1E-6	7.0E-3	6.5E-3	3.8E-2	4.7E-3
440	6.2E-2	5.8E-6	8.4E-6	6.9E-3	6.1E-3	3.8E-2	4.7E-3
450	6.1E-2	5.5E-6	7.8E-6	6.8E-3	5.7E-3	3.8E-2	4.7E-3
460	6.1E-2	5.3E-6	7.2E-6	6.8E-3	5.4E-3	3.7E-2	4.6E-3
470	6.0E-2	5.1E-6	6.7E-6	6.7E-3	5.0E-3	3.7E-2	4.6E-3
480	5.9E-2	5.0E-6	6.3E-6	6.6E-3	4.7E-3	3.7E-2	4.6E-3
490	5.9E-2	4.8E-6	5.8E-6	6.6E-3	4.4E-3	3.7E-2	4.6E-3
500	5.8E-2	4.6E-6	5.4E-6	6.5E-3	4.2E-3	3.6E-2	4.5E-3
510	5.7E-2	4.5E-6	5.1E-6	6.5E-3	3.9E-3	3.6E-2	4.5E-3
520	5.7E-2	4.3E-6	4.7E-6	6.4E-3	3.7E-3	3.6E-2	4.5E-3
530	5.6E-2	4.2E-6	4.4E-6	6.3E-3	3.5E-3	3.6E-2	4.5E-3
540	5.5E-2	4.1E-6	4.1E-6	6.3E-3	3.3E-3	3.5E-2	4.4E-3
550	5.5E-2	4.0E-6	3.9E-6	6.2E-3	3.1E-3	3.5E-2	4.4E-3
560	5.4E-2	3.8E-6	3.6E-6	6.1E-3	2.9E-3	3.5E-2	4.4E-3
570	5.4E-2	3.7E-6	3.4E-6	6.1E-3	2.7E-3	3.5E-2	4.3E-3
580	5.3E-2	3.6E-6	3.2E-6	6.0E-3	2.6E-3	3.4E-2	4.3E-3
590	5.2E-2	3.5E-6	3.0E-6	5.9E-3	2.4E-3	3.4E-2	4.3E-3
600	5.2E-2	3.4E-6	2.9E-6	5.9E-3	2.3E-3	3.4E-2	4.3E-3
610	5.1E-2	3.4E-6	2.7E-6	5.8E-3	2.2E-3	3.3E-2	4.2E-3
620	5.1E-2	3.3E-6	2.5E-6	5.8E-3	2.1E-3	3.3E-2	4.2E-3
630	5.0E-2	3.2E-6	2.4E-6	5.7E-3	1.9E-3	3.3E-2	4.2E-3
640	5.0E-2	3.1E-6	2.3E-6	5.6E-3	1.8E-3	3.3E-2	4.1E-3
650	4.9E-2	3.0E-6	2.2E-6	5.6E-3	1.7E-3	3.2E-2	4.1E-3
660	4.9E-2	3.0E-6	2.0E-6	5.5E-3	1.7E-3	3.2E-2	4.1E-3
670	4.8E-2	2.9E-6	1.9E-6	5.4E-3	1.6E-3	3.2E-2	4.0E-3
680	4.8E-2	2.8E-6	1.9E-6	5.4E-3	1.5E-3	3.2E-2	4.0E-3
690	4.7E-2	2.8E-6	1.8E-6	5.3E-3	1.4E-3	3.1E-2	4.0E-3
700	4.7E-2	2.7E-6	1.7E-6	5.3E-3	1.3E-3	3.1E-2	3.9E-3
710	4.6E-2	2.7E-6	1.6E-6	5.2E-3	1.3E-3	3.1E-2	3.9E-3
720	4.6E-2	2.6E-6	1.5E-6	5.2E-3	1.2E-3	3.1E-2	3.9E-3
730	4.5E-2	2.6E-6	1.5E-6	5.1E-3	1.2E-3	3.0E-2	3.9E-3
740	4.5E-2	2.5E-6	1.4E-6	5.0E-3	1.1E-3	3.0E-2	3.8E-3
750	4.5E-2	2.5E-6	1.3E-6	5.0E-3	1.1E-3	3.0E-2	3.8E-3
760	4.4E-2	2.4E-6	1.3E-6	4.9E-3	1.0E-3	3.0E-2	3.8E-3
770	4.4E-2	2.4E-6	1.2E-6	4.9E-3	9.7E-4	2.9E-2	3.7E-3
780	4.3E-2	2.3E-6	1.2E-6	4.8E-3	9.2E-4	2.9E-2	3.7E-3
790	4.3E-2	2.3E-6	1.2E-6	4.8E-3	8.8E-4	2.9E-2	3.7E-3
800	4.2E-2	2.3E-6	1.1E-6	4.7E-3	8.5E-4	2.9E-2	3.6E-3
810	4.2E-2	2.2E-6	1.1E-6	4.7E-3	8.1E-4	2.8E-2	3.6E-3
820	4.2E-2	2.2E-6	1.0E-6	4.6E-3	7.8E-4	2.8E-2	3.6E-3
830	4.1E-2	2.1E-6	1.0E-6	4.6E-3	7.5E-4	2.8E-2	3.6E-3
840	4.1E-2	2.1E-6	9.7E-7	4.5E-3	7.2E-4	2.8E-2	3.5E-3
850	4.0E-2	2.1E-6	9.4E-7	4.5E-3	6.9E-4	2.7E-2	3.5E-3
860	4.0E-2	2.0E-6	9.1E-7	4.4E-3	6.7E-4	2.7E-2	3.5E-3
870	4.0E-2	2.0E-6	8.8E-7	4.4E-3	6.4E-4	2.7E-2	3.4E-3
880	3.9E-2	2.0E-6	8.5E-7	4.3E-3	6.2E-4	2.7E-2	3.4E-3
890	3.9E-2	1.9E-6	8.3E-7	4.3E-3	6.0E-4	2.6E-2	3.4E-3
900	3.8E-2	1.9E-6	8.0E-7	4.2E-3	5.7E-4	2.6E-2	3.3E-3
910	3.8E-2	1.9E-6	7.8E-7	4.2E-3	5.6E-4	2.6E-2	3.3E-3
920	3.8E-2	1.9E-6	7.6E-7	4.1E-3	5.4E-4	2.6E-2	3.3E-3
930	3.7E-2	1.8E-6	7.4E-7	4.1E-3	5.2E-4	2.5E-2	3.3E-3
940	3.7E-2	1.8E-6	7.2E-7	4.0E-3	5.0E-4	2.5E-2	3.2E-3
950	3.7E-2	1.8E-6	7.0E-7	4.0E-3	4.9E-4	2.5E-2	3.2E-3
960	3.6E-2	1.8E-6	6.8E-7	3.9E-3	4.7E-4	2.5E-2	3.2E-3
970	3.6E-2	1.7E-6	6.7E-7	3.9E-3	4.6E-4	2.4E-2	3.1E-3
980	3.6E-2	1.7E-6	6.5E-7	3.9E-3	4.4E-4	2.4E-2	3.1E-3
990	3.5E-2	1.7E-6	6.3E-7	3.8E-3	4.3E-4	2.4E-2	3.1E-3
1000	3.5E-2	1.7E-6	6.2E-7	3.8E-3	4.2E-4	2.4E-2	3.1E-3
1010	3.4E-2	1.6E-6	6.0E-7	3.7E-3	4.1E-4	2.4E-2	3.0E-3
1020	3.4E-2	1.6E-6	5.9E-7	3.7E-3	4.0E-4	2.3E-2	3.0E-3
1030	3.4E-2	1.6E-6	5.8E-7	3.7E-3	3.9E-4	2.3E-2	3.0E-3
1040	3.3E-2	1.6E-6	5.6E-7	3.6E-3	3.8E-4	2.3E-2	3.0E-3
1050	3.3E-2	1.5E-6	5.5E-7	3.6E-3	3.7E-4	2.3E-2	2.9E-3
1060	3.3E-2	1.5E-6	5.4E-7	3.5E-3	3.6E-4	2.3E-2	2.9E-3
1070	3.3E-2	1.5E-6	5.3E-7	3.5E-3	3.5E-4	2.2E-2	2.9E-3
1080	3.2E-2	1.5E-6	5.2E-7	3.5E-3	3.4E-4	2.2E-2	2.8E-3
1090	3.2E-2	1.5E-6	5.1E-7	3.4E-3	3.3E-4	2.2E-2	2.8E-3
1095	3.2E-2	1.5E-6	5.0E-7	3.4E-3	3.3E-4	2.2E-2	2.8E-3
1100	3.2E-2	1.4E-6	5.0E-7	3.4E-3	3.3E-4	2.2E-2	2.8E-3
1200	2.9E-2	1.3E-6	4.1E-7	3.0E-3	2.7E-4	2.0E-2	2.5E-3
1300	2.6E-2	1.1E-6	3.4E-7	2.7E-3	2.2E-4	1.8E-2	2.3E-3
1400	2.4E-2	9.9E-7	2.8E-7	2.4E-3	1.9E-4	1.6E-2	2.1E-3
1500	2.1E-2	8.7E-7	2.4E-7	2.2E-3	1.7E-4	1.5E-2	1.9E-3
1600	1.9E-2	7.7E-7	2.1E-7	2.0E-3	1.5E-4	1.4E-2	1.7E-3
1700	1.8E-2	6.9E-7	1.8E-7	1.8E-3	1.3E-4	1.2E-2	1.6E-3
1800	1.6E-2	6.1E-7	1.5E-7	1.6E-3	1.2E-4	1.1E-2	1.4E-3
1900	1.4E-2	5.4E-7	1.3E-7	1.4E-3	1.1E-4	1.0E-2	1.3E-3
2000	1.3E-2	4.8E-7	1.1E-7	1.3E-3	9.6E-5	9.2E-3	1.2E-3
2100	1.2E-2	4.3E-7	1.0E-7	1.1E-3	8.6E-5	8.3E-3	1.1E-3
2200	1.1E-2	3.8E-7	8.8E-8	1.0E-3	7.8E-5	7.6E-3	9.5E-4
2300	9.6E-3	3.4E-7	7.7E-8	9.2E-4	7.0E-5	6.9E-3	8.6E-4
2400	8.7E-3	3.0E-7	6.8E-8	8.3E-4	6.3E-5	6.2E-3	7.8E-4
2500	7.9E-3	2.7E-7	6.0E-8	7.5E-4	5.7E-5	5.6E-3	7.0E-4
2600	7.1E-3	2.4E-7	5.3E-8	6.7E-4	5.1E-5	5.1E-3	6.3E-4
2700	6.4E-3	2.2E-7	4.7E-8	6.1E-4	4.6E-5	4.6E-3	5.7E-4
2800	5.8E-3	1.9E-7	4.1E-8	5.5E-4	4.1E-5	4.2E-3	5.2E-4
2900	5.3E-3	1.7E-7	3.7E-8	4.9E-4	3.7E-5	3.8E-3	4.7E-4
3000	4.8E-3	1.5E-7	3.2E-8	4.4E-4	3.4E-5	3.4E-3	4.2E-4
3100	4.3E-3	1.4E-7	2.9E-8	4.0E-4	3.0E-5	3.1E-3	3.8E-4
3200	3.9E-3	1.2E-7	2.6E-8	3.6E-4	2.7E-5	2.8E-3	3.4E-4
3300	3.5E-3	1.1E-7	2.3E-8	3.2E-4	2.5E-5	2.5E-3	3.1E-4
3400	3.2E-3	9.8E-8	2.0E-8	2.9E-4	2.2E-5	2.3E-3	2.8E-4
3500	2.9E-3	8.7E-8	1.8E-8	2.6E-4	2.0E-5	2.1E-3	2.5E-4
3600	2.6E-3	7.8E-8	1.6E-8	2.4E-4	1.8E-5	1.9E-3	2.3E-4
3650	2.5E-3	7.4E-8	1.5E-8	2.3E-4	1.7E-5	1.8E-3	2.2E-4
4000	1.7E-3	5.0E-8	1.0E-8	1.6E-4	1.2E-5	1.3E-3	1.5E-4
5000	6.3E-4	1.7E-8	3.4E-9	5.6E-5	4.3E-6	4.7E-4	5.4E-5
6000	2.3E-4	5.7E-9	1.1E-9	2.0E-5	1.5E-6	1.7E-4	1.9E-5
7000	8.4E-5	2.0E-9	3.9E-10	7.3E-6	5.6E-7	6.3E-5	6.7E-6
8000	3.1E-5	6.9E-10	1.4E-10	2.6E-6	2.0E-7	2.3E-5	2.4E-6
9000	1.1E-5	2.4E-10	-	9.5E-7	7.2E-8	8.5E-6	8.4E-7
10000	4.1E-6	-	-	3.4E-7	2.6E-8	3.1E-6	3.0E-7
11000	1.5E-6	-	-	1.2E-7	9.3E-9	1.2E-6	1.1E-7
12000	5.5E-7	-	-	4.5E-8	3.4E-9	4.2E-7	3.8E-8
13000	2.0E-7	-	-	1.6E-8	1.2E-9	1.6E-7	1.4E-8
14000	7.4E-8	-	-	5.9E-9	4.4E-10	5.7E-8	4.8E-9
15000	2.7E-8	-	-	2.1E-9	1.6E-10	2.1E-8	1.7E-9
16000	9.9E-9	-	-	7.7E-10	-	7.7E-9	6.2E-10
