Radionuclide	Nb-89m
Route of Intake	Injection
Material	Injection, fA=1E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	5.3E-1	-	-	3.4E-2	3.6E-2	4.9E-2
0.083333	2.8E-1	-	-	1.7E-2	1.8E-2	2.4E-2
0.125	1.5E-1	-	-	8.5E-3	9.7E-3	1.3E-2
0.25	2.1E-2	-	-	1.2E-3	1.5E-3	1.8E-3
0.375	3.1E-3	-	-	1.7E-4	2.3E-4	2.7E-4
0.5	4.5E-4	-	-	2.6E-5	3.5E-5	4.1E-5
0.625	6.7E-5	-	-	3.9E-6	5.5E-6	6.4E-6
0.75	1.0E-5	-	-	5.9E-7	8.6E-7	9.8E-7
0.875	1.5E-6	-	-	8.9E-8	1.3E-7	1.5E-7
1	2.2E-7	4.8E-8	5.9E-10	1.3E-8	2.1E-8	2.3E-8
1.125	3.3E-8	-	-	1.9E-9	3.2E-9	3.5E-9
1.25	4.9E-9	-	-	1.9E-10	5.0E-10	5.4E-10
1.375	7.3E-10	-	-	-	-	-
1.5	1.1E-10	-	-	-	-	-
