Radionuclide	Ru-106
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride, oxalate, fA=5E-2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Rh-106)	Urine (24-hour sample) (Rh-106)	Faeces (24-hour sample) (Rh-106)	Alimentary Tract* (Rh-106)	Lungs* (Rh-106)	Skeleton* (Rh-106)	Liver* (Rh-106)
53	5.9E-2	3.8E-4	9.8E-5	1.0E-3	4.5E-4	1.0E-2	4.5E-3
54	5.8E-2	3.6E-4	9.4E-5	1.0E-3	4.5E-4	1.0E-2	4.4E-3
55	5.8E-2	3.5E-4	9.1E-5	9.9E-4	4.4E-4	1.0E-2	4.4E-3
56	5.7E-2	3.4E-4	8.7E-5	9.7E-4	4.3E-4	1.0E-2	4.3E-3
57	5.7E-2	3.2E-4	8.4E-5	9.6E-4	4.3E-4	1.0E-2	4.3E-3
58	5.6E-2	3.1E-4	8.1E-5	9.5E-4	4.2E-4	1.0E-2	4.2E-3
59	5.6E-2	3.0E-4	7.8E-5	9.4E-4	4.1E-4	1.0E-2	4.1E-3
60	5.5E-2	2.9E-4	7.5E-5	9.3E-4	4.1E-4	1.0E-2	4.1E-3
61	5.5E-2	2.8E-4	7.2E-5	9.1E-4	4.0E-4	1.0E-2	4.0E-3
62	5.4E-2	2.7E-4	7.0E-5	9.0E-4	4.0E-4	1.0E-2	4.0E-3
63	5.4E-2	2.6E-4	6.7E-5	8.9E-4	3.9E-4	9.9E-3	3.9E-3
64	5.4E-2	2.5E-4	6.5E-5	8.8E-4	3.9E-4	9.9E-3	3.9E-3
65	5.3E-2	2.5E-4	6.3E-5	8.7E-4	3.8E-4	9.8E-3	3.8E-3
66	5.3E-2	2.4E-4	6.1E-5	8.6E-4	3.8E-4	9.8E-3	3.8E-3
67	5.2E-2	2.3E-4	5.9E-5	8.5E-4	3.7E-4	9.7E-3	3.7E-3
68	5.2E-2	2.2E-4	5.7E-5	8.5E-4	3.7E-4	9.7E-3	3.7E-3
69	5.2E-2	2.2E-4	5.5E-5	8.4E-4	3.6E-4	9.7E-3	3.7E-3
70	5.1E-2	2.1E-4	5.3E-5	8.3E-4	3.6E-4	9.6E-3	3.6E-3
71	5.1E-2	2.1E-4	5.2E-5	8.2E-4	3.6E-4	9.6E-3	3.6E-3
72	5.1E-2	2.0E-4	5.0E-5	8.1E-4	3.5E-4	9.6E-3	3.5E-3
73	5.0E-2	1.9E-4	4.9E-5	8.0E-4	3.5E-4	9.5E-3	3.5E-3
74	5.0E-2	1.9E-4	4.7E-5	8.0E-4	3.5E-4	9.5E-3	3.5E-3
75	5.0E-2	1.8E-4	4.6E-5	7.9E-4	3.4E-4	9.5E-3	3.4E-3
76	4.9E-2	1.8E-4	4.5E-5	7.8E-4	3.4E-4	9.4E-3	3.4E-3
77	4.9E-2	1.7E-4	4.3E-5	7.8E-4	3.4E-4	9.4E-3	3.4E-3
78	4.9E-2	1.7E-4	4.2E-5	7.7E-4	3.3E-4	9.4E-3	3.4E-3
79	4.8E-2	1.6E-4	4.1E-5	7.6E-4	3.3E-4	9.4E-3	3.3E-3
80	4.8E-2	1.6E-4	4.0E-5	7.6E-4	3.3E-4	9.3E-3	3.3E-3
81	4.8E-2	1.6E-4	3.9E-5	7.5E-4	3.3E-4	9.3E-3	3.3E-3
82	4.8E-2	1.5E-4	3.8E-5	7.4E-4	3.2E-4	9.3E-3	3.2E-3
83	4.7E-2	1.5E-4	3.7E-5	7.4E-4	3.2E-4	9.3E-3	3.2E-3
84	4.7E-2	1.5E-4	3.6E-5	7.3E-4	3.2E-4	9.2E-3	3.2E-3
85	4.7E-2	1.4E-4	3.5E-5	7.3E-4	3.2E-4	9.2E-3	3.2E-3
86	4.6E-2	1.4E-4	3.4E-5	7.2E-4	3.1E-4	9.2E-3	3.1E-3
87	4.6E-2	1.4E-4	3.3E-5	7.2E-4	3.1E-4	9.2E-3	3.1E-3
88	4.6E-2	1.3E-4	3.3E-5	7.1E-4	3.1E-4	9.1E-3	3.1E-3
89	4.6E-2	1.3E-4	3.2E-5	7.0E-4	3.1E-4	9.1E-3	3.1E-3
90	4.5E-2	1.3E-4	3.1E-5	7.0E-4	3.0E-4	9.1E-3	3.0E-3
91	4.5E-2	1.2E-4	3.0E-5	6.9E-4	3.0E-4	9.1E-3	3.0E-3
92	4.5E-2	1.2E-4	3.0E-5	6.9E-4	3.0E-4	9.0E-3	3.0E-3
93	4.5E-2	1.2E-4	2.9E-5	6.9E-4	3.0E-4	9.0E-3	3.0E-3
94	4.5E-2	1.2E-4	2.8E-5	6.8E-4	3.0E-4	9.0E-3	2.9E-3
95	4.4E-2	1.1E-4	2.8E-5	6.8E-4	2.9E-4	9.0E-3	2.9E-3
96	4.4E-2	1.1E-4	2.7E-5	6.7E-4	2.9E-4	8.9E-3	2.9E-3
97	4.4E-2	1.1E-4	2.7E-5	6.7E-4	2.9E-4	8.9E-3	2.9E-3
98	4.4E-2	1.1E-4	2.6E-5	6.6E-4	2.9E-4	8.9E-3	2.9E-3
99	4.3E-2	1.0E-4	2.5E-5	6.6E-4	2.9E-4	8.9E-3	2.8E-3
100	4.3E-2	1.0E-4	2.5E-5	6.5E-4	2.9E-4	8.9E-3	2.8E-3
110	4.1E-2	8.5E-5	2.0E-5	6.2E-4	2.7E-4	8.7E-3	2.6E-3
120	4.0E-2	7.1E-5	1.7E-5	5.8E-4	2.6E-4	8.5E-3	2.5E-3
130	3.8E-2	6.1E-5	1.5E-5	5.6E-4	2.4E-4	8.3E-3	2.3E-3
140	3.7E-2	5.3E-5	1.3E-5	5.3E-4	2.3E-4	8.1E-3	2.2E-3
150	3.5E-2	4.6E-5	1.1E-5	5.1E-4	2.2E-4	8.0E-3	2.1E-3
160	3.4E-2	4.1E-5	9.7E-6	4.9E-4	2.2E-4	7.8E-3	2.0E-3
170	3.3E-2	3.7E-5	8.7E-6	4.7E-4	2.1E-4	7.6E-3	1.9E-3
180	3.2E-2	3.3E-5	7.8E-6	4.6E-4	2.0E-4	7.5E-3	1.8E-3
190	3.1E-2	3.0E-5	7.1E-6	4.4E-4	1.9E-4	7.3E-3	1.7E-3
200	3.0E-2	2.7E-5	6.4E-6	4.3E-4	1.9E-4	7.2E-3	1.6E-3
210	2.9E-2	2.5E-5	5.9E-6	4.2E-4	1.8E-4	7.0E-3	1.5E-3
220	2.9E-2	2.3E-5	5.5E-6	4.0E-4	1.8E-4	6.9E-3	1.4E-3
230	2.8E-2	2.2E-5	5.1E-6	3.9E-4	1.7E-4	6.8E-3	1.3E-3
240	2.7E-2	2.1E-5	4.8E-6	3.8E-4	1.7E-4	6.6E-3	1.3E-3
250	2.6E-2	1.9E-5	4.5E-6	3.7E-4	1.6E-4	6.5E-3	1.2E-3
260	2.5E-2	1.8E-5	4.3E-6	3.6E-4	1.6E-4	6.3E-3	1.1E-3
270	2.5E-2	1.7E-5	4.1E-6	3.5E-4	1.5E-4	6.2E-3	1.1E-3
280	2.4E-2	1.7E-5	3.9E-6	3.4E-4	1.5E-4	6.1E-3	1.0E-3
290	2.3E-2	1.6E-5	3.7E-6	3.3E-4	1.4E-4	6.0E-3	9.8E-4
300	2.3E-2	1.5E-5	3.5E-6	3.2E-4	1.4E-4	5.8E-3	9.3E-4
310	2.2E-2	1.5E-5	3.4E-6	3.1E-4	1.4E-4	5.7E-3	8.8E-4
320	2.2E-2	1.4E-5	3.3E-6	3.0E-4	1.3E-4	5.6E-3	8.4E-4
330	2.1E-2	1.4E-5	3.1E-6	3.0E-4	1.3E-4	5.5E-3	7.9E-4
340	2.1E-2	1.3E-5	3.0E-6	2.9E-4	1.3E-4	5.4E-3	7.6E-4
350	2.0E-2	1.3E-5	2.9E-6	2.8E-4	1.2E-4	5.3E-3	7.2E-4
360	2.0E-2	1.2E-5	2.8E-6	2.7E-4	1.2E-4	5.1E-3	6.8E-4
365	1.9E-2	1.2E-5	2.8E-6	2.7E-4	1.2E-4	5.1E-3	6.6E-4
370	1.9E-2	1.2E-5	2.7E-6	2.7E-4	1.2E-4	5.0E-3	6.5E-4
380	1.9E-2	1.1E-5	2.6E-6	2.6E-4	1.1E-4	4.9E-3	6.2E-4
390	1.8E-2	1.1E-5	2.5E-6	2.5E-4	1.1E-4	4.8E-3	5.9E-4
400	1.8E-2	1.1E-5	2.5E-6	2.5E-4	1.1E-4	4.7E-3	5.6E-4
410	1.7E-2	1.0E-5	2.4E-6	2.4E-4	1.1E-4	4.6E-3	5.3E-4
420	1.7E-2	1.0E-5	2.3E-6	2.3E-4	1.0E-4	4.5E-3	5.0E-4
430	1.6E-2	9.7E-6	2.2E-6	2.3E-4	1.0E-4	4.4E-3	4.8E-4
440	1.6E-2	9.4E-6	2.2E-6	2.2E-4	9.7E-5	4.4E-3	4.6E-4
450	1.5E-2	9.1E-6	2.1E-6	2.2E-4	9.5E-5	4.3E-3	4.3E-4
460	1.5E-2	8.8E-6	2.0E-6	2.1E-4	9.2E-5	4.2E-3	4.1E-4
470	1.5E-2	8.6E-6	2.0E-6	2.0E-4	9.0E-5	4.1E-3	3.9E-4
480	1.4E-2	8.3E-6	1.9E-6	2.0E-4	8.7E-5	4.0E-3	3.7E-4
490	1.4E-2	8.1E-6	1.9E-6	1.9E-4	8.5E-5	3.9E-3	3.6E-4
500	1.4E-2	7.8E-6	1.8E-6	1.9E-4	8.3E-5	3.8E-3	3.4E-4
510	1.3E-2	7.6E-6	1.8E-6	1.8E-4	8.1E-5	3.8E-3	3.2E-4
520	1.3E-2	7.4E-6	1.7E-6	1.8E-4	7.9E-5	3.7E-3	3.1E-4
530	1.3E-2	7.2E-6	1.7E-6	1.7E-4	7.7E-5	3.6E-3	2.9E-4
540	1.2E-2	7.0E-6	1.6E-6	1.7E-4	7.5E-5	3.5E-3	2.8E-4
550	1.2E-2	6.8E-6	1.6E-6	1.7E-4	7.3E-5	3.5E-3	2.7E-4
560	1.2E-2	6.6E-6	1.5E-6	1.6E-4	7.1E-5	3.4E-3	2.5E-4
570	1.1E-2	6.4E-6	1.5E-6	1.6E-4	6.9E-5	3.3E-3	2.4E-4
580	1.1E-2	6.2E-6	1.4E-6	1.5E-4	6.7E-5	3.2E-3	2.3E-4
590	1.1E-2	6.0E-6	1.4E-6	1.5E-4	6.5E-5	3.2E-3	2.2E-4
600	1.1E-2	5.9E-6	1.4E-6	1.4E-4	6.4E-5	3.1E-3	2.1E-4
610	1.0E-2	5.7E-6	1.3E-6	1.4E-4	6.2E-5	3.0E-3	2.0E-4
620	1.0E-2	5.5E-6	1.3E-6	1.4E-4	6.0E-5	3.0E-3	1.9E-4
630	9.8E-3	5.4E-6	1.2E-6	1.3E-4	5.9E-5	2.9E-3	1.8E-4
640	9.5E-3	5.2E-6	1.2E-6	1.3E-4	5.7E-5	2.9E-3	1.7E-4
650	9.3E-3	5.1E-6	1.2E-6	1.3E-4	5.6E-5	2.8E-3	1.7E-4
660	9.0E-3	4.9E-6	1.1E-6	1.2E-4	5.4E-5	2.7E-3	1.6E-4
670	8.8E-3	4.8E-6	1.1E-6	1.2E-4	5.3E-5	2.7E-3	1.5E-4
680	8.6E-3	4.7E-6	1.1E-6	1.2E-4	5.1E-5	2.6E-3	1.5E-4
690	8.4E-3	4.5E-6	1.0E-6	1.1E-4	5.0E-5	2.6E-3	1.4E-4
700	8.2E-3	4.4E-6	1.0E-6	1.1E-4	4.9E-5	2.5E-3	1.3E-4
710	8.0E-3	4.3E-6	9.9E-7	1.1E-4	4.8E-5	2.5E-3	1.3E-4
720	7.8E-3	4.2E-6	9.7E-7	1.1E-4	4.6E-5	2.4E-3	1.2E-4
730	7.6E-3	4.1E-6	9.4E-7	1.0E-4	4.5E-5	2.4E-3	1.2E-4
740	7.4E-3	4.0E-6	9.1E-7	1.0E-4	4.4E-5	2.3E-3	1.1E-4
750	7.2E-3	3.8E-6	8.9E-7	9.7E-5	4.3E-5	2.3E-3	1.1E-4
760	7.0E-3	3.7E-6	8.6E-7	9.5E-5	4.2E-5	2.2E-3	1.0E-4
770	6.9E-3	3.6E-6	8.4E-7	9.2E-5	4.1E-5	2.2E-3	9.8E-5
780	6.7E-3	3.5E-6	8.2E-7	9.0E-5	4.0E-5	2.1E-3	9.4E-5
790	6.5E-3	3.4E-6	8.0E-7	8.8E-5	3.8E-5	2.1E-3	9.0E-5
800	6.4E-3	3.4E-6	7.7E-7	8.5E-5	3.7E-5	2.0E-3	8.6E-5
810	6.2E-3	3.3E-6	7.5E-7	8.3E-5	3.6E-5	2.0E-3	8.2E-5
820	6.0E-3	3.2E-6	7.3E-7	8.1E-5	3.6E-5	2.0E-3	7.9E-5
830	5.9E-3	3.1E-6	7.1E-7	7.9E-5	3.5E-5	1.9E-3	7.6E-5
840	5.7E-3	3.0E-6	6.9E-7	7.7E-5	3.4E-5	1.9E-3	7.2E-5
850	5.6E-3	2.9E-6	6.8E-7	7.5E-5	3.3E-5	1.8E-3	6.9E-5
860	5.5E-3	2.9E-6	6.6E-7	7.3E-5	3.2E-5	1.8E-3	6.7E-5
870	5.3E-3	2.8E-6	6.4E-7	7.1E-5	3.1E-5	1.8E-3	6.4E-5
880	5.2E-3	2.7E-6	6.2E-7	6.9E-5	3.0E-5	1.7E-3	6.1E-5
890	5.1E-3	2.6E-6	6.1E-7	6.7E-5	3.0E-5	1.7E-3	5.9E-5
900	5.0E-3	2.6E-6	5.9E-7	6.5E-5	2.9E-5	1.6E-3	5.7E-5
910	4.8E-3	2.5E-6	5.7E-7	6.4E-5	2.8E-5	1.6E-3	5.4E-5
920	4.7E-3	2.4E-6	5.6E-7	6.2E-5	2.7E-5	1.6E-3	5.2E-5
930	4.6E-3	2.4E-6	5.4E-7	6.0E-5	2.7E-5	1.5E-3	5.0E-5
940	4.5E-3	2.3E-6	5.3E-7	5.9E-5	2.6E-5	1.5E-3	4.8E-5
950	4.4E-3	2.2E-6	5.2E-7	5.7E-5	2.5E-5	1.5E-3	4.6E-5
960	4.3E-3	2.2E-6	5.0E-7	5.6E-5	2.5E-5	1.5E-3	4.4E-5
970	4.2E-3	2.1E-6	4.9E-7	5.4E-5	2.4E-5	1.4E-3	4.3E-5
980	4.1E-3	2.1E-6	4.8E-7	5.3E-5	2.3E-5	1.4E-3	4.1E-5
990	4.0E-3	2.0E-6	4.6E-7	5.2E-5	2.3E-5	1.4E-3	4.0E-5
1000	3.9E-3	2.0E-6	4.5E-7	5.0E-5	2.2E-5	1.3E-3	3.8E-5
1010	3.8E-3	1.9E-6	4.4E-7	4.9E-5	2.2E-5	1.3E-3	3.7E-5
1020	3.7E-3	1.9E-6	4.3E-7	4.8E-5	2.1E-5	1.3E-3	3.5E-5
1030	3.6E-3	1.8E-6	4.2E-7	4.6E-5	2.0E-5	1.3E-3	3.4E-5
1040	3.5E-3	1.8E-6	4.1E-7	4.5E-5	2.0E-5	1.2E-3	3.3E-5
1050	3.4E-3	1.7E-6	4.0E-7	4.4E-5	1.9E-5	1.2E-3	3.2E-5
1060	3.3E-3	1.7E-6	3.9E-7	4.3E-5	1.9E-5	1.2E-3	3.0E-5
1070	3.2E-3	1.6E-6	3.8E-7	4.2E-5	1.8E-5	1.2E-3	2.9E-5
1080	3.2E-3	1.6E-6	3.7E-7	4.1E-5	1.8E-5	1.1E-3	2.8E-5
1090	3.1E-3	1.5E-6	3.6E-7	4.0E-5	1.7E-5	1.1E-3	2.7E-5
1095	3.1E-3	1.5E-6	3.5E-7	3.9E-5	1.7E-5	1.1E-3	2.7E-5
1100	3.0E-3	1.5E-6	3.5E-7	3.9E-5	1.7E-5	1.1E-3	2.6E-5
1200	2.4E-3	1.2E-6	2.7E-7	3.0E-5	1.3E-5	8.7E-4	1.8E-5
1300	1.8E-3	8.9E-7	2.1E-7	2.3E-5	1.0E-5	7.1E-4	1.3E-5
1400	1.4E-3	6.9E-7	1.6E-7	1.7E-5	7.7E-6	5.7E-4	9.6E-6
1500	1.1E-3	5.3E-7	1.2E-7	1.3E-5	5.9E-6	4.6E-4	7.1E-6
1600	8.9E-4	4.1E-7	9.5E-8	1.0E-5	4.5E-6	3.7E-4	5.3E-6
1700	7.0E-4	3.2E-7	7.3E-8	7.9E-6	3.5E-6	3.0E-4	4.0E-6
1800	5.5E-4	2.5E-7	5.7E-8	6.1E-6	2.7E-6	2.4E-4	3.0E-6
1900	4.3E-4	1.9E-7	4.4E-8	4.7E-6	2.1E-6	2.0E-4	2.3E-6
2000	3.4E-4	1.5E-7	3.4E-8	3.6E-6	1.6E-6	1.6E-4	1.8E-6
2100	2.7E-4	1.1E-7	2.6E-8	2.8E-6	1.2E-6	1.3E-4	1.3E-6
2200	2.1E-4	8.9E-8	2.0E-8	2.1E-6	9.3E-7	1.0E-4	1.0E-6
2300	1.7E-4	6.9E-8	1.6E-8	1.6E-6	7.2E-7	8.5E-5	8.0E-7
2400	1.3E-4	5.4E-8	1.2E-8	1.3E-6	5.5E-7	6.9E-5	6.2E-7
2500	1.0E-4	4.2E-8	9.6E-9	9.7E-7	4.2E-7	5.5E-5	4.8E-7
2600	8.2E-5	3.2E-8	7.5E-9	7.4E-7	3.3E-7	4.5E-5	3.7E-7
2700	6.5E-5	2.5E-8	5.8E-9	5.7E-7	2.5E-7	3.6E-5	2.9E-7
2800	5.1E-5	2.0E-8	4.5E-9	4.4E-7	1.9E-7	2.9E-5	2.2E-7
2900	4.1E-5	1.5E-8	3.5E-9	3.4E-7	1.5E-7	2.4E-5	1.7E-7
3000	3.2E-5	1.2E-8	2.7E-9	2.6E-7	1.1E-7	1.9E-5	1.4E-7
3100	2.6E-5	9.2E-9	2.1E-9	2.0E-7	8.8E-8	1.6E-5	1.1E-7
3200	2.0E-5	7.2E-9	1.7E-9	1.5E-7	6.8E-8	1.3E-5	8.2E-8
3300	1.6E-5	5.6E-9	1.3E-9	1.2E-7	5.2E-8	1.0E-5	6.4E-8
3400	1.3E-5	4.4E-9	1.0E-9	9.2E-8	4.0E-8	8.4E-6	5.0E-8
3500	1.0E-5	3.4E-9	7.9E-10	7.1E-8	3.1E-8	6.8E-6	3.9E-8
3600	8.2E-6	2.7E-9	6.2E-10	5.5E-8	2.4E-8	5.5E-6	3.0E-8
3650	7.4E-6	2.4E-9	5.5E-10	4.8E-8	2.1E-8	5.0E-6	2.7E-8
4000	3.4E-6	1.0E-9	2.3E-10	1.9E-8	8.5E-9	2.4E-6	1.1E-8
5000	3.8E-7	-	-	1.5E-9	6.6E-10	3.0E-7	1.0E-9
6000	4.6E-8	-	-	1.2E-10	-	4.0E-8	-
7000	5.8E-9	-	-	-	-	5.3E-9	-
8000	7.7E-10	-	-	-	-	7.2E-10	-
9000	1.1E-10	-	-	-	-	1.0E-10	-
