Radionuclide	I-124
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
9	1.9E-2	6.6E-5	1.1E-4	1.6E-4	9.4E-3	9.3E-3	1.2E-4
9.5	1.8E-2	-	-	1.4E-4	8.6E-3	8.5E-3	1.1E-4
10	1.6E-2	5.6E-5	7.4E-5	1.2E-4	7.9E-3	7.8E-3	1.1E-4
11	1.4E-2	4.7E-5	5.4E-5	9.1E-5	6.6E-3	6.6E-3	9.5E-5
12	1.1E-2	4.0E-5	4.0E-5	7.0E-5	5.5E-3	5.6E-3	8.4E-5
13	9.7E-3	3.3E-5	3.0E-5	5.4E-5	4.6E-3	4.7E-3	7.4E-5
14	8.1E-3	2.8E-5	2.3E-5	4.2E-5	3.9E-3	4.0E-3	6.5E-5
15	6.9E-3	2.4E-5	1.8E-5	3.4E-5	3.3E-3	3.3E-3	5.6E-5
16	5.8E-3	2.0E-5	1.4E-5	2.7E-5	2.7E-3	2.8E-3	4.9E-5
17	4.9E-3	1.7E-5	1.1E-5	2.2E-5	2.3E-3	2.4E-3	4.2E-5
18	4.1E-3	1.5E-5	8.5E-6	1.8E-5	1.9E-3	2.0E-3	3.6E-5
19	3.4E-3	1.2E-5	6.8E-6	1.4E-5	1.6E-3	1.7E-3	3.1E-5
20	2.9E-3	1.1E-5	5.5E-6	1.2E-5	1.4E-3	1.4E-3	2.7E-5
21	2.4E-3	8.9E-6	4.4E-6	9.8E-6	1.1E-3	1.2E-3	2.3E-5
22	2.1E-3	7.6E-6	3.6E-6	8.1E-6	9.6E-4	1.0E-3	2.0E-5
23	1.7E-3	6.4E-6	3.0E-6	6.8E-6	8.1E-4	8.5E-4	1.7E-5
24	1.5E-3	5.4E-6	2.5E-6	5.6E-6	6.8E-4	7.2E-4	1.4E-5
25	1.2E-3	4.6E-6	2.0E-6	4.7E-6	5.7E-4	6.1E-4	1.2E-5
26	1.0E-3	3.9E-6	1.7E-6	3.9E-6	4.8E-4	5.1E-4	1.0E-5
27	8.8E-4	3.3E-6	1.4E-6	3.3E-6	4.0E-4	4.3E-4	8.9E-6
28	7.4E-4	2.8E-6	1.2E-6	2.8E-6	3.4E-4	3.6E-4	7.5E-6
29	6.2E-4	2.3E-6	9.8E-7	2.3E-6	2.9E-4	3.1E-4	6.4E-6
30	5.2E-4	2.0E-6	8.3E-7	2.0E-6	2.4E-4	2.6E-4	5.4E-6
31	4.4E-4	1.7E-6	6.9E-7	1.7E-6	2.0E-4	2.2E-4	4.6E-6
32	3.7E-4	1.4E-6	5.8E-7	1.4E-6	1.7E-4	1.8E-4	3.9E-6
33	3.1E-4	1.2E-6	4.9E-7	1.2E-6	1.4E-4	1.6E-4	3.3E-6
34	2.6E-4	1.0E-6	4.1E-7	9.9E-7	1.2E-4	1.3E-4	2.8E-6
35	2.2E-4	8.5E-7	3.5E-7	8.3E-7	1.0E-4	1.1E-4	2.4E-6
36	1.9E-4	7.2E-7	2.9E-7	7.0E-7	8.5E-5	9.3E-5	2.0E-6
37	1.6E-4	6.1E-7	2.4E-7	5.9E-7	7.2E-5	7.9E-5	1.7E-6
38	1.3E-4	5.1E-7	2.1E-7	5.0E-7	6.0E-5	6.6E-5	1.4E-6
39	1.1E-4	4.3E-7	1.7E-7	4.2E-7	5.1E-5	5.6E-5	1.2E-6
40	9.4E-5	3.6E-7	1.5E-7	3.6E-7	4.3E-5	4.7E-5	1.0E-6
41	8.0E-5	3.1E-7	1.2E-7	3.0E-7	3.6E-5	4.0E-5	8.6E-7
42	6.7E-5	2.6E-7	1.0E-7	2.5E-7	3.0E-5	3.4E-5	7.3E-7
43	5.6E-5	2.2E-7	8.7E-8	2.1E-7	2.5E-5	2.8E-5	6.2E-7
44	4.8E-5	1.8E-7	7.3E-8	1.8E-7	2.1E-5	2.4E-5	5.2E-7
45	4.0E-5	1.6E-7	6.2E-8	1.5E-7	1.8E-5	2.0E-5	4.4E-7
46	3.4E-5	1.3E-7	5.2E-8	1.3E-7	1.5E-5	1.7E-5	3.7E-7
47	2.8E-5	1.1E-7	4.4E-8	1.1E-7	1.3E-5	1.4E-5	3.1E-7
48	2.4E-5	9.3E-8	3.7E-8	9.1E-8	1.1E-5	1.2E-5	2.7E-7
49	2.0E-5	7.9E-8	3.1E-8	7.6E-8	9.0E-6	1.0E-5	2.2E-7
50	1.7E-5	6.6E-8	2.6E-8	6.4E-8	7.6E-6	8.6E-6	1.9E-7
51	1.4E-5	5.6E-8	2.2E-8	5.4E-8	6.4E-6	7.3E-6	1.6E-7
52	1.2E-5	4.7E-8	1.9E-8	4.6E-8	5.4E-6	6.1E-6	1.3E-7
53	1.0E-5	4.0E-8	1.6E-8	3.8E-8	4.5E-6	5.2E-6	1.1E-7
54	8.6E-6	3.3E-8	1.3E-8	3.2E-8	3.8E-6	4.4E-6	9.6E-8
55	7.2E-6	2.8E-8	1.1E-8	2.7E-8	3.2E-6	3.7E-6	8.1E-8
56	6.1E-6	2.4E-8	9.4E-9	2.3E-8	2.7E-6	3.1E-6	6.8E-8
57	5.1E-6	2.0E-8	7.9E-9	1.9E-8	2.3E-6	2.6E-6	5.8E-8
58	4.3E-6	1.7E-8	6.6E-9	1.6E-8	1.9E-6	2.2E-6	4.9E-8
59	3.6E-6	1.4E-8	5.6E-9	1.4E-8	1.6E-6	1.9E-6	4.1E-8
60	3.1E-6	1.2E-8	4.7E-9	1.2E-8	1.3E-6	1.6E-6	3.5E-8
61	2.6E-6	1.0E-8	4.0E-9	9.8E-9	1.1E-6	1.3E-6	2.9E-8
62	2.2E-6	8.5E-9	3.3E-9	8.2E-9	9.5E-7	1.1E-6	2.5E-8
63	1.8E-6	7.2E-9	2.8E-9	6.9E-9	8.0E-7	9.4E-7	2.1E-8
64	1.5E-6	6.0E-9	2.4E-9	5.8E-9	6.7E-7	7.9E-7	1.8E-8
65	1.3E-6	5.1E-9	2.0E-9	4.9E-9	5.7E-7	6.7E-7	1.5E-8
66	1.1E-6	4.3E-9	1.7E-9	4.2E-9	4.8E-7	5.6E-7	1.2E-8
67	9.2E-7	3.6E-9	1.4E-9	3.5E-9	4.0E-7	4.8E-7	1.1E-8
68	7.8E-7	3.0E-9	1.2E-9	2.9E-9	3.4E-7	4.0E-7	8.9E-9
69	6.5E-7	2.6E-9	1.0E-9	2.5E-9	2.8E-7	3.4E-7	7.5E-9
70	5.5E-7	2.2E-9	8.5E-10	2.1E-9	2.4E-7	2.9E-7	6.3E-9
71	4.6E-7	1.8E-9	7.1E-10	1.8E-9	2.0E-7	2.4E-7	5.3E-9
72	3.9E-7	1.5E-9	6.0E-10	1.5E-9	1.7E-7	2.0E-7	4.5E-9
73	3.3E-7	1.3E-9	5.1E-10	1.3E-9	1.4E-7	1.7E-7	3.8E-9
74	2.8E-7	1.1E-9	4.3E-10	1.1E-9	1.2E-7	1.4E-7	3.2E-9
75	2.3E-7	9.2E-10	3.6E-10	8.9E-10	1.0E-7	1.2E-7	2.7E-9
76	2.0E-7	7.7E-10	3.0E-10	7.5E-10	8.5E-8	1.0E-7	2.3E-9
77	1.7E-7	6.5E-10	2.5E-10	6.3E-10	7.1E-8	8.7E-8	1.9E-9
78	1.4E-7	5.5E-10	2.1E-10	5.3E-10	6.0E-8	7.3E-8	1.6E-9
79	1.2E-7	4.6E-10	1.8E-10	4.5E-10	5.0E-8	6.2E-8	1.4E-9
80	9.9E-8	3.9E-10	1.5E-10	3.8E-10	4.2E-8	5.2E-8	1.2E-9
81	8.4E-8	3.3E-10	1.3E-10	3.2E-10	3.6E-8	4.4E-8	9.7E-10
82	7.1E-8	2.8E-10	1.1E-10	2.7E-10	3.0E-8	3.7E-8	8.2E-10
83	5.9E-8	2.3E-10	-	2.3E-10	2.5E-8	3.1E-8	6.9E-10
84	5.0E-8	2.0E-10	-	1.9E-10	2.1E-8	2.6E-8	5.8E-10
85	4.2E-8	1.7E-10	-	1.6E-10	1.8E-8	2.2E-8	4.9E-10
86	3.6E-8	1.4E-10	-	1.3E-10	1.5E-8	1.9E-8	4.1E-10
87	3.0E-8	1.2E-10	-	1.1E-10	1.3E-8	1.6E-8	3.5E-10
88	2.5E-8	-	-	-	1.1E-8	1.3E-8	2.9E-10
89	2.1E-8	-	-	-	9.0E-9	1.1E-8	2.5E-10
90	1.8E-8	-	-	-	7.5E-9	9.5E-9	2.1E-10
91	1.5E-8	-	-	-	6.3E-9	8.0E-9	1.8E-10
92	1.3E-8	-	-	-	5.3E-9	6.7E-9	1.5E-10
93	1.1E-8	-	-	-	4.5E-9	5.7E-9	1.3E-10
94	9.0E-9	-	-	-	3.8E-9	4.8E-9	1.1E-10
95	7.6E-9	-	-	-	3.2E-9	4.0E-9	-
96	6.4E-9	-	-	-	2.7E-9	3.4E-9	-
97	5.4E-9	-	-	-	2.2E-9	2.9E-9	-
98	4.5E-9	-	-	-	1.9E-9	2.4E-9	-
99	3.8E-9	-	-	-	1.6E-9	2.0E-9	-
100	3.2E-9	-	-	-	1.3E-9	1.7E-9	-
110	5.8E-10	-	-	-	2.4E-10	3.1E-10	-
120	1.0E-10	-	-	-	-	-	-
