Radionuclide	Tc-99
Route of Intake	Injection
Material	Injection, fA=0.9
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
34	1.6E-2	1.8E-4	3.4E-4	8.7E-4	1.1E-5	1.2E-3	2.3E-3
35	1.6E-2	1.8E-4	3.3E-4	8.4E-4	1.0E-5	1.2E-3	2.3E-3
36	1.5E-2	1.7E-4	3.1E-4	8.0E-4	9.8E-6	1.2E-3	2.2E-3
37	1.5E-2	1.6E-4	3.0E-4	7.8E-4	9.5E-6	1.2E-3	2.1E-3
38	1.4E-2	1.6E-4	2.9E-4	7.5E-4	9.2E-6	1.2E-3	2.0E-3
39	1.4E-2	1.5E-4	2.8E-4	7.2E-4	8.9E-6	1.2E-3	2.0E-3
40	1.3E-2	1.5E-4	2.7E-4	7.0E-4	8.6E-6	1.2E-3	1.9E-3
41	1.3E-2	1.4E-4	2.6E-4	6.8E-4	8.3E-6	1.2E-3	1.9E-3
42	1.3E-2	1.4E-4	2.5E-4	6.5E-4	8.0E-6	1.2E-3	1.8E-3
43	1.2E-2	1.3E-4	2.4E-4	6.3E-4	7.7E-6	1.1E-3	1.7E-3
44	1.2E-2	1.3E-4	2.4E-4	6.1E-4	7.5E-6	1.1E-3	1.7E-3
45	1.1E-2	1.2E-4	2.3E-4	5.9E-4	7.2E-6	1.1E-3	1.6E-3
46	1.1E-2	1.2E-4	2.2E-4	5.7E-4	7.0E-6	1.1E-3	1.6E-3
47	1.1E-2	1.2E-4	2.1E-4	5.5E-4	6.8E-6	1.1E-3	1.5E-3
48	1.0E-2	1.1E-4	2.1E-4	5.3E-4	6.5E-6	1.1E-3	1.5E-3
49	1.0E-2	1.1E-4	2.0E-4	5.2E-4	6.3E-6	1.1E-3	1.4E-3
50	9.9E-3	1.1E-4	1.9E-4	5.0E-4	6.1E-6	1.1E-3	1.4E-3
51	9.6E-3	1.0E-4	1.9E-4	4.8E-4	5.9E-6	1.1E-3	1.3E-3
52	9.3E-3	9.9E-5	1.8E-4	4.7E-4	5.7E-6	1.1E-3	1.3E-3
53	9.0E-3	9.6E-5	1.7E-4	4.5E-4	5.5E-6	1.1E-3	1.2E-3
54	8.8E-3	9.3E-5	1.7E-4	4.4E-4	5.4E-6	1.1E-3	1.2E-3
55	8.5E-3	9.0E-5	1.6E-4	4.2E-4	5.2E-6	1.1E-3	1.2E-3
56	8.3E-3	8.7E-5	1.6E-4	4.1E-4	5.0E-6	1.1E-3	1.1E-3
57	8.0E-3	8.4E-5	1.5E-4	4.0E-4	4.8E-6	1.1E-3	1.1E-3
58	7.8E-3	8.1E-5	1.5E-4	3.8E-4	4.7E-6	1.1E-3	1.1E-3
59	7.6E-3	7.8E-5	1.4E-4	3.7E-4	4.5E-6	1.1E-3	1.0E-3
60	7.4E-3	7.6E-5	1.4E-4	3.6E-4	4.4E-6	1.1E-3	9.8E-4
61	7.2E-3	7.3E-5	1.3E-4	3.5E-4	4.2E-6	1.1E-3	9.5E-4
62	7.0E-3	7.1E-5	1.3E-4	3.4E-4	4.1E-6	1.1E-3	9.2E-4
63	6.8E-3	6.9E-5	1.3E-4	3.2E-4	4.0E-6	1.1E-3	8.9E-4
64	6.6E-3	6.6E-5	1.2E-4	3.1E-4	3.8E-6	1.1E-3	8.6E-4
65	6.4E-3	6.4E-5	1.2E-4	3.0E-4	3.7E-6	1.1E-3	8.3E-4
66	6.2E-3	6.2E-5	1.1E-4	2.9E-4	3.6E-6	1.1E-3	8.1E-4
67	6.1E-3	6.0E-5	1.1E-4	2.8E-4	3.5E-6	1.1E-3	7.8E-4
68	5.9E-3	5.8E-5	1.1E-4	2.7E-4	3.4E-6	1.1E-3	7.5E-4
69	5.7E-3	5.6E-5	1.0E-4	2.7E-4	3.3E-6	1.1E-3	7.3E-4
70	5.6E-3	5.4E-5	9.9E-5	2.6E-4	3.1E-6	1.1E-3	7.1E-4
71	5.4E-3	5.3E-5	9.6E-5	2.5E-4	3.0E-6	1.1E-3	6.8E-4
72	5.3E-3	5.1E-5	9.3E-5	2.4E-4	2.9E-6	1.1E-3	6.6E-4
73	5.2E-3	4.9E-5	9.0E-5	2.3E-4	2.8E-6	1.1E-3	6.4E-4
74	5.0E-3	4.8E-5	8.7E-5	2.2E-4	2.8E-6	1.1E-3	6.2E-4
75	4.9E-3	4.6E-5	8.4E-5	2.2E-4	2.7E-6	1.1E-3	6.0E-4
76	4.8E-3	4.5E-5	8.1E-5	2.1E-4	2.6E-6	1.1E-3	5.8E-4
77	4.6E-3	4.3E-5	7.9E-5	2.0E-4	2.5E-6	1.1E-3	5.6E-4
78	4.5E-3	4.2E-5	7.6E-5	2.0E-4	2.4E-6	1.1E-3	5.4E-4
79	4.4E-3	4.0E-5	7.4E-5	1.9E-4	2.3E-6	1.1E-3	5.2E-4
80	4.3E-3	3.9E-5	7.1E-5	1.8E-4	2.3E-6	1.1E-3	5.1E-4
81	4.2E-3	3.8E-5	6.9E-5	1.8E-4	2.2E-6	1.1E-3	4.9E-4
82	4.1E-3	3.7E-5	6.7E-5	1.7E-4	2.1E-6	1.1E-3	4.7E-4
83	4.0E-3	3.5E-5	6.4E-5	1.7E-4	2.0E-6	1.1E-3	4.6E-4
84	3.9E-3	3.4E-5	6.2E-5	1.6E-4	2.0E-6	1.1E-3	4.4E-4
85	3.8E-3	3.3E-5	6.0E-5	1.6E-4	1.9E-6	1.1E-3	4.3E-4
86	3.7E-3	3.2E-5	5.8E-5	1.5E-4	1.9E-6	1.1E-3	4.1E-4
87	3.6E-3	3.1E-5	5.6E-5	1.5E-4	1.8E-6	1.1E-3	4.0E-4
88	3.5E-3	3.0E-5	5.5E-5	1.4E-4	1.7E-6	1.1E-3	3.9E-4
89	3.5E-3	2.9E-5	5.3E-5	1.4E-4	1.7E-6	1.1E-3	3.8E-4
90	3.4E-3	2.8E-5	5.1E-5	1.3E-4	1.6E-6	1.1E-3	3.6E-4
91	3.3E-3	2.7E-5	4.9E-5	1.3E-4	1.6E-6	1.1E-3	3.5E-4
92	3.2E-3	2.6E-5	4.8E-5	1.2E-4	1.5E-6	1.1E-3	3.4E-4
93	3.2E-3	2.5E-5	4.6E-5	1.2E-4	1.5E-6	1.1E-3	3.3E-4
94	3.1E-3	2.5E-5	4.5E-5	1.2E-4	1.4E-6	1.1E-3	3.2E-4
95	3.0E-3	2.4E-5	4.3E-5	1.1E-4	1.4E-6	1.1E-3	3.1E-4
96	3.0E-3	2.3E-5	4.2E-5	1.1E-4	1.3E-6	1.1E-3	3.0E-4
97	2.9E-3	2.2E-5	4.1E-5	1.0E-4	1.3E-6	1.1E-3	2.9E-4
98	2.8E-3	2.2E-5	3.9E-5	1.0E-4	1.2E-6	1.1E-3	2.8E-4
99	2.8E-3	2.1E-5	3.8E-5	9.8E-5	1.2E-6	1.1E-3	2.7E-4
100	2.7E-3	2.0E-5	3.7E-5	9.5E-5	1.2E-6	1.1E-3	2.6E-4
110	2.2E-3	1.4E-5	2.6E-5	6.8E-5	8.4E-7	1.1E-3	1.9E-4
120	1.9E-3	1.0E-5	1.9E-5	4.9E-5	6.0E-7	1.0E-3	1.3E-4
130	1.7E-3	7.5E-6	1.4E-5	3.5E-5	4.3E-7	1.0E-3	9.6E-5
140	1.5E-3	5.4E-6	9.8E-6	2.5E-5	3.1E-7	1.0E-3	6.9E-5
150	1.4E-3	3.9E-6	7.1E-6	1.8E-5	2.3E-7	1.0E-3	4.9E-5
160	1.3E-3	2.8E-6	5.1E-6	1.3E-5	1.6E-7	1.0E-3	3.5E-5
170	1.2E-3	2.1E-6	3.7E-6	9.6E-6	1.2E-7	1.0E-3	2.5E-5
180	1.1E-3	1.5E-6	2.7E-6	7.0E-6	8.7E-8	1.0E-3	1.8E-5
190	1.1E-3	1.1E-6	2.0E-6	5.2E-6	6.4E-8	1.0E-3	1.3E-5
200	1.1E-3	8.3E-7	1.5E-6	3.8E-6	4.8E-8	1.0E-3	9.4E-6
210	1.1E-3	6.2E-7	1.1E-6	2.9E-6	3.6E-8	1.0E-3	6.8E-6
220	1.0E-3	4.7E-7	8.5E-7	2.2E-6	2.7E-8	1.0E-3	4.9E-6
230	1.0E-3	3.7E-7	6.6E-7	1.7E-6	2.1E-8	1.0E-3	3.5E-6
240	1.0E-3	2.9E-7	5.2E-7	1.3E-6	1.7E-8	1.0E-3	2.6E-6
250	1.0E-3	2.4E-7	4.2E-7	1.0E-6	1.4E-8	1.0E-3	1.9E-6
260	1.0E-3	2.0E-7	3.5E-7	8.6E-7	1.2E-8	1.0E-3	1.4E-6
270	1.0E-3	1.7E-7	3.0E-7	7.3E-7	1.0E-8	1.0E-3	1.0E-6
280	1.0E-3	1.5E-7	2.7E-7	6.4E-7	8.8E-9	1.0E-3	7.4E-7
290	1.0E-3	1.4E-7	2.4E-7	5.7E-7	8.0E-9	1.0E-3	5.5E-7
300	1.0E-3	1.3E-7	2.2E-7	5.2E-7	7.4E-9	9.9E-4	4.2E-7
310	9.9E-4	1.2E-7	2.1E-7	4.8E-7	6.9E-9	9.9E-4	3.2E-7
320	9.9E-4	1.1E-7	2.0E-7	4.5E-7	6.6E-9	9.9E-4	2.5E-7
330	9.9E-4	1.1E-7	1.9E-7	4.4E-7	6.3E-9	9.8E-4	2.1E-7
340	9.8E-4	1.1E-7	1.8E-7	4.2E-7	6.2E-9	9.8E-4	1.7E-7
350	9.8E-4	1.0E-7	1.8E-7	4.1E-7	6.0E-9	9.8E-4	1.4E-7
360	9.8E-4	1.0E-7	1.7E-7	4.0E-7	5.9E-9	9.8E-4	1.3E-7
365	9.8E-4	1.0E-7	1.7E-7	4.0E-7	5.9E-9	9.8E-4	1.2E-7
370	9.8E-4	1.0E-7	1.7E-7	4.0E-7	5.8E-9	9.7E-4	1.1E-7
380	9.7E-4	9.9E-8	1.7E-7	3.9E-7	5.8E-9	9.7E-4	1.0E-7
390	9.7E-4	9.9E-8	1.7E-7	3.9E-7	5.7E-9	9.7E-4	9.6E-8
400	9.7E-4	9.8E-8	1.7E-7	3.8E-7	5.7E-9	9.7E-4	9.1E-8
410	9.6E-4	9.7E-8	1.7E-7	3.8E-7	5.6E-9	9.6E-4	8.7E-8
420	9.6E-4	9.6E-8	1.6E-7	3.8E-7	5.6E-9	9.6E-4	8.4E-8
430	9.6E-4	9.6E-8	1.6E-7	3.8E-7	5.6E-9	9.6E-4	8.2E-8
440	9.6E-4	9.5E-8	1.6E-7	3.7E-7	5.5E-9	9.6E-4	8.1E-8
450	9.5E-4	9.5E-8	1.6E-7	3.7E-7	5.5E-9	9.5E-4	7.9E-8
460	9.5E-4	9.4E-8	1.6E-7	3.7E-7	5.5E-9	9.5E-4	7.8E-8
470	9.5E-4	9.4E-8	1.6E-7	3.7E-7	5.5E-9	9.5E-4	7.8E-8
480	9.5E-4	9.4E-8	1.6E-7	3.7E-7	5.4E-9	9.5E-4	7.7E-8
490	9.4E-4	9.3E-8	1.6E-7	3.6E-7	5.4E-9	9.4E-4	7.6E-8
500	9.4E-4	9.3E-8	1.6E-7	3.6E-7	5.4E-9	9.4E-4	7.6E-8
510	9.4E-4	9.2E-8	1.6E-7	3.6E-7	5.4E-9	9.4E-4	7.6E-8
520	9.4E-4	9.2E-8	1.6E-7	3.6E-7	5.3E-9	9.4E-4	7.5E-8
530	9.3E-4	9.2E-8	1.6E-7	3.6E-7	5.3E-9	9.3E-4	7.5E-8
540	9.3E-4	9.1E-8	1.6E-7	3.6E-7	5.3E-9	9.3E-4	7.4E-8
550	9.3E-4	9.1E-8	1.5E-7	3.6E-7	5.3E-9	9.3E-4	7.4E-8
560	9.3E-4	9.0E-8	1.5E-7	3.5E-7	5.2E-9	9.3E-4	7.4E-8
570	9.2E-4	9.0E-8	1.5E-7	3.5E-7	5.2E-9	9.2E-4	7.3E-8
580	9.2E-4	9.0E-8	1.5E-7	3.5E-7	5.2E-9	9.2E-4	7.3E-8
590	9.2E-4	8.9E-8	1.5E-7	3.5E-7	5.2E-9	9.2E-4	7.3E-8
600	9.2E-4	8.9E-8	1.5E-7	3.5E-7	5.2E-9	9.2E-4	7.2E-8
610	9.1E-4	8.9E-8	1.5E-7	3.5E-7	5.1E-9	9.1E-4	7.2E-8
620	9.1E-4	8.8E-8	1.5E-7	3.5E-7	5.1E-9	9.1E-4	7.2E-8
630	9.1E-4	8.8E-8	1.5E-7	3.4E-7	5.1E-9	9.1E-4	7.2E-8
640	9.1E-4	8.7E-8	1.5E-7	3.4E-7	5.1E-9	9.1E-4	7.1E-8
650	9.0E-4	8.7E-8	1.5E-7	3.4E-7	5.1E-9	9.0E-4	7.1E-8
660	9.0E-4	8.7E-8	1.5E-7	3.4E-7	5.0E-9	9.0E-4	7.1E-8
670	9.0E-4	8.6E-8	1.5E-7	3.4E-7	5.0E-9	9.0E-4	7.0E-8
680	9.0E-4	8.6E-8	1.5E-7	3.4E-7	5.0E-9	9.0E-4	7.0E-8
690	9.0E-4	8.6E-8	1.5E-7	3.4E-7	5.0E-9	8.9E-4	7.0E-8
700	8.9E-4	8.5E-8	1.5E-7	3.3E-7	4.9E-9	8.9E-4	6.9E-8
710	8.9E-4	8.5E-8	1.4E-7	3.3E-7	4.9E-9	8.9E-4	6.9E-8
720	8.9E-4	8.5E-8	1.4E-7	3.3E-7	4.9E-9	8.9E-4	6.9E-8
730	8.9E-4	8.4E-8	1.4E-7	3.3E-7	4.9E-9	8.9E-4	6.9E-8
740	8.8E-4	8.4E-8	1.4E-7	3.3E-7	4.9E-9	8.8E-4	6.8E-8
750	8.8E-4	8.4E-8	1.4E-7	3.3E-7	4.8E-9	8.8E-4	6.8E-8
760	8.8E-4	8.3E-8	1.4E-7	3.3E-7	4.8E-9	8.8E-4	6.8E-8
770	8.8E-4	8.3E-8	1.4E-7	3.2E-7	4.8E-9	8.8E-4	6.7E-8
780	8.8E-4	8.2E-8	1.4E-7	3.2E-7	4.8E-9	8.7E-4	6.7E-8
790	8.7E-4	8.2E-8	1.4E-7	3.2E-7	4.8E-9	8.7E-4	6.7E-8
800	8.7E-4	8.2E-8	1.4E-7	3.2E-7	4.7E-9	8.7E-4	6.7E-8
810	8.7E-4	8.1E-8	1.4E-7	3.2E-7	4.7E-9	8.7E-4	6.6E-8
820	8.7E-4	8.1E-8	1.4E-7	3.2E-7	4.7E-9	8.7E-4	6.6E-8
830	8.6E-4	8.1E-8	1.4E-7	3.2E-7	4.7E-9	8.6E-4	6.6E-8
840	8.6E-4	8.0E-8	1.4E-7	3.1E-7	4.7E-9	8.6E-4	6.6E-8
850	8.6E-4	8.0E-8	1.4E-7	3.1E-7	4.6E-9	8.6E-4	6.5E-8
860	8.6E-4	8.0E-8	1.4E-7	3.1E-7	4.6E-9	8.6E-4	6.5E-8
870	8.6E-4	7.9E-8	1.4E-7	3.1E-7	4.6E-9	8.5E-4	6.5E-8
880	8.5E-4	7.9E-8	1.3E-7	3.1E-7	4.6E-9	8.5E-4	6.4E-8
890	8.5E-4	7.9E-8	1.3E-7	3.1E-7	4.6E-9	8.5E-4	6.4E-8
900	8.5E-4	7.8E-8	1.3E-7	3.1E-7	4.6E-9	8.5E-4	6.4E-8
910	8.5E-4	7.8E-8	1.3E-7	3.1E-7	4.5E-9	8.5E-4	6.4E-8
920	8.4E-4	7.8E-8	1.3E-7	3.0E-7	4.5E-9	8.4E-4	6.3E-8
930	8.4E-4	7.8E-8	1.3E-7	3.0E-7	4.5E-9	8.4E-4	6.3E-8
940	8.4E-4	7.7E-8	1.3E-7	3.0E-7	4.5E-9	8.4E-4	6.3E-8
950	8.4E-4	7.7E-8	1.3E-7	3.0E-7	4.5E-9	8.4E-4	6.3E-8
960	8.4E-4	7.7E-8	1.3E-7	3.0E-7	4.4E-9	8.4E-4	6.2E-8
970	8.3E-4	7.6E-8	1.3E-7	3.0E-7	4.4E-9	8.3E-4	6.2E-8
980	8.3E-4	7.6E-8	1.3E-7	3.0E-7	4.4E-9	8.3E-4	6.2E-8
990	8.3E-4	7.6E-8	1.3E-7	3.0E-7	4.4E-9	8.3E-4	6.2E-8
1000	8.3E-4	7.5E-8	1.3E-7	2.9E-7	4.4E-9	8.3E-4	6.1E-8
1010	8.3E-4	7.5E-8	1.3E-7	2.9E-7	4.4E-9	8.3E-4	6.1E-8
1020	8.2E-4	7.5E-8	1.3E-7	2.9E-7	4.3E-9	8.2E-4	6.1E-8
1030	8.2E-4	7.4E-8	1.3E-7	2.9E-7	4.3E-9	8.2E-4	6.1E-8
1040	8.2E-4	7.4E-8	1.3E-7	2.9E-7	4.3E-9	8.2E-4	6.0E-8
1050	8.2E-4	7.4E-8	1.3E-7	2.9E-7	4.3E-9	8.2E-4	6.0E-8
1060	8.2E-4	7.3E-8	1.3E-7	2.9E-7	4.3E-9	8.2E-4	6.0E-8
1070	8.1E-4	7.3E-8	1.2E-7	2.9E-7	4.2E-9	8.1E-4	6.0E-8
1080	8.1E-4	7.3E-8	1.2E-7	2.9E-7	4.2E-9	8.1E-4	5.9E-8
1090	8.1E-4	7.3E-8	1.2E-7	2.8E-7	4.2E-9	8.1E-4	5.9E-8
1095	8.1E-4	7.2E-8	1.2E-7	2.8E-7	4.2E-9	8.1E-4	5.9E-8
1100	8.1E-4	7.2E-8	1.2E-7	2.8E-7	4.2E-9	8.1E-4	5.9E-8
1200	7.9E-4	6.9E-8	1.2E-7	2.7E-7	4.0E-9	7.9E-4	5.7E-8
1300	7.7E-4	6.7E-8	1.1E-7	2.6E-7	3.9E-9	7.7E-4	5.4E-8
1400	7.5E-4	6.4E-8	1.1E-7	2.5E-7	3.7E-9	7.5E-4	5.2E-8
1500	7.4E-4	6.2E-8	1.1E-7	2.4E-7	3.6E-9	7.4E-4	5.0E-8
1600	7.2E-4	5.9E-8	1.0E-7	2.3E-7	3.4E-9	7.2E-4	4.8E-8
1700	7.0E-4	5.7E-8	9.7E-8	2.2E-7	3.3E-9	7.0E-4	4.6E-8
1800	6.9E-4	5.5E-8	9.3E-8	2.1E-7	3.2E-9	6.9E-4	4.5E-8
1900	6.7E-4	5.3E-8	9.0E-8	2.1E-7	3.1E-9	6.7E-4	4.3E-8
2000	6.6E-4	5.1E-8	8.6E-8	2.0E-7	2.9E-9	6.6E-4	4.1E-8
2100	6.5E-4	4.9E-8	8.3E-8	1.9E-7	2.8E-9	6.5E-4	4.0E-8
2200	6.3E-4	4.7E-8	8.0E-8	1.8E-7	2.7E-9	6.3E-4	3.8E-8
2300	6.2E-4	4.5E-8	7.7E-8	1.8E-7	2.6E-9	6.2E-4	3.7E-8
2400	6.1E-4	4.4E-8	7.4E-8	1.7E-7	2.5E-9	6.1E-4	3.6E-8
2500	6.0E-4	4.2E-8	7.2E-8	1.6E-7	2.4E-9	6.0E-4	3.4E-8
2600	5.9E-4	4.1E-8	6.9E-8	1.6E-7	2.4E-9	5.9E-4	3.3E-8
2700	5.8E-4	3.9E-8	6.7E-8	1.5E-7	2.3E-9	5.8E-4	3.2E-8
2800	5.7E-4	3.8E-8	6.5E-8	1.5E-7	2.2E-9	5.6E-4	3.1E-8
2900	5.6E-4	3.7E-8	6.2E-8	1.4E-7	2.1E-9	5.5E-4	3.0E-8
3000	5.5E-4	3.5E-8	6.0E-8	1.4E-7	2.0E-9	5.5E-4	2.9E-8
3100	5.4E-4	3.4E-8	5.8E-8	1.3E-7	2.0E-9	5.4E-4	2.8E-8
3200	5.3E-4	3.3E-8	5.6E-8	1.3E-7	1.9E-9	5.3E-4	2.7E-8
3300	5.2E-4	3.2E-8	5.4E-8	1.2E-7	1.8E-9	5.2E-4	2.6E-8
3400	5.1E-4	3.1E-8	5.3E-8	1.2E-7	1.8E-9	5.1E-4	2.5E-8
3500	5.0E-4	3.0E-8	5.1E-8	1.2E-7	1.7E-9	5.0E-4	2.4E-8
3600	4.9E-4	2.9E-8	4.9E-8	1.1E-7	1.7E-9	4.9E-4	2.4E-8
3650	4.9E-4	2.8E-8	4.9E-8	1.1E-7	1.7E-9	4.9E-4	2.3E-8
4000	4.6E-4	2.6E-8	4.4E-8	1.0E-7	1.5E-9	4.6E-4	2.1E-8
5000	4.0E-4	1.9E-8	3.3E-8	7.5E-8	1.1E-9	4.0E-4	1.6E-8
6000	3.6E-4	1.5E-8	2.6E-8	5.9E-8	8.8E-10	3.6E-4	1.2E-8
7000	3.2E-4	1.2E-8	2.1E-8	4.8E-8	7.2E-10	3.2E-4	1.0E-8
8000	2.9E-4	1.0E-8	1.8E-8	4.1E-8	6.0E-10	2.9E-4	8.4E-9
9000	2.6E-4	9.0E-9	1.5E-8	3.5E-8	5.2E-10	2.6E-4	7.3E-9
10000	2.4E-4	7.9E-9	1.4E-8	3.1E-8	4.6E-10	2.4E-4	6.4E-9
11000	2.2E-4	7.1E-9	1.2E-8	2.8E-8	4.1E-10	2.2E-4	5.7E-9
12000	2.0E-4	6.4E-9	1.1E-8	2.5E-8	3.7E-10	2.0E-4	5.2E-9
13000	1.9E-4	5.8E-9	9.9E-9	2.3E-8	3.4E-10	1.9E-4	4.7E-9
14000	1.7E-4	5.3E-9	9.0E-9	2.1E-8	3.1E-10	1.7E-4	4.3E-9
15000	1.6E-4	4.8E-9	8.3E-9	1.9E-8	2.8E-10	1.6E-4	3.9E-9
16000	1.5E-4	4.4E-9	7.6E-9	1.7E-8	2.6E-10	1.5E-4	3.6E-9
