Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
24	5.7E-5	5.5E-6	1.5E-5	2.0E-6	3.8E-5	1.2E-5	7.2E-7
25	5.9E-5	5.4E-6	1.4E-5	2.1E-6	4.0E-5	1.2E-5	7.2E-7
26	6.1E-5	5.2E-6	1.3E-5	2.1E-6	4.1E-5	1.3E-5	7.3E-7
27	6.3E-5	5.1E-6	1.2E-5	2.1E-6	4.2E-5	1.3E-5	7.4E-7
28	6.4E-5	5.0E-6	1.2E-5	2.1E-6	4.3E-5	1.4E-5	7.5E-7
29	6.6E-5	4.8E-6	1.1E-5	2.1E-6	4.5E-5	1.4E-5	7.6E-7
30	6.8E-5	4.7E-6	1.1E-5	2.1E-6	4.6E-5	1.4E-5	7.7E-7
31	7.0E-5	4.6E-6	1.1E-5	2.2E-6	4.7E-5	1.5E-5	7.8E-7
32	7.1E-5	4.5E-6	1.0E-5	2.2E-6	4.8E-5	1.5E-5	7.9E-7
33	7.3E-5	4.4E-6	1.0E-5	2.2E-6	5.0E-5	1.5E-5	8.0E-7
34	7.5E-5	4.3E-6	9.9E-6	2.2E-6	5.1E-5	1.6E-5	8.1E-7
35	7.6E-5	4.2E-6	9.7E-6	2.2E-6	5.2E-5	1.6E-5	8.2E-7
36	7.8E-5	4.1E-6	9.6E-6	2.2E-6	5.3E-5	1.7E-5	8.3E-7
37	8.0E-5	4.0E-6	9.4E-6	2.3E-6	5.4E-5	1.7E-5	8.4E-7
38	8.1E-5	3.9E-6	9.3E-6	2.3E-6	5.5E-5	1.7E-5	8.5E-7
39	8.3E-5	3.8E-6	9.2E-6	2.3E-6	5.6E-5	1.8E-5	8.6E-7
40	8.4E-5	3.8E-6	9.1E-6	2.3E-6	5.7E-5	1.8E-5	8.7E-7
41	8.6E-5	3.7E-6	9.0E-6	2.3E-6	5.8E-5	1.8E-5	8.8E-7
42	8.8E-5	3.6E-6	8.9E-6	2.4E-6	5.9E-5	1.9E-5	8.9E-7
43	8.9E-5	3.5E-6	8.8E-6	2.4E-6	6.0E-5	1.9E-5	9.0E-7
44	9.0E-5	3.5E-6	8.7E-6	2.4E-6	6.1E-5	2.0E-5	9.1E-7
45	9.2E-5	3.4E-6	8.6E-6	2.4E-6	6.2E-5	2.0E-5	9.2E-7
46	9.3E-5	3.3E-6	8.5E-6	2.4E-6	6.3E-5	2.0E-5	9.3E-7
47	9.5E-5	3.3E-6	8.5E-6	2.4E-6	6.4E-5	2.1E-5	9.4E-7
48	9.6E-5	3.2E-6	8.4E-6	2.5E-6	6.5E-5	2.1E-5	9.5E-7
49	9.8E-5	3.2E-6	8.3E-6	2.5E-6	6.6E-5	2.1E-5	9.6E-7
50	9.9E-5	3.1E-6	8.2E-6	2.5E-6	6.7E-5	2.2E-5	9.7E-7
51	1.0E-4	3.1E-6	8.2E-6	2.5E-6	6.8E-5	2.2E-5	9.8E-7
52	1.0E-4	3.0E-6	8.1E-6	2.5E-6	6.8E-5	2.2E-5	9.9E-7
53	1.0E-4	3.0E-6	8.0E-6	2.5E-6	6.9E-5	2.3E-5	1.0E-6
54	1.0E-4	2.9E-6	8.0E-6	2.6E-6	7.0E-5	2.3E-5	1.0E-6
55	1.1E-4	2.9E-6	7.9E-6	2.6E-6	7.1E-5	2.3E-5	1.0E-6
56	1.1E-4	2.8E-6	7.8E-6	2.6E-6	7.2E-5	2.4E-5	1.0E-6
57	1.1E-4	2.8E-6	7.8E-6	2.6E-6	7.2E-5	2.4E-5	1.0E-6
58	1.1E-4	2.7E-6	7.7E-6	2.6E-6	7.3E-5	2.4E-5	1.1E-6
59	1.1E-4	2.7E-6	7.7E-6	2.6E-6	7.4E-5	2.5E-5	1.1E-6
60	1.1E-4	2.7E-6	7.6E-6	2.7E-6	7.5E-5	2.5E-5	1.1E-6
61	1.1E-4	2.6E-6	7.5E-6	2.7E-6	7.5E-5	2.5E-5	1.1E-6
62	1.1E-4	2.6E-6	7.5E-6	2.7E-6	7.6E-5	2.6E-5	1.1E-6
63	1.2E-4	2.5E-6	7.4E-6	2.7E-6	7.7E-5	2.6E-5	1.1E-6
64	1.2E-4	2.5E-6	7.4E-6	2.7E-6	7.8E-5	2.6E-5	1.1E-6
65	1.2E-4	2.5E-6	7.3E-6	2.7E-6	7.8E-5	2.7E-5	1.1E-6
66	1.2E-4	2.5E-6	7.3E-6	2.7E-6	7.9E-5	2.7E-5	1.1E-6
67	1.2E-4	2.4E-6	7.2E-6	2.7E-6	7.9E-5	2.7E-5	1.1E-6
68	1.2E-4	2.4E-6	7.1E-6	2.8E-6	8.0E-5	2.8E-5	1.2E-6
69	1.2E-4	2.4E-6	7.1E-6	2.8E-6	8.1E-5	2.8E-5	1.2E-6
70	1.2E-4	2.3E-6	7.0E-6	2.8E-6	8.1E-5	2.8E-5	1.2E-6
71	1.2E-4	2.3E-6	7.0E-6	2.8E-6	8.2E-5	2.9E-5	1.2E-6
72	1.2E-4	2.3E-6	6.9E-6	2.8E-6	8.2E-5	2.9E-5	1.2E-6
73	1.3E-4	2.3E-6	6.9E-6	2.8E-6	8.3E-5	2.9E-5	1.2E-6
74	1.3E-4	2.2E-6	6.8E-6	2.8E-6	8.4E-5	3.0E-5	1.2E-6
75	1.3E-4	2.2E-6	6.8E-6	2.9E-6	8.4E-5	3.0E-5	1.2E-6
76	1.3E-4	2.2E-6	6.7E-6	2.9E-6	8.5E-5	3.0E-5	1.2E-6
77	1.3E-4	2.2E-6	6.7E-6	2.9E-6	8.5E-5	3.1E-5	1.3E-6
78	1.3E-4	2.1E-6	6.6E-6	2.9E-6	8.6E-5	3.1E-5	1.3E-6
79	1.3E-4	2.1E-6	6.6E-6	2.9E-6	8.6E-5	3.1E-5	1.3E-6
80	1.3E-4	2.1E-6	6.5E-6	2.9E-6	8.7E-5	3.2E-5	1.3E-6
81	1.3E-4	2.1E-6	6.5E-6	2.9E-6	8.7E-5	3.2E-5	1.3E-6
82	1.3E-4	2.1E-6	6.4E-6	2.9E-6	8.8E-5	3.2E-5	1.3E-6
83	1.4E-4	2.0E-6	6.4E-6	2.9E-6	8.8E-5	3.3E-5	1.3E-6
84	1.4E-4	2.0E-6	6.3E-6	3.0E-6	8.9E-5	3.3E-5	1.3E-6
85	1.4E-4	2.0E-6	6.3E-6	3.0E-6	8.9E-5	3.3E-5	1.4E-6
86	1.4E-4	2.0E-6	6.2E-6	3.0E-6	8.9E-5	3.4E-5	1.4E-6
87	1.4E-4	2.0E-6	6.2E-6	3.0E-6	9.0E-5	3.4E-5	1.4E-6
88	1.4E-4	1.9E-6	6.1E-6	3.0E-6	9.0E-5	3.4E-5	1.4E-6
89	1.4E-4	1.9E-6	6.1E-6	3.0E-6	9.1E-5	3.5E-5	1.4E-6
90	1.4E-4	1.9E-6	6.0E-6	3.0E-6	9.1E-5	3.5E-5	1.4E-6
91	1.4E-4	1.9E-6	6.0E-6	3.0E-6	9.1E-5	3.5E-5	1.4E-6
92	1.4E-4	1.9E-6	5.9E-6	3.0E-6	9.2E-5	3.5E-5	1.4E-6
93	1.4E-4	1.9E-6	5.9E-6	3.0E-6	9.2E-5	3.6E-5	1.4E-6
94	1.4E-4	1.8E-6	5.8E-6	3.1E-6	9.2E-5	3.6E-5	1.5E-6
95	1.4E-4	1.8E-6	5.8E-6	3.1E-6	9.3E-5	3.6E-5	1.5E-6
96	1.5E-4	1.8E-6	5.8E-6	3.1E-6	9.3E-5	3.7E-5	1.5E-6
97	1.5E-4	1.8E-6	5.7E-6	3.1E-6	9.3E-5	3.7E-5	1.5E-6
98	1.5E-4	1.8E-6	5.7E-6	3.1E-6	9.4E-5	3.7E-5	1.5E-6
99	1.5E-4	1.8E-6	5.6E-6	3.1E-6	9.4E-5	3.8E-5	1.5E-6
100	1.5E-4	1.8E-6	5.6E-6	3.1E-6	9.4E-5	3.8E-5	1.5E-6
110	1.5E-4	1.6E-6	5.2E-6	3.2E-6	9.7E-5	4.1E-5	1.7E-6
120	1.6E-4	1.5E-6	4.8E-6	3.3E-6	9.9E-5	4.4E-5	1.8E-6
130	1.6E-4	1.4E-6	4.4E-6	3.3E-6	1.0E-4	4.7E-5	1.9E-6
140	1.7E-4	1.4E-6	4.1E-6	3.4E-6	1.0E-4	4.9E-5	2.1E-6
150	1.7E-4	1.3E-6	3.8E-6	3.4E-6	1.0E-4	5.2E-5	2.2E-6
160	1.8E-4	1.2E-6	3.5E-6	3.4E-6	1.0E-4	5.5E-5	2.4E-6
170	1.8E-4	1.2E-6	3.3E-6	3.5E-6	9.9E-5	5.7E-5	2.5E-6
180	1.8E-4	1.1E-6	3.0E-6	3.5E-6	9.8E-5	6.0E-5	2.7E-6
190	1.8E-4	1.0E-6	2.8E-6	3.5E-6	9.7E-5	6.2E-5	2.9E-6
200	1.8E-4	1.0E-6	2.6E-6	3.5E-6	9.5E-5	6.5E-5	3.1E-6
210	1.8E-4	9.5E-7	2.4E-6	3.5E-6	9.4E-5	6.7E-5	3.2E-6
220	1.9E-4	9.1E-7	2.2E-6	3.5E-6	9.2E-5	7.0E-5	3.4E-6
230	1.9E-4	8.7E-7	2.1E-6	3.6E-6	9.0E-5	7.2E-5	3.6E-6
240	1.9E-4	8.3E-7	1.9E-6	3.6E-6	8.8E-5	7.5E-5	3.8E-6
250	1.9E-4	8.0E-7	1.8E-6	3.6E-6	8.5E-5	7.7E-5	4.0E-6
260	1.9E-4	7.7E-7	1.7E-6	3.6E-6	8.3E-5	7.9E-5	4.2E-6
270	1.9E-4	7.4E-7	1.6E-6	3.5E-6	8.1E-5	8.2E-5	4.4E-6
280	1.9E-4	7.1E-7	1.5E-6	3.5E-6	7.8E-5	8.4E-5	4.6E-6
290	1.9E-4	6.8E-7	1.4E-6	3.5E-6	7.6E-5	8.6E-5	4.9E-6
300	1.9E-4	6.6E-7	1.3E-6	3.5E-6	7.4E-5	8.9E-5	5.1E-6
310	1.9E-4	6.3E-7	1.2E-6	3.5E-6	7.1E-5	9.1E-5	5.3E-6
320	1.9E-4	6.1E-7	1.1E-6	3.5E-6	6.9E-5	9.3E-5	5.5E-6
330	1.9E-4	5.9E-7	1.0E-6	3.5E-6	6.7E-5	9.6E-5	5.8E-6
340	1.9E-4	5.7E-7	9.6E-7	3.5E-6	6.5E-5	9.8E-5	6.0E-6
350	1.9E-4	5.5E-7	9.0E-7	3.5E-6	6.2E-5	1.0E-4	6.3E-6
360	1.9E-4	5.4E-7	8.4E-7	3.5E-6	6.0E-5	1.0E-4	6.5E-6
365	1.9E-4	5.3E-7	8.1E-7	3.5E-6	5.9E-5	1.0E-4	6.6E-6
370	1.9E-4	5.2E-7	7.9E-7	3.5E-6	5.8E-5	1.0E-4	6.8E-6
380	1.9E-4	5.1E-7	7.4E-7	3.4E-6	5.6E-5	1.1E-4	7.0E-6
390	1.9E-4	4.9E-7	6.9E-7	3.4E-6	5.4E-5	1.1E-4	7.3E-6
400	1.9E-4	4.8E-7	6.5E-7	3.4E-6	5.2E-5	1.1E-4	7.5E-6
410	1.9E-4	4.7E-7	6.1E-7	3.4E-6	5.0E-5	1.1E-4	7.8E-6
420	1.9E-4	4.6E-7	5.7E-7	3.4E-6	4.8E-5	1.2E-4	8.0E-6
430	2.0E-4	4.5E-7	5.4E-7	3.4E-6	4.6E-5	1.2E-4	8.3E-6
440	2.0E-4	4.4E-7	5.1E-7	3.4E-6	4.4E-5	1.2E-4	8.6E-6
450	2.0E-4	4.3E-7	4.8E-7	3.4E-6	4.3E-5	1.2E-4	8.8E-6
460	2.0E-4	4.2E-7	4.5E-7	3.4E-6	4.1E-5	1.3E-4	9.1E-6
470	2.0E-4	4.1E-7	4.3E-7	3.4E-6	3.9E-5	1.3E-4	9.4E-6
480	2.0E-4	4.0E-7	4.0E-7	3.3E-6	3.8E-5	1.3E-4	9.6E-6
490	2.0E-4	3.9E-7	3.8E-7	3.3E-6	3.6E-5	1.3E-4	9.9E-6
500	2.0E-4	3.8E-7	3.6E-7	3.3E-6	3.5E-5	1.3E-4	1.0E-5
510	2.0E-4	3.8E-7	3.4E-7	3.3E-6	3.4E-5	1.4E-4	1.0E-5
520	2.0E-4	3.7E-7	3.3E-7	3.3E-6	3.2E-5	1.4E-4	1.1E-5
530	2.1E-4	3.7E-7	3.1E-7	3.3E-6	3.1E-5	1.4E-4	1.1E-5
540	2.1E-4	3.6E-7	3.0E-7	3.3E-6	3.0E-5	1.4E-4	1.1E-5
550	2.1E-4	3.5E-7	2.8E-7	3.3E-6	2.8E-5	1.5E-4	1.2E-5
560	2.1E-4	3.5E-7	2.7E-7	3.3E-6	2.7E-5	1.5E-4	1.2E-5
570	2.1E-4	3.4E-7	2.6E-7	3.3E-6	2.6E-5	1.5E-4	1.2E-5
580	2.1E-4	3.4E-7	2.5E-7	3.3E-6	2.5E-5	1.5E-4	1.2E-5
590	2.1E-4	3.4E-7	2.4E-7	3.2E-6	2.4E-5	1.6E-4	1.3E-5
600	2.2E-4	3.3E-7	2.3E-7	3.2E-6	2.3E-5	1.6E-4	1.3E-5
610	2.2E-4	3.3E-7	2.2E-7	3.2E-6	2.2E-5	1.6E-4	1.3E-5
620	2.2E-4	3.2E-7	2.1E-7	3.2E-6	2.1E-5	1.6E-4	1.4E-5
630	2.2E-4	3.2E-7	2.0E-7	3.2E-6	2.0E-5	1.6E-4	1.4E-5
640	2.2E-4	3.2E-7	2.0E-7	3.2E-6	1.9E-5	1.7E-4	1.4E-5
650	2.2E-4	3.1E-7	1.9E-7	3.2E-6	1.9E-5	1.7E-4	1.4E-5
660	2.3E-4	3.1E-7	1.8E-7	3.2E-6	1.8E-5	1.7E-4	1.5E-5
670	2.3E-4	3.1E-7	1.8E-7	3.2E-6	1.7E-5	1.7E-4	1.5E-5
680	2.3E-4	3.0E-7	1.7E-7	3.2E-6	1.6E-5	1.8E-4	1.5E-5
690	2.3E-4	3.0E-7	1.7E-7	3.2E-6	1.6E-5	1.8E-4	1.5E-5
700	2.3E-4	3.0E-7	1.6E-7	3.2E-6	1.5E-5	1.8E-4	1.6E-5
710	2.4E-4	3.0E-7	1.6E-7	3.2E-6	1.4E-5	1.8E-4	1.6E-5
720	2.4E-4	2.9E-7	1.5E-7	3.2E-6	1.4E-5	1.9E-4	1.6E-5
730	2.4E-4	2.9E-7	1.5E-7	3.2E-6	1.3E-5	1.9E-4	1.7E-5
740	2.4E-4	2.9E-7	1.4E-7	3.2E-6	1.3E-5	1.9E-4	1.7E-5
750	2.5E-4	2.9E-7	1.4E-7	3.2E-6	1.2E-5	1.9E-4	1.7E-5
760	2.5E-4	2.8E-7	1.4E-7	3.2E-6	1.2E-5	2.0E-4	1.7E-5
770	2.5E-4	2.8E-7	1.3E-7	3.1E-6	1.1E-5	2.0E-4	1.8E-5
780	2.5E-4	2.8E-7	1.3E-7	3.1E-6	1.1E-5	2.0E-4	1.8E-5
790	2.5E-4	2.8E-7	1.3E-7	3.1E-6	1.0E-5	2.0E-4	1.8E-5
800	2.6E-4	2.8E-7	1.2E-7	3.1E-6	9.7E-6	2.1E-4	1.8E-5
810	2.6E-4	2.8E-7	1.2E-7	3.1E-6	9.3E-6	2.1E-4	1.9E-5
820	2.6E-4	2.7E-7	1.2E-7	3.1E-6	8.9E-6	2.1E-4	1.9E-5
830	2.6E-4	2.7E-7	1.2E-7	3.1E-6	8.6E-6	2.1E-4	1.9E-5
840	2.7E-4	2.7E-7	1.1E-7	3.1E-6	8.2E-6	2.1E-4	1.9E-5
850	2.7E-4	2.7E-7	1.1E-7	3.1E-6	7.8E-6	2.2E-4	2.0E-5
860	2.7E-4	2.7E-7	1.1E-7	3.1E-6	7.5E-6	2.2E-4	2.0E-5
870	2.7E-4	2.7E-7	1.1E-7	3.1E-6	7.2E-6	2.2E-4	2.0E-5
880	2.7E-4	2.7E-7	1.1E-7	3.1E-6	6.9E-6	2.2E-4	2.0E-5
890	2.8E-4	2.6E-7	1.1E-7	3.1E-6	6.6E-6	2.3E-4	2.1E-5
900	2.8E-4	2.6E-7	1.0E-7	3.1E-6	6.3E-6	2.3E-4	2.1E-5
910	2.8E-4	2.6E-7	1.0E-7	3.1E-6	6.0E-6	2.3E-4	2.1E-5
920	2.8E-4	2.6E-7	1.0E-7	3.1E-6	5.8E-6	2.3E-4	2.1E-5
930	2.9E-4	2.6E-7	9.9E-8	3.1E-6	5.5E-6	2.4E-4	2.2E-5
940	2.9E-4	2.6E-7	9.8E-8	3.1E-6	5.3E-6	2.4E-4	2.2E-5
950	2.9E-4	2.6E-7	9.7E-8	3.1E-6	5.1E-6	2.4E-4	2.2E-5
960	2.9E-4	2.6E-7	9.5E-8	3.1E-6	4.9E-6	2.4E-4	2.2E-5
970	3.0E-4	2.6E-7	9.4E-8	3.1E-6	4.7E-6	2.5E-4	2.3E-5
980	3.0E-4	2.5E-7	9.3E-8	3.1E-6	4.5E-6	2.5E-4	2.3E-5
990	3.0E-4	2.5E-7	9.2E-8	3.1E-6	4.3E-6	2.5E-4	2.3E-5
1000	3.0E-4	2.5E-7	9.1E-8	3.1E-6	4.1E-6	2.5E-4	2.3E-5
1010	3.1E-4	2.5E-7	9.0E-8	3.1E-6	3.9E-6	2.6E-4	2.4E-5
1020	3.1E-4	2.5E-7	8.9E-8	3.1E-6	3.7E-6	2.6E-4	2.4E-5
1030	3.1E-4	2.5E-7	8.8E-8	3.1E-6	3.6E-6	2.6E-4	2.4E-5
1040	3.1E-4	2.5E-7	8.7E-8	3.1E-6	3.4E-6	2.6E-4	2.4E-5
1050	3.2E-4	2.5E-7	8.6E-8	3.1E-6	3.3E-6	2.7E-4	2.4E-5
1060	3.2E-4	2.5E-7	8.5E-8	3.1E-6	3.1E-6	2.7E-4	2.5E-5
1070	3.2E-4	2.5E-7	8.4E-8	3.1E-6	3.0E-6	2.7E-4	2.5E-5
1080	3.2E-4	2.5E-7	8.3E-8	3.1E-6	2.9E-6	2.7E-4	2.5E-5
1090	3.3E-4	2.5E-7	8.2E-8	3.1E-6	2.8E-6	2.7E-4	2.5E-5
1095	3.3E-4	2.5E-7	8.2E-8	3.1E-6	2.7E-6	2.8E-4	2.5E-5
1100	3.3E-4	2.4E-7	8.1E-8	3.1E-6	2.6E-6	2.8E-4	2.6E-5
1200	3.5E-4	2.4E-7	7.4E-8	3.0E-6	1.7E-6	3.0E-4	2.8E-5
1300	3.8E-4	2.3E-7	6.9E-8	3.0E-6	1.1E-6	3.2E-4	2.9E-5
1400	4.0E-4	2.3E-7	6.4E-8	3.0E-6	7.5E-7	3.5E-4	3.1E-5
1500	4.3E-4	2.2E-7	6.0E-8	3.0E-6	5.0E-7	3.7E-4	3.2E-5
1600	4.5E-4	2.2E-7	5.7E-8	3.0E-6	3.5E-7	3.9E-4	3.4E-5
1700	4.8E-4	2.1E-7	5.4E-8	3.0E-6	2.5E-7	4.2E-4	3.5E-5
1800	5.0E-4	2.1E-7	5.2E-8	3.0E-6	1.9E-7	4.4E-4	3.6E-5
1900	5.2E-4	2.1E-7	5.0E-8	3.0E-6	1.5E-7	4.6E-4	3.7E-5
2000	5.4E-4	2.0E-7	4.8E-8	3.0E-6	1.3E-7	4.8E-4	3.7E-5
2100	5.6E-4	2.0E-7	4.6E-8	3.0E-6	1.1E-7	5.0E-4	3.8E-5
2200	5.8E-4	2.0E-7	4.4E-8	3.0E-6	1.1E-7	5.2E-4	3.9E-5
2300	6.0E-4	1.9E-7	4.3E-8	3.0E-6	1.0E-7	5.4E-4	3.9E-5
2400	6.2E-4	1.9E-7	4.2E-8	2.9E-6	9.8E-8	5.6E-4	4.0E-5
2500	6.4E-4	1.9E-7	4.1E-8	2.9E-6	9.6E-8	5.7E-4	4.0E-5
2600	6.6E-4	1.8E-7	4.0E-8	2.9E-6	9.6E-8	5.9E-4	4.0E-5
2700	6.8E-4	1.8E-7	3.9E-8	2.9E-6	9.5E-8	6.1E-4	4.0E-5
2800	6.9E-4	1.8E-7	3.8E-8	2.9E-6	9.5E-8	6.3E-4	4.1E-5
2900	7.1E-4	1.8E-7	3.7E-8	2.9E-6	9.6E-8	6.4E-4	4.1E-5
3000	7.2E-4	1.7E-7	3.7E-8	2.9E-6	9.6E-8	6.6E-4	4.1E-5
3100	7.4E-4	1.7E-7	3.6E-8	2.9E-6	9.6E-8	6.7E-4	4.1E-5
3200	7.5E-4	1.7E-7	3.5E-8	2.9E-6	9.7E-8	6.9E-4	4.1E-5
3300	7.7E-4	1.7E-7	3.5E-8	2.9E-6	9.7E-8	7.0E-4	4.1E-5
3400	7.8E-4	1.6E-7	3.4E-8	2.9E-6	9.7E-8	7.2E-4	4.1E-5
3500	7.9E-4	1.6E-7	3.4E-8	2.9E-6	9.8E-8	7.3E-4	4.1E-5
3600	8.1E-4	1.6E-7	3.3E-8	2.9E-6	9.8E-8	7.4E-4	4.1E-5
3650	8.1E-4	1.6E-7	3.3E-8	2.9E-6	9.8E-8	7.5E-4	4.1E-5
4000	8.6E-4	1.5E-7	3.1E-8	2.8E-6	9.8E-8	7.9E-4	4.1E-5
5000	9.6E-4	1.4E-7	2.8E-8	2.8E-6	9.8E-8	8.9E-4	3.9E-5
6000	1.0E-3	1.3E-7	2.6E-8	2.7E-6	9.7E-8	9.8E-4	3.7E-5
7000	1.1E-3	1.2E-7	2.4E-8	2.6E-6	9.5E-8	1.1E-3	3.6E-5
8000	1.2E-3	1.1E-7	2.2E-8	2.5E-6	9.2E-8	1.1E-3	3.4E-5
9000	1.2E-3	1.1E-7	2.1E-8	2.5E-6	9.0E-8	1.2E-3	3.2E-5
10000	1.3E-3	1.0E-7	2.0E-8	2.4E-6	8.7E-8	1.2E-3	3.0E-5
11000	1.3E-3	9.8E-8	1.9E-8	2.3E-6	8.5E-8	1.3E-3	2.8E-5
12000	1.4E-3	9.5E-8	1.9E-8	2.3E-6	8.3E-8	1.3E-3	2.7E-5
13000	1.4E-3	9.2E-8	1.8E-8	2.2E-6	8.1E-8	1.4E-3	2.5E-5
14000	1.5E-3	9.0E-8	1.8E-8	2.2E-6	7.9E-8	1.4E-3	2.4E-5
