Radionuclide	Th-232
Route of Intake	Inhalation
Material	Aerosols Water soluble forms, including thorium chloride, citrate, nitrate and sulphate; thorium fluoride, fA=5E-5
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
3.75	5.3E-4	-	-	3.7E-5	4.5E-4	3.0E-5	4.2E-6
4	5.6E-4	3.0E-4	2.0E-2	3.7E-5	4.8E-4	3.2E-5	4.4E-6
4.25	6.0E-4	-	-	3.7E-5	5.1E-4	3.4E-5	4.6E-6
4.5	6.3E-4	-	-	3.7E-5	5.4E-4	3.5E-5	4.8E-6
4.75	6.6E-4	-	-	3.8E-5	5.7E-4	3.7E-5	5.0E-6
5	6.9E-4	2.7E-4	1.3E-2	3.8E-5	6.0E-4	3.9E-5	5.2E-6
5.5	7.6E-4	-	-	3.9E-5	6.6E-4	4.3E-5	5.6E-6
6	8.2E-4	2.5E-4	9.5E-3	3.9E-5	7.2E-4	4.7E-5	6.0E-6
6.5	8.8E-4	-	-	4.0E-5	7.7E-4	5.0E-5	6.3E-6
7	9.4E-4	2.3E-4	7.5E-3	4.0E-5	8.3E-4	5.4E-5	6.6E-6
7.5	1.0E-3	-	-	4.1E-5	8.8E-4	5.7E-5	6.9E-6
8	1.1E-3	2.2E-4	6.2E-3	4.1E-5	9.4E-4	6.1E-5	7.2E-6
8.5	1.1E-3	-	-	4.1E-5	9.9E-4	6.5E-5	7.5E-6
9	1.2E-3	2.1E-4	5.2E-3	4.1E-5	1.0E-3	6.8E-5	7.8E-6
9.5	1.2E-3	-	-	4.1E-5	1.1E-3	7.2E-5	8.0E-6
10	1.3E-3	2.0E-4	4.3E-3	4.1E-5	1.2E-3	7.5E-5	8.3E-6
11	1.4E-3	2.0E-4	3.7E-3	4.1E-5	1.3E-3	8.2E-5	8.8E-6
12	1.5E-3	1.9E-4	3.1E-3	4.1E-5	1.4E-3	8.9E-5	9.2E-6
13	1.6E-3	1.9E-4	2.7E-3	4.2E-5	1.5E-3	9.7E-5	9.7E-6
14	1.7E-3	1.8E-4	2.3E-3	4.2E-5	1.6E-3	1.0E-4	1.0E-5
15	1.8E-3	1.8E-4	2.0E-3	4.2E-5	1.7E-3	1.1E-4	1.1E-5
16	1.9E-3	1.8E-4	1.7E-3	4.2E-5	1.7E-3	1.2E-4	1.1E-5
17	2.0E-3	1.7E-4	1.5E-3	4.2E-5	1.8E-3	1.3E-4	1.1E-5
18	2.1E-3	1.7E-4	1.4E-3	4.3E-5	1.9E-3	1.3E-4	1.2E-5
19	2.2E-3	1.7E-4	1.2E-3	4.3E-5	2.0E-3	1.4E-4	1.2E-5
20	2.4E-3	1.7E-4	1.1E-3	4.4E-5	2.1E-3	1.5E-4	1.3E-5
21	2.5E-3	1.7E-4	1.0E-3	4.5E-5	2.2E-3	1.6E-4	1.3E-5
22	2.6E-3	1.7E-4	9.6E-4	4.6E-5	2.3E-3	1.7E-4	1.3E-5
23	2.6E-3	1.6E-4	9.0E-4	4.6E-5	2.4E-3	1.7E-4	1.4E-5
24	2.7E-3	1.6E-4	8.5E-4	4.7E-5	2.5E-3	1.8E-4	1.4E-5
25	2.8E-3	1.6E-4	8.1E-4	4.8E-5	2.6E-3	1.9E-4	1.5E-5
26	2.9E-3	1.6E-4	7.7E-4	4.9E-5	2.6E-3	2.0E-4	1.5E-5
27	3.0E-3	1.6E-4	7.4E-4	5.0E-5	2.7E-3	2.1E-4	1.5E-5
28	3.1E-3	1.6E-4	7.2E-4	5.1E-5	2.8E-3	2.1E-4	1.6E-5
29	3.2E-3	1.6E-4	6.9E-4	5.2E-5	2.9E-3	2.2E-4	1.6E-5
30	3.3E-3	1.5E-4	6.8E-4	5.3E-5	3.0E-3	2.3E-4	1.7E-5
31	3.4E-3	1.5E-4	6.6E-4	5.4E-5	3.1E-3	2.4E-4	1.7E-5
32	3.5E-3	1.5E-4	6.5E-4	5.5E-5	3.1E-3	2.5E-4	1.7E-5
33	3.6E-3	1.5E-4	6.3E-4	5.6E-5	3.2E-3	2.6E-4	1.8E-5
34	3.7E-3	1.5E-4	6.2E-4	5.7E-5	3.3E-3	2.7E-4	1.8E-5
35	3.7E-3	1.5E-4	6.1E-4	5.8E-5	3.4E-3	2.8E-4	1.8E-5
36	3.8E-3	1.5E-4	6.0E-4	5.9E-5	3.4E-3	2.8E-4	1.9E-5
37	3.9E-3	1.5E-4	6.0E-4	6.0E-5	3.5E-3	2.9E-4	1.9E-5
38	4.0E-3	1.5E-4	5.9E-4	6.1E-5	3.6E-3	3.0E-4	2.0E-5
39	4.1E-3	1.4E-4	5.8E-4	6.2E-5	3.6E-3	3.1E-4	2.0E-5
40	4.1E-3	1.4E-4	5.8E-4	6.3E-5	3.7E-3	3.2E-4	2.0E-5
41	4.2E-3	1.4E-4	5.7E-4	6.4E-5	3.8E-3	3.3E-4	2.1E-5
42	4.3E-3	1.4E-4	5.7E-4	6.5E-5	3.8E-3	3.4E-4	2.1E-5
43	4.4E-3	1.4E-4	5.6E-4	6.6E-5	3.9E-3	3.5E-4	2.1E-5
44	4.5E-3	1.4E-4	5.5E-4	6.7E-5	4.0E-3	3.6E-4	2.2E-5
45	4.5E-3	1.4E-4	5.5E-4	6.8E-5	4.0E-3	3.7E-4	2.2E-5
46	4.6E-3	1.4E-4	5.4E-4	6.9E-5	4.1E-3	3.8E-4	2.3E-5
47	4.7E-3	1.4E-4	5.4E-4	7.0E-5	4.1E-3	3.9E-4	2.3E-5
48	4.7E-3	1.4E-4	5.4E-4	7.1E-5	4.2E-3	4.0E-4	2.3E-5
49	4.8E-3	1.3E-4	5.3E-4	7.2E-5	4.3E-3	4.0E-4	2.4E-5
50	4.9E-3	1.3E-4	5.3E-4	7.3E-5	4.3E-3	4.1E-4	2.4E-5
51	5.0E-3	1.3E-4	5.2E-4	7.3E-5	4.4E-3	4.2E-4	2.4E-5
52	5.0E-3	1.3E-4	5.2E-4	7.4E-5	4.4E-3	4.3E-4	2.5E-5
53	5.1E-3	1.3E-4	5.1E-4	7.5E-5	4.5E-3	4.4E-4	2.5E-5
54	5.2E-3	1.3E-4	5.1E-4	7.6E-5	4.5E-3	4.5E-4	2.5E-5
55	5.2E-3	1.3E-4	5.1E-4	7.7E-5	4.6E-3	4.6E-4	2.6E-5
56	5.3E-3	1.3E-4	5.0E-4	7.8E-5	4.6E-3	4.7E-4	2.6E-5
57	5.3E-3	1.3E-4	5.0E-4	7.9E-5	4.7E-3	4.8E-4	2.7E-5
58	5.4E-3	1.3E-4	4.9E-4	7.9E-5	4.7E-3	4.9E-4	2.7E-5
59	5.5E-3	1.3E-4	4.9E-4	8.0E-5	4.8E-3	5.0E-4	2.7E-5
60	5.5E-3	1.2E-4	4.9E-4	8.1E-5	4.8E-3	5.1E-4	2.8E-5
61	5.6E-3	1.2E-4	4.8E-4	8.2E-5	4.9E-3	5.2E-4	2.8E-5
62	5.6E-3	1.2E-4	4.8E-4	8.3E-5	4.9E-3	5.3E-4	2.8E-5
63	5.7E-3	1.2E-4	4.7E-4	8.3E-5	5.0E-3	5.4E-4	2.9E-5
64	5.8E-3	1.2E-4	4.7E-4	8.4E-5	5.0E-3	5.5E-4	2.9E-5
65	5.8E-3	1.2E-4	4.7E-4	8.5E-5	5.1E-3	5.6E-4	2.9E-5
66	5.9E-3	1.2E-4	4.6E-4	8.6E-5	5.1E-3	5.7E-4	3.0E-5
67	5.9E-3	1.2E-4	4.6E-4	8.6E-5	5.1E-3	5.8E-4	3.0E-5
68	6.0E-3	1.2E-4	4.6E-4	8.7E-5	5.2E-3	5.9E-4	3.0E-5
69	6.0E-3	1.2E-4	4.5E-4	8.8E-5	5.2E-3	6.0E-4	3.1E-5
70	6.1E-3	1.2E-4	4.5E-4	8.9E-5	5.3E-3	6.1E-4	3.1E-5
71	6.1E-3	1.2E-4	4.5E-4	8.9E-5	5.3E-3	6.2E-4	3.2E-5
72	6.2E-3	1.1E-4	4.4E-4	9.0E-5	5.3E-3	6.3E-4	3.2E-5
73	6.2E-3	1.1E-4	4.4E-4	9.1E-5	5.4E-3	6.4E-4	3.2E-5
74	6.3E-3	1.1E-4	4.4E-4	9.1E-5	5.4E-3	6.5E-4	3.3E-5
75	6.3E-3	1.1E-4	4.3E-4	9.2E-5	5.4E-3	6.6E-4	3.3E-5
76	6.4E-3	1.1E-4	4.3E-4	9.3E-5	5.5E-3	6.7E-4	3.3E-5
77	6.4E-3	1.1E-4	4.3E-4	9.3E-5	5.5E-3	6.8E-4	3.4E-5
78	6.5E-3	1.1E-4	4.2E-4	9.4E-5	5.5E-3	6.9E-4	3.4E-5
79	6.5E-3	1.1E-4	4.2E-4	9.5E-5	5.6E-3	7.0E-4	3.4E-5
80	6.5E-3	1.1E-4	4.2E-4	9.5E-5	5.6E-3	7.1E-4	3.5E-5
81	6.6E-3	1.1E-4	4.1E-4	9.6E-5	5.6E-3	7.2E-4	3.5E-5
82	6.6E-3	1.1E-4	4.1E-4	9.6E-5	5.7E-3	7.3E-4	3.5E-5
83	6.7E-3	1.1E-4	4.1E-4	9.7E-5	5.7E-3	7.4E-4	3.6E-5
84	6.7E-3	1.1E-4	4.0E-4	9.8E-5	5.7E-3	7.5E-4	3.6E-5
85	6.7E-3	1.1E-4	4.0E-4	9.8E-5	5.8E-3	7.6E-4	3.7E-5
86	6.8E-3	1.0E-4	4.0E-4	9.9E-5	5.8E-3	7.7E-4	3.7E-5
87	6.8E-3	1.0E-4	3.9E-4	9.9E-5	5.8E-3	7.8E-4	3.7E-5
88	6.9E-3	1.0E-4	3.9E-4	1.0E-4	5.8E-3	7.9E-4	3.8E-5
89	6.9E-3	1.0E-4	3.9E-4	1.0E-4	5.9E-3	8.0E-4	3.8E-5
90	6.9E-3	1.0E-4	3.8E-4	1.0E-4	5.9E-3	8.1E-4	3.8E-5
91	7.0E-3	1.0E-4	3.8E-4	1.0E-4	5.9E-3	8.2E-4	3.9E-5
92	7.0E-3	1.0E-4	3.8E-4	1.0E-4	5.9E-3	8.3E-4	3.9E-5
93	7.0E-3	1.0E-4	3.7E-4	1.0E-4	6.0E-3	8.4E-4	3.9E-5
94	7.1E-3	9.9E-5	3.7E-4	1.0E-4	6.0E-3	8.5E-4	4.0E-5
95	7.1E-3	9.9E-5	3.7E-4	1.0E-4	6.0E-3	8.6E-4	4.0E-5
96	7.1E-3	9.8E-5	3.7E-4	1.0E-4	6.0E-3	8.7E-4	4.0E-5
97	7.2E-3	9.7E-5	3.6E-4	1.0E-4	6.0E-3	8.8E-4	4.1E-5
98	7.2E-3	9.7E-5	3.6E-4	1.1E-4	6.1E-3	8.9E-4	4.1E-5
99	7.2E-3	9.6E-5	3.6E-4	1.1E-4	6.1E-3	9.0E-4	4.2E-5
100	7.3E-3	9.5E-5	3.5E-4	1.1E-4	6.1E-3	9.1E-4	4.2E-5
110	7.6E-3	9.0E-5	3.3E-4	1.1E-4	6.3E-3	1.0E-3	4.6E-5
120	7.8E-3	8.4E-5	3.0E-4	1.1E-4	6.4E-3	1.1E-3	4.9E-5
130	8.0E-3	7.9E-5	2.8E-4	1.2E-4	6.5E-3	1.2E-3	5.3E-5
140	8.1E-3	7.4E-5	2.6E-4	1.2E-4	6.5E-3	1.3E-3	5.7E-5
150	8.2E-3	7.0E-5	2.4E-4	1.2E-4	6.5E-3	1.4E-3	6.1E-5
160	8.3E-3	6.6E-5	2.2E-4	1.2E-4	6.5E-3	1.5E-3	6.5E-5
170	8.4E-3	6.2E-5	2.1E-4	1.3E-4	6.4E-3	1.6E-3	6.9E-5
180	8.4E-3	5.9E-5	1.9E-4	1.3E-4	6.4E-3	1.7E-3	7.4E-5
190	8.4E-3	5.6E-5	1.8E-4	1.3E-4	6.3E-3	1.8E-3	7.8E-5
200	8.4E-3	5.3E-5	1.6E-4	1.3E-4	6.2E-3	1.8E-3	8.3E-5
210	8.4E-3	5.0E-5	1.5E-4	1.3E-4	6.1E-3	1.9E-3	8.8E-5
220	8.4E-3	4.7E-5	1.4E-4	1.3E-4	5.9E-3	2.0E-3	9.3E-5
230	8.4E-3	4.5E-5	1.3E-4	1.3E-4	5.8E-3	2.1E-3	9.8E-5
240	8.3E-3	4.2E-5	1.2E-4	1.3E-4	5.7E-3	2.2E-3	1.0E-4
250	8.3E-3	4.0E-5	1.1E-4	1.3E-4	5.5E-3	2.3E-3	1.1E-4
260	8.2E-3	3.8E-5	1.0E-4	1.3E-4	5.4E-3	2.3E-3	1.1E-4
270	8.2E-3	3.7E-5	9.6E-5	1.3E-4	5.2E-3	2.4E-3	1.2E-4
280	8.1E-3	3.5E-5	8.9E-5	1.3E-4	5.1E-3	2.5E-3	1.3E-4
290	8.1E-3	3.3E-5	8.2E-5	1.3E-4	4.9E-3	2.6E-3	1.3E-4
300	8.0E-3	3.2E-5	7.7E-5	1.3E-4	4.8E-3	2.7E-3	1.4E-4
310	8.0E-3	3.0E-5	7.1E-5	1.3E-4	4.6E-3	2.7E-3	1.5E-4
320	7.9E-3	2.9E-5	6.6E-5	1.3E-4	4.5E-3	2.8E-3	1.5E-4
330	7.8E-3	2.8E-5	6.1E-5	1.3E-4	4.3E-3	2.9E-3	1.6E-4
340	7.8E-3	2.7E-5	5.7E-5	1.3E-4	4.2E-3	3.0E-3	1.7E-4
350	7.7E-3	2.6E-5	5.3E-5	1.3E-4	4.0E-3	3.0E-3	1.7E-4
360	7.7E-3	2.4E-5	4.9E-5	1.2E-4	3.9E-3	3.1E-3	1.8E-4
365	7.6E-3	2.4E-5	4.8E-5	1.2E-4	3.8E-3	3.2E-3	1.8E-4
370	7.6E-3	2.4E-5	4.6E-5	1.2E-4	3.7E-3	3.2E-3	1.9E-4
380	7.6E-3	2.3E-5	4.3E-5	1.2E-4	3.6E-3	3.3E-3	1.9E-4
390	7.5E-3	2.2E-5	4.0E-5	1.2E-4	3.5E-3	3.3E-3	2.0E-4
400	7.5E-3	2.1E-5	3.7E-5	1.2E-4	3.4E-3	3.4E-3	2.1E-4
410	7.5E-3	2.0E-5	3.5E-5	1.2E-4	3.2E-3	3.5E-3	2.2E-4
420	7.4E-3	2.0E-5	3.2E-5	1.2E-4	3.1E-3	3.6E-3	2.3E-4
430	7.4E-3	1.9E-5	3.0E-5	1.2E-4	3.0E-3	3.6E-3	2.3E-4
440	7.4E-3	1.8E-5	2.8E-5	1.2E-4	2.9E-3	3.7E-3	2.4E-4
450	7.3E-3	1.8E-5	2.7E-5	1.2E-4	2.8E-3	3.8E-3	2.5E-4
460	7.3E-3	1.7E-5	2.5E-5	1.2E-4	2.7E-3	3.9E-3	2.6E-4
470	7.3E-3	1.7E-5	2.3E-5	1.2E-4	2.5E-3	3.9E-3	2.7E-4
480	7.3E-3	1.6E-5	2.2E-5	1.2E-4	2.4E-3	4.0E-3	2.7E-4
490	7.3E-3	1.6E-5	2.1E-5	1.2E-4	2.3E-3	4.1E-3	2.8E-4
500	7.3E-3	1.6E-5	1.9E-5	1.2E-4	2.3E-3	4.2E-3	2.9E-4
510	7.3E-3	1.5E-5	1.8E-5	1.2E-4	2.2E-3	4.2E-3	3.0E-4
520	7.3E-3	1.5E-5	1.7E-5	1.1E-4	2.1E-3	4.3E-3	3.1E-4
530	7.3E-3	1.4E-5	1.6E-5	1.1E-4	2.0E-3	4.4E-3	3.2E-4
540	7.3E-3	1.4E-5	1.5E-5	1.1E-4	1.9E-3	4.5E-3	3.3E-4
550	7.3E-3	1.4E-5	1.4E-5	1.1E-4	1.8E-3	4.5E-3	3.3E-4
560	7.3E-3	1.4E-5	1.4E-5	1.1E-4	1.8E-3	4.6E-3	3.4E-4
570	7.3E-3	1.3E-5	1.3E-5	1.1E-4	1.7E-3	4.7E-3	3.5E-4
580	7.4E-3	1.3E-5	1.2E-5	1.1E-4	1.6E-3	4.8E-3	3.6E-4
590	7.4E-3	1.3E-5	1.2E-5	1.1E-4	1.6E-3	4.8E-3	3.7E-4
600	7.4E-3	1.3E-5	1.1E-5	1.1E-4	1.5E-3	4.9E-3	3.8E-4
610	7.4E-3	1.2E-5	1.0E-5	1.1E-4	1.4E-3	5.0E-3	3.9E-4
620	7.5E-3	1.2E-5	9.9E-6	1.1E-4	1.4E-3	5.1E-3	4.0E-4
630	7.5E-3	1.2E-5	9.4E-6	1.1E-4	1.3E-3	5.1E-3	4.1E-4
640	7.5E-3	1.2E-5	9.0E-6	1.1E-4	1.3E-3	5.2E-3	4.1E-4
650	7.6E-3	1.2E-5	8.6E-6	1.1E-4	1.2E-3	5.3E-3	4.2E-4
660	7.6E-3	1.1E-5	8.2E-6	1.1E-4	1.2E-3	5.4E-3	4.3E-4
670	7.6E-3	1.1E-5	7.9E-6	1.1E-4	1.1E-3	5.4E-3	4.4E-4
680	7.7E-3	1.1E-5	7.5E-6	1.1E-4	1.1E-3	5.5E-3	4.5E-4
690	7.7E-3	1.1E-5	7.2E-6	1.1E-4	1.0E-3	5.6E-3	4.6E-4
700	7.8E-3	1.1E-5	7.0E-6	1.1E-4	9.7E-4	5.7E-3	4.7E-4
710	7.8E-3	1.1E-5	6.7E-6	1.1E-4	9.3E-4	5.8E-3	4.8E-4
720	7.9E-3	1.1E-5	6.4E-6	1.1E-4	8.9E-4	5.8E-3	4.9E-4
730	7.9E-3	1.0E-5	6.2E-6	1.1E-4	8.5E-4	5.9E-3	5.0E-4
740	8.0E-3	1.0E-5	6.0E-6	1.1E-4	8.1E-4	6.0E-3	5.0E-4
750	8.0E-3	1.0E-5	5.8E-6	1.1E-4	7.8E-4	6.1E-3	5.1E-4
760	8.1E-3	1.0E-5	5.6E-6	1.1E-4	7.5E-4	6.1E-3	5.2E-4
770	8.2E-3	1.0E-5	5.4E-6	1.1E-4	7.2E-4	6.2E-3	5.3E-4
780	8.2E-3	9.9E-6	5.3E-6	1.1E-4	6.8E-4	6.3E-3	5.4E-4
790	8.3E-3	9.8E-6	5.1E-6	1.1E-4	6.6E-4	6.4E-3	5.5E-4
800	8.3E-3	9.7E-6	5.0E-6	1.1E-4	6.3E-4	6.5E-3	5.6E-4
810	8.4E-3	9.7E-6	4.8E-6	1.1E-4	6.0E-4	6.5E-3	5.7E-4
820	8.5E-3	9.6E-6	4.7E-6	1.0E-4	5.8E-4	6.6E-3	5.8E-4
830	8.5E-3	9.5E-6	4.6E-6	1.0E-4	5.5E-4	6.7E-3	5.8E-4
840	8.6E-3	9.4E-6	4.5E-6	1.0E-4	5.3E-4	6.8E-3	5.9E-4
850	8.7E-3	9.4E-6	4.4E-6	1.0E-4	5.0E-4	6.8E-3	6.0E-4
860	8.7E-3	9.3E-6	4.3E-6	1.0E-4	4.8E-4	6.9E-3	6.1E-4
870	8.8E-3	9.2E-6	4.2E-6	1.0E-4	4.6E-4	7.0E-3	6.2E-4
880	8.9E-3	9.2E-6	4.1E-6	1.0E-4	4.4E-4	7.1E-3	6.3E-4
890	8.9E-3	9.1E-6	4.0E-6	1.0E-4	4.2E-4	7.2E-3	6.4E-4
900	9.0E-3	9.1E-6	3.9E-6	1.0E-4	4.1E-4	7.2E-3	6.4E-4
910	9.1E-3	9.0E-6	3.8E-6	1.0E-4	3.9E-4	7.3E-3	6.5E-4
920	9.2E-3	9.0E-6	3.8E-6	1.0E-4	3.7E-4	7.4E-3	6.6E-4
930	9.2E-3	8.9E-6	3.7E-6	1.0E-4	3.6E-4	7.5E-3	6.7E-4
940	9.3E-3	8.9E-6	3.6E-6	1.0E-4	3.4E-4	7.5E-3	6.8E-4
950	9.4E-3	8.8E-6	3.6E-6	1.0E-4	3.3E-4	7.6E-3	6.9E-4
960	9.4E-3	8.8E-6	3.5E-6	1.0E-4	3.1E-4	7.7E-3	6.9E-4
970	9.5E-3	8.7E-6	3.4E-6	1.0E-4	3.0E-4	7.8E-3	7.0E-4
980	9.6E-3	8.7E-6	3.4E-6	1.0E-4	2.9E-4	7.9E-3	7.1E-4
990	9.7E-3	8.7E-6	3.3E-6	1.0E-4	2.7E-4	7.9E-3	7.2E-4
1000	9.8E-3	8.6E-6	3.3E-6	1.0E-4	2.6E-4	8.0E-3	7.3E-4
1010	9.8E-3	8.6E-6	3.2E-6	1.0E-4	2.5E-4	8.1E-3	7.3E-4
1020	9.9E-3	8.5E-6	3.2E-6	1.0E-4	2.4E-4	8.2E-3	7.4E-4
1030	1.0E-2	8.5E-6	3.2E-6	1.0E-4	2.3E-4	8.2E-3	7.5E-4
1040	1.0E-2	8.5E-6	3.1E-6	1.0E-4	2.2E-4	8.3E-3	7.6E-4
1050	1.0E-2	8.4E-6	3.1E-6	1.0E-4	2.1E-4	8.4E-3	7.6E-4
1060	1.0E-2	8.4E-6	3.0E-6	1.0E-4	2.0E-4	8.5E-3	7.7E-4
1070	1.0E-2	8.4E-6	3.0E-6	1.0E-4	1.9E-4	8.6E-3	7.8E-4
1080	1.0E-2	8.3E-6	3.0E-6	1.0E-4	1.8E-4	8.6E-3	7.9E-4
1090	1.0E-2	8.3E-6	2.9E-6	1.0E-4	1.8E-4	8.7E-3	7.9E-4
1095	1.1E-2	8.3E-6	2.9E-6	1.0E-4	1.7E-4	8.8E-3	8.0E-4
1100	1.1E-2	8.3E-6	2.9E-6	1.0E-4	1.7E-4	8.8E-3	8.0E-4
1200	1.1E-2	8.0E-6	2.6E-6	1.0E-4	1.1E-4	9.6E-3	8.7E-4
1300	1.2E-2	7.8E-6	2.4E-6	1.0E-4	7.0E-5	1.0E-2	9.3E-4
1400	1.3E-2	7.6E-6	2.2E-6	1.0E-4	4.6E-5	1.1E-2	9.9E-4
1500	1.4E-2	7.4E-6	2.1E-6	1.0E-4	3.0E-5	1.2E-2	1.0E-3
1600	1.5E-2	7.3E-6	1.9E-6	9.9E-5	2.0E-5	1.3E-2	1.1E-3
1700	1.5E-2	7.1E-6	1.8E-6	9.9E-5	1.4E-5	1.3E-2	1.1E-3
1800	1.6E-2	7.0E-6	1.8E-6	9.9E-5	9.7E-6	1.4E-2	1.2E-3
1900	1.7E-2	6.9E-6	1.7E-6	9.9E-5	7.2E-6	1.5E-2	1.2E-3
2000	1.8E-2	6.7E-6	1.6E-6	9.8E-5	5.6E-6	1.5E-2	1.2E-3
2100	1.8E-2	6.6E-6	1.6E-6	9.8E-5	4.6E-6	1.6E-2	1.2E-3
2200	1.9E-2	6.5E-6	1.5E-6	9.8E-5	4.0E-6	1.7E-2	1.3E-3
2300	2.0E-2	6.4E-6	1.5E-6	9.8E-5	3.7E-6	1.7E-2	1.3E-3
2400	2.0E-2	6.3E-6	1.4E-6	9.7E-5	3.4E-6	1.8E-2	1.3E-3
2500	2.1E-2	6.2E-6	1.4E-6	9.7E-5	3.3E-6	1.9E-2	1.3E-3
2600	2.1E-2	6.1E-6	1.3E-6	9.7E-5	3.2E-6	1.9E-2	1.3E-3
2700	2.2E-2	6.0E-6	1.3E-6	9.7E-5	3.2E-6	2.0E-2	1.3E-3
2800	2.3E-2	5.9E-6	1.3E-6	9.7E-5	3.2E-6	2.0E-2	1.3E-3
2900	2.3E-2	5.9E-6	1.2E-6	9.6E-5	3.2E-6	2.1E-2	1.3E-3
3000	2.4E-2	5.8E-6	1.2E-6	9.6E-5	3.2E-6	2.1E-2	1.3E-3
3100	2.4E-2	5.7E-6	1.2E-6	9.6E-5	3.2E-6	2.2E-2	1.4E-3
3200	2.5E-2	5.6E-6	1.2E-6	9.6E-5	3.2E-6	2.2E-2	1.4E-3
3300	2.5E-2	5.6E-6	1.2E-6	9.5E-5	3.2E-6	2.3E-2	1.4E-3
3400	2.6E-2	5.5E-6	1.1E-6	9.5E-5	3.2E-6	2.3E-2	1.4E-3
3500	2.6E-2	5.4E-6	1.1E-6	9.5E-5	3.2E-6	2.4E-2	1.4E-3
3600	2.6E-2	5.3E-6	1.1E-6	9.5E-5	3.2E-6	2.4E-2	1.4E-3
3650	2.7E-2	5.3E-6	1.1E-6	9.5E-5	3.2E-6	2.4E-2	1.4E-3
4000	2.8E-2	5.1E-6	1.0E-6	9.4E-5	3.3E-6	2.6E-2	1.3E-3
5000	3.1E-2	4.6E-6	9.3E-7	9.1E-5	3.3E-6	2.9E-2	1.3E-3
6000	3.4E-2	4.2E-6	8.5E-7	8.9E-5	3.2E-6	3.2E-2	1.2E-3
7000	3.7E-2	3.9E-6	7.9E-7	8.6E-5	3.1E-6	3.5E-2	1.2E-3
8000	3.9E-2	3.7E-6	7.4E-7	8.4E-5	3.0E-6	3.7E-2	1.1E-3
9000	4.1E-2	3.5E-6	7.0E-7	8.1E-5	3.0E-6	3.9E-2	1.0E-3
10000	4.2E-2	3.4E-6	6.7E-7	7.9E-5	2.9E-6	4.1E-2	9.9E-4
11000	4.4E-2	3.2E-6	6.4E-7	7.7E-5	2.8E-6	4.3E-2	9.3E-4
12000	4.6E-2	3.1E-6	6.2E-7	7.5E-5	2.7E-6	4.4E-2	8.8E-4
13000	4.7E-2	3.0E-6	6.0E-7	7.3E-5	2.7E-6	4.5E-2	8.4E-4
