Radionuclide	I-125
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
8	1.7E-1	8.3E-4	1.9E-3	2.8E-3	1.5E-1	2.0E-2	2.4E-4
8.5	1.7E-1	-	-	2.5E-3	1.5E-1	2.0E-2	2.5E-4
9	1.7E-1	7.7E-4	1.6E-3	2.3E-3	1.5E-1	2.0E-2	2.5E-4
9.5	1.7E-1	-	-	2.1E-3	1.5E-1	2.0E-2	2.6E-4
10	1.7E-1	7.3E-4	1.3E-3	2.0E-3	1.4E-1	2.0E-2	2.7E-4
11	1.6E-1	6.9E-4	1.1E-3	1.7E-3	1.4E-1	2.0E-2	2.8E-4
12	1.6E-1	6.6E-4	9.4E-4	1.4E-3	1.4E-1	2.0E-2	2.9E-4
13	1.6E-1	6.3E-4	8.0E-4	1.2E-3	1.3E-1	2.0E-2	3.0E-4
14	1.5E-1	6.1E-4	6.9E-4	1.1E-3	1.3E-1	2.0E-2	3.1E-4
15	1.5E-1	5.9E-4	5.9E-4	9.6E-4	1.3E-1	1.9E-2	3.2E-4
16	1.5E-1	5.7E-4	5.2E-4	8.6E-4	1.3E-1	1.9E-2	3.2E-4
17	1.4E-1	5.5E-4	4.6E-4	7.7E-4	1.2E-1	1.9E-2	3.3E-4
18	1.4E-1	5.4E-4	4.1E-4	7.1E-4	1.2E-1	1.9E-2	3.3E-4
19	1.4E-1	5.2E-4	3.7E-4	6.5E-4	1.2E-1	1.9E-2	3.4E-4
20	1.4E-1	5.1E-4	3.4E-4	6.0E-4	1.2E-1	1.9E-2	3.4E-4
21	1.3E-1	5.0E-4	3.1E-4	5.6E-4	1.1E-1	1.9E-2	3.4E-4
22	1.3E-1	4.9E-4	2.9E-4	5.3E-4	1.1E-1	1.9E-2	3.5E-4
23	1.3E-1	4.8E-4	2.7E-4	5.0E-4	1.1E-1	1.8E-2	3.5E-4
24	1.3E-1	4.7E-4	2.5E-4	4.8E-4	1.1E-1	1.8E-2	3.5E-4
25	1.3E-1	4.6E-4	2.4E-4	4.6E-4	1.1E-1	1.8E-2	3.5E-4
26	1.2E-1	4.6E-4	2.3E-4	4.4E-4	1.0E-1	1.8E-2	3.5E-4
27	1.2E-1	4.5E-4	2.2E-4	4.2E-4	1.0E-1	1.8E-2	3.5E-4
28	1.2E-1	4.4E-4	2.1E-4	4.1E-4	1.0E-1	1.8E-2	3.5E-4
29	1.2E-1	4.3E-4	2.0E-4	4.0E-4	9.8E-2	1.8E-2	3.5E-4
30	1.2E-1	4.3E-4	2.0E-4	3.9E-4	9.6E-2	1.7E-2	3.5E-4
31	1.1E-1	4.2E-4	1.9E-4	3.8E-4	9.4E-2	1.7E-2	3.5E-4
32	1.1E-1	4.1E-4	1.8E-4	3.7E-4	9.2E-2	1.7E-2	3.4E-4
33	1.1E-1	4.0E-4	1.8E-4	3.6E-4	9.1E-2	1.7E-2	3.4E-4
34	1.1E-1	4.0E-4	1.7E-4	3.5E-4	8.9E-2	1.7E-2	3.4E-4
35	1.1E-1	3.9E-4	1.7E-4	3.5E-4	8.7E-2	1.7E-2	3.4E-4
36	1.0E-1	3.9E-4	1.7E-4	3.4E-4	8.6E-2	1.7E-2	3.4E-4
37	1.0E-1	3.8E-4	1.6E-4	3.3E-4	8.4E-2	1.6E-2	3.3E-4
38	1.0E-1	3.7E-4	1.6E-4	3.3E-4	8.3E-2	1.6E-2	3.3E-4
39	9.9E-2	3.7E-4	1.6E-4	3.2E-4	8.1E-2	1.6E-2	3.3E-4
40	9.7E-2	3.6E-4	1.5E-4	3.2E-4	8.0E-2	1.6E-2	3.3E-4
41	9.5E-2	3.5E-4	1.5E-4	3.1E-4	7.8E-2	1.6E-2	3.3E-4
42	9.4E-2	3.5E-4	1.5E-4	3.0E-4	7.7E-2	1.6E-2	3.2E-4
43	9.2E-2	3.4E-4	1.5E-4	3.0E-4	7.5E-2	1.5E-2	3.2E-4
44	9.1E-2	3.4E-4	1.4E-4	2.9E-4	7.4E-2	1.5E-2	3.2E-4
45	8.9E-2	3.3E-4	1.4E-4	2.9E-4	7.3E-2	1.5E-2	3.2E-4
46	8.8E-2	3.3E-4	1.4E-4	2.8E-4	7.1E-2	1.5E-2	3.1E-4
47	8.6E-2	3.2E-4	1.3E-4	2.8E-4	7.0E-2	1.5E-2	3.1E-4
48	8.5E-2	3.2E-4	1.3E-4	2.7E-4	6.9E-2	1.5E-2	3.1E-4
49	8.3E-2	3.1E-4	1.3E-4	2.7E-4	6.7E-2	1.5E-2	3.1E-4
50	8.2E-2	3.0E-4	1.3E-4	2.7E-4	6.6E-2	1.4E-2	3.0E-4
51	8.1E-2	3.0E-4	1.3E-4	2.6E-4	6.5E-2	1.4E-2	3.0E-4
52	7.9E-2	2.9E-4	1.2E-4	2.6E-4	6.4E-2	1.4E-2	3.0E-4
53	7.8E-2	2.9E-4	1.2E-4	2.5E-4	6.3E-2	1.4E-2	2.9E-4
54	7.7E-2	2.9E-4	1.2E-4	2.5E-4	6.1E-2	1.4E-2	2.9E-4
55	7.5E-2	2.8E-4	1.2E-4	2.4E-4	6.0E-2	1.4E-2	2.9E-4
56	7.4E-2	2.8E-4	1.1E-4	2.4E-4	5.9E-2	1.4E-2	2.9E-4
57	7.3E-2	2.7E-4	1.1E-4	2.4E-4	5.8E-2	1.3E-2	2.8E-4
58	7.2E-2	2.7E-4	1.1E-4	2.3E-4	5.7E-2	1.3E-2	2.8E-4
59	7.0E-2	2.6E-4	1.1E-4	2.3E-4	5.6E-2	1.3E-2	2.8E-4
60	6.9E-2	2.6E-4	1.1E-4	2.2E-4	5.5E-2	1.3E-2	2.8E-4
61	6.8E-2	2.5E-4	1.0E-4	2.2E-4	5.4E-2	1.3E-2	2.7E-4
62	6.7E-2	2.5E-4	1.0E-4	2.2E-4	5.3E-2	1.3E-2	2.7E-4
63	6.6E-2	2.5E-4	1.0E-4	2.1E-4	5.2E-2	1.3E-2	2.7E-4
64	6.5E-2	2.4E-4	9.9E-5	2.1E-4	5.1E-2	1.2E-2	2.6E-4
65	6.4E-2	2.4E-4	9.8E-5	2.1E-4	5.0E-2	1.2E-2	2.6E-4
66	6.3E-2	2.3E-4	9.6E-5	2.0E-4	4.9E-2	1.2E-2	2.6E-4
67	6.1E-2	2.3E-4	9.4E-5	2.0E-4	4.8E-2	1.2E-2	2.6E-4
68	6.0E-2	2.3E-4	9.3E-5	2.0E-4	4.7E-2	1.2E-2	2.5E-4
69	5.9E-2	2.2E-4	9.1E-5	1.9E-4	4.6E-2	1.2E-2	2.5E-4
70	5.8E-2	2.2E-4	8.9E-5	1.9E-4	4.6E-2	1.2E-2	2.5E-4
71	5.7E-2	2.1E-4	8.8E-5	1.9E-4	4.5E-2	1.2E-2	2.5E-4
72	5.6E-2	2.1E-4	8.6E-5	1.8E-4	4.4E-2	1.1E-2	2.4E-4
73	5.6E-2	2.1E-4	8.5E-5	1.8E-4	4.3E-2	1.1E-2	2.4E-4
74	5.5E-2	2.0E-4	8.3E-5	1.8E-4	4.2E-2	1.1E-2	2.4E-4
75	5.4E-2	2.0E-4	8.2E-5	1.7E-4	4.2E-2	1.1E-2	2.4E-4
76	5.3E-2	2.0E-4	8.0E-5	1.7E-4	4.1E-2	1.1E-2	2.3E-4
77	5.2E-2	1.9E-4	7.9E-5	1.7E-4	4.0E-2	1.1E-2	2.3E-4
78	5.1E-2	1.9E-4	7.8E-5	1.7E-4	3.9E-2	1.1E-2	2.3E-4
79	5.0E-2	1.9E-4	7.6E-5	1.6E-4	3.9E-2	1.1E-2	2.3E-4
80	4.9E-2	1.8E-4	7.5E-5	1.6E-4	3.8E-2	1.0E-2	2.2E-4
81	4.9E-2	1.8E-4	7.4E-5	1.6E-4	3.7E-2	1.0E-2	2.2E-4
82	4.8E-2	1.8E-4	7.2E-5	1.5E-4	3.7E-2	1.0E-2	2.2E-4
83	4.7E-2	1.8E-4	7.1E-5	1.5E-4	3.6E-2	1.0E-2	2.2E-4
84	4.6E-2	1.7E-4	7.0E-5	1.5E-4	3.5E-2	1.0E-2	2.1E-4
85	4.5E-2	1.7E-4	6.9E-5	1.5E-4	3.5E-2	9.8E-3	2.1E-4
86	4.5E-2	1.7E-4	6.7E-5	1.4E-4	3.4E-2	9.7E-3	2.1E-4
87	4.4E-2	1.6E-4	6.6E-5	1.4E-4	3.3E-2	9.6E-3	2.1E-4
88	4.3E-2	1.6E-4	6.5E-5	1.4E-4	3.3E-2	9.5E-3	2.0E-4
89	4.2E-2	1.6E-4	6.4E-5	1.4E-4	3.2E-2	9.4E-3	2.0E-4
90	4.2E-2	1.6E-4	6.3E-5	1.3E-4	3.1E-2	9.3E-3	2.0E-4
91	4.1E-2	1.5E-4	6.2E-5	1.3E-4	3.1E-2	9.2E-3	2.0E-4
92	4.0E-2	1.5E-4	6.1E-5	1.3E-4	3.0E-2	9.1E-3	1.9E-4
93	4.0E-2	1.5E-4	5.9E-5	1.3E-4	3.0E-2	9.0E-3	1.9E-4
94	3.9E-2	1.5E-4	5.8E-5	1.3E-4	2.9E-2	8.8E-3	1.9E-4
95	3.8E-2	1.4E-4	5.7E-5	1.2E-4	2.9E-2	8.7E-3	1.9E-4
96	3.8E-2	1.4E-4	5.6E-5	1.2E-4	2.8E-2	8.6E-3	1.9E-4
97	3.7E-2	1.4E-4	5.5E-5	1.2E-4	2.8E-2	8.5E-3	1.8E-4
98	3.6E-2	1.4E-4	5.4E-5	1.2E-4	2.7E-2	8.4E-3	1.8E-4
99	3.6E-2	1.3E-4	5.3E-5	1.2E-4	2.7E-2	8.3E-3	1.8E-4
100	3.5E-2	1.3E-4	5.3E-5	1.1E-4	2.6E-2	8.2E-3	1.8E-4
110	3.0E-2	1.1E-4	4.4E-5	9.6E-5	2.2E-2	7.3E-3	1.6E-4
120	2.5E-2	9.4E-5	3.7E-5	8.1E-5	1.8E-2	6.4E-3	1.4E-4
130	2.1E-2	8.0E-5	3.1E-5	6.8E-5	1.5E-2	5.6E-3	1.2E-4
140	1.8E-2	6.7E-5	2.6E-5	5.8E-5	1.3E-2	4.9E-3	1.1E-4
150	1.5E-2	5.7E-5	2.2E-5	4.9E-5	1.0E-2	4.3E-3	9.3E-5
160	1.3E-2	4.8E-5	1.8E-5	4.1E-5	8.7E-3	3.8E-3	8.2E-5
170	1.1E-2	4.1E-5	1.5E-5	3.5E-5	7.2E-3	3.3E-3	7.1E-5
180	9.1E-3	3.4E-5	1.3E-5	2.9E-5	6.0E-3	2.9E-3	6.2E-5
190	7.7E-3	2.9E-5	1.1E-5	2.5E-5	5.0E-3	2.5E-3	5.4E-5
200	6.5E-3	2.5E-5	9.0E-6	2.1E-5	4.2E-3	2.1E-3	4.7E-5
210	5.5E-3	2.1E-5	7.6E-6	1.8E-5	3.5E-3	1.9E-3	4.1E-5
220	4.7E-3	1.8E-5	6.4E-6	1.5E-5	2.9E-3	1.6E-3	3.5E-5
230	3.9E-3	1.5E-5	5.4E-6	1.3E-5	2.4E-3	1.4E-3	3.0E-5
240	3.3E-3	1.3E-5	4.5E-6	1.1E-5	2.0E-3	1.2E-3	2.6E-5
250	2.8E-3	1.1E-5	3.8E-6	9.0E-6	1.7E-3	1.0E-3	2.3E-5
260	2.4E-3	9.0E-6	3.2E-6	7.6E-6	1.4E-3	8.9E-4	2.0E-5
270	2.0E-3	7.7E-6	2.7E-6	6.4E-6	1.2E-3	7.7E-4	1.7E-5
280	1.7E-3	6.5E-6	2.2E-6	5.4E-6	9.8E-4	6.6E-4	1.5E-5
290	1.4E-3	5.5E-6	1.9E-6	4.6E-6	8.2E-4	5.7E-4	1.3E-5
300	1.2E-3	4.6E-6	1.6E-6	3.9E-6	6.8E-4	4.9E-4	1.1E-5
310	1.0E-3	3.9E-6	1.3E-6	3.3E-6	5.7E-4	4.2E-4	9.3E-6
320	8.7E-4	3.3E-6	1.1E-6	2.8E-6	4.8E-4	3.6E-4	8.0E-6
330	7.3E-4	2.8E-6	9.4E-7	2.4E-6	4.0E-4	3.1E-4	6.8E-6
340	6.2E-4	2.4E-6	7.9E-7	2.0E-6	3.3E-4	2.7E-4	5.9E-6
350	5.3E-4	2.0E-6	6.7E-7	1.7E-6	2.8E-4	2.3E-4	5.0E-6
360	4.4E-4	1.7E-6	5.6E-7	1.4E-6	2.3E-4	2.0E-4	4.3E-6
365	4.1E-4	1.6E-6	5.2E-7	1.3E-6	2.1E-4	1.8E-4	4.0E-6
370	3.8E-4	1.4E-6	4.7E-7	1.2E-6	1.9E-4	1.7E-4	3.7E-6
380	3.2E-4	1.2E-6	4.0E-7	1.0E-6	1.6E-4	1.4E-4	3.2E-6
390	2.7E-4	1.0E-6	3.4E-7	8.6E-7	1.4E-4	1.2E-4	2.7E-6
400	2.3E-4	8.7E-7	2.8E-7	7.3E-7	1.1E-4	1.0E-4	2.3E-6
410	1.9E-4	7.4E-7	2.4E-7	6.1E-7	9.5E-5	8.9E-5	2.0E-6
420	1.6E-4	6.2E-7	2.0E-7	5.2E-7	8.0E-5	7.6E-5	1.7E-6
430	1.4E-4	5.3E-7	1.7E-7	4.4E-7	6.7E-5	6.5E-5	1.4E-6
440	1.2E-4	4.5E-7	1.4E-7	3.7E-7	5.6E-5	5.6E-5	1.2E-6
450	9.8E-5	3.8E-7	1.2E-7	3.1E-7	4.7E-5	4.8E-5	1.1E-6
460	8.3E-5	3.2E-7	1.0E-7	2.7E-7	3.9E-5	4.1E-5	9.0E-7
470	7.0E-5	2.7E-7	8.5E-8	2.3E-7	3.3E-5	3.5E-5	7.7E-7
480	6.0E-5	2.3E-7	7.2E-8	1.9E-7	2.8E-5	3.0E-5	6.5E-7
490	5.0E-5	1.9E-7	6.1E-8	1.6E-7	2.3E-5	2.5E-5	5.6E-7
500	4.3E-5	1.6E-7	5.1E-8	1.4E-7	1.9E-5	2.1E-5	4.8E-7
510	3.6E-5	1.4E-7	4.3E-8	1.2E-7	1.6E-5	1.8E-5	4.1E-7
520	3.1E-5	1.2E-7	3.6E-8	9.8E-8	1.4E-5	1.6E-5	3.5E-7
530	2.6E-5	1.0E-7	3.1E-8	8.3E-8	1.1E-5	1.3E-5	2.9E-7
540	2.2E-5	8.4E-8	2.6E-8	7.0E-8	9.6E-6	1.1E-5	2.5E-7
550	1.9E-5	7.2E-8	2.2E-8	5.9E-8	8.1E-6	9.6E-6	2.1E-7
560	1.6E-5	6.1E-8	1.8E-8	5.0E-8	6.8E-6	8.2E-6	1.8E-7
570	1.3E-5	5.1E-8	1.6E-8	4.2E-8	5.7E-6	7.0E-6	1.5E-7
580	1.1E-5	4.3E-8	1.3E-8	3.6E-8	4.8E-6	5.9E-6	1.3E-7
590	9.5E-6	3.7E-8	1.1E-8	3.0E-8	4.0E-6	5.1E-6	1.1E-7
600	8.0E-6	3.1E-8	9.4E-9	2.6E-8	3.4E-6	4.3E-6	9.5E-8
610	6.8E-6	2.6E-8	7.9E-9	2.2E-8	2.8E-6	3.7E-6	8.1E-8
620	5.8E-6	2.2E-8	6.7E-9	1.8E-8	2.4E-6	3.1E-6	6.9E-8
630	4.9E-6	1.9E-8	5.6E-9	1.6E-8	2.0E-6	2.6E-6	5.9E-8
640	4.1E-6	1.6E-8	4.8E-9	1.3E-8	1.7E-6	2.3E-6	5.0E-8
650	3.5E-6	1.4E-8	4.0E-9	1.1E-8	1.4E-6	1.9E-6	4.2E-8
660	3.0E-6	1.1E-8	3.4E-9	9.4E-9	1.2E-6	1.6E-6	3.6E-8
670	2.5E-6	9.7E-9	2.9E-9	8.0E-9	1.0E-6	1.4E-6	3.1E-8
680	2.1E-6	8.2E-9	2.4E-9	6.7E-9	8.4E-7	1.2E-6	2.6E-8
690	1.8E-6	6.9E-9	2.0E-9	5.7E-9	7.1E-7	1.0E-6	2.2E-8
700	1.5E-6	5.9E-9	1.7E-9	4.8E-9	5.9E-7	8.5E-7	1.9E-8
710	1.3E-6	5.0E-9	1.5E-9	4.1E-9	5.0E-7	7.2E-7	1.6E-8
720	1.1E-6	4.2E-9	1.2E-9	3.5E-9	4.2E-7	6.1E-7	1.4E-8
730	9.2E-7	3.6E-9	1.0E-9	2.9E-9	3.5E-7	5.2E-7	1.2E-8
740	7.8E-7	3.0E-9	8.8E-10	2.5E-9	3.0E-7	4.4E-7	9.8E-9
750	6.6E-7	2.6E-9	7.4E-10	2.1E-9	2.5E-7	3.8E-7	8.3E-9
760	5.6E-7	2.2E-9	6.3E-10	1.8E-9	2.1E-7	3.2E-7	7.1E-9
770	4.7E-7	1.8E-9	5.3E-10	1.5E-9	1.8E-7	2.7E-7	6.0E-9
780	4.0E-7	1.6E-9	4.5E-10	1.3E-9	1.5E-7	2.3E-7	5.1E-9
790	3.4E-7	1.3E-9	3.8E-10	1.1E-9	1.3E-7	1.9E-7	4.3E-9
800	2.9E-7	1.1E-9	3.2E-10	9.1E-10	1.1E-7	1.7E-7	3.7E-9
810	2.4E-7	9.4E-10	2.7E-10	7.7E-10	9.0E-8	1.4E-7	3.1E-9
820	2.0E-7	8.0E-10	2.3E-10	6.5E-10	7.6E-8	1.2E-7	2.6E-9
830	1.7E-7	6.7E-10	1.9E-10	5.5E-10	6.4E-8	1.0E-7	2.2E-9
840	1.5E-7	5.7E-10	1.6E-10	4.7E-10	5.4E-8	8.6E-8	1.9E-9
850	1.2E-7	4.8E-10	1.4E-10	4.0E-10	4.5E-8	7.3E-8	1.6E-9
860	1.1E-7	4.1E-10	1.2E-10	3.4E-10	3.8E-8	6.2E-8	1.4E-9
870	8.9E-8	3.5E-10	-	2.8E-10	3.2E-8	5.2E-8	1.2E-9
880	7.5E-8	2.9E-10	-	2.4E-10	2.7E-8	4.4E-8	9.9E-10
890	6.4E-8	2.5E-10	-	2.0E-10	2.3E-8	3.8E-8	8.4E-10
900	5.4E-8	2.1E-10	-	1.7E-10	1.9E-8	3.2E-8	7.1E-10
910	4.6E-8	1.8E-10	-	1.5E-10	1.6E-8	2.7E-8	6.0E-10
920	3.9E-8	1.5E-10	-	1.2E-10	1.4E-8	2.3E-8	5.1E-10
930	3.3E-8	1.3E-10	-	1.0E-10	1.2E-8	2.0E-8	4.3E-10
940	2.8E-8	1.1E-10	-	-	9.8E-9	1.7E-8	3.7E-10
950	2.3E-8	-	-	-	8.2E-9	1.4E-8	3.1E-10
960	2.0E-8	-	-	-	7.0E-9	1.2E-8	2.7E-10
970	1.7E-8	-	-	-	5.9E-9	1.0E-8	2.2E-10
980	1.4E-8	-	-	-	5.0E-9	8.6E-9	1.9E-10
990	1.2E-8	-	-	-	4.2E-9	7.3E-9	1.6E-10
1000	1.0E-8	-	-	-	3.5E-9	6.2E-9	1.4E-10
1010	8.6E-9	-	-	-	3.0E-9	5.2E-9	1.2E-10
1020	7.3E-9	-	-	-	2.5E-9	4.4E-9	-
1030	6.2E-9	-	-	-	2.1E-9	3.8E-9	-
1040	5.2E-9	-	-	-	1.8E-9	3.2E-9	-
1050	4.4E-9	-	-	-	1.5E-9	2.7E-9	-
1060	3.8E-9	-	-	-	1.3E-9	2.3E-9	-
1070	3.2E-9	-	-	-	1.1E-9	1.9E-9	-
1080	2.7E-9	-	-	-	9.1E-10	1.6E-9	-
1090	2.3E-9	-	-	-	7.7E-10	1.4E-9	-
1095	2.1E-9	-	-	-	7.1E-10	1.3E-9	-
1100	1.9E-9	-	-	-	6.5E-10	1.2E-9	-
1200	3.7E-10	-	-	-	1.2E-10	2.3E-10	-
