Radionuclide	Te-121m
Route of Intake	Ingestion
Material	All forms, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
3.75	1.2E-1	-	-	2.3E-2	8.8E-4	1.7E-2	2.9E-2
4	1.1E-1	8.0E-3	4.3E-2	1.7E-2	8.7E-4	1.7E-2	2.9E-2
4.25	1.0E-1	-	-	1.3E-2	8.6E-4	1.7E-2	2.8E-2
4.5	1.0E-1	-	-	9.9E-3	8.5E-4	1.7E-2	2.8E-2
4.75	9.7E-2	-	-	8.0E-3	8.4E-4	1.7E-2	2.7E-2
5	9.4E-2	4.3E-3	1.1E-2	6.6E-3	8.2E-4	1.7E-2	2.7E-2
5.5	9.0E-2	-	-	5.1E-3	8.0E-4	1.7E-2	2.6E-2
6	8.8E-2	3.0E-3	3.3E-3	4.4E-3	7.8E-4	1.7E-2	2.6E-2
6.5	8.5E-2	-	-	4.0E-3	7.6E-4	1.7E-2	2.5E-2
7	8.3E-2	2.6E-3	1.6E-3	3.7E-3	7.4E-4	1.7E-2	2.4E-2
7.5	8.1E-2	-	-	3.6E-3	7.2E-4	1.7E-2	2.3E-2
8	7.9E-2	2.3E-3	1.2E-3	3.5E-3	7.0E-4	1.7E-2	2.3E-2
8.5	7.7E-2	-	-	3.4E-3	6.8E-4	1.7E-2	2.2E-2
9	7.5E-2	2.2E-3	1.1E-3	3.3E-3	6.6E-4	1.6E-2	2.2E-2
9.5	7.4E-2	-	-	3.2E-3	6.4E-4	1.6E-2	2.1E-2
10	7.2E-2	2.0E-3	1.0E-3	3.1E-3	6.2E-4	1.6E-2	2.0E-2
11	6.9E-2	1.9E-3	9.5E-4	2.9E-3	5.9E-4	1.6E-2	1.9E-2
12	6.6E-2	1.8E-3	9.0E-4	2.8E-3	5.6E-4	1.6E-2	1.8E-2
13	6.3E-2	1.7E-3	8.5E-4	2.6E-3	5.3E-4	1.6E-2	1.7E-2
14	6.0E-2	1.6E-3	8.0E-4	2.5E-3	5.0E-4	1.6E-2	1.6E-2
15	5.8E-2	1.6E-3	7.6E-4	2.3E-3	4.7E-4	1.6E-2	1.5E-2
16	5.5E-2	1.5E-3	7.2E-4	2.2E-3	4.4E-4	1.5E-2	1.5E-2
17	5.3E-2	1.4E-3	6.8E-4	2.1E-3	4.2E-4	1.5E-2	1.4E-2
18	5.1E-2	1.3E-3	6.4E-4	2.0E-3	4.0E-4	1.5E-2	1.3E-2
19	4.9E-2	1.3E-3	6.1E-4	1.9E-3	3.8E-4	1.5E-2	1.2E-2
20	4.7E-2	1.2E-3	5.7E-4	1.8E-3	3.6E-4	1.5E-2	1.2E-2
21	4.5E-2	1.1E-3	5.4E-4	1.7E-3	3.4E-4	1.5E-2	1.1E-2
22	4.3E-2	1.1E-3	5.1E-4	1.6E-3	3.2E-4	1.4E-2	1.0E-2
23	4.1E-2	1.0E-3	4.8E-4	1.5E-3	3.0E-4	1.4E-2	9.8E-3
24	4.0E-2	9.8E-4	4.6E-4	1.4E-3	2.8E-4	1.4E-2	9.3E-3
25	3.8E-2	9.3E-4	4.3E-4	1.3E-3	2.7E-4	1.4E-2	8.8E-3
26	3.6E-2	8.8E-4	4.1E-4	1.3E-3	2.5E-4	1.4E-2	8.3E-3
27	3.5E-2	8.4E-4	3.9E-4	1.2E-3	2.4E-4	1.4E-2	7.9E-3
28	3.4E-2	8.0E-4	3.7E-4	1.1E-3	2.3E-4	1.3E-2	7.5E-3
29	3.3E-2	7.6E-4	3.5E-4	1.1E-3	2.2E-4	1.3E-2	7.1E-3
30	3.1E-2	7.2E-4	3.3E-4	1.0E-3	2.0E-4	1.3E-2	6.7E-3
31	3.0E-2	6.9E-4	3.1E-4	9.6E-4	1.9E-4	1.3E-2	6.3E-3
32	2.9E-2	6.6E-4	2.9E-4	9.1E-4	1.8E-4	1.3E-2	6.0E-3
33	2.8E-2	6.2E-4	2.8E-4	8.6E-4	1.7E-4	1.3E-2	5.7E-3
34	2.7E-2	5.9E-4	2.6E-4	8.2E-4	1.6E-4	1.2E-2	5.4E-3
35	2.6E-2	5.7E-4	2.5E-4	7.7E-4	1.6E-4	1.2E-2	5.1E-3
36	2.5E-2	5.4E-4	2.4E-4	7.3E-4	1.5E-4	1.2E-2	4.8E-3
37	2.4E-2	5.1E-4	2.2E-4	6.9E-4	1.4E-4	1.2E-2	4.6E-3
38	2.4E-2	4.9E-4	2.1E-4	6.6E-4	1.3E-4	1.2E-2	4.3E-3
39	2.3E-2	4.7E-4	2.0E-4	6.2E-4	1.2E-4	1.2E-2	4.1E-3
40	2.2E-2	4.5E-4	1.9E-4	5.9E-4	1.2E-4	1.1E-2	3.9E-3
41	2.1E-2	4.3E-4	1.8E-4	5.6E-4	1.1E-4	1.1E-2	3.7E-3
42	2.1E-2	4.1E-4	1.7E-4	5.3E-4	1.1E-4	1.1E-2	3.5E-3
43	2.0E-2	3.9E-4	1.6E-4	5.0E-4	1.0E-4	1.1E-2	3.3E-3
44	1.9E-2	3.7E-4	1.5E-4	4.8E-4	9.6E-5	1.1E-2	3.1E-3
45	1.9E-2	3.6E-4	1.5E-4	4.5E-4	9.1E-5	1.1E-2	3.0E-3
46	1.8E-2	3.4E-4	1.4E-4	4.3E-4	8.6E-5	1.1E-2	2.8E-3
47	1.8E-2	3.3E-4	1.3E-4	4.1E-4	8.2E-5	1.0E-2	2.7E-3
48	1.7E-2	3.1E-4	1.2E-4	3.9E-4	7.7E-5	1.0E-2	2.5E-3
49	1.7E-2	3.0E-4	1.2E-4	3.7E-4	7.3E-5	1.0E-2	2.4E-3
50	1.6E-2	2.9E-4	1.1E-4	3.5E-4	7.0E-5	1.0E-2	2.3E-3
51	1.6E-2	2.7E-4	1.1E-4	3.3E-4	6.6E-5	9.8E-3	2.2E-3
52	1.5E-2	2.6E-4	1.0E-4	3.2E-4	6.3E-5	9.7E-3	2.1E-3
53	1.5E-2	2.5E-4	9.5E-5	3.0E-4	6.0E-5	9.6E-3	2.0E-3
54	1.5E-2	2.4E-4	9.1E-5	2.9E-4	5.7E-5	9.4E-3	1.9E-3
55	1.4E-2	2.3E-4	8.6E-5	2.7E-4	5.4E-5	9.3E-3	1.8E-3
56	1.4E-2	2.2E-4	8.2E-5	2.6E-4	5.1E-5	9.2E-3	1.7E-3
57	1.3E-2	2.1E-4	7.8E-5	2.5E-4	4.9E-5	9.0E-3	1.6E-3
58	1.3E-2	2.1E-4	7.4E-5	2.3E-4	4.6E-5	8.9E-3	1.5E-3
59	1.3E-2	2.0E-4	7.0E-5	2.2E-4	4.4E-5	8.8E-3	1.4E-3
60	1.2E-2	1.9E-4	6.7E-5	2.1E-4	4.2E-5	8.7E-3	1.4E-3
61	1.2E-2	1.8E-4	6.3E-5	2.0E-4	4.0E-5	8.5E-3	1.3E-3
62	1.2E-2	1.8E-4	6.0E-5	1.9E-4	3.8E-5	8.4E-3	1.2E-3
63	1.2E-2	1.7E-4	5.7E-5	1.8E-4	3.6E-5	8.3E-3	1.2E-3
64	1.1E-2	1.6E-4	5.5E-5	1.7E-4	3.4E-5	8.2E-3	1.1E-3
65	1.1E-2	1.6E-4	5.2E-5	1.7E-4	3.3E-5	8.1E-3	1.1E-3
66	1.1E-2	1.5E-4	5.0E-5	1.6E-4	3.1E-5	7.9E-3	1.0E-3
67	1.1E-2	1.5E-4	4.7E-5	1.5E-4	3.0E-5	7.8E-3	9.8E-4
68	1.0E-2	1.4E-4	4.5E-5	1.4E-4	2.8E-5	7.7E-3	9.4E-4
69	1.0E-2	1.4E-4	4.3E-5	1.4E-4	2.7E-5	7.6E-3	8.9E-4
70	9.9E-3	1.3E-4	4.1E-5	1.3E-4	2.6E-5	7.5E-3	8.5E-4
71	9.7E-3	1.3E-4	3.9E-5	1.3E-4	2.5E-5	7.4E-3	8.1E-4
72	9.5E-3	1.2E-4	3.7E-5	1.2E-4	2.4E-5	7.3E-3	7.8E-4
73	9.3E-3	1.2E-4	3.6E-5	1.2E-4	2.3E-5	7.2E-3	7.4E-4
74	9.1E-3	1.2E-4	3.4E-5	1.1E-4	2.2E-5	7.1E-3	7.1E-4
75	8.9E-3	1.1E-4	3.2E-5	1.1E-4	2.1E-5	7.0E-3	6.8E-4
76	8.7E-3	1.1E-4	3.1E-5	1.0E-4	2.0E-5	6.9E-3	6.5E-4
77	8.5E-3	1.1E-4	3.0E-5	9.7E-5	1.9E-5	6.8E-3	6.2E-4
78	8.4E-3	1.0E-4	2.8E-5	9.3E-5	1.8E-5	6.7E-3	6.0E-4
79	8.2E-3	9.9E-5	2.7E-5	8.9E-5	1.7E-5	6.6E-3	5.7E-4
80	8.0E-3	9.6E-5	2.6E-5	8.5E-5	1.7E-5	6.5E-3	5.5E-4
81	7.9E-3	9.3E-5	2.5E-5	8.2E-5	1.6E-5	6.4E-3	5.2E-4
82	7.7E-3	9.1E-5	2.4E-5	7.9E-5	1.5E-5	6.3E-3	5.0E-4
83	7.6E-3	8.8E-5	2.3E-5	7.5E-5	1.5E-5	6.2E-3	4.8E-4
84	7.5E-3	8.6E-5	2.2E-5	7.3E-5	1.4E-5	6.2E-3	4.6E-4
85	7.3E-3	8.3E-5	2.1E-5	7.0E-5	1.3E-5	6.1E-3	4.4E-4
86	7.2E-3	8.1E-5	2.0E-5	6.7E-5	1.3E-5	6.0E-3	4.3E-4
87	7.1E-3	7.9E-5	1.9E-5	6.4E-5	1.2E-5	5.9E-3	4.1E-4
88	6.9E-3	7.7E-5	1.9E-5	6.2E-5	1.2E-5	5.8E-3	3.9E-4
89	6.8E-3	7.5E-5	1.8E-5	6.0E-5	1.1E-5	5.7E-3	3.8E-4
90	6.7E-3	7.3E-5	1.7E-5	5.8E-5	1.1E-5	5.7E-3	3.7E-4
91	6.6E-3	7.1E-5	1.6E-5	5.5E-5	1.1E-5	5.6E-3	3.5E-4
92	6.5E-3	6.9E-5	1.6E-5	5.3E-5	1.0E-5	5.5E-3	3.4E-4
93	6.3E-3	6.7E-5	1.5E-5	5.2E-5	9.9E-6	5.4E-3	3.3E-4
94	6.2E-3	6.6E-5	1.5E-5	5.0E-5	9.5E-6	5.3E-3	3.1E-4
95	6.1E-3	6.4E-5	1.4E-5	4.8E-5	9.2E-6	5.3E-3	3.0E-4
96	6.0E-3	6.2E-5	1.4E-5	4.6E-5	8.8E-6	5.2E-3	2.9E-4
97	5.9E-3	6.1E-5	1.3E-5	4.5E-5	8.5E-6	5.1E-3	2.8E-4
98	5.8E-3	5.9E-5	1.3E-5	4.3E-5	8.2E-6	5.0E-3	2.7E-4
99	5.7E-3	5.8E-5	1.2E-5	4.2E-5	8.0E-6	5.0E-3	2.6E-4
100	5.6E-3	5.7E-5	1.2E-5	4.0E-5	7.7E-6	4.9E-3	2.5E-4
110	4.8E-3	4.5E-5	8.5E-6	3.0E-5	5.6E-6	4.3E-3	1.9E-4
120	4.1E-3	3.7E-5	6.4E-6	2.3E-5	4.2E-6	3.7E-3	1.4E-4
130	3.6E-3	3.1E-5	4.9E-6	1.8E-5	3.3E-6	3.2E-3	1.1E-4
140	3.1E-3	2.6E-5	3.9E-6	1.4E-5	2.6E-6	2.8E-3	8.8E-5
150	2.7E-3	2.2E-5	3.2E-6	1.2E-5	2.2E-6	2.5E-3	7.2E-5
160	2.3E-3	1.8E-5	2.6E-6	9.8E-6	1.8E-6	2.2E-3	6.0E-5
170	2.1E-3	1.5E-5	2.2E-6	8.2E-6	1.5E-6	1.9E-3	5.0E-5
180	1.8E-3	1.3E-5	1.9E-6	6.9E-6	1.3E-6	1.7E-3	4.2E-5
190	1.6E-3	1.1E-5	1.6E-6	5.8E-6	1.1E-6	1.5E-3	3.6E-5
200	1.4E-3	9.6E-6	1.3E-6	5.0E-6	9.0E-7	1.3E-3	3.0E-5
210	1.2E-3	8.2E-6	1.1E-6	4.2E-6	7.7E-7	1.2E-3	2.6E-5
220	1.1E-3	7.0E-6	9.6E-7	3.6E-6	6.5E-7	1.0E-3	2.2E-5
230	9.9E-4	5.9E-6	8.2E-7	3.1E-6	5.6E-7	9.3E-4	1.9E-5
240	8.9E-4	5.1E-6	7.0E-7	2.6E-6	4.7E-7	8.4E-4	1.6E-5
250	7.9E-4	4.3E-6	6.0E-7	2.2E-6	4.1E-7	7.5E-4	1.4E-5
260	7.1E-4	3.7E-6	5.1E-7	1.9E-6	3.5E-7	6.8E-4	1.2E-5
270	6.5E-4	3.2E-6	4.4E-7	1.6E-6	3.0E-7	6.2E-4	9.9E-6
280	5.8E-4	2.7E-6	3.7E-7	1.4E-6	2.5E-7	5.6E-4	8.5E-6
290	5.3E-4	2.3E-6	3.2E-7	1.2E-6	2.2E-7	5.1E-4	7.3E-6
300	4.8E-4	2.0E-6	2.7E-7	1.0E-6	1.9E-7	4.7E-4	6.2E-6
310	4.4E-4	1.7E-6	2.3E-7	8.8E-7	1.6E-7	4.3E-4	5.3E-6
320	4.1E-4	1.5E-6	2.0E-7	7.5E-7	1.4E-7	3.9E-4	4.6E-6
330	3.7E-4	1.3E-6	1.7E-7	6.4E-7	1.2E-7	3.6E-4	3.9E-6
340	3.4E-4	1.1E-6	1.5E-7	5.5E-7	1.0E-7	3.3E-4	3.4E-6
350	3.2E-4	9.3E-7	1.3E-7	4.7E-7	8.6E-8	3.1E-4	2.9E-6
360	2.9E-4	8.0E-7	1.1E-7	4.1E-7	7.4E-8	2.9E-4	2.5E-6
365	2.8E-4	7.4E-7	1.0E-7	3.8E-7	6.8E-8	2.8E-4	2.3E-6
370	2.7E-4	6.9E-7	9.3E-8	3.5E-7	6.3E-8	2.7E-4	2.1E-6
380	2.5E-4	5.9E-7	8.0E-8	3.0E-7	5.5E-8	2.5E-4	1.8E-6
390	2.4E-4	5.1E-7	6.9E-8	2.6E-7	4.7E-8	2.3E-4	1.6E-6
400	2.2E-4	4.4E-7	6.0E-8	2.2E-7	4.1E-8	2.2E-4	1.4E-6
410	2.1E-4	3.8E-7	5.1E-8	1.9E-7	3.5E-8	2.0E-4	1.2E-6
420	1.9E-4	3.3E-7	4.4E-8	1.7E-7	3.0E-8	1.9E-4	1.0E-6
430	1.8E-4	2.9E-7	3.8E-8	1.5E-7	2.6E-8	1.8E-4	8.8E-7
440	1.7E-4	2.5E-7	3.3E-8	1.3E-7	2.3E-8	1.7E-4	7.6E-7
450	1.6E-4	2.2E-7	2.9E-8	1.1E-7	2.0E-8	1.6E-4	6.6E-7
460	1.5E-4	1.9E-7	2.5E-8	9.5E-8	1.7E-8	1.5E-4	5.8E-7
470	1.4E-4	1.7E-7	2.2E-8	8.3E-8	1.5E-8	1.4E-4	5.0E-7
480	1.3E-4	1.5E-7	1.9E-8	7.3E-8	1.3E-8	1.3E-4	4.4E-7
490	1.3E-4	1.3E-7	1.7E-8	6.4E-8	1.1E-8	1.3E-4	3.8E-7
500	1.2E-4	1.1E-7	1.5E-8	5.6E-8	1.0E-8	1.2E-4	3.4E-7
510	1.1E-4	9.9E-8	1.3E-8	4.9E-8	8.8E-9	1.1E-4	3.0E-7
520	1.1E-4	8.8E-8	1.1E-8	4.3E-8	7.8E-9	1.1E-4	2.6E-7
530	1.0E-4	7.8E-8	1.0E-8	3.8E-8	6.9E-9	1.0E-4	2.3E-7
540	9.7E-5	6.9E-8	8.9E-9	3.4E-8	6.1E-9	9.6E-5	2.0E-7
550	9.2E-5	6.2E-8	7.9E-9	3.0E-8	5.4E-9	9.1E-5	1.8E-7
560	8.7E-5	5.5E-8	7.0E-9	2.7E-8	4.8E-9	8.6E-5	1.6E-7
570	8.3E-5	5.0E-8	6.3E-9	2.4E-8	4.3E-9	8.2E-5	1.5E-7
580	7.8E-5	4.5E-8	5.6E-9	2.2E-8	3.9E-9	7.8E-5	1.3E-7
590	7.4E-5	4.1E-8	5.1E-9	1.9E-8	3.5E-9	7.4E-5	1.2E-7
600	7.1E-5	3.7E-8	4.6E-9	1.8E-8	3.1E-9	7.0E-5	1.1E-7
610	6.7E-5	3.3E-8	4.1E-9	1.6E-8	2.8E-9	6.7E-5	9.6E-8
620	6.4E-5	3.0E-8	3.7E-9	1.4E-8	2.6E-9	6.4E-5	8.7E-8
630	6.1E-5	2.8E-8	3.4E-9	1.3E-8	2.3E-9	6.1E-5	7.9E-8
640	5.8E-5	2.5E-8	3.1E-9	1.2E-8	2.1E-9	5.8E-5	7.2E-8
650	5.5E-5	2.3E-8	2.8E-9	1.1E-8	2.0E-9	5.5E-5	6.6E-8
660	5.2E-5	2.2E-8	2.6E-9	1.0E-8	1.8E-9	5.2E-5	6.1E-8
670	5.0E-5	2.0E-8	2.4E-9	9.3E-9	1.7E-9	5.0E-5	5.6E-8
680	4.7E-5	1.8E-8	2.2E-9	8.6E-9	1.5E-9	4.7E-5	5.1E-8
690	4.5E-5	1.7E-8	2.0E-9	8.0E-9	1.4E-9	4.5E-5	4.8E-8
700	4.3E-5	1.6E-8	1.9E-9	7.4E-9	1.3E-9	4.3E-5	4.4E-8
710	4.1E-5	1.5E-8	1.8E-9	6.9E-9	1.2E-9	4.1E-5	4.1E-8
720	3.9E-5	1.4E-8	1.6E-9	6.4E-9	1.1E-9	3.9E-5	3.8E-8
730	3.7E-5	1.3E-8	1.5E-9	6.0E-9	1.1E-9	3.7E-5	3.6E-8
740	3.5E-5	1.2E-8	1.4E-9	5.6E-9	9.9E-10	3.5E-5	3.3E-8
750	3.4E-5	1.1E-8	1.3E-9	5.2E-9	9.2E-10	3.4E-5	3.1E-8
760	3.2E-5	1.1E-8	1.2E-9	4.9E-9	8.6E-10	3.2E-5	2.9E-8
770	3.1E-5	1.0E-8	1.2E-9	4.6E-9	8.1E-10	3.0E-5	2.7E-8
780	2.9E-5	9.4E-9	1.1E-9	4.3E-9	7.6E-10	2.9E-5	2.6E-8
790	2.8E-5	8.9E-9	1.0E-9	4.1E-9	7.2E-10	2.8E-5	2.4E-8
800	2.6E-5	8.4E-9	9.7E-10	3.8E-9	6.8E-10	2.6E-5	2.3E-8
810	2.5E-5	7.9E-9	9.2E-10	3.6E-9	6.4E-10	2.5E-5	2.1E-8
820	2.4E-5	7.5E-9	8.6E-10	3.4E-9	6.0E-10	2.4E-5	2.0E-8
830	2.3E-5	7.1E-9	8.2E-10	3.2E-9	5.7E-10	2.3E-5	1.9E-8
840	2.2E-5	6.7E-9	7.7E-10	3.0E-9	5.4E-10	2.2E-5	1.8E-8
850	2.1E-5	6.3E-9	7.3E-10	2.9E-9	5.1E-10	2.1E-5	1.7E-8
860	2.0E-5	6.0E-9	6.9E-10	2.7E-9	4.8E-10	2.0E-5	1.6E-8
870	1.9E-5	5.7E-9	6.5E-10	2.6E-9	4.5E-10	1.9E-5	1.5E-8
880	1.8E-5	5.4E-9	6.2E-10	2.4E-9	4.3E-10	1.8E-5	1.5E-8
890	1.7E-5	5.1E-9	5.9E-10	2.3E-9	4.1E-10	1.7E-5	1.4E-8
900	1.6E-5	4.9E-9	5.6E-10	2.2E-9	3.9E-10	1.6E-5	1.3E-8
910	1.5E-5	4.6E-9	5.3E-10	2.1E-9	3.7E-10	1.5E-5	1.2E-8
920	1.5E-5	4.4E-9	5.0E-10	2.0E-9	3.5E-10	1.5E-5	1.2E-8
930	1.4E-5	4.2E-9	4.7E-10	1.9E-9	3.3E-10	1.4E-5	1.1E-8
940	1.3E-5	3.9E-9	4.5E-10	1.8E-9	3.1E-10	1.3E-5	1.1E-8
950	1.3E-5	3.7E-9	4.3E-10	1.7E-9	3.0E-10	1.3E-5	1.0E-8
960	1.2E-5	3.6E-9	4.1E-10	1.6E-9	2.8E-10	1.2E-5	9.5E-9
970	1.2E-5	3.4E-9	3.9E-10	1.5E-9	2.7E-10	1.2E-5	9.1E-9
980	1.1E-5	3.2E-9	3.7E-10	1.4E-9	2.6E-10	1.1E-5	8.6E-9
990	1.1E-5	3.1E-9	3.5E-10	1.4E-9	2.4E-10	1.1E-5	8.2E-9
1000	1.0E-5	2.9E-9	3.3E-10	1.3E-9	2.3E-10	1.0E-5	7.8E-9
1010	9.6E-6	2.8E-9	3.2E-10	1.2E-9	2.2E-10	9.5E-6	7.4E-9
1020	9.1E-6	2.6E-9	3.0E-10	1.2E-9	2.1E-10	9.1E-6	7.0E-9
1030	8.7E-6	2.5E-9	2.8E-10	1.1E-9	2.0E-10	8.7E-6	6.7E-9
1040	8.3E-6	2.4E-9	2.7E-10	1.1E-9	1.9E-10	8.3E-6	6.4E-9
1050	7.9E-6	2.3E-9	2.6E-10	1.0E-9	1.8E-10	7.9E-6	6.0E-9
1060	7.5E-6	2.1E-9	2.4E-10	9.7E-10	1.7E-10	7.5E-6	5.7E-9
1070	7.2E-6	2.0E-9	2.3E-10	9.2E-10	1.6E-10	7.1E-6	5.5E-9
1080	6.8E-6	1.9E-9	2.2E-10	8.7E-10	1.5E-10	6.8E-6	5.2E-9
1090	6.5E-6	1.8E-9	2.1E-10	8.3E-10	1.5E-10	6.5E-6	4.9E-9
1095	6.3E-6	1.8E-9	2.1E-10	8.1E-10	1.4E-10	6.3E-6	4.8E-9
1100	6.2E-6	1.8E-9	2.0E-10	7.9E-10	1.4E-10	6.2E-6	4.7E-9
1200	3.8E-6	1.1E-9	1.2E-10	4.8E-10	-	3.8E-6	2.9E-9
1300	2.4E-6	6.5E-10	-	2.9E-10	-	2.4E-6	1.7E-9
1400	1.5E-6	4.0E-10	-	1.8E-10	-	1.5E-6	1.1E-9
1500	9.1E-7	2.4E-10	-	1.1E-10	-	9.0E-7	6.5E-10
1600	5.6E-7	1.5E-10	-	-	-	5.6E-7	4.0E-10
1700	3.5E-7	-	-	-	-	3.5E-7	2.4E-10
1800	2.1E-7	-	-	-	-	2.1E-7	1.5E-10
1900	1.3E-7	-	-	-	-	1.3E-7	-
2000	8.3E-8	-	-	-	-	8.2E-8	-
2100	5.1E-8	-	-	-	-	5.1E-8	-
2200	3.2E-8	-	-	-	-	3.2E-8	-
2300	2.0E-8	-	-	-	-	2.0E-8	-
2400	1.2E-8	-	-	-	-	1.2E-8	-
2500	7.6E-9	-	-	-	-	7.6E-9	-
2600	4.7E-9	-	-	-	-	4.7E-9	-
2700	2.9E-9	-	-	-	-	2.9E-9	-
2800	1.8E-9	-	-	-	-	1.8E-9	-
2900	1.1E-9	-	-	-	-	1.1E-9	-
3000	7.1E-10	-	-	-	-	7.1E-10	-
3100	4.4E-10	-	-	-	-	4.4E-10	-
3200	2.7E-10	-	-	-	-	2.7E-10	-
3300	1.7E-10	-	-	-	-	1.7E-10	-
3400	1.1E-10	-	-	-	-	1.1E-10	-
