Radionuclide	Sb-125
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
35	2.5E-1	2.2E-3	3.7E-4	5.3E-3	9.7E-4	6.1E-3	7.1E-3
36	2.4E-1	2.2E-3	3.6E-4	5.2E-3	9.1E-4	5.9E-3	7.1E-3
37	2.4E-1	2.1E-3	3.4E-4	5.2E-3	8.6E-4	5.8E-3	7.1E-3
38	2.4E-1	2.1E-3	3.3E-4	5.1E-3	8.1E-4	5.8E-3	7.0E-3
39	2.4E-1	2.0E-3	3.2E-4	5.0E-3	7.7E-4	5.7E-3	7.0E-3
40	2.3E-1	2.0E-3	3.1E-4	5.0E-3	7.3E-4	5.6E-3	7.0E-3
41	2.3E-1	1.9E-3	3.1E-4	4.9E-3	6.9E-4	5.5E-3	7.0E-3
42	2.3E-1	1.9E-3	3.0E-4	4.9E-3	6.6E-4	5.5E-3	7.0E-3
43	2.3E-1	1.9E-3	2.9E-4	4.8E-3	6.3E-4	5.4E-3	6.9E-3
44	2.3E-1	1.8E-3	2.9E-4	4.7E-3	6.1E-4	5.4E-3	6.9E-3
45	2.2E-1	1.8E-3	2.8E-4	4.7E-3	5.9E-4	5.3E-3	6.9E-3
46	2.2E-1	1.8E-3	2.8E-4	4.6E-3	5.6E-4	5.3E-3	6.9E-3
47	2.2E-1	1.7E-3	2.7E-4	4.6E-3	5.5E-4	5.3E-3	6.9E-3
48	2.2E-1	1.7E-3	2.7E-4	4.5E-3	5.3E-4	5.2E-3	6.9E-3
49	2.1E-1	1.7E-3	2.6E-4	4.5E-3	5.1E-4	5.2E-3	6.9E-3
50	2.1E-1	1.7E-3	2.6E-4	4.4E-3	5.0E-4	5.2E-3	6.9E-3
51	2.1E-1	1.7E-3	2.5E-4	4.4E-3	4.8E-4	5.1E-3	6.9E-3
52	2.1E-1	1.6E-3	2.5E-4	4.4E-3	4.7E-4	5.1E-3	6.8E-3
53	2.1E-1	1.6E-3	2.5E-4	4.3E-3	4.6E-4	5.1E-3	6.8E-3
54	2.0E-1	1.6E-3	2.4E-4	4.3E-3	4.5E-4	5.1E-3	6.8E-3
55	2.0E-1	1.6E-3	2.4E-4	4.2E-3	4.4E-4	5.0E-3	6.8E-3
56	2.0E-1	1.6E-3	2.4E-4	4.2E-3	4.3E-4	5.0E-3	6.8E-3
57	2.0E-1	1.5E-3	2.4E-4	4.1E-3	4.2E-4	5.0E-3	6.8E-3
58	2.0E-1	1.5E-3	2.3E-4	4.1E-3	4.2E-4	5.0E-3	6.8E-3
59	1.9E-1	1.5E-3	2.3E-4	4.1E-3	4.1E-4	5.0E-3	6.8E-3
60	1.9E-1	1.5E-3	2.3E-4	4.0E-3	4.0E-4	4.9E-3	6.8E-3
61	1.9E-1	1.5E-3	2.3E-4	4.0E-3	4.0E-4	4.9E-3	6.8E-3
62	1.9E-1	1.5E-3	2.2E-4	3.9E-3	3.9E-4	4.9E-3	6.8E-3
63	1.9E-1	1.4E-3	2.2E-4	3.9E-3	3.8E-4	4.9E-3	6.8E-3
64	1.9E-1	1.4E-3	2.2E-4	3.9E-3	3.8E-4	4.9E-3	6.8E-3
65	1.8E-1	1.4E-3	2.2E-4	3.8E-3	3.7E-4	4.9E-3	6.8E-3
66	1.8E-1	1.4E-3	2.1E-4	3.8E-3	3.7E-4	4.8E-3	6.8E-3
67	1.8E-1	1.4E-3	2.1E-4	3.7E-3	3.6E-4	4.8E-3	6.7E-3
68	1.8E-1	1.4E-3	2.1E-4	3.7E-3	3.6E-4	4.8E-3	6.7E-3
69	1.8E-1	1.4E-3	2.1E-4	3.7E-3	3.5E-4	4.8E-3	6.7E-3
70	1.8E-1	1.3E-3	2.0E-4	3.6E-3	3.5E-4	4.8E-3	6.7E-3
71	1.7E-1	1.3E-3	2.0E-4	3.6E-3	3.5E-4	4.8E-3	6.7E-3
72	1.7E-1	1.3E-3	2.0E-4	3.6E-3	3.4E-4	4.7E-3	6.7E-3
73	1.7E-1	1.3E-3	2.0E-4	3.5E-3	3.4E-4	4.7E-3	6.7E-3
74	1.7E-1	1.3E-3	2.0E-4	3.5E-3	3.3E-4	4.7E-3	6.7E-3
75	1.7E-1	1.3E-3	1.9E-4	3.5E-3	3.3E-4	4.7E-3	6.7E-3
76	1.7E-1	1.3E-3	1.9E-4	3.4E-3	3.3E-4	4.7E-3	6.7E-3
77	1.6E-1	1.2E-3	1.9E-4	3.4E-3	3.2E-4	4.7E-3	6.7E-3
78	1.6E-1	1.2E-3	1.9E-4	3.3E-3	3.2E-4	4.6E-3	6.7E-3
79	1.6E-1	1.2E-3	1.9E-4	3.3E-3	3.2E-4	4.6E-3	6.7E-3
80	1.6E-1	1.2E-3	1.8E-4	3.3E-3	3.1E-4	4.6E-3	6.7E-3
81	1.6E-1	1.2E-3	1.8E-4	3.2E-3	3.1E-4	4.6E-3	6.7E-3
82	1.6E-1	1.2E-3	1.8E-4	3.2E-3	3.1E-4	4.6E-3	6.7E-3
83	1.5E-1	1.2E-3	1.8E-4	3.2E-3	3.0E-4	4.6E-3	6.7E-3
84	1.5E-1	1.2E-3	1.8E-4	3.2E-3	3.0E-4	4.6E-3	6.6E-3
85	1.5E-1	1.1E-3	1.8E-4	3.1E-3	3.0E-4	4.6E-3	6.6E-3
86	1.5E-1	1.1E-3	1.7E-4	3.1E-3	2.9E-4	4.5E-3	6.6E-3
87	1.5E-1	1.1E-3	1.7E-4	3.1E-3	2.9E-4	4.5E-3	6.6E-3
88	1.5E-1	1.1E-3	1.7E-4	3.0E-3	2.9E-4	4.5E-3	6.6E-3
89	1.5E-1	1.1E-3	1.7E-4	3.0E-3	2.8E-4	4.5E-3	6.6E-3
90	1.5E-1	1.1E-3	1.7E-4	3.0E-3	2.8E-4	4.5E-3	6.6E-3
91	1.4E-1	1.1E-3	1.6E-4	2.9E-3	2.8E-4	4.5E-3	6.6E-3
92	1.4E-1	1.1E-3	1.6E-4	2.9E-3	2.7E-4	4.5E-3	6.6E-3
93	1.4E-1	1.1E-3	1.6E-4	2.9E-3	2.7E-4	4.4E-3	6.6E-3
94	1.4E-1	1.0E-3	1.6E-4	2.9E-3	2.7E-4	4.4E-3	6.6E-3
95	1.4E-1	1.0E-3	1.6E-4	2.8E-3	2.7E-4	4.4E-3	6.6E-3
96	1.4E-1	1.0E-3	1.6E-4	2.8E-3	2.6E-4	4.4E-3	6.6E-3
97	1.4E-1	1.0E-3	1.5E-4	2.8E-3	2.6E-4	4.4E-3	6.6E-3
98	1.3E-1	1.0E-3	1.5E-4	2.7E-3	2.6E-4	4.4E-3	6.6E-3
99	1.3E-1	1.0E-3	1.5E-4	2.7E-3	2.6E-4	4.4E-3	6.6E-3
100	1.3E-1	9.9E-4	1.5E-4	2.7E-3	2.5E-4	4.4E-3	6.5E-3
110	1.2E-1	8.9E-4	1.4E-4	2.4E-3	2.3E-4	4.2E-3	6.5E-3
120	1.1E-1	8.1E-4	1.2E-4	2.2E-3	2.1E-4	4.1E-3	6.4E-3
130	1.0E-1	7.3E-4	1.1E-4	2.0E-3	1.9E-4	4.0E-3	6.4E-3
140	9.2E-2	6.6E-4	1.0E-4	1.8E-3	1.7E-4	3.9E-3	6.3E-3
150	8.4E-2	6.0E-4	9.1E-5	1.6E-3	1.5E-4	3.9E-3	6.2E-3
160	7.7E-2	5.4E-4	8.2E-5	1.5E-3	1.4E-4	3.8E-3	6.1E-3
170	7.1E-2	4.9E-4	7.4E-5	1.3E-3	1.2E-4	3.7E-3	6.1E-3
180	6.5E-2	4.4E-4	6.7E-5	1.2E-3	1.1E-4	3.6E-3	6.0E-3
190	6.0E-2	4.0E-4	6.1E-5	1.1E-3	1.0E-4	3.6E-3	5.9E-3
200	5.5E-2	3.6E-4	5.5E-5	1.0E-3	9.2E-5	3.5E-3	5.9E-3
210	5.1E-2	3.3E-4	4.9E-5	9.2E-4	8.3E-5	3.4E-3	5.8E-3
220	4.7E-2	2.9E-4	4.5E-5	8.3E-4	7.5E-5	3.4E-3	5.7E-3
230	4.3E-2	2.7E-4	4.1E-5	7.6E-4	6.8E-5	3.3E-3	5.7E-3
240	4.0E-2	2.4E-4	3.7E-5	6.9E-4	6.2E-5	3.3E-3	5.6E-3
250	3.7E-2	2.2E-4	3.3E-5	6.3E-4	5.6E-5	3.2E-3	5.5E-3
260	3.5E-2	2.0E-4	3.0E-5	5.7E-4	5.1E-5	3.2E-3	5.4E-3
270	3.2E-2	1.8E-4	2.7E-5	5.2E-4	4.6E-5	3.1E-3	5.4E-3
280	3.0E-2	1.6E-4	2.5E-5	4.8E-4	4.1E-5	3.1E-3	5.3E-3
290	2.8E-2	1.5E-4	2.2E-5	4.4E-4	3.8E-5	3.1E-3	5.2E-3
300	2.6E-2	1.3E-4	2.0E-5	4.0E-4	3.4E-5	3.0E-3	5.2E-3
310	2.5E-2	1.2E-4	1.8E-5	3.6E-4	3.1E-5	3.0E-3	5.1E-3
320	2.3E-2	1.1E-4	1.7E-5	3.3E-4	2.8E-5	2.9E-3	5.0E-3
330	2.2E-2	9.9E-5	1.5E-5	3.1E-4	2.5E-5	2.9E-3	5.0E-3
340	2.1E-2	9.0E-5	1.4E-5	2.8E-4	2.3E-5	2.9E-3	4.9E-3
350	2.0E-2	8.2E-5	1.2E-5	2.6E-4	2.1E-5	2.8E-3	4.8E-3
360	1.8E-2	7.4E-5	1.1E-5	2.4E-4	1.9E-5	2.8E-3	4.8E-3
365	1.8E-2	7.1E-5	1.1E-5	2.3E-4	1.8E-5	2.8E-3	4.7E-3
370	1.8E-2	6.7E-5	1.0E-5	2.2E-4	1.7E-5	2.8E-3	4.7E-3
380	1.7E-2	6.1E-5	9.3E-6	2.0E-4	1.6E-5	2.7E-3	4.7E-3
390	1.6E-2	5.6E-5	8.5E-6	1.9E-4	1.4E-5	2.7E-3	4.6E-3
400	1.5E-2	5.1E-5	7.7E-6	1.7E-4	1.3E-5	2.7E-3	4.5E-3
410	1.5E-2	4.6E-5	7.0E-6	1.6E-4	1.2E-5	2.6E-3	4.5E-3
420	1.4E-2	4.2E-5	6.4E-6	1.5E-4	1.1E-5	2.6E-3	4.4E-3
430	1.3E-2	3.8E-5	5.8E-6	1.4E-4	9.8E-6	2.6E-3	4.3E-3
440	1.3E-2	3.5E-5	5.3E-6	1.3E-4	8.9E-6	2.6E-3	4.3E-3
450	1.2E-2	3.2E-5	4.9E-6	1.2E-4	8.2E-6	2.5E-3	4.2E-3
460	1.2E-2	2.9E-5	4.4E-6	1.1E-4	7.5E-6	2.5E-3	4.2E-3
470	1.2E-2	2.7E-5	4.1E-6	1.1E-4	6.8E-6	2.5E-3	4.1E-3
480	1.1E-2	2.5E-5	3.7E-6	1.0E-4	6.2E-6	2.5E-3	4.1E-3
490	1.1E-2	2.3E-5	3.4E-6	9.4E-5	5.7E-6	2.4E-3	4.0E-3
500	1.1E-2	2.1E-5	3.1E-6	8.8E-5	5.3E-6	2.4E-3	4.0E-3
510	1.0E-2	1.9E-5	2.9E-6	8.4E-5	4.8E-6	2.4E-3	3.9E-3
520	9.9E-3	1.8E-5	2.7E-6	7.9E-5	4.4E-6	2.4E-3	3.8E-3
530	9.7E-3	1.6E-5	2.5E-6	7.5E-5	4.1E-6	2.3E-3	3.8E-3
540	9.4E-3	1.5E-5	2.3E-6	7.1E-5	3.8E-6	2.3E-3	3.7E-3
550	9.2E-3	1.4E-5	2.1E-6	6.8E-5	3.5E-6	2.3E-3	3.7E-3
560	9.0E-3	1.3E-5	1.9E-6	6.5E-5	3.2E-6	2.3E-3	3.6E-3
570	8.8E-3	1.2E-5	1.8E-6	6.2E-5	3.0E-6	2.3E-3	3.6E-3
580	8.6E-3	1.1E-5	1.7E-6	5.9E-5	2.8E-6	2.2E-3	3.5E-3
590	8.4E-3	1.0E-5	1.6E-6	5.7E-5	2.6E-6	2.2E-3	3.5E-3
600	8.2E-3	9.6E-6	1.5E-6	5.5E-5	2.4E-6	2.2E-3	3.4E-3
610	8.1E-3	9.0E-6	1.4E-6	5.2E-5	2.3E-6	2.2E-3	3.4E-3
620	7.9E-3	8.4E-6	1.3E-6	5.1E-5	2.1E-6	2.1E-3	3.4E-3
630	7.8E-3	7.9E-6	1.2E-6	4.9E-5	2.0E-6	2.1E-3	3.3E-3
640	7.6E-3	7.4E-6	1.1E-6	4.7E-5	1.9E-6	2.1E-3	3.3E-3
650	7.5E-3	7.0E-6	1.1E-6	4.6E-5	1.7E-6	2.1E-3	3.2E-3
660	7.4E-3	6.6E-6	9.9E-7	4.4E-5	1.6E-6	2.1E-3	3.2E-3
670	7.2E-3	6.3E-6	9.4E-7	4.3E-5	1.6E-6	2.0E-3	3.1E-3
680	7.1E-3	5.9E-6	8.9E-7	4.2E-5	1.5E-6	2.0E-3	3.1E-3
690	7.0E-3	5.6E-6	8.4E-7	4.0E-5	1.4E-6	2.0E-3	3.0E-3
700	6.9E-3	5.4E-6	8.0E-7	3.9E-5	1.3E-6	2.0E-3	3.0E-3
710	6.8E-3	5.1E-6	7.6E-7	3.8E-5	1.3E-6	2.0E-3	3.0E-3
720	6.7E-3	4.9E-6	7.3E-7	3.7E-5	1.2E-6	1.9E-3	2.9E-3
730	6.6E-3	4.7E-6	7.0E-7	3.7E-5	1.1E-6	1.9E-3	2.9E-3
740	6.5E-3	4.5E-6	6.7E-7	3.6E-5	1.1E-6	1.9E-3	2.8E-3
750	6.4E-3	4.3E-6	6.4E-7	3.5E-5	1.1E-6	1.9E-3	2.8E-3
760	6.3E-3	4.1E-6	6.2E-7	3.4E-5	1.0E-6	1.9E-3	2.8E-3
770	6.2E-3	4.0E-6	5.9E-7	3.3E-5	9.7E-7	1.9E-3	2.7E-3
780	6.1E-3	3.8E-6	5.7E-7	3.3E-5	9.4E-7	1.8E-3	2.7E-3
790	6.0E-3	3.7E-6	5.5E-7	3.2E-5	9.1E-7	1.8E-3	2.7E-3
800	6.0E-3	3.6E-6	5.3E-7	3.1E-5	8.8E-7	1.8E-3	2.6E-3
810	5.9E-3	3.5E-6	5.2E-7	3.1E-5	8.5E-7	1.8E-3	2.6E-3
820	5.8E-3	3.4E-6	5.0E-7	3.0E-5	8.2E-7	1.8E-3	2.6E-3
830	5.7E-3	3.3E-6	4.9E-7	3.0E-5	8.0E-7	1.8E-3	2.5E-3
840	5.6E-3	3.2E-6	4.7E-7	2.9E-5	7.7E-7	1.7E-3	2.5E-3
850	5.6E-3	3.1E-6	4.6E-7	2.9E-5	7.5E-7	1.7E-3	2.4E-3
860	5.5E-3	3.0E-6	4.5E-7	2.8E-5	7.3E-7	1.7E-3	2.4E-3
870	5.4E-3	2.9E-6	4.4E-7	2.8E-5	7.1E-7	1.7E-3	2.4E-3
880	5.4E-3	2.9E-6	4.3E-7	2.7E-5	7.0E-7	1.7E-3	2.4E-3
890	5.3E-3	2.8E-6	4.2E-7	2.7E-5	6.8E-7	1.7E-3	2.3E-3
900	5.2E-3	2.7E-6	4.1E-7	2.6E-5	6.6E-7	1.6E-3	2.3E-3
910	5.1E-3	2.7E-6	4.0E-7	2.6E-5	6.5E-7	1.6E-3	2.3E-3
920	5.1E-3	2.6E-6	3.9E-7	2.6E-5	6.4E-7	1.6E-3	2.2E-3
930	5.0E-3	2.6E-6	3.8E-7	2.5E-5	6.2E-7	1.6E-3	2.2E-3
940	5.0E-3	2.5E-6	3.7E-7	2.5E-5	6.1E-7	1.6E-3	2.2E-3
950	4.9E-3	2.5E-6	3.7E-7	2.4E-5	6.0E-7	1.6E-3	2.1E-3
960	4.8E-3	2.4E-6	3.6E-7	2.4E-5	5.9E-7	1.6E-3	2.1E-3
970	4.8E-3	2.4E-6	3.5E-7	2.4E-5	5.7E-7	1.5E-3	2.1E-3
980	4.7E-3	2.3E-6	3.5E-7	2.3E-5	5.6E-7	1.5E-3	2.0E-3
990	4.7E-3	2.3E-6	3.4E-7	2.3E-5	5.5E-7	1.5E-3	2.0E-3
1000	4.6E-3	2.2E-6	3.3E-7	2.3E-5	5.4E-7	1.5E-3	2.0E-3
1010	4.5E-3	2.2E-6	3.3E-7	2.2E-5	5.3E-7	1.5E-3	2.0E-3
1020	4.5E-3	2.2E-6	3.2E-7	2.2E-5	5.3E-7	1.5E-3	1.9E-3
1030	4.4E-3	2.1E-6	3.2E-7	2.2E-5	5.2E-7	1.5E-3	1.9E-3
1040	4.4E-3	2.1E-6	3.1E-7	2.1E-5	5.1E-7	1.4E-3	1.9E-3
1050	4.3E-3	2.1E-6	3.1E-7	2.1E-5	5.0E-7	1.4E-3	1.9E-3
1060	4.3E-3	2.0E-6	3.0E-7	2.1E-5	4.9E-7	1.4E-3	1.8E-3
1070	4.2E-3	2.0E-6	3.0E-7	2.0E-5	4.8E-7	1.4E-3	1.8E-3
1080	4.2E-3	2.0E-6	2.9E-7	2.0E-5	4.8E-7	1.4E-3	1.8E-3
1090	4.1E-3	1.9E-6	2.9E-7	2.0E-5	4.7E-7	1.4E-3	1.8E-3
1095	4.1E-3	1.9E-6	2.9E-7	2.0E-5	4.7E-7	1.4E-3	1.8E-3
1100	4.1E-3	1.9E-6	2.8E-7	2.0E-5	4.6E-7	1.4E-3	1.7E-3
1200	3.6E-3	1.7E-6	2.5E-7	1.7E-5	4.0E-7	1.2E-3	1.5E-3
1300	3.2E-3	1.4E-6	2.1E-7	1.5E-5	3.5E-7	1.1E-3	1.3E-3
1400	2.8E-3	1.3E-6	1.9E-7	1.3E-5	3.1E-7	1.0E-3	1.2E-3
1500	2.5E-3	1.1E-6	1.6E-7	1.1E-5	2.7E-7	9.5E-4	1.0E-3
1600	2.2E-3	9.7E-7	1.4E-7	9.8E-6	2.3E-7	8.6E-4	8.8E-4
1700	2.0E-3	8.5E-7	1.3E-7	8.6E-6	2.1E-7	7.9E-4	7.6E-4
1800	1.8E-3	7.5E-7	1.1E-7	7.5E-6	1.8E-7	7.2E-4	6.7E-4
1900	1.6E-3	6.5E-7	9.7E-8	6.5E-6	1.6E-7	6.6E-4	5.8E-4
2000	1.4E-3	5.7E-7	8.5E-8	5.7E-6	1.4E-7	6.0E-4	5.1E-4
2100	1.2E-3	5.0E-7	7.4E-8	5.0E-6	1.2E-7	5.5E-4	4.4E-4
2200	1.1E-3	4.4E-7	6.5E-8	4.3E-6	1.1E-7	5.0E-4	3.8E-4
2300	9.8E-4	3.9E-7	5.7E-8	3.8E-6	9.3E-8	4.6E-4	3.4E-4
2400	8.8E-4	3.4E-7	5.0E-8	3.3E-6	8.2E-8	4.2E-4	2.9E-4
2500	7.8E-4	3.0E-7	4.4E-8	2.9E-6	7.2E-8	3.9E-4	2.5E-4
2600	7.0E-4	2.6E-7	3.9E-8	2.5E-6	6.3E-8	3.5E-4	2.2E-4
2700	6.3E-4	2.3E-7	3.4E-8	2.2E-6	5.5E-8	3.2E-4	1.9E-4
2800	5.6E-4	2.0E-7	3.0E-8	1.9E-6	4.9E-8	3.0E-4	1.7E-4
2900	5.0E-4	1.8E-7	2.6E-8	1.7E-6	4.3E-8	2.7E-4	1.5E-4
3000	4.5E-4	1.6E-7	2.3E-8	1.5E-6	3.8E-8	2.5E-4	1.3E-4
3100	4.0E-4	1.4E-7	2.0E-8	1.3E-6	3.3E-8	2.3E-4	1.1E-4
3200	3.6E-4	1.2E-7	1.8E-8	1.1E-6	2.9E-8	2.1E-4	9.8E-5
3300	3.3E-4	1.1E-7	1.6E-8	9.7E-7	2.6E-8	1.9E-4	8.5E-5
3400	2.9E-4	9.3E-8	1.4E-8	8.5E-7	2.3E-8	1.8E-4	7.4E-5
3500	2.6E-4	8.2E-8	1.2E-8	7.4E-7	2.0E-8	1.6E-4	6.5E-5
3600	2.4E-4	7.3E-8	1.1E-8	6.5E-7	1.7E-8	1.5E-4	5.6E-5
3650	2.3E-4	6.8E-8	1.0E-8	6.0E-7	1.6E-8	1.4E-4	5.3E-5
4000	1.6E-4	4.4E-8	6.5E-9	3.8E-7	1.1E-8	1.1E-4	3.3E-5
5000	6.0E-5	1.3E-8	1.9E-9	9.7E-8	3.1E-9	4.7E-5	8.3E-6
6000	2.4E-5	4.0E-9	5.9E-10	2.6E-8	9.7E-10	2.1E-5	2.1E-6
7000	1.0E-5	1.3E-9	2.0E-10	6.9E-9	3.2E-10	9.4E-6	5.4E-7
8000	4.5E-6	4.9E-10	-	1.9E-9	1.2E-10	4.3E-6	1.4E-7
9000	2.0E-6	1.9E-10	-	5.8E-10	-	1.9E-6	3.7E-8
10000	9.1E-7	-	-	1.8E-10	-	8.9E-7	9.8E-9
11000	4.2E-7	-	-	-	-	4.1E-7	2.7E-9
12000	1.9E-7	-	-	-	-	1.9E-7	7.8E-10
13000	8.8E-8	-	-	-	-	8.8E-8	2.4E-10
14000	4.1E-8	-	-	-	-	4.0E-8	-
15000	1.9E-8	-	-	-	-	1.9E-8	-
16000	8.7E-9	-	-	-	-	8.6E-9	-
17000	4.0E-9	-	-	-	-	4.0E-9	-
18000	1.9E-9	-	-	-	-	1.9E-9	-
18250	1.5E-9	-	-	-	-	1.5E-9	-
