Radionuclide	Te-129m
Route of Intake	Injection
Material	Injection, fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
13	1.7E-1	4.7E-3	2.3E-3	7.0E-3	1.4E-3	4.3E-2	4.6E-2
14	1.6E-1	4.4E-3	2.1E-3	6.5E-3	1.3E-3	4.2E-2	4.3E-2
15	1.5E-1	4.1E-3	2.0E-3	6.1E-3	1.2E-3	4.1E-2	4.0E-2
16	1.4E-1	3.8E-3	1.8E-3	5.6E-3	1.1E-3	4.0E-2	3.7E-2
17	1.3E-1	3.5E-3	1.7E-3	5.2E-3	1.1E-3	3.9E-2	3.5E-2
18	1.3E-1	3.3E-3	1.6E-3	4.9E-3	9.8E-4	3.7E-2	3.2E-2
19	1.2E-1	3.1E-3	1.5E-3	4.5E-3	9.1E-4	3.6E-2	3.0E-2
20	1.1E-1	2.9E-3	1.4E-3	4.2E-3	8.5E-4	3.5E-2	2.8E-2
21	1.1E-1	2.7E-3	1.3E-3	3.9E-3	7.9E-4	3.5E-2	2.6E-2
22	1.0E-1	2.5E-3	1.2E-3	3.7E-3	7.4E-4	3.4E-2	2.4E-2
23	9.4E-2	2.4E-3	1.1E-3	3.4E-3	6.9E-4	3.3E-2	2.2E-2
24	8.9E-2	2.2E-3	1.0E-3	3.2E-3	6.4E-4	3.2E-2	2.1E-2
25	8.4E-2	2.1E-3	9.6E-4	2.9E-3	5.9E-4	3.1E-2	1.9E-2
26	8.0E-2	1.9E-3	8.9E-4	2.7E-3	5.5E-4	3.0E-2	1.8E-2
27	7.5E-2	1.8E-3	8.3E-4	2.6E-3	5.1E-4	2.9E-2	1.7E-2
28	7.1E-2	1.7E-3	7.7E-4	2.4E-3	4.8E-4	2.8E-2	1.6E-2
29	6.8E-2	1.6E-3	7.2E-4	2.2E-3	4.5E-4	2.8E-2	1.5E-2
30	6.4E-2	1.5E-3	6.7E-4	2.1E-3	4.2E-4	2.7E-2	1.4E-2
31	6.1E-2	1.4E-3	6.2E-4	1.9E-3	3.9E-4	2.6E-2	1.3E-2
32	5.8E-2	1.3E-3	5.8E-4	1.8E-3	3.6E-4	2.5E-2	1.2E-2
33	5.5E-2	1.2E-3	5.4E-4	1.7E-3	3.4E-4	2.4E-2	1.1E-2
34	5.2E-2	1.1E-3	5.0E-4	1.6E-3	3.1E-4	2.4E-2	1.0E-2
35	4.9E-2	1.1E-3	4.7E-4	1.5E-3	2.9E-4	2.3E-2	9.5E-3
36	4.7E-2	1.0E-3	4.4E-4	1.4E-3	2.7E-4	2.2E-2	8.9E-3
37	4.5E-2	9.4E-4	4.1E-4	1.3E-3	2.5E-4	2.2E-2	8.3E-3
38	4.2E-2	8.8E-4	3.8E-4	1.2E-3	2.4E-4	2.1E-2	7.7E-3
39	4.0E-2	8.3E-4	3.5E-4	1.1E-3	2.2E-4	2.1E-2	7.2E-3
40	3.8E-2	7.8E-4	3.3E-4	1.0E-3	2.1E-4	2.0E-2	6.7E-3
41	3.7E-2	7.3E-4	3.1E-4	9.6E-4	1.9E-4	1.9E-2	6.3E-3
42	3.5E-2	6.9E-4	2.9E-4	8.9E-4	1.8E-4	1.9E-2	5.8E-3
43	3.3E-2	6.4E-4	2.7E-4	8.3E-4	1.7E-4	1.8E-2	5.5E-3
44	3.2E-2	6.1E-4	2.5E-4	7.8E-4	1.6E-4	1.8E-2	5.1E-3
45	3.0E-2	5.7E-4	2.3E-4	7.3E-4	1.4E-4	1.7E-2	4.8E-3
46	2.9E-2	5.4E-4	2.2E-4	6.8E-4	1.4E-4	1.7E-2	4.4E-3
47	2.8E-2	5.1E-4	2.0E-4	6.3E-4	1.3E-4	1.6E-2	4.1E-3
48	2.6E-2	4.8E-4	1.9E-4	5.9E-4	1.2E-4	1.6E-2	3.9E-3
49	2.5E-2	4.5E-4	1.8E-4	5.5E-4	1.1E-4	1.5E-2	3.6E-3
50	2.4E-2	4.2E-4	1.6E-4	5.2E-4	1.0E-4	1.5E-2	3.4E-3
51	2.3E-2	4.0E-4	1.5E-4	4.8E-4	9.6E-5	1.4E-2	3.2E-3
52	2.2E-2	3.8E-4	1.4E-4	4.5E-4	9.0E-5	1.4E-2	2.9E-3
53	2.1E-2	3.6E-4	1.3E-4	4.2E-4	8.4E-5	1.4E-2	2.8E-3
54	2.0E-2	3.4E-4	1.3E-4	3.9E-4	7.8E-5	1.3E-2	2.6E-3
55	1.9E-2	3.2E-4	1.2E-4	3.7E-4	7.3E-5	1.3E-2	2.4E-3
56	1.9E-2	3.0E-4	1.1E-4	3.5E-4	6.9E-5	1.2E-2	2.3E-3
57	1.8E-2	2.8E-4	1.0E-4	3.2E-4	6.4E-5	1.2E-2	2.1E-3
58	1.7E-2	2.7E-4	9.6E-5	3.0E-4	6.0E-5	1.2E-2	2.0E-3
59	1.6E-2	2.5E-4	9.0E-5	2.8E-4	5.6E-5	1.1E-2	1.8E-3
60	1.6E-2	2.4E-4	8.4E-5	2.7E-4	5.3E-5	1.1E-2	1.7E-3
61	1.5E-2	2.3E-4	7.8E-5	2.5E-4	4.9E-5	1.1E-2	1.6E-3
62	1.5E-2	2.2E-4	7.3E-5	2.3E-4	4.6E-5	1.0E-2	1.5E-3
63	1.4E-2	2.0E-4	6.9E-5	2.2E-4	4.3E-5	1.0E-2	1.4E-3
64	1.3E-2	1.9E-4	6.4E-5	2.1E-4	4.1E-5	9.7E-3	1.3E-3
65	1.3E-2	1.8E-4	6.0E-5	1.9E-4	3.8E-5	9.4E-3	1.3E-3
66	1.2E-2	1.7E-4	5.7E-5	1.8E-4	3.6E-5	9.1E-3	1.2E-3
67	1.2E-2	1.7E-4	5.3E-5	1.7E-4	3.4E-5	8.9E-3	1.1E-3
68	1.1E-2	1.6E-4	5.0E-5	1.6E-4	3.1E-5	8.6E-3	1.0E-3
69	1.1E-2	1.5E-4	4.7E-5	1.5E-4	3.0E-5	8.3E-3	9.7E-4
70	1.1E-2	1.4E-4	4.4E-5	1.4E-4	2.8E-5	8.1E-3	9.1E-4
71	1.0E-2	1.4E-4	4.1E-5	1.3E-4	2.6E-5	7.8E-3	8.6E-4
72	9.9E-3	1.3E-4	3.9E-5	1.3E-4	2.4E-5	7.6E-3	8.1E-4
73	9.5E-3	1.2E-4	3.6E-5	1.2E-4	2.3E-5	7.4E-3	7.6E-4
74	9.2E-3	1.2E-4	3.4E-5	1.1E-4	2.2E-5	7.2E-3	7.1E-4
75	8.8E-3	1.1E-4	3.2E-5	1.0E-4	2.0E-5	6.9E-3	6.7E-4
76	8.5E-3	1.1E-4	3.0E-5	9.8E-5	1.9E-5	6.7E-3	6.3E-4
77	8.2E-3	1.0E-4	2.8E-5	9.3E-5	1.8E-5	6.5E-3	6.0E-4
78	7.9E-3	9.6E-5	2.7E-5	8.7E-5	1.7E-5	6.3E-3	5.6E-4
79	7.6E-3	9.2E-5	2.5E-5	8.2E-5	1.6E-5	6.1E-3	5.3E-4
80	7.4E-3	8.8E-5	2.4E-5	7.8E-5	1.5E-5	6.0E-3	5.0E-4
81	7.1E-3	8.4E-5	2.2E-5	7.3E-5	1.4E-5	5.8E-3	4.7E-4
82	6.9E-3	8.0E-5	2.1E-5	6.9E-5	1.3E-5	5.6E-3	4.4E-4
83	6.6E-3	7.7E-5	2.0E-5	6.6E-5	1.3E-5	5.4E-3	4.2E-4
84	6.4E-3	7.3E-5	1.9E-5	6.2E-5	1.2E-5	5.3E-3	4.0E-4
85	6.2E-3	7.0E-5	1.8E-5	5.9E-5	1.1E-5	5.1E-3	3.7E-4
86	6.0E-3	6.7E-5	1.7E-5	5.5E-5	1.1E-5	5.0E-3	3.5E-4
87	5.8E-3	6.4E-5	1.6E-5	5.3E-5	1.0E-5	4.8E-3	3.3E-4
88	5.6E-3	6.2E-5	1.5E-5	5.0E-5	9.6E-6	4.7E-3	3.2E-4
89	5.4E-3	5.9E-5	1.4E-5	4.7E-5	9.1E-6	4.5E-3	3.0E-4
90	5.2E-3	5.7E-5	1.3E-5	4.5E-5	8.6E-6	4.4E-3	2.8E-4
91	5.0E-3	5.4E-5	1.3E-5	4.2E-5	8.1E-6	4.3E-3	2.7E-4
92	4.9E-3	5.2E-5	1.2E-5	4.0E-5	7.7E-6	4.1E-3	2.5E-4
93	4.7E-3	5.0E-5	1.1E-5	3.8E-5	7.3E-6	4.0E-3	2.4E-4
94	4.6E-3	4.8E-5	1.1E-5	3.6E-5	6.9E-6	3.9E-3	2.3E-4
95	4.4E-3	4.6E-5	1.0E-5	3.4E-5	6.6E-6	3.8E-3	2.2E-4
96	4.3E-3	4.4E-5	9.6E-6	3.3E-5	6.2E-6	3.7E-3	2.1E-4
97	4.1E-3	4.2E-5	9.1E-6	3.1E-5	5.9E-6	3.6E-3	2.0E-4
98	4.0E-3	4.1E-5	8.7E-6	3.0E-5	5.6E-6	3.5E-3	1.9E-4
99	3.9E-3	3.9E-5	8.2E-6	2.8E-5	5.3E-6	3.4E-3	1.8E-4
100	3.7E-3	3.8E-5	7.8E-6	2.7E-5	5.1E-6	3.3E-3	1.7E-4
110	2.7E-3	2.6E-5	4.8E-6	1.7E-5	3.1E-6	2.4E-3	1.0E-4
120	2.0E-3	1.8E-5	3.1E-6	1.1E-5	2.0E-6	1.8E-3	6.7E-5
130	1.5E-3	1.3E-5	2.0E-6	7.3E-6	1.3E-6	1.3E-3	4.5E-5
140	1.1E-3	8.9E-6	1.4E-6	5.0E-6	9.2E-7	9.8E-4	3.1E-5
150	8.0E-4	6.4E-6	9.4E-7	3.5E-6	6.4E-7	7.3E-4	2.1E-5
160	5.9E-4	4.6E-6	6.6E-7	2.5E-6	4.5E-7	5.5E-4	1.5E-5
170	4.4E-4	3.3E-6	4.7E-7	1.8E-6	3.2E-7	4.1E-4	1.1E-5
180	3.3E-4	2.4E-6	3.4E-7	1.3E-6	2.3E-7	3.1E-4	7.7E-6
190	2.5E-4	1.7E-6	2.4E-7	9.1E-7	1.6E-7	2.3E-4	5.5E-6
200	1.9E-4	1.3E-6	1.8E-7	6.6E-7	1.2E-7	1.7E-4	4.0E-6
210	1.4E-4	9.2E-7	1.3E-7	4.7E-7	8.6E-8	1.3E-4	2.9E-6
220	1.1E-4	6.7E-7	9.2E-8	3.4E-7	6.2E-8	1.0E-4	2.1E-6
230	8.1E-5	4.8E-7	6.7E-8	2.5E-7	4.5E-8	7.6E-5	1.5E-6
240	6.1E-5	3.5E-7	4.8E-8	1.8E-7	3.3E-8	5.8E-5	1.1E-6
250	4.7E-5	2.6E-7	3.5E-8	1.3E-7	2.4E-8	4.5E-5	8.0E-7
260	3.6E-5	1.9E-7	2.6E-8	9.6E-8	1.7E-8	3.4E-5	5.8E-7
270	2.8E-5	1.4E-7	1.9E-8	7.0E-8	1.3E-8	2.6E-5	4.2E-7
280	2.1E-5	9.9E-8	1.4E-8	5.1E-8	9.2E-9	2.0E-5	3.1E-7
290	1.6E-5	7.2E-8	9.9E-9	3.7E-8	6.7E-9	1.6E-5	2.2E-7
300	1.3E-5	5.3E-8	7.2E-9	2.7E-8	4.9E-9	1.2E-5	1.6E-7
310	9.9E-6	3.8E-8	5.2E-9	2.0E-8	3.6E-9	9.6E-6	1.2E-7
320	7.7E-6	2.8E-8	3.8E-9	1.4E-8	2.6E-9	7.5E-6	8.7E-8
330	6.1E-6	2.0E-8	2.8E-9	1.0E-8	1.9E-9	5.9E-6	6.4E-8
340	4.7E-6	1.5E-8	2.0E-9	7.6E-9	1.4E-9	4.6E-6	4.6E-8
350	3.7E-6	1.1E-8	1.5E-9	5.6E-9	1.0E-9	3.6E-6	3.4E-8
360	2.9E-6	8.0E-9	1.1E-9	4.1E-9	7.4E-10	2.9E-6	2.5E-8
365	2.6E-6	6.8E-9	9.3E-10	3.5E-9	6.3E-10	2.5E-6	2.1E-8
370	2.3E-6	5.9E-9	7.9E-10	3.0E-9	5.4E-10	2.3E-6	1.8E-8
380	1.8E-6	4.3E-9	5.8E-10	2.2E-9	4.0E-10	1.8E-6	1.3E-8
390	1.5E-6	3.2E-9	4.3E-10	1.6E-9	2.9E-10	1.4E-6	9.7E-9
400	1.2E-6	2.3E-9	3.1E-10	1.2E-9	2.1E-10	1.1E-6	7.1E-9
410	9.2E-7	1.7E-9	2.3E-10	8.7E-10	1.6E-10	9.1E-7	5.3E-9
420	7.4E-7	1.3E-9	1.7E-10	6.4E-10	1.2E-10	7.2E-7	3.9E-9
430	5.9E-7	9.3E-10	1.2E-10	4.7E-10	-	5.8E-7	2.8E-9
440	4.7E-7	6.9E-10	-	3.5E-10	-	4.6E-7	2.1E-9
450	3.8E-7	5.1E-10	-	2.6E-10	-	3.7E-7	1.6E-9
460	3.0E-7	3.8E-10	-	1.9E-10	-	3.0E-7	1.2E-9
470	2.4E-7	2.8E-10	-	1.4E-10	-	2.4E-7	8.5E-10
480	1.9E-7	2.1E-10	-	1.0E-10	-	1.9E-7	6.3E-10
490	1.6E-7	1.6E-10	-	-	-	1.5E-7	4.7E-10
500	1.3E-7	1.2E-10	-	-	-	1.2E-7	3.5E-10
510	1.0E-7	-	-	-	-	1.0E-7	2.6E-10
520	8.2E-8	-	-	-	-	8.1E-8	2.0E-10
530	6.6E-8	-	-	-	-	6.5E-8	1.5E-10
540	5.3E-8	-	-	-	-	5.3E-8	1.1E-10
550	4.3E-8	-	-	-	-	4.3E-8	-
560	3.5E-8	-	-	-	-	3.4E-8	-
570	2.8E-8	-	-	-	-	2.8E-8	-
580	2.3E-8	-	-	-	-	2.3E-8	-
590	1.8E-8	-	-	-	-	1.8E-8	-
600	1.5E-8	-	-	-	-	1.5E-8	-
610	1.2E-8	-	-	-	-	1.2E-8	-
620	9.7E-9	-	-	-	-	9.6E-9	-
630	7.8E-9	-	-	-	-	7.8E-9	-
640	6.3E-9	-	-	-	-	6.3E-9	-
650	5.1E-9	-	-	-	-	5.1E-9	-
660	4.2E-9	-	-	-	-	4.1E-9	-
670	3.4E-9	-	-	-	-	3.4E-9	-
680	2.7E-9	-	-	-	-	2.7E-9	-
690	2.2E-9	-	-	-	-	2.2E-9	-
700	1.8E-9	-	-	-	-	1.8E-9	-
710	1.5E-9	-	-	-	-	1.4E-9	-
720	1.2E-9	-	-	-	-	1.2E-9	-
730	9.5E-10	-	-	-	-	9.5E-10	-
740	7.7E-10	-	-	-	-	7.7E-10	-
750	6.3E-10	-	-	-	-	6.2E-10	-
760	5.1E-10	-	-	-	-	5.1E-10	-
770	4.1E-10	-	-	-	-	4.1E-10	-
780	3.3E-10	-	-	-	-	3.3E-10	-
790	2.7E-10	-	-	-	-	2.7E-10	-
800	2.2E-10	-	-	-	-	2.2E-10	-
810	1.8E-10	-	-	-	-	1.8E-10	-
820	1.4E-10	-	-	-	-	1.4E-10	-
830	1.2E-10	-	-	-	-	1.2E-10	-
